Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
69,LAC,2021-09-26,0,4,8,50,6,56,1,1,36.4,60.0,Sun,3,3,@,KAN,W 30-24,21,3,16,2,11,4,36.4,1,1,100.0,437,4,8,50,6,56,14,106,3,3,3,1,1,0,352,61,5.77,76,5.75,0,27:29,3:07,33,12,17,4,10,6,60.0,0,0,,4,3,1,1,1,1,1,0
70,SDG,2015-11-09,1,2,8,54,6,55,2,0,53.8,60.0,Mon,9,9,,CHI,L 19-22,19,5,12,2,13,7,53.8,1,0,0.0,446,2,8,54,6,55,14,109,3,2,2,2,0,0,339,63,5.38,70,6.37,1,26:25,3:06,25,5,20,0,15,9,60.0,0,0,,2,2,1,2,2,0,0,0
71,LAC,2018-10-07,0,2,9,82,7,55,2,1,53.8,36.4,Sun,5,5,,OAK,W 26-10,19,4,13,2,13,7,53.8,0,0,,289,2,9,82,7,55,16,137,1,1,1,2,1,0,412,59,6.98,49,5.90,0,34:40,2:49,14,3,10,1,11,4,36.4,1,1,100.0,3,3,2,3,2,0,0,0
72,LAC,2018-11-11,1,1,6,70,6,55,2,2,20.0,33.3,Sun,9,10,@,OAK,W 20-6,16,7,8,1,10,2,20.0,1,1,100.0,317,1,6,70,6,55,12,125,0,0,0,2,2,0,335,53,6.32,63,5.03,1,28:50,2:51,16,3,12,1,15,5,33.3,3,1,33.3,2,2,2,2,2,0,0,0
73,LAC,2020-10-25,0,1,3,35,6,55,2,0,42.9,40.0,Sun,6,7,,JAX,W 39-29,29,9,16,4,14,6,42.9,0,0,,294,1,3,35,6,55,9,90,3,1,1,0,0,0,484,77,6.29,59,4.98,0,34:31,3:09,15,6,7,2,15,6,40.0,4,1,25.0,5,4,3,3,2,1,0,0
74,LAC,2019-10-20,1,1,4,29,7,54,2,1,54.5,54.5,Sun,7,7,@,TEN,L 20-23,24,2,19,3,11,6,54.5,1,0,0.0,403,1,4,29,7,54,11,83,3,3,2,1,1,0,365,60,6.08,61,6.61,1,27:45,3:10,22,5,17,0,11,6,54.5,2,1,50.0,2,2,2,2,2,0,0,0
75,LAC,2022-09-15,1,0,3,25,6,54,1,2,31.3,33.3,Thu,2,2,@,KAN,L 24-27,21,5,15,1,16,5,31.3,4,4,100.0,319,0,3,25,6,54,9,79,3,3,3,2,2,0,401,74,5.42,54,5.91,1,33:37,2:58,15,2,11,2,12,4,33.3,0,0,,3,3,3,1,1,0,0,0
76,LAC,2022-11-20,2,1,4,25,4,54,2,3,57.1,50.0,Sun,10,11,,KAN,L 27-30,22,9,12,1,14,8,57.1,0,0,,485,1,4,25,4,54,8,79,3,3,3,3,3,0,365,65,5.62,62,7.82,2,32:19,2:58,23,7,15,1,10,5,50.0,0,0,,3,3,3,2,2,0,0,0
77,SDG,2014-09-14,0,1,6,53,8,53,3,0,58.8,37.5,Sun,2,2,,SEA,W 30-21,26,7,17,2,17,10,58.8,0,0,,288,1,6,53,8,53,14,106,3,3,3,0,0,0,377,75,5.03,40,7.20,0,42:15,3:05,14,4,9,1,8,3,37.5,1,0,0.0,3,3,3,3,3,0,0,0
78,SDG,2015-12-13,1,2,7,48,8,53,1,1,33.3,54.5,Sun,13,14,@,KAN,L 3-10,15,2,12,1,18,6,33.3,3,3,100.0,329,2,7,48,8,53,15,101,1,1,1,2,1,0,280,66,4.24,50,6.58,1,31:08,2:57,18,9,7,2,11,6,54.5,0,0,,0,0,0,2,1,0,0,0
79,LAC,2018-10-14,1,2,10,72,6,53,1,2,11.1,37.5,Sun,6,6,@,CLE,W 38-14,24,15,7,2,9,1,11.1,0,0,,317,2,10,72,6,53,16,125,1,0,0,2,2,0,449,58,7.74,72,4.40,1,31:37,3:07,18,4,13,1,16,6,37.5,3,1,33.3,5,5,5,1,1,0,0,0
80,LAC,2019-09-29,0,1,10,89,5,53,3,1,61.5,50.0,Sun,4,4,@,MIA,W 30-10,24,6,16,2,13,8,61.5,1,0,0.0,233,1,10,89,5,53,15,142,1,1,1,3,1,0,390,65,6.00,47,4.96,0,37:36,2:52,13,3,8,2,10,5,50.0,1,0,0.0,3,3,3,3,3,0,0,0
81,LAC,2023-10-29,1,2,2,15,7,53,3,0,53.8,42.9,Sun,7,8,,CHI,W 30-13,20,1,18,1,13,7,53.8,1,0,0.0,295,2,2,15,7,53,9,68,2,1,1,0,0,0,352,65,5.42,63,4.68,1,31:28,2:55,17,7,10,0,14,6,42.9,4,1,25.0,3,3,3,3,3,0,0,0
82,LAC,2022-11-13,1,1,1,5,5,52,3,3,37.5,52.9,Sun,9,10,@,SFO,L 16-22,12,3,7,2,16,6,37.5,1,0,0.0,387,1,1,5,5,52,6,57,2,2,1,3,3,0,238,56,4.25,70,5.53,1,23:01,2:59,22,12,10,0,17,9,52.9,1,1,100.0,1,1,1,3,3,0,0,0
83,SDG,2015-10-18,1,0,9,76,6,50,2,2,50.0,33.3,Sun,6,6,@,GNB,L 20-27,32,4,26,2,18,9,50.0,3,1,33.3,370,0,9,76,6,50,15,126,3,3,3,2,2,0,548,89,6.16,49,7.55,1,38:00,3:29,17,3,11,3,9,3,33.3,0,0,,2,2,2,2,2,0,0,0
84,LAC,2018-09-09,2,0,7,45,6,50,2,1,27.3,40.0,Sun,1,1,,KAN,L 28-38,33,7,23,3,11,3,27.3,1,1,100.0,362,0,7,45,6,50,13,95,5,5,5,1,1,0,541,74,7.31,55,6.58,2,34:26,3:08,19,7,10,2,10,4,40.0,0,0,,3,0,0,3,2,3,2,0
85,LAC,2022-12-11,0,0,6,40,6,50,3,1,50.0,27.3,Sun,13,14,,MIA,W 23-17,24,6,16,2,18,9,50.0,2,1,50.0,219,0,6,40,6,50,12,90,2,2,2,1,1,0,432,78,5.54,49,4.47,0,39:38,3:06,14,6,6,2,11,3,27.3,0,0,,2,2,2,3,3,0,0,0
86,LAC,2023-12-31,1,0,3,48,7,49,3,3,18.2,41.2,Sun,16,17,@,DEN,L 9-16,17,6,10,1,11,2,18.2,2,1,50.0,313,0,3,48,7,49,10,97,1,1,1,4,3,0,301,63,4.78,67,4.67,1,26:14,2:56,16,8,7,1,17,7,41.2,1,1,100.0,0,0,0,4,3,0,0,0
87,LAC,2017-11-19,0,6,1,13,6,48,4,1,50.0,42.9,Sun,10,11,,BUF,W 54-24,28,8,20,0,14,7,50.0,0,0,,393,6,1,13,6,48,7,61,3,3,3,1,1,0,429,73,5.88,62,6.34,0,36:05,3:09,18,6,11,1,14,6,42.9,2,1,50.0,6,6,6,5,4,0,0,0
88,LAC,2017-12-10,1,1,5,40,4,48,3,0,40.0,16.7,Sun,13,14,,WAS,W 30-13,24,7,14,3,15,6,40.0,0,0,,201,1,5,40,4,48,9,88,2,2,1,0,0,0,488,71,6.87,50,4.02,1,35:20,2:59,9,1,7,1,12,2,16.7,2,1,50.0,3,3,3,3,3,0,0,0
89,LAC,2019-12-22,0,0,2,15,5,47,1,1,27.3,50.0,Sun,15,16,,OAK,L 17-24,21,4,13,4,11,3,27.3,1,1,100.0,366,0,2,15,5,47,7,62,3,3,3,1,1,0,284,56,5.07,62,5.90,0,26:36,3:01,19,7,12,0,14,7,50.0,1,1,100.0,2,2,2,1,1,0,0,0
90,SDG,2014-12-28,3,0,10,67,7,46,0,4,18.2,16.7,Sun,16,17,@,KAN,L 7-19,21,8,13,0,11,2,18.2,3,1,33.3,251,0,10,67,7,46,17,113,1,1,1,5,4,0,361,66,5.47,57,4.40,3,31:21,3:04,15,6,8,1,12,2,16.7,0,0,,1,1,1,1,0,0,0,0
91,SDG,2015-11-01,0,0,6,66,5,46,2,5,53.8,41.7,Sun,8,8,@,BAL,L 26-29,22,4,15,3,13,7,53.8,0,0,,365,0,6,66,5,46,11,112,2,2,2,5,5,0,371,64,5.80,65,5.62,0,30:06,3:11,23,6,14,3,12,5,41.7,1,1,100.0,3,3,2,2,2,0,0,0
92,SDG,2016-09-11,0,1,5,30,6,46,2,2,46.7,35.7,Sun,1,1,@,KAN,L 27-33 (OT),25,10,12,3,15,7,46.7,0,0,,413,1,5,30,6,46,11,76,4,3,3,2,2,0,388,69,5.62,70,5.90,0,34:01,3:34,26,6,19,1,14,5,35.7,2,2,100.0,3,3,3,3,2,0,0,0
93,LAC,2023-11-19,1,0,4,54,7,46,2,1,50.0,50.0,Sun,10,11,@,GNB,L 20-23,17,5,11,1,14,7,50.0,2,0,0.0,397,0,4,54,7,46,11,100,3,3,2,2,1,0,394,62,6.35,71,5.59,1,28:02,3:08,23,5,16,2,14,7,50.0,1,0,0.0,2,2,2,2,2,0,0,0
94,SDG,2016-10-30,3,3,8,52,6,45,0,2,41.2,33.3,Sun,8,8,@,DEN,L 19-27,21,5,14,2,17,7,41.2,2,0,0.0,324,3,8,52,6,45,14,97,3,3,3,2,2,0,369,77,4.79,64,5.06,3,33:08,3:29,15,5,10,0,15,5,33.3,1,0,0.0,3,2,1,1,0,1,0,0
95,LAC,2019-10-13,3,1,8,74,6,45,1,1,58.3,61.5,Sun,6,6,,PIT,L 17-24,23,2,18,3,12,7,58.3,0,0,,256,1,8,74,6,45,14,119,3,3,3,1,1,0,348,59,5.90,56,4.57,3,25:55,2:55,18,9,7,2,13,8,61.5,0,0,,2,2,2,2,1,0,0,0
96,LAC,2019-11-03,0,0,5,45,8,45,4,1,45.5,20.0,Sun,9,9,,GNB,W 26-11,24,11,13,0,11,5,45.5,1,1,100.0,184,0,5,45,8,45,13,90,1,0,0,1,1,0,442,68,6.50,49,3.76,0,35:51,2:53,13,1,11,1,10,2,20.0,1,0,0.0,2,2,2,5,4,0,0,0
97,LAC,2023-09-17,0,0,4,43,7,45,3,2,14.3,46.2,Sun,2,2,@,TEN,L 24-27 (OT),19,4,14,1,14,2,14.3,3,3,100.0,341,0,4,43,7,45,11,88,3,3,3,2,2,0,342,65,5.26,63,5.41,0,28:09,3:02,22,10,9,3,13,6,46.2,1,0,0.0,2,1,1,3,3,1,1,0
98,LAC,2023-09-24,1,2,12,94,6,45,0,1,45.5,28.6,Sun,3,3,@,MIN,W 28-24,24,2,22,0,11,5,45.5,2,1,50.0,475,2,12,94,6,45,18,139,3,3,3,1,1,0,475,64,7.42,78,6.09,1,26:47,3:16,29,7,15,7,14,4,28.6,3,2,66.7,4,4,4,1,0,0,0,0
99,SDG,2016-12-24,1,0,9,92,4,44,1,2,33.3,40.0,Sat,15,16,@,CLE,L 17-20,19,2,15,2,15,5,33.3,2,2,100.0,251,0,9,92,4,44,13,136,2,2,2,2,2,0,356,65,5.48,66,3.80,1,27:31,3:15,23,8,10,5,15,6,40.0,1,1,100.0,2,2,2,3,1,0,0,0
100,LAC,2020-09-13,0,2,6,35,7,44,3,2,37.5,42.9,Sun,1,1,@,CIN,W 16-13,19,7,10,2,16,6,37.5,2,0,0.0,295,2,6,35,7,44,13,79,1,1,1,3,2,0,362,71,5.10,67,4.40,0,30:10,3:17,19,5,14,0,14,6,42.9,0,0,,1,1,1,4,3,0,0,0
101,LAC,2020-12-27,0,2,6,45,6,44,4,3,25.0,41.2,Sun,15,16,,DEN,W 19-16,16,3,12,1,12,3,25.0,1,1,100.0,396,2,6,45,6,44,12,89,1,1,1,4,3,0,316,55,5.75,77,5.14,0,26:51,3:00,23,8,15,0,17,7,41.2,2,2,100.0,1,1,1,4,4,0,0,0
102,LAC,2023-11-12,1,0,3,36,4,44,1,2,50.0,30.8,Sun,9,10,,DET,L 38-41,24,5,16,3,14,7,50.0,3,3,100.0,533,0,3,36,4,44,7,80,5,5,5,2,2,0,421,68,6.19,64,8.33,1,29:26,2:58,23,8,13,2,13,4,30.8,5,4,80.0,5,5,5,1,1,0,0,0
103,LAC,2018-11-18,2,0,14,120,7,43,3,1,60.0,30.0,Sun,10,11,,DEN,L 22-23,26,5,18,3,15,9,60.0,0,0,,325,0,14,120,7,43,21,163,3,2,2,1,1,0,479,72,6.65,52,6.25,2,37:49,3:10,16,6,7,3,10,3,30.0,2,1,50.0,2,2,1,3,3,0,0,0
104,LAC,2023-10-22,2,2,4,43,6,43,1,1,42.9,54.5,Sun,6,7,@,KAN,L 17-31,16,4,11,1,14,6,42.9,1,1,100.0,483,2,4,43,6,43,10,86,4,4,4,1,1,0,358,61,5.87,64,7.55,2,28:20,2:55,25,3,21,1,11,6,54.5,0,0,,2,2,2,1,1,0,0,0
105,LAC,2019-10-27,1,2,8,53,5,42,1,3,20.0,35.7,Sun,8,8,@,CHI,W 17-16,11,2,8,1,10,2,20.0,0,0,,388,2,8,53,5,42,13,95,1,1,1,5,3,0,231,42,5.50,77,5.04,1,22:00,2:56,26,12,9,5,14,5,35.7,1,1,100.0,2,2,2,2,1,0,0,0
106,LAC,2023-11-26,4,0,5,41,5,42,1,2,46.7,30.8,Sun,11,12,,BAL,L 10-20,16,5,11,0,15,7,46.7,3,1,33.3,361,0,5,41,5,42,10,83,2,2,2,3,2,0,279,66,4.23,69,5.23,4,26:37,3:04,20,10,9,1,13,4,30.8,3,1,33.3,1,1,1,1,1,0,0,0
107,SDG,2014-11-16,0,1,6,40,8,41,2,2,26.7,20.0,Sun,10,11,,OAK,W 13-6,18,6,11,1,15,4,26.7,0,0,,233,1,6,40,8,41,14,81,0,0,0,2,2,0,300,68,4.41,55,4.24,0,34:46,3:05,9,2,7,0,15,3,20.0,1,1,100.0,1,1,1,3,2,0,0,0
108,LAC,2019-12-15,7,1,5,48,5,41,1,4,54.5,50.0,Sun,14,15,,MIN,L 10-39,17,3,14,0,11,6,54.5,2,1,50.0,344,1,5,48,5,41,10,89,4,4,3,4,4,0,345,61,5.66,62,5.55,7,27:39,2:59,18,6,10,2,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
109,LAC,2017-10-15,1,2,4,32,5,40,1,1,42.9,50.0,Sun,6,6,@,OAK,W 17-16,20,5,15,0,14,6,42.9,2,1,50.0,274,2,4,32,5,40,9,72,2,2,1,1,1,0,343,65,5.28,53,5.17,1,32:03,2:50,15,6,7,2,12,6,50.0,1,0,0.0,2,2,2,2,1,0,0,0
110,LAC,2018-12-22,3,1,8,69,4,40,1,3,30.8,28.6,Sat,15,16,,BAL,L 10-22,14,2,10,2,13,4,30.8,0,0,,361,1,8,69,4,40,12,109,2,1,1,5,3,0,198,57,3.47,60,6.02,3,28:35,2:56,15,6,8,1,14,4,28.6,2,1,50.0,1,1,1,1,1,0,0,0
111,LAC,2023-11-06,0,3,4,39,8,40,2,2,43.8,17.6,Mon,8,9,@,NYJ,W 27-6,14,5,7,2,16,7,43.8,0,0,,270,3,4,39,8,40,12,79,0,0,0,2,2,0,191,56,3.41,77,3.51,0,25:33,3:00,17,2,12,3,17,3,17.6,4,3,75.0,3,3,3,2,2,0,0,0
112,SDG,2015-09-27,2,1,7,74,3,39,0,1,47.1,33.3,Sun,3,3,@,MIN,L 14-31,21,8,12,1,17,8,47.1,1,0,0.0,284,1,7,74,3,39,10,113,4,4,4,1,1,0,369,72,5.13,55,5.16,2,33:29,3:00,18,8,8,2,9,3,33.3,0,0,,2,2,2,0,0,0,0,0
113,LAC,2019-12-29,2,1,8,40,5,39,0,1,53.3,70.0,Sun,16,17,@,KAN,L 21-31,25,8,14,3,15,8,53.3,4,2,50.0,336,1,8,40,5,39,13,79,4,4,4,1,1,0,366,74,4.95,48,7.00,2,36:04,3:03,16,9,5,2,10,7,70.0,0,0,,3,3,3,0,0,0,0,0
114,LAC,2021-11-21,1,0,12,75,8,38,2,3,58.3,53.3,Sun,10,11,,PIT,W 41-37,33,9,19,5,12,7,58.3,1,0,0.0,300,0,12,75,8,38,20,113,4,4,4,3,3,0,533,69,7.72,65,4.62,1,31:46,3:17,22,5,14,3,15,8,53.3,2,0,0.0,5,5,5,2,2,0,0,0
115,LAC,2022-01-09,2,0,10,108,4,38,1,5,22.2,47.1,Sun,17,18,@,LVR,L 32-35 (OT),27,5,20,2,18,4,22.2,7,6,85.7,346,0,10,108,4,38,14,146,3,2,2,5,5,0,440,88,5.00,74,4.68,2,31:19,3:52,24,9,10,5,17,8,47.1,1,1,100.0,4,3,3,2,1,1,1,0
116,LAC,2023-09-10,0,2,6,70,6,38,2,3,60.0,44.4,Sun,1,1,,MIA,L 34-36,30,17,10,3,15,9,60.0,1,0,0.0,536,2,6,70,6,38,12,108,4,4,3,3,3,0,433,76,5.70,65,8.25,0,32:41,3:13,30,5,23,2,9,4,44.4,1,1,100.0,4,4,4,2,2,0,0,0
117,SDG,2016-10-09,4,1,4,38,6,36,1,4,25.0,35.7,Sun,5,5,@,OAK,L 31-34,17,3,13,1,8,2,25.0,1,0,0.0,389,1,4,38,6,36,10,74,3,2,2,5,4,0,423,51,8.29,68,5.72,4,23:42,3:15,19,6,12,1,14,5,35.7,1,1,100.0,4,4,4,1,1,0,0,0
118,LAC,2021-12-16,2,2,5,60,4,36,0,2,46.2,58.3,Thu,14,15,,KAN,L 28-34 (OT),28,14,13,1,13,6,46.2,5,2,40.0,496,2,5,60,4,36,9,96,4,2,2,2,2,0,428,78,5.49,68,7.29,2,33:03,3:12,26,4,20,2,12,7,58.3,1,0,0.0,4,4,4,0,0,0,0,0
119,LAC,2023-01-08,2,2,5,34,3,36,2,1,50.0,41.7,Sun,17,18,@,DEN,L 28-31,21,3,17,1,14,7,50.0,0,0,,471,2,5,34,3,36,8,70,4,4,4,1,1,0,352,67,5.25,62,7.60,2,28:57,3:03,22,12,8,2,12,5,41.7,1,1,100.0,3,2,2,2,2,1,1,0
120,SDG,2015-11-22,2,0,6,39,5,35,1,2,30.8,41.7,Sun,10,11,,KAN,L 3-33,14,5,7,2,13,4,30.8,1,0,0.0,385,0,6,39,5,35,11,74,4,4,3,2,2,0,201,58,3.47,59,6.53,2,26:32,2:58,22,9,10,3,12,5,41.7,1,1,100.0,0,0,0,1,1,0,0,0
121,SDG,2015-11-29,0,1,8,70,6,35,1,4,42.9,33.3,Sun,11,12,@,JAX,W 31-25,24,4,19,1,14,6,42.9,1,1,100.0,420,1,8,70,6,35,14,105,2,2,1,4,4,0,369,71,5.20,70,6.00,0,31:24,3:19,20,4,15,1,15,5,33.3,3,2,66.7,4,4,4,1,1,0,0,0
122,SDG,2016-01-03,1,5,7,45,6,35,2,2,33.3,45.5,Sun,16,17,@,DEN,L 20-27,15,5,8,2,18,6,33.3,2,0,0.0,503,5,7,45,6,35,13,80,3,3,3,2,2,0,317,67,4.73,65,7.74,1,34:32,3:21,21,11,10,0,11,5,45.5,0,0,,2,2,2,2,2,0,0,0
123,SDG,2016-12-04,2,1,6,45,6,35,0,2,50.0,38.5,Sun,12,13,,TAM,L 21-28,18,8,9,1,8,4,50.0,0,0,,349,1,6,45,6,35,12,80,3,2,2,3,2,0,330,53,6.23,61,5.72,2,28:19,3:04,20,5,14,1,13,5,38.5,1,1,100.0,3,3,3,1,0,0,0,0
124,SDG,2016-12-11,5,1,7,32,5,35,1,4,38.5,33.3,Sun,13,14,@,CAR,L 16-28,17,7,10,0,13,5,38.5,1,0,0.0,272,1,7,32,5,35,12,67,2,2,2,4,4,1,278,64,4.34,67,4.06,5,27:23,3:25,17,6,9,2,15,5,33.3,1,1,100.0,2,1,1,1,1,1,0,0
125,LAC,2018-11-25,1,1,4,30,3,35,1,1,42.9,33.3,Sun,11,12,,ARI,W 45-10,30,11,17,2,7,3,42.9,1,1,100.0,149,1,4,30,3,35,7,65,1,1,1,2,1,0,414,66,6.27,45,3.31,1,35:18,2:45,10,5,4,1,12,4,33.3,1,0,0.0,6,6,6,1,1,0,0,0
126,LAC,2020-12-13,1,3,6,40,4,35,2,1,60.0,75.0,Sun,13,14,,ATL,W 20-17,23,8,14,1,15,9,60.0,0,0,,319,3,6,40,4,35,10,75,2,2,2,1,1,0,345,71,4.86,55,5.80,1,34:15,2:47,19,6,11,2,12,9,75.0,0,0,,2,2,2,2,2,0,0,0
127,LAC,2021-11-28,2,1,9,75,5,35,0,0,50.0,72.7,Sun,11,12,@,DEN,L 13-28,20,3,15,2,14,7,50.0,2,1,50.0,302,1,9,75,5,35,14,110,4,4,4,0,0,0,357,64,5.58,59,5.12,2,30:23,3:05,23,11,9,3,11,8,72.7,0,0,,2,1,1,1,0,1,0,0
128,SDG,2016-10-02,3,2,5,46,6,34,2,0,46.2,61.1,Sun,4,4,,NOR,L 34-35,21,5,15,1,13,6,46.2,1,0,0.0,275,2,5,46,6,34,11,80,5,5,5,0,0,0,346,67,5.16,72,3.82,3,27:21,3:22,21,6,15,0,18,11,61.1,1,1,100.0,4,4,4,2,2,0,0,0
129,LAC,2017-12-24,0,3,8,80,5,34,0,0,33.3,21.4,Sun,15,16,@,NYJ,W 14-7,21,6,14,1,15,5,33.3,0,0,,295,3,8,80,5,34,13,114,1,1,1,0,0,0,379,70,5.41,61,4.84,0,32:58,3:03,13,7,5,1,14,3,21.4,1,0,0.0,2,2,2,1,0,0,0,0
130,LAC,2018-12-09,0,0,6,38,6,34,4,3,38.5,38.5,Sun,13,14,,CIN,W 26-21,17,7,10,0,13,5,38.5,1,1,100.0,295,0,6,38,6,34,12,72,2,0,0,3,3,0,288,56,5.14,62,4.76,0,27:22,2:58,19,8,9,2,13,5,38.5,1,0,0.0,2,2,2,4,4,0,0,0
131,SDG,2014-09-28,0,3,7,57,3,32,4,0,56.3,64.3,Sun,4,4,,JAX,W 33-14,19,2,16,1,16,9,56.3,0,0,,320,3,7,57,3,32,10,89,2,2,2,0,0,0,407,61,6.67,65,4.92,0,29:26,3:06,21,7,12,2,14,9,64.3,2,0,0.0,3,3,3,4,4,0,0,0
132,LAC,2018-10-21,0,1,4,31,4,32,2,2,44.4,60.0,Sun,7,7,,TEN,W 20-19,14,2,12,0,9,4,44.4,0,0,,390,1,4,31,4,32,8,63,2,1,1,3,2,0,344,44,7.82,67,5.82,0,24:37,2:54,23,7,16,0,15,9,60.0,1,1,100.0,2,2,2,2,2,0,0,0
133,LAC,2018-09-16,0,2,6,45,6,31,1,2,33.3,35.7,Sun,2,2,@,BUF,W 31-20,21,5,16,0,9,3,33.3,0,0,,293,2,6,45,6,31,12,76,2,2,2,2,2,0,349,55,6.35,60,4.88,0,33:02,3:07,17,5,10,2,14,5,35.7,0,0,,4,4,4,1,1,0,0,0
134,LAC,2020-09-27,4,0,8,60,3,30,1,5,66.7,25.0,Sun,3,3,,CAR,L 16-21,26,7,18,1,15,10,66.7,0,0,,302,0,8,60,3,30,11,90,1,1,0,5,5,0,436,74,5.89,51,5.92,4,31:11,3:04,14,2,10,2,12,3,25.0,0,0,,2,1,1,1,1,1,0,0
135,LAC,2021-10-31,2,1,5,40,4,30,1,4,33.3,47.4,Sun,7,8,,NWE,L 24-27,17,5,12,0,12,4,33.3,1,1,100.0,352,1,5,40,4,30,9,70,2,1,1,4,4,0,369,58,6.36,75,4.69,2,24:36,3:07,21,9,10,2,19,9,47.4,1,0,0.0,3,3,3,1,1,0,0,0
136,LAC,2023-12-14,5,0,6,65,4,30,0,0,50.0,56.3,Thu,14,15,@,LVR,L 21-63,18,4,13,1,12,6,50.0,1,0,0.0,378,0,6,65,4,30,10,95,9,9,9,0,0,0,326,63,5.17,63,6.00,5,30:09,3:13,20,6,13,1,16,9,56.3,0,0,,3,3,3,0,0,0,0,0
137,SDG,2015-09-13,3,2,5,40,4,29,2,0,54.5,30.0,Sun,1,1,,DET,W 33-28,28,5,20,3,11,6,54.5,0,0,,302,2,5,40,4,29,9,69,4,4,4,0,0,0,483,74,6.53,47,6.43,3,38:12,3:03,16,2,12,2,10,3,30.0,0,0,,4,4,3,2,2,0,0,0
138,LAC,2018-09-30,1,2,5,49,4,29,3,2,28.6,41.7,Sun,4,4,,SFO,W 29-27,21,6,14,1,14,4,28.6,1,1,100.0,364,2,5,49,4,29,9,78,3,3,3,2,2,0,368,67,5.49,59,6.17,1,32:26,3:13,22,5,13,4,12,5,41.7,0,0,,3,2,0,4,3,1,1,0
139,LAC,2023-12-10,2,1,2,10,4,26,0,1,0.0,47.1,Sun,13,14,,DEN,L 7-24,17,3,13,1,12,0,0.0,6,1,16.7,322,1,2,10,4,26,6,36,3,3,3,1,1,0,283,67,4.22,66,4.88,2,26:31,3:00,19,9,9,1,17,8,47.1,0,0,,1,1,1,0,0,0,0,0
140,SDG,2014-11-02,4,0,7,57,3,25,0,3,27.3,57.1,Sun,9,9,@,MIA,L 0-37,10,2,8,0,11,3,27.3,1,0,0.0,441,0,7,57,3,25,10,82,4,4,4,4,3,0,178,49,3.63,74,5.96,4,23:53,2:58,28,10,17,1,14,8,57.1,1,0,0.0,0,0,0,0,0,0,0,0
141,LAC,2019-12-01,2,1,7,82,3,25,2,3,33.3,46.7,Sun,12,13,@,DEN,L 20-23,17,5,11,1,15,5,33.3,1,1,100.0,218,1,7,82,3,25,10,107,2,2,2,3,3,0,359,61,5.89,53,4.11,2,32:09,3:01,13,3,8,2,15,7,46.7,0,0,,2,2,2,3,2,0,0,0
142,LAC,2021-11-07,0,0,4,30,3,25,2,1,50.0,66.7,Sun,8,9,@,PHI,W 27-24,28,9,17,2,10,5,50.0,4,2,50.0,331,0,4,30,3,25,7,55,3,3,3,1,1,0,445,65,6.85,57,5.81,0,33:37,2:47,20,13,7,0,12,8,66.7,0,0,,3,2,1,2,2,1,1,0
143,LAC,2017-12-03,0,2,5,62,4,24,4,1,53.3,45.5,Sun,12,13,,CLE,W 19-10,23,4,19,0,15,8,53.3,1,1,100.0,291,2,5,62,4,24,9,86,1,1,1,1,1,0,429,69,6.22,57,5.11,0,34:57,3:02,17,7,7,3,11,5,45.5,1,0,0.0,1,1,1,5,4,0,0,0
144,SDG,2014-09-08,1,2,6,47,5,23,1,2,40.0,46.2,Mon,1,1,@,ARI,L 17-18,15,5,9,1,15,6,40.0,1,0,0.0,403,2,6,47,5,23,11,70,2,0,0,2,2,0,290,60,4.83,65,6.20,1,28:11,3:08,22,4,14,4,13,6,46.2,0,0,,2,2,2,1,1,0,0,0
145,LAC,2017-09-17,0,0,6,56,5,23,1,4,25.0,38.5,Sun,2,2,,MIA,L 17-19,24,3,19,2,8,2,25.0,0,0,,336,0,6,56,5,23,11,79,1,1,1,4,4,0,367,54,6.80,68,4.94,0,26:38,2:54,21,6,13,2,13,5,38.5,1,0,0.0,2,2,2,3,1,0,0,0
146,LAC,2022-01-02,0,1,3,22,3,23,2,2,60.0,27.3,Sun,16,17,,DEN,W 34-13,21,7,13,1,15,9,60.0,1,1,100.0,319,1,3,22,3,23,6,45,1,1,1,2,2,0,341,66,5.17,56,5.70,0,30:16,2:51,18,5,11,2,11,3,27.3,4,1,25.0,4,4,4,2,2,0,0,0
