Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
67,IND,2018-09-23,0,2,11,77,10,110,3,2,16.7,42.9,Sun,3,3,@,PHI,L 16-20,14,3,9,2,12,2,16.7,2,1,50.0,379,2,11,77,10,110,21,187,2,2,2,3,2,0,209,56,3.73,77,4.92,0,19:48,3:10,26,10,12,4,14,6,42.9,0,0,,1,1,1,3,3,0,0,0
68,IND,2018-09-30,2,1,10,85,10,54,2,3,58.8,50.0,Sun,4,4,,HOU,L 34-37 (OT),28,3,23,2,17,10,58.8,1,0,0.0,466,1,10,85,10,54,20,139,4,4,4,4,3,0,478,83,5.76,84,5.55,2,29:56,3:57,30,6,23,1,16,8,50.0,1,1,100.0,4,2,2,2,2,2,1,0
69,IND,2018-10-04,3,2,4,35,7,50,1,1,46.7,50.0,Thu,5,5,@,NWE,L 24-38,26,5,20,1,15,7,46.7,3,2,66.7,438,2,4,35,7,50,11,85,5,5,5,1,1,0,439,81,5.42,67,6.54,3,32:26,3:14,26,7,18,1,10,5,50.0,0,0,,3,3,3,2,1,0,0,0
70,IND,2018-10-14,4,2,8,66,7,49,2,7,41.7,40.0,Sun,6,6,@,NYJ,L 34-42,24,7,15,2,12,5,41.7,1,0,0.0,374,2,8,66,7,49,15,115,3,3,3,7,7,0,428,66,6.48,68,5.50,4,22:58,3:10,18,5,12,1,15,6,40.0,0,0,,4,4,4,2,2,0,0,0
71,IND,2018-10-21,0,5,4,35,7,59,1,1,53.8,22.2,Sun,7,7,,BUF,W 37-5,22,11,10,1,13,7,53.8,2,1,50.0,303,5,4,35,7,59,11,94,0,0,0,1,1,1,376,60,6.27,55,5.51,0,33:19,2:54,15,6,9,0,9,2,22.2,1,0,0.0,5,4,2,1,1,1,1,0
72,IND,2018-10-28,0,1,10,77,10,79,2,0,69.2,50.0,Sun,8,8,@,OAK,W 42-28,28,11,13,4,13,9,69.2,0,0,,347,1,10,77,10,79,20,156,4,4,4,0,0,0,461,71,6.49,47,7.38,0,36:30,3:01,19,7,12,0,8,4,50.0,2,1,50.0,5,4,4,2,2,1,1,0
73,IND,2018-11-11,1,1,7,45,8,61,0,2,54.5,52.9,Sun,9,10,,JAX,W 29-26,17,4,11,2,11,6,54.5,0,0,,415,1,7,45,8,61,15,106,3,3,2,3,2,0,366,52,7.04,73,5.68,1,24:50,3:05,24,6,16,2,17,9,52.9,1,1,100.0,4,3,3,1,0,1,1,0
74,IND,2018-11-18,0,2,7,60,8,112,1,1,50.0,42.9,Sun,10,11,,TEN,W 38-10,26,8,15,3,10,5,50.0,0,0,,267,2,7,60,8,112,15,172,1,1,1,1,1,0,397,60,6.62,61,4.38,0,31:16,2:51,16,4,10,2,14,6,42.9,0,0,,5,5,5,1,1,0,0,0
75,IND,2018-11-25,3,1,7,52,10,75,2,1,33.3,36.4,Sun,11,12,,MIA,W 27-24,26,6,17,3,12,4,33.3,2,2,100.0,314,1,7,52,10,75,17,127,3,3,3,1,1,0,455,65,7.00,51,6.16,3,31:54,2:56,14,5,8,1,11,4,36.4,0,0,,3,3,3,3,2,0,0,0
76,IND,2018-12-02,2,1,6,65,8,74,0,2,27.8,40.0,Sun,12,13,@,JAX,L 0-6,19,1,15,3,18,5,27.8,3,0,0.0,211,1,6,65,8,74,14,139,0,0,0,2,2,0,265,71,3.73,54,3.91,2,30:27,2:51,11,2,7,2,15,6,40.0,0,0,,0,0,0,0,0,0,0,0
77,IND,2018-12-09,1,0,9,59,7,35,1,0,33.3,33.3,Sun,13,14,@,HOU,W 24-21,24,4,17,3,12,4,33.3,0,0,,315,0,9,59,7,35,16,94,3,3,3,0,0,0,436,66,6.61,68,4.63,1,28:03,3:10,25,6,14,5,15,5,33.3,2,2,100.0,3,3,3,1,1,0,0,0
78,IND,2018-12-16,1,1,6,55,9,74,3,0,66.7,33.3,Sun,14,15,,DAL,W 23-0,25,11,11,3,12,8,66.7,0,0,,292,1,6,55,9,74,15,129,0,0,0,1,0,0,370,66,5.61,64,4.56,1,31:48,2:54,19,6,12,1,12,4,33.3,5,1,20.0,2,2,2,3,3,0,0,0
79,IND,2018-12-23,1,1,6,29,6,24,0,2,63.6,58.3,Sun,15,16,,NYG,W 28-27,27,5,19,3,11,7,63.6,0,0,,392,1,6,29,6,24,12,53,3,3,3,2,2,0,402,64,6.28,62,6.32,1,28:19,2:59,22,4,17,1,12,7,58.3,0,0,,4,4,4,0,0,0,0,0
80,IND,2018-12-30,2,3,12,96,9,75,2,1,38.5,11.1,Sun,16,17,@,TEN,W 33-17,24,8,15,1,13,5,38.5,1,1,100.0,258,3,12,96,9,75,21,171,2,2,2,1,1,0,436,72,6.06,45,5.73,2,40:13,3:04,11,4,6,1,9,1,11.1,1,0,0.0,4,4,3,2,2,0,0,0
81,IND,2019-09-08,0,2,3,10,3,20,1,1,53.8,63.6,Sun,1,1,@,LAC,L 24-30 (OT),22,13,9,0,13,7,53.8,1,1,100.0,435,2,3,10,3,20,6,30,4,3,3,1,1,0,376,62,6.06,59,7.37,0,32:09,3:04,25,9,14,2,11,7,63.6,0,0,,3,2,1,3,1,1,1,0
82,IND,2019-09-15,2,0,8,65,5,75,0,1,50.0,10.0,Sun,2,2,@,TEN,W 19-17,21,11,8,2,14,7,50.0,1,1,100.0,243,0,8,65,5,75,13,140,2,2,2,2,1,0,288,65,4.43,56,4.34,2,31:54,3:01,18,9,7,2,10,1,10.0,1,0,0.0,3,3,1,0,0,0,0,0
83,IND,2019-09-22,0,1,4,39,16,128,2,1,62.5,80.0,Sun,3,3,,ATL,W 27-24,29,7,15,7,8,5,62.5,0,0,,397,1,4,39,16,128,20,167,3,3,3,1,1,0,379,62,6.11,54,7.35,0,31:23,2:59,25,6,17,2,10,8,80.0,0,0,,3,3,3,2,2,0,0,0
84,IND,2019-09-29,2,1,5,35,11,80,1,1,37.5,41.7,Sun,4,4,,OAK,L 24-31,22,4,14,4,16,6,37.5,3,3,100.0,377,1,5,35,11,80,16,115,4,4,4,1,1,0,346,69,5.01,64,5.89,2,26:19,3:11,21,10,11,0,12,5,41.7,1,1,100.0,3,3,3,2,1,0,0,0
85,IND,2019-10-06,1,1,7,50,11,125,4,2,35.7,33.3,Sun,5,5,@,KAN,W 19-13,25,12,7,6,14,5,35.7,2,2,100.0,324,1,7,50,11,125,18,175,1,1,1,2,2,0,331,74,4.47,57,5.68,1,37:15,3:15,18,3,12,3,12,4,33.3,2,1,50.0,1,1,1,4,4,0,0,0
86,IND,2019-10-20,1,2,6,45,10,54,0,3,50.0,33.3,Sun,6,7,,HOU,W 30-23,23,0,18,5,16,8,50.0,1,0,0.0,391,2,6,45,10,54,16,99,2,2,2,3,3,0,383,67,5.72,61,6.41,1,32:52,3:10,21,6,15,0,12,4,33.3,3,1,33.3,4,4,4,0,0,0,0,1
87,IND,2019-10-27,1,0,10,103,10,88,3,2,33.3,16.7,Sun,7,8,,DEN,W 15-13,19,7,9,3,12,4,33.3,0,0,,279,0,10,103,10,88,20,191,1,1,1,2,2,0,318,60,5.30,63,4.43,1,29:16,3:14,21,7,8,6,12,2,16.7,0,0,,1,1,0,4,3,0,0,0
88,IND,2019-11-03,3,2,7,89,5,70,1,4,33.3,38.5,Sun,8,9,@,PIT,L 24-26,22,8,12,2,12,4,33.3,3,2,66.7,273,2,7,89,5,70,12,159,2,2,2,4,4,0,328,65,5.05,61,4.48,3,30:32,3:03,17,3,11,3,13,5,38.5,1,0,0.0,3,2,1,2,1,1,0,1
89,IND,2019-11-10,3,2,3,25,4,30,2,3,38.5,37.5,Sun,9,10,,MIA,L 12-16,19,7,12,0,13,5,38.5,2,0,0.0,229,2,3,25,4,30,7,55,1,1,1,3,3,0,300,69,4.35,62,3.69,3,28:32,3:02,13,1,11,1,16,6,37.5,2,1,50.0,1,1,0,2,2,0,0,0
90,IND,2019-11-17,2,1,3,20,8,81,1,0,36.4,42.9,Sun,10,11,,JAX,W 33-13,23,12,9,2,11,4,36.4,2,1,50.0,308,1,3,20,8,81,11,101,2,1,1,1,0,0,389,63,6.17,58,5.31,2,33:52,3:00,15,2,13,0,14,6,42.9,1,0,0.0,4,4,4,1,1,0,0,0
91,IND,2019-11-21,0,1,3,29,4,27,1,2,60.0,50.0,Thu,11,12,@,HOU,L 17-20,19,10,9,0,15,9,60.0,1,0,0.0,396,1,3,29,4,27,7,56,2,2,2,2,2,0,296,65,4.55,55,7.20,0,33:17,2:58,16,5,11,0,12,6,50.0,2,0,0.0,2,2,2,1,1,0,0,0
92,IND,2019-12-01,3,2,6,40,3,33,1,1,41.7,38.5,Sun,12,13,,TEN,L 17-31,22,6,15,1,12,5,41.7,0,0,,292,2,6,40,3,33,9,73,3,4,4,1,1,0,391,67,5.84,58,5.03,3,32:31,3:07,15,7,7,1,13,5,38.5,1,1,100.0,2,2,2,4,1,0,0,0
93,IND,2019-12-08,1,4,3,35,6,104,2,1,37.5,53.3,Sun,13,14,@,TAM,L 35-38,16,6,7,3,16,6,37.5,3,2,66.7,542,4,3,35,6,104,9,139,5,5,5,1,1,0,309,59,5.24,78,6.95,1,25:45,3:14,29,5,24,0,15,8,53.3,1,1,100.0,4,3,3,3,2,1,1,0
94,IND,2019-12-16,0,0,7,49,6,52,0,2,25.0,55.6,Mon,14,15,@,NOR,L 7-34,16,5,8,3,12,3,25.0,2,1,50.0,424,0,7,49,6,52,13,101,4,4,4,2,2,0,205,52,3.94,63,6.73,0,23:38,2:55,27,7,18,2,9,5,55.6,0,0,,1,1,1,0,0,0,0,0
95,IND,2019-12-22,0,3,0,0,6,46,1,2,36.4,28.6,Sun,15,16,,CAR,W 38-6,25,14,6,5,11,4,36.4,2,1,50.0,286,3,0,0,6,46,6,46,0,0,0,2,2,0,324,62,5.23,71,4.03,0,27:39,3:02,19,6,13,0,14,4,28.6,4,2,50.0,5,5,5,1,1,0,0,0
96,IND,2019-12-29,2,1,4,36,3,27,2,3,33.3,64.3,Sun,16,17,@,JAX,L 20-38,17,9,7,1,12,4,33.3,1,0,0.0,353,1,4,36,3,27,7,63,4,3,3,3,3,0,275,55,5.00,66,5.35,2,26:07,3:03,23,7,15,1,14,9,64.3,0,0,,2,2,2,2,2,0,0,0
97,IND,2020-09-13,2,0,5,80,6,61,2,2,33.3,50.0,Sun,1,1,@,JAX,L 20-27,27,5,17,5,12,4,33.3,3,1,33.3,241,0,5,80,6,61,11,141,3,3,3,2,2,0,445,69,6.45,47,5.13,2,33:23,2:53,17,4,11,2,10,5,50.0,0,0,,2,2,2,3,2,0,0,0
98,IND,2020-09-20,1,3,9,93,6,45,4,1,27.3,22.2,Sun,2,2,,MIN,W 28-11,24,11,10,3,11,3,27.3,1,1,100.0,175,3,9,93,6,45,15,138,1,0,0,1,1,0,354,67,5.28,47,3.72,1,38:25,2:52,12,3,5,4,9,2,22.2,0,0,,2,2,2,4,4,0,0,1
99,IND,2020-09-27,0,3,4,40,7,57,2,0,30.0,25.0,Sun,3,3,,NYJ,W 36-7,21,6,14,1,10,3,30.0,1,1,100.0,260,3,4,40,7,57,11,97,1,1,1,0,0,0,353,56,6.30,60,4.33,0,30:08,2:49,15,7,7,1,12,3,25.0,1,0,0.0,4,4,4,3,2,0,0,1
100,IND,2020-10-04,0,1,8,76,8,103,4,1,42.1,28.6,Sun,4,4,@,CHI,W 19-11,18,5,9,4,19,8,42.1,2,1,50.0,269,1,8,76,8,103,16,179,1,0,0,1,1,0,289,68,4.25,59,4.56,0,32:28,3:09,16,2,12,2,14,4,28.6,0,0,,1,1,1,4,4,0,0,0
101,IND,2020-10-11,2,2,5,34,2,10,3,3,36.4,58.8,Sun,5,5,@,CLE,L 23-32,15,4,10,1,11,4,36.4,1,1,100.0,385,2,5,34,2,10,7,44,3,3,3,3,3,1,308,52,5.92,72,5.35,2,25:15,3:05,22,7,15,0,17,10,58.8,1,1,100.0,2,2,2,3,3,0,0,0
102,IND,2020-10-18,2,1,6,55,6,20,1,2,63.6,47.1,Sun,6,6,,CIN,W 31-27,23,5,18,0,11,7,63.6,0,0,,398,1,6,55,6,20,12,75,3,3,3,3,2,0,430,60,7.17,73,5.45,2,25:32,3:10,22,6,14,2,17,8,47.1,2,2,100.0,4,4,4,1,1,0,0,0
103,IND,2020-11-01,0,2,3,19,4,76,0,0,50.0,50.0,Sun,7,8,@,DET,W 41-21,26,9,15,2,14,7,50.0,1,1,100.0,326,2,3,19,4,76,7,95,3,3,3,1,0,0,366,75,4.88,60,5.43,0,37:46,3:01,20,2,17,1,14,7,50.0,1,0,0.0,6,5,3,0,0,1,1,0
104,IND,2020-11-08,2,1,4,30,5,55,1,1,16.7,38.5,Sun,8,9,,BAL,L 10-24,20,7,11,2,12,2,16.7,4,2,50.0,266,1,4,30,5,55,9,85,3,3,3,1,1,0,339,65,5.22,63,4.22,2,26:34,3:03,19,9,9,1,13,5,38.5,1,1,100.0,1,1,1,1,1,0,0,0
105,IND,2020-11-12,0,0,9,73,3,30,2,1,33.3,30.0,Thu,9,10,@,TEN,W 34-17,26,11,14,1,12,4,33.3,5,3,60.0,294,0,9,73,3,30,12,103,2,2,2,2,1,0,430,69,6.23,60,4.90,0,31:18,2:57,25,9,9,7,10,3,30.0,1,0,0.0,4,4,4,2,2,0,0,0
106,IND,2020-11-22,2,4,8,116,7,45,4,1,37.5,44.4,Sun,10,11,,GNB,W 34-31 (OT),23,10,12,1,16,6,37.5,2,2,100.0,367,4,8,116,7,45,15,161,4,4,4,1,1,0,420,74,5.68,57,6.44,2,35:01,3:27,21,7,13,1,9,4,44.4,1,0,0.0,3,2,2,5,4,1,1,0
107,IND,2020-11-29,1,0,6,50,9,63,0,1,38.5,41.7,Sun,11,12,,TEN,L 26-45,27,6,17,4,13,5,38.5,2,1,50.0,449,0,6,50,9,63,15,113,6,6,6,1,1,0,336,67,5.01,68,6.60,1,24:27,3:24,28,16,9,3,12,5,41.7,1,1,100.0,4,2,2,0,0,2,0,0
108,IND,2020-12-06,0,2,7,50,3,30,1,2,27.3,38.5,Sun,12,13,@,HOU,W 26-20,25,8,15,2,11,3,27.3,2,1,50.0,398,2,7,50,3,30,10,80,2,2,2,3,2,0,371,67,5.54,62,6.42,0,33:32,3:10,20,4,15,1,13,5,38.5,0,0,,3,3,3,1,1,0,0,1
109,IND,2020-12-13,0,3,6,50,6,33,3,2,72.7,66.7,Sun,13,14,@,LVR,W 44-27,25,10,10,5,11,8,72.7,0,0,,424,3,6,50,6,33,12,83,3,3,3,2,2,0,456,59,7.73,68,6.24,0,28:35,2:59,26,7,17,2,12,8,66.7,0,0,,5,5,5,3,3,0,0,0
110,IND,2020-12-20,0,2,4,35,5,24,2,2,54.5,53.3,Sun,14,15,,HOU,W 27-20,20,10,10,0,11,6,54.5,1,1,100.0,425,2,4,35,5,24,9,59,2,2,2,2,2,0,350,53,6.60,67,6.34,0,29:10,2:49,22,4,17,1,15,8,53.3,2,1,50.0,3,3,3,2,2,0,0,0
111,IND,2020-12-27,2,0,9,83,6,49,1,0,38.5,36.4,Sun,15,16,@,PIT,L 24-28,21,10,10,1,13,5,38.5,1,0,0.0,354,0,9,83,6,49,15,132,4,4,4,0,0,0,365,67,5.45,64,5.53,2,32:28,3:10,26,4,18,4,11,4,36.4,1,0,0.0,3,3,3,1,1,0,0,0
112,IND,2021-01-03,1,1,1,15,3,54,2,0,30.0,33.3,Sun,16,17,,JAX,W 28-14,23,12,9,2,10,3,30.0,0,0,,283,1,1,15,3,54,4,69,2,2,2,0,0,0,437,64,6.83,65,4.35,1,33:38,2:56,18,3,15,0,15,5,33.3,2,0,0.0,3,2,2,4,2,1,1,0
113,IND,2021-09-12,1,1,2,16,7,53,1,0,38.5,44.4,Sun,1,1,,SEA,L 16-28,23,8,14,1,13,5,38.5,3,0,0.0,381,1,2,16,7,53,9,69,4,4,4,0,0,0,336,71,4.73,53,7.19,1,35:47,2:58,18,6,12,0,9,4,44.4,0,0,,2,1,1,1,1,1,0,0
114,IND,2021-09-19,2,2,3,25,2,15,3,2,45.5,33.3,Sun,2,2,,LAR,L 24-27,22,8,13,1,11,5,45.5,1,0,0.0,371,2,3,25,2,15,5,40,3,3,3,2,2,0,354,65,5.45,60,6.18,2,31:32,2:58,21,6,15,0,9,3,33.3,1,0,0.0,2,1,1,3,3,1,1,0
115,IND,2021-09-26,0,3,4,66,4,24,3,1,25.0,50.0,Sun,3,3,@,TEN,L 16-25,19,7,8,4,12,3,25.0,2,2,100.0,368,3,4,66,4,24,8,90,3,2,2,1,1,0,265,57,4.65,65,5.66,0,25:54,3:01,24,10,11,3,12,6,50.0,1,1,100.0,1,1,1,4,3,0,0,0
116,IND,2021-10-03,1,2,8,86,5,32,2,1,40.0,27.3,Sun,4,4,@,MIA,W 27-17,20,9,9,2,15,6,40.0,1,1,100.0,203,2,8,86,5,32,13,118,2,2,2,1,1,0,349,67,5.21,49,4.14,1,37:09,3:00,13,2,10,1,11,3,27.3,2,2,100.0,3,3,3,2,2,0,0,0
117,IND,2021-10-11,1,1,5,45,8,74,2,1,50.0,37.5,Mon,5,5,@,BAL,L 25-31 (OT),29,10,16,3,10,5,50.0,1,1,100.0,523,1,5,45,8,74,13,119,4,0,0,1,1,0,513,63,8.14,70,7.47,1,30:45,3:15,30,7,22,1,8,3,37.5,0,0,,3,2,1,4,2,1,0,0
118,IND,2021-10-17,0,3,2,10,4,25,1,1,30.0,52.9,Sun,6,6,,HOU,W 31-3,15,7,8,0,10,3,30.0,1,1,100.0,353,3,2,10,4,25,6,35,0,0,0,1,1,0,388,48,8.08,74,4.77,0,25:27,2:55,19,7,12,0,17,9,52.9,2,1,50.0,4,4,4,1,1,0,0,0
119,IND,2021-10-24,2,4,6,45,7,122,1,2,42.9,9.1,Sun,7,7,@,SFO,W 30-18,17,8,6,3,14,6,42.9,1,1,100.0,280,4,6,45,7,122,13,167,2,1,0,2,2,0,295,60,4.92,53,5.28,2,33:56,3:02,13,5,8,0,11,1,9.1,0,0,,4,3,3,1,1,1,0,0
120,IND,2021-10-31,3,2,9,75,11,161,1,2,43.8,47.1,Sun,8,8,,TEN,L 31-34 (OT),24,9,10,5,16,7,43.8,3,2,66.7,340,2,9,75,11,161,20,236,4,4,4,2,2,0,307,72,4.26,68,5.00,3,30:58,3:33,18,6,10,2,17,8,47.1,2,2,100.0,4,4,4,1,1,0,0,0
121,IND,2021-11-04,0,2,2,22,7,43,1,1,50.0,57.1,Thu,9,9,,NYJ,W 45-30,28,9,17,2,10,5,50.0,2,1,50.0,486,2,2,22,7,43,9,65,4,3,3,1,1,0,532,61,8.72,75,6.48,0,30:27,3:12,30,3,25,2,14,8,57.1,1,1,100.0,6,6,6,1,1,0,0,0
122,IND,2021-11-14,0,1,7,47,8,79,3,1,26.7,33.3,Sun,10,10,,JAX,W 23-17,15,5,9,1,15,4,26.7,0,0,,331,1,7,47,8,79,15,126,2,1,0,2,1,0,295,62,4.76,62,5.34,0,32:16,3:16,15,6,7,2,15,5,33.3,0,0,,2,2,2,3,3,0,0,0
123,IND,2021-11-21,0,4,3,30,7,56,2,0,66.7,50.0,Sun,11,11,@,BUF,W 41-15,28,18,6,4,12,8,66.7,1,0,0.0,311,4,3,30,7,56,10,86,2,1,1,2,0,0,370,66,5.61,54,5.76,0,37:47,2:58,19,5,13,1,10,5,50.0,0,0,,5,5,5,2,2,0,0,0
124,IND,2021-11-28,5,2,6,66,4,44,1,1,45.5,25.0,Sun,12,12,,TAM,L 31-38,24,8,15,1,11,5,45.5,2,2,100.0,359,2,6,66,4,44,10,110,5,5,5,1,1,0,392,67,5.85,63,5.70,5,30:01,3:19,28,13,11,4,8,2,25.0,0,0,,4,4,4,1,1,0,0,0
125,IND,2021-12-05,1,2,5,25,4,25,1,0,53.8,25.0,Sun,13,13,@,HOU,W 31-0,26,18,8,0,13,7,53.8,1,1,100.0,141,2,5,25,4,25,9,50,0,0,0,0,0,0,389,71,5.48,50,2.82,1,41:35,2:55,9,3,6,0,12,3,25.0,3,0,0.0,4,4,4,2,1,0,0,0
126,IND,2021-12-18,1,2,2,13,8,50,2,1,20.0,40.0,Sat,14,15,,NWE,W 27-17,15,12,3,0,10,2,20.0,3,3,100.0,365,2,2,13,8,50,10,63,2,2,2,1,1,0,275,52,5.29,65,5.62,1,30:22,2:58,20,3,15,2,15,6,40.0,3,1,33.3,3,3,3,3,2,0,0,0
127,IND,2021-12-25,0,0,5,40,11,85,2,1,53.3,46.2,Sat,15,16,@,ARI,W 22-16,20,5,11,4,15,8,53.3,1,0,0.0,378,0,5,40,11,85,16,125,2,2,1,3,1,0,346,63,5.49,64,5.91,0,35:29,3:04,20,8,12,0,13,6,46.2,3,1,33.3,2,2,2,3,2,0,0,1
128,IND,2022-01-02,0,2,3,25,6,41,2,3,27.3,42.9,Sun,16,17,,LVR,L 20-23,16,9,6,1,11,3,27.3,1,1,100.0,326,2,3,25,6,41,9,66,2,2,2,3,3,0,262,54,4.85,61,5.34,0,28:57,2:55,18,5,13,0,14,6,42.9,2,2,100.0,2,2,2,2,2,0,0,0
129,IND,2022-01-09,2,0,4,52,6,49,1,4,33.3,46.7,Sun,17,18,@,JAX,L 11-26,13,4,8,1,12,4,33.3,5,2,40.0,318,0,4,52,6,49,10,101,2,2,2,4,4,0,233,53,4.40,64,4.97,2,26:41,3:05,19,6,11,2,15,7,46.7,1,1,100.0,1,0,0,1,1,1,1,0
130,IND,2022-09-11,2,1,7,89,6,40,2,2,40.0,33.3,Sun,1,1,@,HOU,T 20-20 (OT),33,11,20,2,15,6,40.0,1,0,0.0,299,1,7,89,6,40,13,129,2,2,2,2,2,0,517,90,5.74,68,4.40,2,39:37,3:33,20,4,12,4,15,5,33.3,0,0,,2,2,2,3,2,0,0,0
131,IND,2022-09-18,3,0,5,30,3,19,0,1,20.0,40.0,Sun,2,2,@,JAX,L 0-24,9,3,6,0,10,2,20.0,2,0,0.0,331,0,5,30,3,19,8,49,3,3,3,1,1,0,218,48,4.54,67,4.94,3,21:45,2:45,21,6,14,1,15,6,40.0,3,2,66.7,0,0,0,0,0,0,0,0
132,IND,2022-09-25,1,2,4,34,6,45,2,1,40.0,30.0,Sun,3,3,,KAN,W 20-17,19,5,12,2,15,6,40.0,3,1,33.3,315,2,4,34,6,45,10,79,2,1,0,2,1,0,259,69,3.75,60,5.25,1,33:32,3:05,20,6,12,2,10,3,30.0,2,1,50.0,2,2,2,2,2,0,0,0
133,IND,2022-10-02,3,0,7,50,6,40,1,1,53.8,41.7,Sun,4,4,,TEN,L 17-24,21,3,17,1,13,7,53.8,0,0,,243,0,7,50,6,40,13,90,3,3,3,1,1,0,365,63,5.79,52,4.67,3,33:57,2:49,19,6,9,4,12,5,41.7,0,0,,2,2,2,2,1,0,0,0
134,IND,2022-10-06,2,2,8,64,7,49,4,3,25.0,13.3,Thu,5,5,@,DEN,W 12-9 (OT),19,4,14,1,16,4,25.0,0,0,,375,2,8,64,7,49,15,113,0,0,0,4,3,0,306,73,4.19,71,5.28,2,34:48,3:30,18,6,11,1,15,2,13.3,2,1,50.0,0,0,0,4,4,0,0,0
135,IND,2022-10-16,0,1,7,52,4,44,2,0,66.7,50.0,Sun,6,6,,JAX,W 34-27,29,4,22,3,15,10,66.7,0,0,,379,1,7,52,4,44,11,96,4,3,3,0,0,0,434,74,5.86,59,6.42,0,28:49,3:04,25,13,8,4,10,5,50.0,2,1,50.0,4,2,2,2,2,2,1,0
136,IND,2022-10-23,3,1,4,28,2,15,1,4,30.8,41.7,Sun,7,7,@,TEN,L 10-19,17,5,12,0,13,4,30.8,1,1,100.0,254,1,4,28,2,15,6,43,1,1,1,4,4,0,292,64,4.56,57,4.46,3,28:27,2:51,16,8,6,2,12,5,41.7,0,0,,1,1,1,1,1,0,0,0
137,IND,2022-10-30,2,1,3,25,3,52,3,1,41.7,16.7,Sun,8,8,,WAS,L 16-17,15,5,8,2,12,5,41.7,0,0,,362,1,3,25,3,52,6,77,2,2,2,1,1,0,324,54,6.00,61,5.93,2,29:20,2:50,20,7,13,0,12,2,16.7,3,2,66.7,1,1,1,3,3,0,0,0
138,IND,2022-11-06,1,1,2,15,4,35,1,4,0.0,35.3,Sun,9,9,@,NWE,L 3-26,8,4,3,1,14,0,0.0,2,0,0.0,203,1,2,15,4,35,6,50,2,2,2,4,4,0,121,60,2.02,62,3.27,1,28:54,3:00,11,5,6,0,17,6,35.3,0,0,,0,0,0,2,1,0,0,0
139,IND,2022-11-13,1,0,4,25,10,74,2,0,54.5,38.5,Sun,10,10,@,LVR,W 25-20,20,8,10,2,11,6,54.5,0,0,,309,0,4,25,10,74,14,99,3,2,2,0,0,0,415,59,7.03,64,4.83,1,29:01,3:02,18,7,10,1,13,5,38.5,3,1,33.3,3,1,1,3,2,2,0,0
140,IND,2022-11-20,1,2,8,90,7,55,3,1,33.3,41.7,Sun,11,11,,PHI,L 16-17,14,4,9,1,15,5,33.3,1,0,0.0,314,2,8,90,7,55,15,145,2,2,2,1,1,0,284,62,4.58,61,5.15,1,30:38,2:56,18,10,6,2,12,5,41.7,2,1,50.0,1,1,1,4,3,0,0,0
141,IND,2022-11-28,2,0,2,20,3,19,1,3,25.0,50.0,Mon,12,12,,PIT,L 17-24,19,6,11,2,12,3,25.0,3,2,66.7,323,0,2,20,3,19,5,39,2,1,1,3,3,0,290,62,4.68,67,4.82,2,25:38,2:58,22,11,10,1,14,7,50.0,0,0,,2,2,2,2,1,0,0,0
142,IND,2022-12-04,5,1,6,88,3,43,2,0,30.8,53.8,Sun,13,13,@,DAL,L 19-54,18,5,12,1,13,4,30.8,3,3,100.0,385,1,6,88,3,43,9,131,8,7,6,0,0,0,309,70,4.41,65,5.92,5,31:19,3:07,23,10,11,2,13,7,53.8,1,1,100.0,2,1,1,2,2,1,0,0
143,IND,2022-12-17,1,3,11,103,9,74,5,1,31.6,33.3,Sat,14,15,@,MIN,L 36-39 (OT),20,8,11,1,19,6,31.6,1,0,0.0,518,3,11,103,9,74,20,177,5,4,4,1,1,0,341,79,4.32,86,6.02,1,36:37,4:01,32,4,22,6,15,5,33.3,3,0,0.0,3,3,3,5,5,0,0,0
144,IND,2022-12-26,3,2,2,11,6,60,1,2,0.0,44.4,Mon,15,16,,LAC,L 3-20,10,2,6,2,10,0,0.0,4,1,25.0,314,2,2,11,6,60,8,71,2,2,2,2,2,0,173,50,3.46,67,4.69,3,26:06,2:48,17,7,10,0,18,8,44.4,1,1,100.0,0,0,0,1,1,0,0,0
