Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
65,MIN,2018-09-09,1,4,7,52,3,21,1,3,41.2,38.5,Sun,1,1,,SFO,W 24-16,19,3,15,1,17,7,41.2,1,0,0.0,327,4,7,52,3,21,10,73,1,1,1,3,3,0,343,71,4.83,61,5.36,1,31:09,3:12,20,6,10,4,13,5,38.5,0,0,,3,3,3,1,1,0,0,0
66,MIN,2018-09-16,1,0,8,70,7,54,0,5,50.0,30.8,Sun,2,2,@,GNB,T 29-29 (OT),24,3,20,1,14,7,50.0,0,0,,351,0,8,70,7,54,15,124,2,2,2,6,5,0,480,68,7.06,70,5.01,1,31:52,3:37,24,9,11,4,13,4,30.8,0,0,,4,3,3,3,0,1,1,0
67,MIN,2018-09-23,3,0,6,59,12,84,0,2,35.7,30.8,Sun,3,3,,BUF,L 6-27,21,1,17,3,14,5,35.7,1,0,0.0,292,0,6,59,12,84,18,143,3,3,3,2,2,0,292,65,4.49,63,4.63,3,24:15,3:06,16,7,6,3,13,4,30.8,1,1,100.0,1,0,0,0,0,1,0,0
68,MIN,2018-09-27,1,0,4,35,2,15,3,1,50.0,16.7,Thu,4,4,@,LAR,L 31-38,25,3,22,0,16,8,50.0,2,2,100.0,556,0,4,35,2,15,6,50,5,5,5,2,1,0,446,71,6.28,55,10.11,1,32:14,3:07,25,4,19,2,6,1,16.7,1,0,0.0,3,2,2,3,3,1,1,0
69,MIN,2018-10-07,1,2,4,23,8,52,3,2,36.4,22.2,Sun,5,5,@,PHI,W 23-21,19,5,13,1,11,4,36.4,0,0,,364,2,4,23,8,52,12,75,2,1,1,2,2,0,375,61,6.15,55,6.62,1,32:47,3:02,21,4,15,2,9,2,22.2,1,1,100.0,2,2,2,5,3,0,0,0
70,MIN,2018-10-14,2,2,9,52,5,30,2,1,35.7,0.0,Sun,6,6,,ARI,W 27-17,20,8,12,0,14,5,35.7,1,0,0.0,268,2,9,52,5,30,14,82,2,2,2,1,1,0,411,70,5.87,55,4.87,2,34:22,3:01,16,5,9,2,10,0,0.0,2,0,0.0,3,3,3,2,2,0,0,0
71,MIN,2018-10-21,0,4,6,55,8,71,3,1,13.3,15.4,Sun,7,7,@,NYJ,W 37-17,15,3,10,2,15,2,13.3,1,1,100.0,263,4,6,55,8,71,14,126,2,2,2,1,1,0,316,65,4.86,69,3.81,0,32:11,3:29,16,8,7,1,13,2,15.4,2,1,50.0,4,4,4,4,3,0,0,0
72,MIN,2018-10-28,2,1,6,54,7,64,0,3,50.0,44.4,Sun,8,8,,NOR,L 20-30,27,4,19,4,10,5,50.0,3,2,66.7,270,1,6,54,7,64,13,118,3,3,3,3,3,0,423,67,6.31,53,5.09,2,31:23,2:49,17,6,9,2,9,4,44.4,0,0,,3,3,2,0,0,0,0,0
73,MIN,2018-11-04,2,1,3,15,8,66,1,3,37.5,26.7,Sun,9,9,,DET,W 24-9,17,3,10,4,8,3,37.5,1,1,100.0,209,1,3,15,8,66,11,81,0,0,0,3,3,0,283,46,6.15,70,2.99,2,23:15,2:46,18,4,13,1,15,4,26.7,3,3,100.0,3,3,3,1,1,0,0,0
74,MIN,2018-11-18,3,3,4,50,5,46,2,3,41.7,50.0,Sun,10,11,@,CHI,L 20-25,19,2,15,2,12,5,41.7,1,1,100.0,308,3,4,50,5,46,9,96,2,0,0,3,3,0,268,62,4.32,71,4.34,3,25:31,3:03,24,8,12,4,12,6,50.0,0,0,,2,0,0,2,2,2,1,0
75,MIN,2018-11-25,0,1,6,55,4,20,1,1,50.0,20.0,Sun,11,12,,GNB,W 24-17,22,4,18,0,14,7,50.0,1,0,0.0,254,1,6,55,4,20,10,75,2,2,2,1,1,0,416,69,6.03,51,4.98,0,34:37,3:07,14,5,8,1,10,2,20.0,1,0,0.0,3,3,3,3,1,0,0,0
76,MIN,2018-12-02,2,1,5,55,7,60,1,1,25.0,50.0,Sun,12,13,@,NWE,L 10-24,16,5,11,0,12,3,25.0,2,1,50.0,471,1,5,55,7,60,12,115,3,3,3,2,1,0,278,59,4.71,71,6.63,2,26:39,2:58,27,11,14,2,14,7,50.0,1,1,100.0,1,1,1,2,1,0,0,0
77,MIN,2018-12-10,1,1,4,51,4,45,0,2,20.0,27.3,Mon,13,14,@,SEA,L 7-21,16,5,9,2,10,2,20.0,2,0,0.0,274,1,4,51,4,45,8,96,2,1,1,2,2,0,276,56,4.93,64,4.28,1,28:11,2:55,19,13,4,2,11,3,27.3,1,1,100.0,1,1,1,1,0,0,0,0
78,MIN,2018-12-16,1,0,6,45,8,49,2,1,38.5,16.7,Sun,14,15,,MIA,W 41-17,22,10,10,2,13,5,38.5,0,0,,193,0,6,45,8,49,14,94,2,2,2,1,1,0,418,63,6.63,53,3.64,1,33:16,3:03,12,6,6,0,12,2,16.7,2,0,0.0,5,5,5,2,2,0,0,0
79,MIN,2018-12-23,0,0,11,78,7,55,2,3,30.8,25.0,Sun,15,16,@,DET,W 27-9,16,4,11,1,13,4,30.8,1,0,0.0,223,0,11,78,7,55,18,133,0,0,0,3,3,0,340,58,5.86,69,3.23,0,28:32,3:09,17,3,10,4,16,4,25.0,3,1,33.3,3,3,3,2,2,0,0,0
80,MIN,2018-12-30,0,0,3,30,11,102,1,1,9.1,57.1,Sun,16,17,,CHI,L 10-24,12,3,6,3,11,1,9.1,4,1,25.0,332,0,3,30,11,102,14,132,3,2,1,1,1,0,164,52,3.15,63,5.27,0,22:52,2:58,17,8,7,2,14,8,57.1,1,0,0.0,1,1,1,1,1,0,0,0
81,MIN,2019-09-08,0,3,11,100,9,78,0,0,50.0,25.0,Sun,1,1,,ATL,W 28-12,18,10,4,4,10,5,50.0,0,0,,345,3,11,100,9,78,20,178,2,0,0,0,0,0,269,49,5.49,67,5.15,0,29:47,3:07,27,5,16,6,8,2,25.0,2,2,100.0,4,4,4,0,0,0,0,0
82,MIN,2019-09-15,4,2,8,100,6,35,1,0,30.8,33.3,Sun,2,2,@,GNB,L 16-21,15,8,6,1,13,4,30.8,0,0,,335,2,8,100,6,35,14,135,3,3,3,0,0,0,421,60,7.02,69,4.86,4,25:54,3:18,20,7,12,1,15,5,33.3,1,0,0.0,2,2,1,2,1,0,0,0
83,MIN,2019-09-22,0,1,6,59,7,84,2,0,55.6,27.3,Sun,3,3,,OAK,W 34-14,23,10,8,5,9,5,55.6,0,0,,302,1,6,59,7,84,13,143,2,2,2,1,0,0,385,59,6.53,58,5.21,0,31:32,2:49,17,3,14,0,11,3,27.3,3,2,66.7,4,4,4,2,2,0,0,0
84,MIN,2019-09-29,2,0,7,55,7,50,0,3,38.5,31.3,Sun,4,4,@,CHI,L 6-16,15,3,9,3,13,5,38.5,2,1,50.0,269,0,7,55,7,50,14,105,1,1,1,3,3,0,222,58,3.83,67,4.01,2,24:33,2:59,17,4,11,2,16,5,31.3,3,2,66.7,1,0,0,0,0,1,0,0
85,MIN,2019-10-06,1,1,12,112,5,45,4,1,45.5,50.0,Sun,5,5,@,NYG,W 28-10,22,6,14,2,11,5,45.5,1,1,100.0,211,1,12,112,5,45,17,157,1,1,1,1,1,0,490,64,7.66,62,3.40,1,32:40,3:03,18,5,8,5,16,8,50.0,3,0,0.0,2,2,2,4,4,0,0,1
86,MIN,2019-10-13,2,3,4,30,7,49,1,2,20.0,33.3,Sun,6,6,,PHI,W 38-20,26,8,14,4,10,2,20.0,1,1,100.0,400,3,4,30,7,49,11,79,2,2,2,2,2,0,447,65,6.88,65,6.15,2,32:04,3:07,19,3,15,1,12,4,33.3,3,1,33.3,5,5,5,1,1,0,0,0
87,MIN,2019-10-20,0,1,6,60,8,67,0,1,60.0,54.5,Sun,7,7,@,DET,W 42-30,32,10,19,3,10,6,60.0,0,0,,433,1,6,60,8,67,14,127,4,3,3,1,1,0,504,71,7.10,67,6.46,0,32:10,3:11,26,1,21,4,11,6,54.5,1,0,0.0,6,6,6,1,0,0,0,0
88,MIN,2019-10-24,1,2,7,74,4,46,4,3,53.3,28.6,Thu,8,8,,WAS,W 19-9,22,10,9,3,15,8,53.3,3,1,33.3,216,2,7,74,4,46,11,120,0,0,0,3,3,0,434,67,6.48,41,5.27,1,36:36,2:39,14,3,10,1,7,2,28.6,0,0,,1,1,1,4,4,0,0,0
89,MIN,2019-11-03,0,1,3,25,4,25,1,4,33.3,30.8,Sun,9,9,@,KAN,L 23-26,17,4,12,1,15,5,33.3,1,1,100.0,377,1,3,25,4,25,7,50,2,2,2,4,4,0,308,66,4.67,58,6.50,0,28:12,3:07,17,2,15,0,13,4,30.8,1,1,100.0,3,3,2,1,1,0,0,0
90,MIN,2019-11-10,0,1,5,35,5,39,2,1,57.1,60.0,Sun,10,10,@,DAL,W 28-24,27,9,15,3,14,8,57.1,1,1,100.0,443,1,5,35,5,39,10,74,3,3,3,2,1,0,364,69,5.28,70,6.33,0,33:27,3:02,24,0,22,2,15,9,60.0,2,0,0.0,3,2,2,2,2,1,1,0
91,MIN,2019-11-17,2,1,5,49,6,35,0,3,41.7,27.8,Sun,11,11,,DEN,W 27-23,19,5,13,1,12,5,41.7,2,2,100.0,394,1,5,49,6,35,11,84,2,2,2,4,3,0,321,58,5.53,75,5.25,2,23:17,3:15,20,6,11,3,18,5,27.8,4,4,100.0,4,3,3,0,0,1,0,0
92,MIN,2019-12-02,3,2,3,30,1,30,1,3,50.0,46.7,Mon,12,13,@,SEA,L 30-37,17,4,12,1,10,5,50.0,1,0,0.0,444,2,3,30,1,30,4,60,4,4,4,3,3,0,354,52,6.81,76,5.84,3,20:15,3:13,24,16,7,1,15,7,46.7,1,1,100.0,4,4,3,1,1,0,0,0
93,MIN,2019-12-08,0,2,8,55,4,28,2,0,35.7,43.8,Sun,13,14,,DET,W 20-7,22,5,14,3,14,5,35.7,1,0,0.0,231,2,8,55,4,28,12,83,1,1,1,1,0,0,354,70,5.06,67,3.45,0,33:43,3:07,18,2,12,4,16,7,43.8,1,1,100.0,2,2,2,2,2,0,0,0
94,MIN,2019-12-15,1,7,5,41,5,48,4,1,50.0,54.5,Sun,14,15,@,LAC,W 39-10,18,6,10,2,14,7,50.0,0,0,,345,7,5,41,5,48,10,89,1,1,1,1,1,0,344,62,5.55,61,5.66,1,32:21,2:59,17,3,14,0,11,6,54.5,2,1,50.0,4,4,3,4,4,0,0,0
95,MIN,2019-12-23,1,3,3,30,2,20,1,3,26.7,35.7,Mon,15,16,,GNB,L 10-23,7,1,6,0,15,4,26.7,2,0,0.0,383,3,3,30,2,20,5,50,2,1,0,3,3,0,139,53,2.62,75,5.11,1,22:28,3:09,22,8,14,0,14,5,35.7,0,0,,1,1,1,1,1,0,0,0
96,MIN,2019-12-29,3,1,3,40,3,34,4,4,44.4,43.8,Sun,16,17,,CHI,L 19-21,14,7,6,1,9,4,44.4,0,0,,337,1,3,40,3,34,6,74,1,1,1,4,4,1,300,47,6.38,75,4.49,3,22:20,2:56,24,10,13,1,16,7,43.8,2,1,50.0,1,1,1,4,4,0,0,0
97,MIN,2020-09-13,1,0,5,20,6,63,1,2,50.0,54.5,Sun,1,1,,GNB,L 34-43,25,10,12,3,6,3,50.0,1,0,0.0,522,0,5,20,6,63,11,83,5,5,5,2,2,1,382,49,7.80,76,6.87,1,18:44,3:12,31,11,17,3,11,6,54.5,2,1,50.0,4,1,1,1,1,3,3,0
98,MIN,2020-09-20,3,1,6,45,9,93,1,4,22.2,27.3,Sun,2,2,@,IND,L 11-28,12,3,5,4,9,2,22.2,0,0,,354,1,6,45,9,93,15,138,2,2,2,4,4,1,175,47,3.72,67,5.28,3,21:35,2:52,24,11,10,3,11,3,27.3,1,1,100.0,1,0,0,1,1,1,1,0
99,MIN,2020-09-27,3,1,3,20,4,45,1,6,40.0,23.1,Sun,3,3,,TEN,L 30-31,22,10,11,1,10,4,40.0,1,0,0.0,444,1,3,20,4,45,7,65,2,1,1,6,6,0,464,62,7.48,73,6.08,3,28:28,3:10,23,10,13,0,13,3,23.1,1,1,100.0,4,3,3,2,1,1,0,0
100,MIN,2020-10-04,0,1,4,36,2,15,1,3,41.7,25.0,Sun,4,4,@,HOU,W 31-23,24,14,10,0,12,5,41.7,1,1,100.0,386,1,4,36,2,15,6,51,2,2,2,3,3,0,410,65,6.31,62,6.23,0,36:31,3:00,20,5,12,3,12,3,25.0,2,1,50.0,4,4,4,2,1,0,0,0
101,MIN,2020-10-11,2,1,6,55,3,25,2,0,42.9,0.0,Sun,5,5,@,SEA,L 26-27,31,12,17,2,14,6,42.9,3,2,66.7,314,1,6,55,3,25,9,80,4,3,3,0,0,0,449,83,5.41,52,6.04,2,39:28,3:07,18,6,12,0,7,0,0.0,2,2,100.0,3,2,2,2,2,1,0,0
102,MIN,2020-10-18,3,1,3,30,5,25,0,4,30.0,52.9,Sun,6,6,,ATL,L 23-40,19,3,14,2,10,3,30.0,2,1,50.0,462,1,3,30,5,25,8,55,4,4,4,4,4,0,365,50,7.30,79,5.85,3,19:53,3:03,24,5,17,2,17,9,52.9,3,3,100.0,3,1,1,0,0,2,2,0
103,MIN,2020-11-01,0,1,7,36,9,85,0,0,50.0,45.5,Sun,7,8,@,GNB,W 28-22,20,11,6,3,8,4,50.0,1,1,100.0,400,1,7,36,9,85,16,121,3,2,2,0,0,0,324,49,6.61,66,6.06,0,27:48,3:11,24,5,17,2,11,5,45.5,5,3,60.0,4,4,4,0,0,0,0,0
104,MIN,2020-11-08,0,3,9,69,3,37,0,2,40.0,50.0,Sun,8,9,,DET,W 34-20,22,10,11,1,10,4,40.0,1,0,0.0,421,3,9,69,3,37,12,106,2,2,2,3,2,0,487,55,8.85,74,5.69,0,27:11,2:59,30,9,19,2,12,6,50.0,0,0,,5,5,4,0,0,0,0,0
105,MIN,2020-11-16,2,2,4,35,1,5,2,2,53.3,18.2,Mon,9,10,@,CHI,W 19-13,19,4,14,1,15,8,53.3,0,0,,149,2,4,35,1,5,5,40,1,1,1,2,2,0,385,70,5.50,50,2.98,2,35:50,2:58,10,1,9,0,11,2,18.2,2,0,0.0,2,1,1,2,2,1,0,0
106,MIN,2020-11-22,2,1,8,80,4,30,0,1,60.0,45.5,Sun,10,11,,DAL,L 28-31,24,9,14,1,10,6,60.0,1,0,0.0,376,1,8,80,4,30,12,110,4,3,2,1,1,0,430,61,7.05,64,5.88,2,31:49,3:03,24,9,13,2,11,5,45.5,3,2,66.7,4,4,4,0,0,0,0,0
107,MIN,2020-11-29,3,1,8,52,7,58,2,2,46.2,42.9,Sun,11,12,,CAR,W 28-27,26,7,18,1,13,6,46.2,1,1,100.0,374,1,8,52,7,58,15,110,3,3,3,4,2,0,387,71,5.45,64,5.84,3,31:13,3:20,21,10,10,1,14,6,42.9,1,1,100.0,3,2,2,2,2,1,1,0
108,MIN,2020-12-06,2,4,6,41,10,83,2,1,43.8,30.8,Sun,12,13,,JAX,W 27-24 (OT),30,10,17,3,16,7,43.8,0,0,,390,4,6,41,10,83,16,124,3,2,1,2,1,0,420,85,4.94,69,5.65,2,37:33,3:39,20,5,15,0,13,4,30.8,0,0,,3,3,1,3,2,0,0,1
109,MIN,2020-12-13,1,0,5,71,5,34,0,2,33.3,45.5,Sun,13,14,@,TAM,L 14-26,27,11,14,2,15,5,33.3,5,4,80.0,303,0,5,71,5,34,10,105,3,3,2,2,2,0,335,76,4.41,49,6.18,1,39:03,2:53,17,6,8,3,11,5,45.5,0,0,,2,1,0,3,0,1,1,0
110,MIN,2020-12-20,1,1,1,5,4,36,2,4,36.4,50.0,Sun,14,15,,CHI,L 27-33,26,11,12,3,11,4,36.4,2,0,0.0,397,1,1,5,4,36,5,41,3,3,3,4,4,0,407,66,6.17,64,6.20,1,27:01,3:03,23,13,10,0,12,6,50.0,0,0,,3,3,3,2,2,0,0,0
111,MIN,2020-12-25,0,2,3,20,4,38,0,1,33.3,55.6,Fri,15,16,@,NOR,L 33-52,25,6,17,2,9,3,33.3,2,1,50.0,583,2,3,20,4,38,7,58,7,7,7,1,1,0,364,60,6.07,73,7.99,0,23:13,3:11,36,21,14,1,9,5,55.6,1,1,100.0,5,4,3,0,0,1,0,0
112,MIN,2021-01-03,0,2,4,35,7,51,1,1,30.8,50.0,Sun,16,17,@,DET,W 37-35,31,8,20,3,13,4,30.8,2,2,100.0,417,2,4,35,7,51,11,86,5,3,2,1,1,0,508,74,6.86,54,7.72,0,35:13,3:07,21,9,12,0,10,5,50.0,1,1,100.0,5,5,4,2,1,0,0,0
113,MIN,2021-09-12,1,0,12,116,3,15,1,2,37.5,21.4,Sun,1,1,@,CIN,L 24-27 (OT),24,5,16,3,16,6,37.5,2,2,100.0,366,0,12,116,3,15,15,131,3,3,3,2,2,0,403,75,5.37,68,5.38,1,35:09,3:38,20,7,12,1,14,3,21.4,3,2,66.7,3,3,3,1,1,0,0,0
114,MIN,2021-09-19,0,2,3,16,5,40,2,2,20.0,33.3,Sun,2,2,@,ARI,L 33-34,22,11,10,1,10,2,20.0,0,0,,474,2,3,16,5,40,8,56,4,4,4,2,2,0,419,60,6.98,60,7.90,0,28:08,3:13,21,5,16,0,9,3,33.3,1,1,100.0,4,4,3,3,2,0,0,0
115,MIN,2021-09-26,0,0,4,40,4,35,3,1,64.3,37.5,Sun,3,3,,SEA,W 30-17,28,7,20,1,14,9,64.3,0,0,,389,0,4,40,4,35,8,75,2,2,2,2,1,0,453,73,6.21,52,7.48,0,35:53,2:57,21,6,14,1,8,3,37.5,1,0,0.0,3,3,3,3,3,0,0,0
116,MIN,2021-10-03,1,0,7,42,7,73,0,2,31.3,38.9,Sun,4,4,,CLE,L 7-14,16,4,10,2,16,5,31.3,3,1,33.3,327,0,7,42,7,73,14,115,1,0,0,2,2,0,255,63,4.05,74,4.42,1,24:28,3:10,20,10,9,1,18,7,38.9,1,0,0.0,1,1,1,0,0,0,0,0
117,MIN,2021-10-10,2,2,7,74,3,30,4,3,38.5,27.3,Sun,5,5,,DET,W 19-17,18,5,12,1,13,5,38.5,0,0,,288,2,7,74,3,30,10,104,1,0,0,3,3,0,384,64,6.00,63,4.57,2,32:06,2:55,22,7,11,4,11,3,27.3,1,0,0.0,1,1,1,5,4,0,0,0
118,MIN,2021-10-17,1,3,11,98,6,28,3,2,43.8,16.7,Sun,6,6,@,CAR,W 34-28 (OT),26,10,16,0,16,7,43.8,0,0,,306,3,11,98,6,28,17,126,2,2,2,2,2,0,571,84,6.80,68,4.50,1,37:38,3:41,20,8,8,4,12,2,16.7,2,2,100.0,4,1,1,5,3,2,0,0
119,MIN,2021-10-31,0,2,7,57,11,96,3,2,7.7,50.0,Sun,7,8,,DAL,L 16-20,17,4,6,7,13,1,7.7,2,1,50.0,419,2,7,57,11,96,18,153,2,2,2,3,2,0,278,61,4.56,68,6.16,0,27:28,3:11,23,4,17,2,14,7,50.0,0,0,,1,1,1,3,3,0,0,0
120,MIN,2021-11-07,0,2,8,107,8,61,1,2,35.7,40.0,Sun,8,9,@,BAL,L 31-34 (OT),13,6,6,1,14,5,35.7,2,2,100.0,500,2,8,107,8,61,16,168,4,4,4,2,2,0,318,52,6.12,89,5.62,0,23:40,3:32,36,17,15,4,15,6,40.0,3,3,100.0,4,4,4,1,1,0,0,0
121,MIN,2021-11-14,1,1,10,118,7,52,2,2,35.7,41.7,Sun,9,10,@,LAC,W 27-20,24,8,14,2,14,5,35.7,2,2,100.0,253,1,10,118,7,52,17,170,2,2,2,2,2,0,381,72,5.29,55,4.60,1,36:10,3:17,20,3,13,4,12,5,41.7,0,0,,3,3,3,2,2,0,0,0
122,MIN,2021-11-21,0,0,3,25,8,92,2,1,69.2,63.6,Sun,10,11,,GNB,W 34-31,25,6,17,2,13,9,69.2,0,0,,467,0,3,25,8,92,11,117,4,4,4,2,1,0,408,66,6.18,54,8.65,0,31:01,2:58,21,4,16,1,11,7,63.6,0,0,,4,3,2,2,2,1,1,0
123,MIN,2021-11-28,2,1,5,38,5,57,0,2,25.0,41.7,Sun,11,12,@,SFO,L 26-34,17,3,13,1,8,2,25.0,3,1,33.3,423,1,5,38,5,57,10,95,4,4,4,3,2,0,323,52,6.21,67,6.31,2,22:53,3:09,23,11,10,2,12,5,41.7,0,0,,4,3,2,0,0,1,0,0
124,MIN,2021-12-05,1,2,7,66,3,11,3,3,46.2,18.2,Sun,12,13,@,DET,L 27-29,26,7,19,0,13,6,46.2,1,0,0.0,372,2,7,66,3,11,10,77,3,2,2,3,3,0,426,71,6.00,71,5.24,1,33:04,3:10,23,7,14,2,11,2,18.2,3,1,33.3,3,0,0,3,3,3,0,0
125,MIN,2021-12-09,2,1,11,102,10,85,3,0,35.7,30.8,Thu,13,14,,PIT,W 36-28,22,13,8,1,14,5,35.7,1,1,100.0,375,1,11,102,10,85,21,187,4,2,2,1,0,0,458,67,6.84,69,5.43,2,30:28,3:20,22,7,11,4,13,4,30.8,2,2,100.0,4,4,3,4,3,0,0,0
126,MIN,2021-12-20,1,3,7,54,9,91,1,1,29.4,16.7,Mon,14,15,@,CHI,W 17-9,13,4,5,4,17,5,29.4,1,0,0.0,370,3,7,54,9,91,16,145,1,0,0,2,1,0,193,61,3.16,70,5.29,1,30:45,3:06,24,8,13,3,12,2,16.7,5,2,40.0,2,2,2,1,1,0,0,0
127,MIN,2021-12-26,1,3,2,20,1,5,3,3,16.7,50.0,Sun,15,16,,LAR,L 23-30,19,5,14,0,12,2,16.7,1,1,100.0,356,3,2,20,1,5,3,25,3,3,3,3,3,0,361,63,5.73,70,5.09,1,30:00,3:01,22,11,11,0,14,7,50.0,1,1,100.0,2,2,2,3,3,0,0,0
128,MIN,2022-01-02,0,0,3,23,1,5,1,3,16.7,53.8,Sun,16,17,@,GNB,L 10-37,11,2,8,1,12,2,16.7,4,1,25.0,481,0,3,23,1,5,4,28,4,4,4,3,3,0,206,52,3.96,74,6.50,0,21:27,3:04,29,11,17,1,13,7,53.8,1,0,0.0,1,1,1,1,1,0,0,0
129,MIN,2022-01-09,0,2,4,47,2,10,1,3,53.8,33.3,Sun,17,18,,CHI,W 31-17,11,3,8,0,13,7,53.8,0,0,,356,2,4,47,2,10,6,57,1,0,0,3,3,0,331,47,7.04,80,4.45,0,23:13,2:51,24,5,17,2,15,5,33.3,6,1,16.7,4,4,4,1,1,0,0,0
130,MIN,2022-09-11,0,2,3,20,2,10,3,0,30.8,33.3,Sun,1,1,,GNB,W 23-7,19,7,12,0,13,4,30.8,1,1,100.0,338,2,3,20,2,10,5,30,1,1,1,0,0,0,395,61,6.48,61,5.54,0,31:23,3:03,21,8,13,0,9,3,33.3,2,0,0.0,2,2,2,3,3,0,0,0
131,MIN,2022-09-19,3,1,5,25,8,60,0,1,33.3,53.8,Mon,2,2,@,PHI,L 7-24,20,3,16,1,12,4,33.3,0,0,,486,1,5,25,8,60,13,85,3,3,3,2,1,0,264,59,4.47,68,7.15,3,23:46,2:48,25,10,13,2,13,7,53.8,0,0,,1,1,1,0,0,0,0,0
132,MIN,2022-09-25,1,1,3,15,7,59,0,1,22.2,18.8,Sun,3,3,,DET,W 28-24,30,9,16,5,9,2,22.2,2,1,50.0,416,1,3,15,7,59,10,74,3,3,3,3,1,0,373,67,5.57,76,5.47,1,25:56,3:14,23,6,14,3,16,3,18.8,6,4,66.7,4,4,4,2,0,0,0,0
133,MIN,2022-10-02,1,2,5,35,10,102,5,1,35.7,40.0,Sun,4,4,@,NOR,W 28-25,23,3,15,5,14,5,35.7,1,1,100.0,338,2,5,35,10,102,15,137,3,2,2,2,1,0,344,67,5.13,57,5.93,1,32:13,3:02,19,8,11,0,10,4,40.0,1,1,100.0,2,2,1,5,5,0,0,0
134,MIN,2022-10-09,1,1,7,70,6,40,0,3,80.0,40.0,Sun,5,5,,CHI,W 29-22,29,10,18,1,15,12,80.0,0,0,,271,1,7,70,6,40,13,110,2,1,1,3,3,0,429,74,5.80,47,5.77,1,36:44,2:52,14,4,9,1,10,4,40.0,1,1,100.0,4,3,3,2,0,1,1,0
135,MIN,2022-10-16,0,3,2,20,10,97,1,1,16.7,28.6,Sun,6,6,@,MIA,W 24-16,11,2,7,2,12,2,16.7,0,0,,458,3,2,20,10,97,12,117,2,1,1,2,1,0,234,50,4.68,73,6.27,0,24:31,3:07,23,5,18,0,14,4,28.6,2,1,50.0,3,2,1,1,1,1,1,0
136,MIN,2022-10-30,1,3,10,86,10,67,0,2,46.2,36.4,Sun,7,8,,ARI,W 34-26,25,11,11,3,13,6,46.2,1,0,0.0,375,3,10,86,10,67,20,153,3,2,2,2,2,0,381,68,5.60,70,5.36,1,29:27,3:26,25,5,17,3,11,4,36.4,1,0,0.0,5,5,4,1,0,0,0,0
137,MIN,2022-11-06,1,1,5,42,3,26,2,1,43.8,30.0,Sun,8,9,@,WAS,W 20-17,17,3,12,2,16,7,43.8,0,0,,263,1,5,42,3,26,8,68,2,2,2,1,1,0,301,65,4.63,61,4.31,1,29:13,3:08,18,6,9,3,10,3,30.0,1,0,0.0,2,2,2,2,2,0,0,0
138,MIN,2022-11-13,2,4,7,64,7,64,2,3,41.2,53.8,Sun,9,10,@,BUF,W 33-30 (OT),24,8,14,2,17,7,41.2,5,3,60.0,486,4,7,64,7,64,14,128,3,3,3,3,3,0,481,79,6.09,72,6.75,2,35:02,3:46,29,9,17,3,13,7,53.8,1,0,0.0,4,4,3,2,2,0,0,0
139,MIN,2022-11-20,1,0,7,59,6,39,1,4,9.1,70.6,Sun,10,11,,DAL,L 3-40,16,3,10,3,11,1,9.1,0,0,,458,0,7,59,6,39,13,98,4,4,4,4,4,0,183,54,3.39,70,6.54,1,22:36,3:03,23,12,11,0,17,12,70.6,0,0,,0,0,0,1,1,0,0,0
140,MIN,2022-11-24,1,0,3,20,6,55,2,4,53.3,30.0,Thu,11,12,,NWE,W 33-26,23,2,16,5,15,8,53.3,0,0,,409,0,3,20,6,55,9,75,2,2,2,4,4,0,358,66,5.42,55,7.44,1,36:17,3:00,17,3,14,0,10,3,30.0,1,0,0.0,4,4,3,2,2,0,0,0
141,MIN,2022-12-04,0,2,3,44,6,40,2,5,50.0,18.8,Sun,12,13,,NYJ,W 27-22,21,6,12,3,18,9,50.0,1,1,100.0,486,2,3,44,6,40,9,84,1,1,1,5,5,0,287,66,4.35,83,5.86,0,28:22,3:17,23,6,15,2,16,3,18.8,5,2,40.0,3,3,3,2,2,0,0,0
142,MIN,2022-12-11,2,0,3,25,7,51,1,2,40.0,46.7,Sun,13,14,@,DET,L 23-34,23,2,18,3,10,4,40.0,2,1,50.0,464,0,3,25,7,51,10,76,4,4,4,3,2,0,416,62,6.71,69,6.72,2,28:06,3:13,23,4,18,1,15,7,46.7,2,1,50.0,3,2,2,1,1,1,0,0
