Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing Yards,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing Yards,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Rushing Yards,Rusing Yards per Attempt,Rushing TD,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Time of Possession,Total Time
69,TEN,2018-10-07,121,0,100,0,3,79,144,26:11,Sun,5,5,@,BUF,L 12-13,14,26,12,53.8,121,0,1,0.0,3.8,51.6,2,8,7.14,4.7,4.32,2.92,2.71,8.6,43,144,3.3,1,10,20,50.0,79,0,1,3,1,39.4,25,100,4.0,0,221,53,4.17,64,3.48,3,26:11,2:46
70,TEN,2018-10-14,51,0,55,0,0,238,123,22:26,Sun,6,6,,BAL,L 0-21,10,15,5,66.7,51,0,0,0.0,0.0,90.1,11,66,42.31,3.4,1.96,3.40,1.96,5.1,35,123,3.5,2,25,37,67.6,238,1,0,0,1,82.9,14,55,3.9,0,106,40,2.65,72,5.01,0,22:26,2:52
71,TEN,2018-10-21,226,1,164,1,1,297,47,35:23,Sun,7,7,@,LAC,L 19-20,24,32,8,75.0,226,1,1,3.1,3.1,92.8,2,11,5.88,7.1,6.65,6.28,5.91,9.4,16,47,2.9,0,19,26,73.1,297,2,2,9,0,136.2,33,164,5.0,1,390,67,5.82,44,7.82,1,35:23,2:54
72,TEN,2018-11-05,215,2,125,2,2,225,72,34:26,Mon,8,9,@,DAL,W 28-14,21,29,8,72.4,215,2,0,6.9,0.0,119.9,4,25,12.12,7.4,6.52,8.79,7.73,10.2,19,72,3.8,0,21,32,65.6,225,2,5,18,1,93.9,36,125,3.5,2,340,69,4.93,56,5.30,2,34:26,2:55
73,TEN,2018-11-11,235,2,150,2,0,244,40,32:57,Sun,9,10,,NWE,W 34-10,17,25,8,68.0,235,2,0,8.0,0.0,126.9,2,14,7.41,9.4,8.70,11.00,10.19,13.8,19,40,2.1,1,23,43,53.5,244,0,3,23,0,70.3,36,150,4.2,2,385,63,6.11,65,4.37,0,32:57,2:59
74,TEN,2018-11-18,176,1,91,0,2,295,102,28:44,Sun,10,11,@,IND,L 10-38,21,29,8,72.4,176,1,2,3.4,6.9,74.4,5,27,14.71,6.1,5.18,3.66,3.12,8.4,28,102,3.6,2,24,32,75.0,295,3,0,0,0,134.2,27,91,3.4,0,267,61,4.38,60,6.62,2,28:44,2:51
75,TEN,2018-11-26,260,2,105,0,1,181,281,30:02,Mon,11,12,@,HOU,L 17-34,22,23,1,95.7,260,2,0,8.7,0.0,147.7,6,43,20.69,11.3,8.97,13.04,10.34,11.8,34,281,8.3,2,19,24,79.2,181,2,4,29,0,125.9,23,105,4.6,0,365,52,7.02,62,7.45,1,30:02,2:44
76,TEN,2018-12-02,273,2,130,1,1,124,156,26:38,Sun,12,13,,NYJ,W 26-22,20,35,15,57.1,273,2,1,5.7,2.9,90.4,3,9,7.89,7.8,7.18,7.66,7.05,13.7,33,156,4.7,0,17,30,56.7,124,0,2,4,1,52.6,22,130,5.9,1,403,60,6.72,65,4.31,1,26:38,3:17
77,TEN,2018-12-06,162,0,264,4,1,195,60,29:20,Thu,13,14,,JAX,W 30-9,18,24,6,75.0,162,0,1,0.0,4.2,75.3,1,0,4.00,6.8,6.48,4.88,4.68,9.0,20,60,3.0,0,25,43,58.1,195,1,4,45,0,77.2,32,264,8.3,4,426,57,7.47,67,3.81,1,29:20,2:58
78,TEN,2018-12-16,86,0,215,2,0,213,47,35:21,Sun,14,15,@,NYG,W 17-0,13,21,8,61.9,86,0,0,0.0,0.0,72.3,1,8,4.55,4.1,3.91,4.10,3.91,6.6,16,47,2.9,0,21,44,47.7,213,0,3,16,1,52.6,45,215,4.8,2,301,67,4.49,63,4.13,0,35:21,3:07
79,TEN,2018-12-22,192,1,99,1,0,131,161,26:57,Sat,15,16,,WAS,W 25-16,17,25,8,68.0,192,1,0,4.0,0.0,107.2,3,19,10.71,7.7,6.86,8.48,7.57,11.3,34,161,4.7,0,13,23,56.5,131,1,2,22,2,51.2,27,99,3.7,1,291,55,5.29,59,4.95,0,26:57,2:44
80,TEN,2018-12-30,165,1,93,0,3,278,158,19:47,Sun,16,17,,IND,L 17-33,18,29,11,62.1,165,1,2,3.4,6.9,60.3,0,0,0.00,5.7,5.69,3.28,3.28,9.2,36,158,4.4,1,24,35,68.6,278,3,1,7,1,109.0,16,93,5.8,0,258,45,5.73,72,6.06,3,19:47,3:04
81,TEN,2019-09-08,216,3,123,1,0,244,102,29:18,Sun,1,1,@,CLE,W 43-13,14,24,10,58.3,216,3,0,12.5,0.0,133.3,4,32,14.29,9.0,7.71,11.50,9.86,15.4,20,102,5.1,1,25,38,65.8,244,1,5,41,3,59.5,28,123,4.4,1,339,56,6.05,63,5.49,0,29:18,3:12
82,TEN,2019-09-15,119,1,124,1,0,121,167,28:06,Sun,2,2,,IND,L 17-19,19,28,9,67.9,119,1,0,3.6,0.0,93.5,4,35,12.50,4.3,3.72,4.96,4.34,6.3,34,167,4.9,0,17,28,60.7,121,3,3,25,1,91.5,24,124,5.2,1,243,56,4.34,65,4.43,0,28:06,3:01
83,TEN,2019-09-19,249,0,91,1,1,204,88,35:16,Thu,3,3,@,JAX,L 7-20,23,40,17,57.5,249,0,0,0.0,0.0,81.7,9,55,18.37,6.2,5.08,6.23,5.08,10.8,20,88,4.4,0,20,30,66.7,204,2,0,0,0,108.2,26,91,3.5,1,340,75,4.53,50,5.84,1,35:16,3:01
84,TEN,2019-09-29,227,3,138,0,0,364,58,29:19,Sun,4,4,@,ATL,W 24-10,18,27,9,66.7,227,3,0,11.1,0.0,129.7,0,0,0.00,8.4,8.41,10.63,10.63,12.6,17,58,3.4,1,35,53,66.0,364,0,5,33,0,85.7,34,138,4.1,0,365,61,5.98,75,5.63,0,29:19,2:57
85,TEN,2019-10-06,150,0,102,1,0,204,109,28:48,Sun,5,5,,BUF,L 7-14,13,22,9,59.1,150,0,0,0.0,0.0,86.0,5,33,18.52,6.8,5.56,6.82,5.56,11.5,27,109,4.0,0,23,32,71.9,204,2,4,15,1,96.4,27,102,3.8,1,252,54,4.67,63,4.97,0,28:48,2:54
86,TEN,2019-10-13,165,0,39,0,3,167,103,30:14,Sun,6,6,@,DEN,L 0-16,20,34,14,58.8,165,0,3,0.0,8.8,39.7,7,42,17.07,4.9,4.02,0.88,0.73,8.3,30,103,3.4,1,18,28,64.3,167,0,1,10,1,65.6,21,39,1.9,0,204,62,3.29,59,4.58,3,30:14,2:55
87,TEN,2019-10-20,306,2,97,1,1,326,39,32:15,Sun,7,7,,LAC,W 23-20,24,30,6,80.0,306,2,1,6.7,3.3,119.9,2,17,6.25,10.2,9.56,10.03,9.41,12.8,21,39,1.9,0,24,38,63.2,326,2,1,3,0,108.0,29,97,3.3,1,403,61,6.61,60,6.08,1,32:15,3:10
88,TEN,2019-10-27,174,3,72,0,1,283,106,28:26,Sun,8,8,,TAM,W 27-23,21,33,12,63.6,174,3,0,9.1,0.0,109.8,3,19,8.33,5.3,4.83,7.09,6.50,8.3,30,106,3.5,0,21,43,48.8,283,2,3,18,2,66.3,21,72,3.4,0,246,57,4.32,76,5.12,1,28:26,3:22
89,TEN,2019-11-03,310,1,121,2,3,214,156,26:43,Sun,9,9,@,CAR,L 20-30,27,39,12,69.2,310,1,2,2.6,5.1,82.3,4,21,9.30,7.9,7.21,6.15,5.58,11.5,33,156,4.7,2,17,32,53.1,214,2,3,18,1,82.0,21,121,5.8,2,431,64,6.73,68,5.44,3,26:43,3:17
90,TEN,2019-11-10,146,2,225,2,1,433,97,22:08,Sun,10,10,,KAN,W 35-32,13,19,6,68.4,146,2,0,10.5,0.0,133.9,4,35,17.39,7.7,6.35,9.79,8.09,11.2,25,97,3.9,0,36,51,70.6,433,3,2,13,0,115.9,26,225,8.7,2,371,49,7.57,78,6.79,1,22:08,3:12
91,TEN,2019-11-24,252,2,219,4,2,252,117,23:04,Sun,11,12,,JAX,W 42-20,14,18,4,77.8,252,2,0,11.1,0.0,155.8,1,7,5.26,14.0,13.26,16.22,15.37,18.0,27,117,4.3,2,32,48,66.7,252,0,3,20,0,79.5,33,219,6.6,4,471,52,9.06,78,4.73,2,23:04,3:01
92,TEN,2019-12-01,138,2,154,1,2,309,82,27:29,Sun,12,13,@,IND,W 31-17,17,22,5,77.3,138,2,0,9.1,0.0,131.2,6,44,21.43,6.3,4.93,8.09,6.36,8.1,24,82,3.4,1,25,40,62.5,309,1,3,10,2,73.9,30,154,5.1,1,292,58,5.03,67,5.84,2,27:29,3:07
93,TEN,2019-12-08,391,3,161,2,1,258,97,29:12,Sun,13,14,@,OAK,W 42-21,21,27,6,77.8,391,3,1,11.1,3.7,140.4,0,0,0.00,14.5,14.48,15.04,15.04,18.6,24,97,4.0,1,25,34,73.5,258,2,2,4,0,114.6,32,161,5.0,2,552,59,9.36,60,5.92,1,29:12,2:58
94,TEN,2019-12-15,269,2,163,1,1,234,140,28:40,Sun,14,15,,HOU,L 21-24,22,37,15,59.5,269,2,1,5.4,2.7,89.8,2,10,5.13,7.3,6.90,7.14,6.77,12.2,35,140,4.0,1,19,27,70.4,234,2,1,9,2,90.7,28,163,5.8,1,432,67,6.45,63,5.94,1,28:40,3:02
95,TEN,2019-12-22,248,3,149,1,1,275,102,28:56,Sun,15,16,,NOR,L 28-38,17,27,10,63.0,248,3,0,11.1,0.0,133.6,5,24,15.63,9.2,7.75,11.41,9.63,14.6,23,102,4.4,2,28,40,70.0,275,3,3,24,0,114.1,26,149,5.7,1,397,58,6.84,66,5.71,1,28:56,3:20
96,TEN,2019-12-29,222,2,245,3,0,192,109,28:21,Sun,16,17,@,HOU,W 35-14,14,21,7,66.7,222,2,0,9.5,0.0,133.4,0,0,0.00,10.6,10.57,12.48,12.48,15.9,25,109,4.4,2,21,36,58.3,192,0,4,33,1,61.3,39,245,6.3,3,467,60,7.78,65,4.63,0,28:21,2:53
97,TEN,2020-09-14,247,2,130,0,0,216,107,32:40,Mon,1,1,@,DEN,W 16-14,29,43,14,67.4,247,2,0,4.7,0.0,97.9,1,2,2.27,5.7,5.61,6.67,6.52,8.5,26,107,4.1,1,22,33,66.7,216,1,0,0,0,95.0,34,130,3.8,0,377,78,4.83,59,5.47,0,32:40,3:06
98,TEN,2020-09-20,231,4,123,0,0,315,165,26:38,Sun,2,2,,JAX,W 33-30,18,24,6,75.0,231,4,0,16.7,0.0,145.7,1,8,4.00,9.6,9.24,12.96,12.44,12.8,27,165,6.1,1,30,45,66.7,315,3,2,24,2,90.5,34,123,3.6,0,354,59,6.00,74,6.49,0,26:38,2:59
99,TEN,2020-09-27,310,0,134,2,1,238,226,31:32,Sun,3,3,@,MIN,W 31-30,23,37,14,62.2,310,0,1,0.0,2.7,78.8,2,11,5.13,8.4,7.95,7.16,6.79,13.5,33,226,6.8,1,16,27,59.3,238,3,2,13,2,94.4,34,134,3.9,2,444,73,6.08,62,7.48,1,31:32,3:10
100,TEN,2020-10-13,195,3,139,3,0,275,95,27:36,Tue,4,5,,BUF,W 42-16,21,28,7,75.0,195,3,0,10.7,0.0,129.3,0,0,0.00,7.0,6.96,9.11,9.11,9.3,22,95,4.3,0,29,46,63.0,275,2,1,10,2,75.9,34,139,4.1,3,334,62,5.39,69,5.36,0,27:36,2:55
101,TEN,2020-10-18,344,4,263,2,2,320,92,31:50,Sun,5,6,,HOU,W 42-36 (OT),30,41,11,73.2,344,4,1,9.8,2.4,122.6,2,22,4.65,8.4,8.00,9.24,8.81,11.5,27,92,3.4,1,28,38,73.7,320,4,2,15,0,133.7,27,263,9.7,2,607,70,8.67,67,6.15,2,31:50,3:12
102,TEN,2020-10-25,210,2,82,1,0,268,94,23:23,Sun,6,7,,PIT,L 24-27,18,31,13,58.1,210,2,0,6.5,0.0,101.5,2,10,6.06,6.8,6.36,8.06,7.58,11.7,25,94,3.8,1,32,49,65.3,268,2,0,0,3,67.4,23,82,3.6,1,292,56,5.21,74,4.89,0,23:23,3:06
103,TEN,2020-11-01,223,2,218,1,1,249,118,24:03,Sun,7,8,@,CIN,L 20-31,18,30,12,60.0,223,2,1,6.7,3.3,92.8,1,10,3.23,7.4,7.19,7.27,7.03,12.4,32,118,3.7,2,26,37,70.3,249,2,0,0,0,106.7,29,218,7.5,1,441,60,7.35,69,5.32,1,24:03,3:09
104,TEN,2020-11-08,136,2,92,0,0,319,56,26:06,Sun,8,9,,CHI,W 24-17,10,21,11,47.6,136,2,0,9.5,0.0,104.9,3,22,12.50,6.5,5.67,8.38,7.33,13.6,20,56,2.8,0,36,52,69.2,319,2,3,16,0,98.2,31,92,3.0,0,228,55,4.15,75,5.00,0,26:06,3:07
105,TEN,2020-11-12,137,1,157,1,0,297,133,28:42,Thu,9,10,,IND,L 17-34,15,27,12,55.6,137,1,0,3.7,0.0,83.4,1,10,3.57,5.1,4.89,5.81,5.61,9.1,29,133,4.6,2,29,39,74.4,297,1,1,11,0,104.3,32,157,4.9,1,294,60,4.90,69,6.23,0,28:42,2:57
106,TEN,2020-11-22,250,2,173,1,1,177,129,33:33,Sun,10,11,@,BAL,W 30-24 (OT),23,32,9,71.9,250,2,1,6.3,3.1,104.4,2,16,5.88,7.8,7.35,7.66,7.21,10.9,33,129,3.9,1,17,29,58.6,177,1,1,9,1,73.5,34,173,5.1,1,423,68,6.22,63,4.86,1,33:33,3:13
107,TEN,2020-11-29,220,1,229,4,0,280,56,35:33,Sun,11,12,@,IND,W 45-26,13,22,9,59.1,220,1,0,4.5,0.0,108.3,1,1,4.35,10.0,9.57,10.91,10.43,16.9,21,56,2.7,2,24,44,54.5,280,2,2,15,1,79.7,45,229,5.1,4,449,68,6.60,67,5.01,0,35:33,3:24
108,TEN,2020-12-06,369,3,62,1,3,340,118,23:14,Sun,12,13,,CLE,L 35-41,29,45,16,64.4,369,3,1,6.7,2.2,104.8,3,20,6.25,8.2,7.69,8.53,8.00,12.7,36,118,3.3,1,26,34,76.5,340,4,0,0,0,146.7,18,62,3.4,1,431,66,6.53,70,6.54,3,23:14,3:23
109,TEN,2020-12-13,205,2,249,2,1,263,91,31:43,Sun,13,14,@,JAX,W 31-10,19,24,5,79.2,205,2,0,8.3,0.0,131.2,1,7,4.00,8.5,8.20,10.21,9.80,10.8,15,91,6.1,0,31,54,57.4,263,1,0,0,1,68.7,40,249,6.2,2,454,65,6.98,69,5.13,1,31:43,3:02
110,TEN,2020-12-20,268,3,195,3,0,307,123,28:22,Sun,14,15,,DET,W 46-25,21,27,6,77.8,268,3,0,11.1,0.0,145.8,1,5,3.57,9.9,9.57,12.15,11.71,12.8,27,123,4.6,2,27,38,71.1,307,1,0,0,1,92.8,38,195,5.1,3,463,66,7.02,65,6.62,0,28:22,3:00
111,TEN,2020-12-27,104,1,156,1,2,214,234,23:23,Sun,15,16,@,GNB,L 14-40,11,26,15,42.3,104,1,2,3.8,7.7,37.5,2,17,7.14,4.0,3.71,1.31,1.21,9.5,37,234,6.3,2,21,25,84.0,214,4,1,17,1,125.2,27,156,5.8,1,260,55,4.73,63,7.11,2,23:23,2:46
112,TEN,2021-01-03,204,1,288,4,1,361,96,31:04,Sun,16,17,@,HOU,W 41-38,18,27,9,66.7,204,1,0,3.7,0.0,103.3,2,12,6.90,7.6,7.03,8.30,7.72,11.3,17,96,5.6,1,29,40,72.5,361,3,4,24,1,114.7,41,288,7.0,4,492,70,7.03,61,7.49,1,31:04,3:13
113,TEN,2021-09-12,162,1,86,1,3,280,136,26:39,Sun,1,1,,ARI,L 13-38,22,36,14,61.1,162,1,1,2.8,2.8,75.9,6,56,14.29,4.5,3.86,3.81,3.26,7.4,33,136,4.1,1,21,32,65.6,280,4,2,9,1,119.8,22,86,3.9,1,248,64,3.88,67,6.21,3,26:39,3:12
114,TEN,2021-09-19,320,0,212,3,1,320,77,42:33,Sun,2,2,@,SEA,W 33-30 (OT),27,40,13,67.5,320,0,0,0.0,0.0,94.5,3,27,6.98,8.0,7.44,8.00,7.44,11.9,18,77,4.3,2,22,31,71.0,320,2,3,23,0,125.7,40,212,5.3,3,532,83,6.41,52,7.63,1,42:33,3:27
115,TEN,2021-09-26,188,3,180,0,3,178,87,34:06,Sun,3,3,,IND,W 25-16,18,27,9,66.7,188,3,2,11.1,7.4,94.2,1,9,3.57,7.0,6.71,5.85,5.64,10.4,18,87,4.8,1,19,37,51.4,178,0,2,16,0,64.9,37,180,4.9,0,368,65,5.66,57,4.65,3,34:06,3:01
116,TEN,2021-10-03,253,1,177,1,0,289,66,40:42,Sun,4,4,@,NYJ,L 24-27 (OT),30,49,19,61.2,253,1,0,2.0,0.0,85.2,7,45,12.50,5.2,4.52,5.57,4.88,8.4,25,66,2.6,1,21,34,61.8,289,2,1,8,1,96.3,37,177,4.8,1,430,93,4.62,60,5.92,0,40:42,3:48
117,TEN,2021-10-10,184,1,184,3,0,256,198,31:30,Sun,5,5,@,JAX,W 37-19,14,22,8,63.6,184,1,0,4.5,0.0,107.6,3,13,12.00,8.4,7.36,9.27,8.16,13.1,31,198,6.4,2,23,33,69.7,256,1,2,17,1,90.0,36,184,5.1,3,368,61,6.03,66,6.88,0,31:30,3:07
118,TEN,2021-10-18,216,0,146,4,1,335,82,27:10,Mon,6,6,,BUF,W 34-31,18,29,11,62.1,216,0,1,0.0,3.4,70.5,0,0,0.00,7.4,7.45,5.90,5.90,12.0,23,82,3.6,0,35,47,74.5,335,3,3,18,1,106.3,22,146,6.6,4,362,51,7.10,73,5.71,1,27:10,3:08
119,TEN,2021-10-24,266,2,103,1,1,257,77,36:21,Sun,7,7,,KAN,W 27-3,22,28,6,78.6,266,2,1,7.1,3.6,116.5,1,9,3.45,9.5,9.17,9.32,9.00,12.1,13,77,5.9,0,31,51,60.8,257,0,4,31,1,65.6,35,103,2.9,1,369,64,5.77,68,4.91,1,36:21,2:58
120,TEN,2021-10-31,247,3,93,0,2,224,83,34:59,Sun,8,8,@,IND,W 34-31 (OT),23,34,11,67.6,247,3,2,8.8,5.9,95.8,3,18,8.11,7.3,6.68,6.38,5.86,10.7,20,83,4.2,1,27,51,52.9,224,3,1,7,2,67.8,31,93,3.0,0,340,68,5.00,72,4.26,2,34:59,3:33
121,TEN,2021-11-07,125,1,69,2,1,253,94,27:39,Sun,9,9,@,LAR,W 28-16,19,27,8,70.4,125,1,1,3.7,3.7,79.7,3,18,10.00,4.6,4.17,3.70,3.33,6.6,21,94,4.5,0,31,48,64.6,253,1,5,41,2,67.4,26,69,2.7,2,194,56,3.46,74,4.69,1,27:39,3:08
122,TEN,2021-11-14,198,1,66,1,0,287,86,31:34,Sun,10,10,,NOR,W 23-21,19,27,8,70.4,198,1,0,3.7,0.0,105.9,2,15,6.90,7.3,6.83,8.07,7.52,10.4,21,86,4.1,1,21,36,58.3,287,2,4,22,0,102.4,29,66,2.3,1,264,58,4.55,61,6.11,0,31:34,3:02
123,TEN,2021-11-21,317,1,103,0,5,107,83,30:22,Sun,11,11,,HOU,L 13-22,35,52,17,67.3,317,1,4,1.9,7.7,58.4,2,6,3.70,6.1,5.87,3.02,2.91,9.1,38,83,2.2,2,14,24,58.3,107,0,0,0,0,69.3,25,103,4.1,0,420,79,5.32,62,3.06,5,30:22,3:06
124,TEN,2021-11-28,85,1,270,1,4,289,105,31:02,Sun,12,12,@,NWE,L 13-36,11,21,10,52.4,85,1,1,4.8,4.8,60.2,2,8,8.70,4.0,3.70,2.86,2.61,7.7,24,105,4.4,1,23,32,71.9,289,2,2,21,0,120.4,39,270,6.9,1,355,62,5.73,58,6.79,4,31:02,2:57
125,TEN,2021-12-12,161,0,102,2,0,184,8,36:57,Sun,13,14,,JAX,W 20-0,20,31,11,64.5,161,0,0,0.0,0.0,81.5,4,30,11.43,5.2,4.60,5.19,4.60,8.1,8,8,1.0,0,24,40,60.0,184,0,3,37,4,31.7,34,102,3.0,2,263,69,3.81,51,3.76,0,36:57,2:56
126,TEN,2021-12-19,117,0,201,1,4,133,35,39:08,Sun,14,15,@,PIT,L 13-19,23,32,9,71.9,117,0,1,0.0,3.1,68.9,4,36,11.11,3.7,3.25,2.25,2.00,5.1,17,35,2.1,1,16,25,64.0,133,0,3,15,0,77.6,42,201,4.8,1,318,78,4.08,45,3.73,4,39:08,3:09
127,TEN,2021-12-23,188,1,90,1,0,306,83,29:29,Thu,15,16,,SFO,W 20-17,22,30,8,73.3,188,1,0,3.3,0.0,103.3,4,21,11.76,6.3,5.53,6.93,6.12,8.5,21,83,4.0,1,26,35,74.3,306,1,2,16,2,86.1,24,90,3.8,1,278,58,4.79,58,6.71,0,29:29,3:50
128,TEN,2022-01-02,110,2,198,2,0,182,74,33:12,Sun,16,17,,MIA,W 34-3,13,18,5,72.2,110,2,0,11.1,0.0,127.1,1,10,5.26,6.1,5.79,8.33,7.89,8.5,16,74,4.6,0,18,39,46.2,182,0,4,23,1,49.3,40,198,5.0,2,308,59,5.22,59,4.34,0,33:12,2:59
129,TEN,2022-01-09,281,4,124,0,0,289,64,33:34,Sun,17,18,@,HOU,W 28-25,23,32,9,71.9,281,4,0,12.5,0.0,138.9,1,6,3.03,8.8,8.52,11.28,10.94,12.2,21,64,3.0,0,23,33,69.7,289,3,2,12,0,127.0,32,124,3.9,0,405,65,6.23,56,6.30,0,33:34,3:02
130,TEN,2022-09-11,266,2,93,0,1,156,238,31:06,Sun,1,1,,NYG,L 20-21,20,33,13,60.6,266,2,0,6.1,0.0,106.4,1,0,2.94,8.1,7.82,9.27,9.00,13.3,32,238,7.4,1,17,21,81.0,156,2,5,32,1,109.5,26,93,3.6,0,359,60,5.98,58,6.79,1,31:06,3:00
131,TEN,2022-09-19,107,0,80,1,4,313,101,28:26,Mon,2,2,@,BUF,L 7-41,12,24,12,50.0,107,0,2,0.0,8.3,30.4,2,16,7.69,4.5,4.12,0.71,0.65,8.9,24,101,4.2,0,26,40,65.0,313,4,1,4,0,122.2,27,80,3.0,1,187,53,3.53,65,6.37,4,28:26,3:15
132,TEN,2022-09-25,252,1,109,2,1,300,96,29:15,Sun,3,3,,LVR,W 24-22,19,27,8,70.4,252,1,1,3.7,3.7,98.4,1,12,3.57,9.3,9.00,8.41,8.11,13.3,19,96,5.1,0,27,45,60.0,300,2,1,7,1,85.4,27,109,4.0,2,361,55,6.56,65,6.09,1,29:15,3:09
133,TEN,2022-10-02,116,2,127,1,0,327,38,26:03,Sun,4,4,@,IND,W 24-17,17,21,4,81.0,116,2,0,9.5,0.0,125.6,3,21,12.50,5.5,4.83,7.43,6.50,6.8,23,38,1.7,0,27,37,73.0,327,2,3,29,1,106.5,28,127,4.5,1,243,52,4.67,63,5.79,0,26:03,2:49
134,TEN,2022-10-09,136,1,105,2,0,342,43,32:40,Sun,5,5,@,WAS,W 21-17,15,25,10,60.0,136,1,0,4.0,0.0,95.6,5,45,16.67,5.4,4.53,6.24,5.20,9.1,17,43,2.5,0,25,38,65.8,342,2,3,17,1,101.0,32,105,3.3,2,241,62,3.89,58,6.64,0,32:40,3:12
135,TEN,2022-10-23,116,0,138,0,1,227,65,31:33,Sun,6,7,,IND,W 19-10,13,20,7,65.0,116,0,0,0.0,0.0,83.7,2,16,9.09,5.8,5.27,5.80,5.27,8.9,17,65,3.8,0,33,44,75.0,227,1,3,16,2,74.7,35,138,3.9,0,254,57,4.46,64,4.56,1,31:33,2:51
136,TEN,2022-10-30,40,0,314,2,2,118,43,34:48,Sun,7,8,@,HOU,W 17-10,6,10,4,60.0,40,0,1,0.0,10.0,35.4,3,15,23.08,4.0,3.08,-0.50,-0.38,6.7,18,43,2.4,0,17,30,56.7,118,1,3,34,1,62.9,45,314,7.0,2,354,58,6.10,51,3.16,2,34:48,2:51
137,TEN,2022-11-06,57,0,172,2,0,422,77,26:23,Sun,8,9,@,KAN,L 17-20 (OT),5,16,11,31.3,57,0,0,0.0,0.0,49.0,3,23,15.79,3.6,3.00,3.56,3.00,11.4,19,77,4.1,1,43,68,63.2,422,1,4,24,1,79.4,29,172,5.9,2,229,48,4.77,91,5.48,0,26:23,3:29
138,TEN,2022-11-13,244,2,63,0,1,248,65,26:03,Sun,9,10,,DEN,W 17-10,19,36,17,52.8,244,2,0,5.6,0.0,94.1,1,11,2.70,6.8,6.59,7.89,7.68,12.8,25,65,2.6,0,21,42,50.0,248,1,6,38,1,66.4,23,63,2.7,0,307,60,5.12,73,4.29,1,26:03,3:20
139,TEN,2022-11-17,320,3,88,1,1,215,56,32:28,Thu,10,11,@,GNB,W 27-17,24,29,5,82.8,320,3,1,10.3,3.4,135.2,3,17,9.38,11.0,10.00,11.55,10.47,13.3,19,56,2.9,0,24,39,61.5,215,2,1,12,0,93.4,32,88,2.8,1,408,64,6.38,59,4.59,1,32:28,3:02
140,TEN,2022-11-27,281,0,63,0,0,266,108,28:14,Sun,11,12,,CIN,L 16-20,22,34,12,64.7,281,0,0,0.0,0.0,91.7,1,10,2.86,8.3,8.03,8.26,8.03,12.8,28,108,3.9,1,22,37,59.5,266,1,1,4,0,90.6,21,63,3.0,0,344,56,6.14,66,5.67,0,28:14,2:58
141,TEN,2022-12-04,122,1,87,0,0,386,67,27:27,Sun,12,13,@,PHI,L 10-35,16,26,10,61.5,122,1,0,3.8,0.0,91.3,6,35,18.75,4.7,3.81,5.46,4.44,7.6,24,67,2.8,2,30,41,73.2,386,3,2,5,0,126.7,21,87,4.1,0,209,53,3.94,67,6.76,0,27:27,3:09
142,TEN,2022-12-11,227,2,137,1,4,368,60,27:08,Sun,13,14,,JAX,L 22-36,25,38,13,65.8,227,2,1,5.3,2.6,91.3,4,27,9.52,6.0,5.40,5.84,5.29,9.1,25,60,2.4,1,30,42,71.4,368,3,0,0,0,121.9,20,137,6.9,1,364,62,5.87,67,6.39,4,27:08,3:13
143,TEN,2022-12-18,157,0,127,2,1,291,74,30:12,Sun,14,15,@,LAC,L 14-17,18,26,8,69.2,157,0,1,0.0,3.8,73.4,4,28,13.33,6.0,5.23,4.31,3.73,8.7,24,74,3.1,2,28,42,66.7,291,0,3,22,2,66.7,27,127,4.7,2,284,57,4.98,69,5.29,1,30:12,3:02
144,TEN,2022-12-24,88,0,184,2,3,215,70,26:57,Sat,15,16,,HOU,L 14-19,14,23,9,60.9,88,0,2,0.0,8.7,34.5,4,11,14.81,3.8,3.26,-0.09,-0.07,6.3,30,70,2.3,0,20,32,62.5,215,1,1,3,1,79.6,31,184,5.9,2,272,58,4.69,63,4.52,3,26:57,2:42
145,TEN,2022-12-29,220,1,97,0,2,274,87,26:34,Thu,16,17,,DAL,L 13-27,20,39,19,51.3,220,1,1,2.6,2.6,67.5,2,12,4.88,5.6,5.37,5.00,4.76,11.0,32,87,2.7,1,29,41,70.7,274,2,1,8,2,84.8,24,97,4.0,0,317,65,4.88,74,4.88,2,26:34,3:02
