Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing Yards,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing Yards,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Rushing Yards,Rusing Yards per Attempt,Rushing TD,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Time of Possession,Total Time
52,LAC,2017-10-01,342,2,58,1,1,240,214,20:42,Sun,4,4,,PHI,L 24-26,22,38,16,57.9,342,2,0,5.3,0.0,105.9,2,5,5.00,9.0,8.55,10.05,9.55,15.5,42,214,5.1,1,17,31,54.8,240,1,1,2,0,90.8,13,58,4.5,1,400,53,7.55,74,6.14,1,20:42,2:46
53,LAC,2017-10-08,258,3,124,0,1,183,152,31:45,Sun,5,5,@,NYG,W 27-22,21,44,23,47.7,258,3,1,6.8,2.3,79.5,0,0,0.00,5.9,5.86,6.20,6.20,12.3,25,152,6.1,1,21,36,58.3,183,2,5,42,1,78.8,29,124,4.3,0,382,73,5.23,66,5.08,1,31:45,3:26
54,LAC,2017-10-15,263,1,80,1,1,165,109,32:03,Sun,6,6,@,OAK,W 17-16,25,36,11,69.4,263,1,0,2.8,0.0,100.2,1,5,2.70,7.3,7.11,7.86,7.65,10.5,22,109,5.0,1,21,30,70.0,165,1,1,6,2,66.7,28,80,2.9,1,343,65,5.28,53,5.17,1,32:03,2:50
55,LAC,2017-10-22,162,2,80,0,0,182,69,28:56,Sun,7,7,,DEN,W 21-0,15,26,11,57.7,162,2,0,7.7,0.0,105.1,3,21,10.34,6.2,5.59,7.77,6.97,10.8,19,69,3.6,0,25,35,71.4,182,0,5,25,1,71.4,26,80,3.1,0,242,55,4.40,59,4.25,0,28:56,2:53
56,LAC,2017-10-29,192,1,157,1,1,317,97,23:01,Sun,8,8,@,NWE,L 13-21,17,30,13,56.7,192,1,1,3.3,3.3,76.0,1,20,3.23,6.4,6.19,5.57,5.39,11.3,32,97,3.0,0,32,47,68.1,317,1,3,16,0,94.0,21,157,7.5,1,349,52,6.71,82,5.05,1,23:01,2:59
57,LAC,2017-11-12,235,2,87,0,2,263,135,31:47,Sun,9,10,@,JAX,L 17-20 (OT),21,37,16,56.8,235,2,1,5.4,2.7,82.6,0,0,0.00,6.4,6.35,6.22,6.22,11.2,27,135,5.0,1,28,51,54.9,263,1,3,10,2,59.5,30,87,2.9,0,322,67,4.81,81,4.91,2,31:47,3:43
58,LAC,2017-11-19,283,2,146,2,0,220,173,36:05,Sun,10,11,,BUF,W 54-24,25,37,12,67.6,283,2,0,5.4,0.0,108.4,1,1,2.63,7.6,7.45,8.73,8.50,11.3,22,173,7.9,2,21,39,53.8,220,1,1,4,5,39.4,35,146,4.2,2,429,73,5.88,62,6.34,0,36:05,3:09
59,LAC,2017-11-23,434,3,81,0,0,168,79,36:05,Thu,11,12,@,DAL,W 28-6,27,33,6,81.8,434,3,0,9.1,0.0,149.1,0,0,0.00,13.2,13.15,14.97,14.97,16.1,20,79,4.0,1,20,27,74.1,168,0,2,11,2,58.9,33,81,2.5,0,515,66,7.80,49,5.04,0,36:05,2:49
60,LAC,2017-12-03,335,1,94,0,0,202,89,34:57,Sun,12,13,,CLE,W 19-10,31,43,12,72.1,335,1,0,2.3,0.0,103.2,1,9,2.27,7.8,7.61,8.26,8.07,10.8,22,89,4.0,0,15,32,46.9,202,1,3,13,1,64.8,25,94,3.8,0,429,69,6.22,57,5.11,0,34:57,3:02
61,LAC,2017-12-10,314,2,174,1,1,136,65,35:20,Sun,13,14,,WAS,W 30-13,19,34,15,55.9,314,2,1,5.9,2.9,95.5,2,8,5.56,9.2,8.72,9.09,8.58,16.5,21,65,3.1,0,15,27,55.6,136,1,2,15,1,66.3,35,174,5.0,1,488,71,6.87,50,4.02,1,35:20,2:59
62,LAC,2017-12-16,209,1,98,1,4,223,174,26:39,Sat,14,15,@,KAN,L 13-30,20,36,16,55.6,209,1,3,2.8,8.3,49.2,2,18,5.26,5.8,5.50,2.61,2.47,10.5,32,174,5.4,1,23,30,76.7,223,2,1,8,0,119.2,22,98,4.5,1,307,60,5.12,63,6.30,4,26:39,3:09
63,LAC,2017-12-24,290,1,89,1,0,98,197,32:58,Sun,15,16,@,NYJ,W 14-7,22,40,18,55.0,290,1,0,2.5,0.0,86.5,0,0,0.00,7.3,7.25,7.75,7.75,13.2,30,197,6.6,1,15,28,53.6,98,0,3,21,1,46.4,30,89,3.0,1,379,70,5.41,61,4.84,0,32:58,3:03
64,LAC,2017-12-31,380,3,115,0,0,231,105,33:20,Sun,16,17,,OAK,W 30-10,28,37,9,75.7,380,3,0,8.1,0.0,135.8,1,7,2.63,10.3,10.00,11.89,11.58,13.6,23,105,4.6,0,19,28,67.9,231,1,2,12,1,90.0,30,115,3.8,0,495,68,7.28,53,6.34,0,33:20,2:57
65,LAC,2018-09-09,418,3,123,0,2,256,106,34:26,Sun,1,1,,KAN,L 28-38,34,51,17,66.7,418,3,1,5.9,2.0,103.7,1,6,1.92,8.2,8.04,8.49,8.33,12.3,27,106,3.9,0,15,27,55.6,256,4,1,0,0,127.5,22,123,5.6,0,541,74,7.31,55,6.58,2,34:26,3:08
66,LAC,2018-09-16,240,3,109,1,0,209,84,33:02,Sun,2,2,@,BUF,W 31-20,23,27,4,85.2,240,3,0,11.1,0.0,143.2,2,16,6.90,8.9,8.28,11.11,10.34,10.4,22,84,3.8,1,18,33,54.5,209,1,5,36,2,58.8,26,109,4.2,1,349,55,6.35,60,4.88,0,33:02,3:07
67,LAC,2018-09-23,215,2,141,1,2,350,171,25:44,Sun,3,3,@,LAR,L 23-35,18,30,12,60.0,215,2,0,6.7,0.0,105.7,2,11,6.25,7.2,6.72,8.50,7.97,11.9,35,171,4.9,1,29,36,80.6,350,3,1,4,1,123.4,20,141,7.1,1,356,52,6.85,72,7.24,2,25:44,2:57
68,LAC,2018-09-30,242,3,126,0,1,288,76,32:26,Sun,4,4,,SFO,W 29-27,25,39,14,64.1,242,3,1,7.7,2.6,97.2,1,8,2.50,6.2,6.05,6.59,6.43,9.7,21,76,3.6,0,23,37,62.2,288,2,1,10,2,81.8,27,126,4.7,0,368,67,5.49,59,6.17,1,32:26,3:13
69,LAC,2018-10-07,333,2,79,1,0,248,41,34:40,Sun,5,5,,OAK,W 26-10,22,27,5,81.5,333,2,0,7.4,0.0,143.4,1,6,3.57,12.3,11.89,13.81,13.32,15.1,13,41,3.2,0,24,33,72.7,248,1,3,20,1,91.5,31,79,2.5,1,412,59,6.98,49,5.90,0,34:40,2:49
70,LAC,2018-10-14,203,2,246,3,1,214,103,31:37,Sun,6,6,@,CLE,W 38-14,12,21,9,57.1,203,2,1,9.5,4.8,104.3,1,12,4.55,9.7,9.23,9.43,9.00,16.9,21,103,4.9,0,22,46,47.8,214,1,5,24,2,50.5,36,246,6.8,3,449,58,7.74,72,4.40,1,31:37,3:07
71,LAC,2018-10-21,297,2,47,0,0,226,164,24:37,Sun,7,7,,TEN,W 20-19,19,26,7,73.1,297,2,0,7.7,0.0,137.7,2,9,7.14,11.4,10.61,12.96,12.04,15.6,33,164,5.0,1,24,32,75.0,226,1,2,11,1,91.4,16,47,2.9,0,344,44,7.82,67,5.82,0,24:37,2:54
72,LAC,2018-11-04,215,2,160,1,0,202,154,24:19,Sun,8,9,@,SEA,W 25-17,13,26,13,50.0,215,2,0,7.7,0.0,105.9,2,13,7.14,8.3,7.68,9.81,9.11,16.5,32,154,4.8,0,26,39,66.7,202,2,4,33,1,85.6,22,160,7.3,1,375,50,7.50,75,4.75,0,24:19,3:06
73,LAC,2018-11-11,222,2,113,0,1,203,114,28:50,Sun,9,10,@,OAK,W 20-6,18,26,8,69.2,222,2,1,7.7,3.8,105.1,1,1,3.70,8.5,8.22,8.35,8.04,12.3,22,114,5.2,0,24,37,64.9,203,0,4,40,0,79.0,26,113,4.3,0,335,53,6.32,63,5.03,1,28:50,2:51
74,LAC,2018-11-18,384,2,95,0,2,217,108,37:49,Sun,10,11,,DEN,L 22-23,28,43,15,65.1,384,2,2,4.7,4.7,91.3,3,17,6.52,8.9,8.35,7.77,7.26,13.7,19,108,5.7,3,20,33,60.6,217,0,0,0,0,80.0,26,95,3.7,0,479,72,6.65,52,6.25,2,37:49,3:10
75,LAC,2018-11-25,236,3,178,3,1,87,62,35:18,Sun,11,12,,ARI,W 45-10,28,32,4,87.5,236,3,0,9.4,0.0,131.6,4,23,11.11,7.4,6.56,9.25,8.22,8.4,24,62,2.6,0,12,19,63.2,87,1,2,18,1,69.4,30,178,5.9,3,414,66,6.27,45,3.31,1,35:18,2:45
76,LAC,2018-12-02,286,2,85,1,0,271,65,31:12,Sun,12,13,@,PIT,W 33-30,26,36,10,72.2,286,2,0,5.6,0.0,115.4,2,13,5.26,7.9,7.53,9.06,8.58,11.0,17,65,3.8,2,29,45,64.4,271,2,1,10,1,86.4,22,85,3.9,1,371,60,6.18,63,5.33,0,31:12,3:10
77,LAC,2018-12-09,203,1,85,1,0,151,144,27:22,Sun,13,14,,CIN,W 26-21,19,29,10,65.5,203,1,0,3.4,0.0,99.8,2,17,6.45,7.0,6.55,7.69,7.19,10.7,32,144,4.5,1,18,27,66.7,151,1,3,19,0,93.3,25,85,3.4,1,288,56,5.14,62,4.76,0,27:22,2:58
78,LAC,2018-12-13,288,2,119,2,2,234,60,33:16,Thu,14,15,@,KAN,W 29-28,26,38,12,68.4,288,2,2,5.3,5.3,89.0,5,25,11.63,7.6,6.70,6.26,5.53,11.1,17,60,3.5,2,24,34,70.6,234,2,2,9,0,109.2,24,119,5.0,2,407,67,6.07,53,5.55,2,33:16,3:09
79,LAC,2018-12-22,147,0,51,1,3,202,159,28:35,Sat,15,16,,BAL,L 10-22,23,37,14,62.2,147,0,2,0.0,5.4,51.7,4,34,9.76,4.0,3.59,1.54,1.39,6.4,35,159,4.5,0,12,22,54.5,202,1,3,2,0,100.9,16,51,3.2,1,198,57,3.47,60,6.02,3,28:35,2:56
80,LAC,2018-12-30,160,1,116,1,4,288,82,28:12,Sun,16,17,@,DEN,W 23-9,14,24,10,58.3,160,1,2,4.2,8.3,60.4,1,16,4.00,6.7,6.40,3.75,3.60,11.4,25,82,3.3,0,31,48,64.6,288,1,1,4,1,79.2,30,116,3.9,1,276,55,5.02,74,5.00,4,28:12,3:03
81,LAC,2019-09-08,310,3,125,1,2,173,203,32:50,Sun,1,1,,IND,W 30-24 (OT),25,34,9,73.5,310,3,1,8.8,2.9,121.3,4,23,10.53,9.1,8.16,9.56,8.55,12.4,33,203,6.2,1,21,27,77.8,173,2,2,17,0,118.1,21,125,6.0,1,435,59,7.37,62,6.06,2,32:50,3:04
82,LAC,2019-09-15,287,0,137,1,2,245,94,31:19,Sun,2,2,@,DET,L 10-13,21,36,15,58.3,287,0,1,0.0,2.8,73.0,1,6,2.70,8.0,7.76,6.72,6.54,13.7,28,94,3.4,0,22,30,73.3,245,2,0,0,2,91.7,25,137,5.5,1,424,62,6.84,58,5.84,2,31:19,2:55
83,LAC,2019-09-22,293,2,73,0,1,337,39,31:48,Sun,3,3,,HOU,L 20-27,31,46,15,67.4,293,2,0,4.3,0.0,101.5,5,25,9.80,6.4,5.75,7.24,6.53,9.5,19,39,2.1,1,25,34,73.5,337,3,2,14,0,134.1,18,73,4.1,0,366,69,5.30,55,6.84,1,31:48,3:17
84,LAC,2019-09-29,311,2,79,1,0,161,72,37:36,Sun,4,4,@,MIA,W 30-10,25,31,6,80.6,311,2,0,6.5,0.0,130.8,1,6,3.13,10.0,9.72,11.32,10.97,12.4,18,72,4.0,0,17,24,70.8,161,1,5,19,1,85.6,33,79,2.4,1,390,65,6.00,47,4.96,0,37:36,2:52
85,LAC,2019-10-06,211,0,35,0,3,159,191,30:24,Sun,5,5,,DEN,L 13-20,32,48,16,66.7,211,0,2,0.0,4.2,58.6,0,0,0.00,4.4,4.40,2.52,2.52,6.6,32,191,6.0,1,14,20,70.0,159,1,3,23,1,89.4,16,35,2.2,0,246,64,3.84,55,6.36,3,30:24,3:03
86,LAC,2019-10-13,316,2,32,0,3,132,124,25:55,Sun,6,6,,PIT,L 17-24,26,44,18,59.1,316,2,2,4.5,4.5,77.8,1,4,2.22,7.2,7.02,6.05,5.91,12.2,36,124,3.4,1,15,20,75.0,132,1,0,0,1,87.9,14,32,2.3,0,348,59,5.90,56,4.57,3,25:55,2:55
87,LAC,2019-10-20,326,2,39,0,1,306,97,27:45,Sun,7,7,@,TEN,L 20-23,24,38,14,63.2,326,2,0,5.3,0.0,108.3,1,3,2.56,8.6,8.36,9.63,9.38,13.6,29,97,3.3,1,24,30,80.0,306,2,2,17,1,117.5,21,39,1.9,0,365,60,6.08,61,6.61,1,27:45,3:10
88,LAC,2019-10-27,195,1,36,1,1,226,162,22:00,Sun,8,8,@,CHI,W 17-16,19,29,10,65.5,195,1,1,3.4,3.4,82.7,1,6,3.33,6.7,6.50,5.86,5.67,10.3,38,162,4.3,1,23,35,65.7,226,0,4,27,1,71.8,12,36,3.0,1,231,42,5.50,77,5.04,1,22:00,2:56
89,LAC,2019-11-03,283,0,159,2,0,139,45,35:51,Sun,9,9,,GNB,W 26-11,21,28,7,75.0,283,0,0,0.0,0.0,108.3,2,11,6.67,10.1,9.43,10.11,9.43,13.5,11,45,4.1,0,23,35,65.7,139,1,3,22,0,82.9,38,159,4.2,2,442,68,6.50,49,3.76,0,35:51,2:53
90,LAC,2019-11-07,169,2,146,1,3,200,78,34:10,Thu,10,10,@,OAK,L 24-26,17,31,14,54.8,169,2,3,6.5,9.7,57.5,5,38,13.89,5.5,4.69,2.39,2.06,9.9,21,78,3.7,1,21,31,67.7,200,1,3,18,0,96.2,30,146,4.9,1,315,66,4.77,55,5.05,3,34:10,3:13
91,LAC,2019-11-18,345,1,93,0,4,180,130,31:02,Mon,11,11,,KAN,L 17-24,28,52,24,53.8,345,1,4,1.9,7.7,49.6,2,8,3.70,6.6,6.39,3.56,3.43,12.3,27,130,4.8,2,19,32,59.4,180,1,1,2,1,72.4,19,93,4.9,0,438,73,6.00,60,5.17,4,31:02,3:22
92,LAC,2019-12-01,244,2,115,0,2,134,84,32:09,Sun,12,13,@,DEN,L 20-23,20,29,9,69.0,244,2,1,6.9,3.4,106.3,3,21,9.38,8.4,7.63,8.24,7.47,12.2,25,84,3.4,0,18,28,64.3,134,2,0,0,1,84.5,29,115,4.0,0,359,61,5.89,53,4.11,2,32:09,3:01
93,LAC,2019-12-08,330,4,195,2,0,164,88,29:23,Sun,13,14,@,JAX,W 45-10,19,27,8,70.4,330,4,0,14.8,0.0,152.4,1,10,3.57,12.2,11.79,15.19,14.64,17.4,23,88,3.8,0,25,38,65.8,164,1,2,7,0,83.7,30,195,6.5,2,525,58,9.05,63,4.00,0,29:23,2:57
94,LAC,2019-12-15,283,1,62,0,7,207,137,27:39,Sun,14,15,,MIN,L 10-39,28,39,11,71.8,283,1,3,2.6,7.7,71.2,3,24,7.14,7.3,6.74,4.31,4.00,10.1,37,137,3.7,2,19,25,76.0,207,1,0,0,1,96.6,19,62,3.3,0,345,61,5.66,62,5.55,7,27:39,2:59
95,LAC,2019-12-22,265,0,19,2,0,267,99,26:36,Sun,15,16,,OAK,L 17-24,27,39,12,69.2,265,0,0,0.0,0.0,89.6,1,14,2.50,6.8,6.63,6.79,6.63,9.8,29,99,3.4,2,26,30,86.7,267,1,3,24,0,114.9,16,19,1.2,2,284,56,5.07,62,5.90,0,26:36,3:01
96,LAC,2019-12-29,258,2,108,1,2,174,162,36:04,Sun,16,17,@,KAN,L 21-31,31,46,15,67.4,258,2,2,4.3,4.3,80.1,3,23,6.12,5.6,5.27,4.52,4.24,8.3,23,162,7.0,2,16,25,64.0,174,1,0,0,1,81.1,25,108,4.3,1,366,74,4.95,48,7.00,2,36:04,3:03
97,LAC,2020-09-13,207,0,155,1,0,173,122,30:10,Sun,1,1,@,CIN,W 16-13,16,30,14,53.3,207,0,0,0.0,0.0,75.4,2,1,6.25,6.9,6.47,6.90,6.47,12.9,28,122,4.4,1,23,36,63.9,173,0,3,20,1,63.8,39,155,4.0,1,362,71,5.10,67,4.40,0,30:10,3:17
98,LAC,2020-09-20,296,1,183,1,1,289,125,39:27,Sun,2,2,,KAN,L 20-23 (OT),22,33,11,66.7,296,1,1,3.0,3.0,94.4,2,15,5.71,9.0,8.46,8.21,7.74,13.5,22,125,5.7,0,27,47,57.4,289,2,1,13,0,89.8,44,183,4.2,1,479,79,6.06,70,5.91,1,39:27,3:19
99,LAC,2020-09-27,319,1,117,1,4,221,81,31:11,Sun,3,3,,CAR,L 16-21,35,49,14,71.4,319,1,1,2.0,2.0,88.0,2,11,3.92,6.5,6.25,6.00,5.76,9.1,21,81,3.9,0,22,28,78.6,221,1,2,14,0,111.5,23,117,5.1,1,436,74,5.89,51,5.92,4,31:11,3:04
100,LAC,2020-10-04,278,3,46,0,2,369,115,25:05,Sun,4,4,@,TAM,L 31-38,20,25,5,80.0,278,3,1,12.0,4.0,137.9,2,12,7.41,11.1,10.30,11.72,10.85,13.9,27,115,4.3,0,30,46,65.2,369,5,0,0,1,117.0,23,46,2.0,0,324,50,6.48,73,6.63,2,25:05,3:09
101,LAC,2020-10-12,239,4,111,0,0,313,95,30:42,Mon,5,5,@,NOR,L 27-30 (OT),20,34,14,58.8,239,4,0,11.8,0.0,122.7,3,25,8.11,7.0,6.46,9.38,8.62,12.0,25,95,3.8,2,33,48,68.8,313,1,2,12,1,84.8,32,111,3.5,0,350,69,5.07,75,5.44,0,30:42,3:20
102,LAC,2020-10-25,349,3,135,2,0,154,140,34:31,Sun,6,7,,JAX,W 39-29,28,44,16,63.6,349,3,0,6.8,0.0,111.1,1,2,2.22,7.9,7.76,9.30,9.09,12.5,27,140,5.2,1,14,27,51.9,154,2,5,19,0,93.7,32,135,4.2,2,484,77,6.29,59,4.98,0,34:31,3:09
103,LAC,2020-11-01,275,3,210,0,2,243,108,35:53,Sun,7,8,@,DEN,L 30-31,29,44,15,65.9,275,3,2,6.8,4.5,87.1,2,3,4.35,6.3,5.98,5.57,5.33,9.5,16,108,6.8,1,26,41,63.4,243,3,2,5,1,93.9,38,210,5.5,0,485,84,5.77,59,5.95,2,35:53,3:27
104,LAC,2020-11-08,312,2,128,1,1,160,160,34:44,Sun,8,9,,LVR,L 26-31,28,42,14,66.7,312,2,0,4.8,0.0,105.9,2,14,4.55,7.4,7.09,8.38,8.00,11.1,26,160,6.2,2,13,23,56.5,160,2,1,5,0,107.2,31,128,4.1,1,440,75,5.87,50,6.40,1,34:44,3:08
105,LAC,2020-11-15,174,2,99,1,1,169,111,29:54,Sun,9,10,@,MIA,L 21-29,20,32,12,62.5,174,2,1,6.3,3.1,86.3,2,13,5.88,5.4,5.12,5.28,4.97,8.7,32,111,3.5,1,15,25,60.0,169,2,0,0,0,106.9,29,99,3.4,1,273,63,4.33,57,4.91,1,29:54,2:56
106,LAC,2020-11-22,347,3,29,0,1,196,96,36:28,Sun,10,11,,NYJ,W 34-28,37,49,12,75.5,347,3,0,6.1,0.0,116.5,3,19,5.77,7.1,6.67,8.31,7.83,9.4,24,96,4.0,2,15,30,50.0,196,2,1,9,1,79.3,26,29,1.1,0,376,78,4.82,55,5.31,1,36:28,3:10
107,LAC,2020-11-29,291,1,76,1,1,160,172,30:04,Sun,11,12,@,BUF,L 17-27,31,52,21,59.6,291,1,1,1.9,1.9,75.5,3,25,5.45,5.6,5.29,5.12,4.84,9.4,30,172,5.7,1,19,25,76.0,160,2,3,17,1,102.1,24,76,3.2,1,367,79,4.65,58,5.72,1,30:04,3:13
108,LAC,2020-12-06,188,0,70,0,2,126,165,26:19,Sun,12,13,,NWE,L 0-45,26,53,27,49.1,188,0,2,0.0,3.8,43.7,3,21,5.36,3.5,3.36,1.85,1.75,7.2,43,165,3.8,2,14,22,63.6,126,2,1,4,0,109.3,15,70,4.7,0,258,71,3.63,66,4.41,2,26:19,2:59
109,LAC,2020-12-13,240,2,105,0,1,249,70,34:15,Sun,13,14,,ATL,W 20-17,36,44,8,81.8,240,2,1,4.5,2.3,95.4,1,3,2.22,5.5,5.33,5.34,5.22,6.7,20,70,3.5,0,22,33,66.7,249,2,2,14,3,71.4,26,105,4.0,0,345,71,4.86,55,5.80,1,34:15,2:47
110,LAC,2020-12-17,306,2,96,2,0,276,173,31:00,Thu,14,15,@,LVR,W 30-27 (OT),22,32,10,68.8,306,2,0,6.3,0.0,121.1,1,8,3.03,9.6,9.27,10.81,10.48,13.9,41,173,4.2,2,20,33,60.6,276,1,1,3,1,84.9,29,96,3.3,2,402,62,6.48,75,5.99,0,31:00,3:18
111,LAC,2020-12-27,227,1,89,0,0,263,133,26:51,Sun,15,16,,DEN,W 19-16,21,33,12,63.6,227,1,0,3.0,0.0,97.2,2,26,5.71,6.9,6.49,7.48,7.06,10.8,28,133,4.8,1,24,47,51.1,263,0,2,1,2,50.2,20,89,4.5,0,316,55,5.75,77,5.14,0,26:51,3:00
112,LAC,2021-01-03,281,3,135,2,0,217,51,34:49,Sun,16,17,@,KAN,W 38-21,22,31,9,71.0,281,3,0,9.7,0.0,134.1,3,21,8.82,9.1,8.26,11.00,10.03,12.8,17,51,3.0,1,23,32,71.9,217,2,1,1,0,111.1,35,135,3.9,2,416,69,6.03,50,5.36,0,34:49,2:56
113,LAC,2021-09-12,334,1,90,1,2,133,126,36:03,Sun,1,1,@,WAS,W 20-16,31,47,16,66.0,334,1,1,2.1,2.1,85.2,2,3,4.08,7.1,6.82,6.57,6.31,10.8,27,126,4.7,0,14,21,66.7,133,1,1,2,0,99.9,29,90,3.1,1,424,78,5.44,49,5.29,2,36:03,2:55
114,LAC,2021-09-19,313,1,95,0,2,221,198,30:57,Sun,2,2,,DAL,L 17-20,31,41,10,75.6,313,1,2,2.4,4.9,87.2,2,25,4.65,7.6,7.28,5.93,5.65,10.1,31,198,6.4,2,23,27,85.2,221,0,2,16,1,85.3,19,95,5.0,0,408,62,6.58,60,6.98,2,30:57,2:53
115,LAC,2021-09-26,275,4,77,0,0,251,186,27:29,Sun,3,3,@,KAN,W 30-24,26,38,12,68.4,275,4,0,10.5,0.0,125.0,1,6,2.56,7.2,7.05,9.34,9.10,10.6,30,186,6.2,0,27,44,61.4,251,3,2,9,2,80.8,22,77,3.5,0,352,61,5.77,76,5.75,0,27:29,3:07
116,LAC,2021-10-04,212,3,168,1,0,165,48,34:42,Mon,4,4,,LVR,W 28-14,25,39,14,64.1,212,3,0,7.7,0.0,104.9,2,10,4.88,5.4,5.17,6.97,6.63,8.5,18,48,2.7,0,21,34,61.8,165,2,4,31,1,81.1,34,168,4.9,1,380,75,5.07,56,3.80,0,34:42,2:58
117,LAC,2021-10-10,381,4,112,3,1,301,230,23:32,Sun,5,5,,CLE,W 47-42,26,43,17,60.5,381,4,0,9.3,0.0,122.0,2,17,4.44,8.9,8.47,10.72,10.24,14.7,35,230,6.6,3,23,32,71.9,301,2,1,4,0,122.0,23,112,4.9,3,493,68,7.25,68,7.81,1,23:32,3:21
118,LAC,2021-10-17,182,1,26,0,1,140,187,21:53,Sun,6,6,@,BAL,L 6-34,22,39,17,56.4,182,1,1,2.6,2.6,67.8,2,13,4.88,4.7,4.44,4.03,3.83,8.3,38,187,4.9,3,19,27,70.4,140,1,3,27,2,63.8,12,26,2.2,0,208,53,3.92,68,4.81,1,21:53,2:54
119,LAC,2021-10-31,206,2,163,1,2,210,142,24:36,Sun,7,8,,NWE,L 24-27,18,35,17,51.4,206,2,2,5.7,5.7,66.7,3,17,7.89,5.9,5.42,4.46,4.11,11.4,39,142,3.6,1,18,35,51.4,210,0,1,7,0,69.9,20,163,8.2,1,369,58,6.36,75,4.69,2,24:36,3:07
120,LAC,2021-11-07,356,2,89,1,0,155,176,33:37,Sun,8,9,@,PHI,W 27-24,32,38,6,84.2,356,2,0,5.3,0.0,123.2,0,0,0.00,9.4,9.37,10.42,10.42,11.1,39,176,4.5,2,11,17,64.7,155,1,1,7,0,113.6,27,89,3.3,1,445,65,6.85,57,5.81,0,33:37,2:47
121,LAC,2021-11-14,171,1,82,1,1,278,103,23:50,Sun,9,10,,MIN,L 20-27,20,34,14,58.8,171,1,1,2.9,2.9,72.5,2,24,5.56,5.0,4.75,4.29,4.06,8.6,33,103,3.1,1,25,37,67.6,278,2,2,16,0,107.7,19,82,4.3,1,253,55,4.60,72,5.29,1,23:50,3:17
122,LAC,2021-11-21,374,3,159,2,1,245,55,31:46,Sun,10,11,,PIT,W 41-37,30,41,11,73.2,374,3,1,7.3,2.4,116.1,2,8,4.65,9.1,8.70,9.49,9.05,12.5,18,55,3.1,1,28,44,63.6,245,3,3,28,0,101.0,26,159,6.1,2,533,69,7.72,65,4.62,1,31:46,3:17
123,LAC,2021-11-28,285,2,72,0,2,155,147,30:23,Sun,11,12,@,DEN,L 13-28,28,44,16,63.6,285,2,2,4.5,4.5,80.0,3,18,6.38,6.5,6.06,5.34,5.00,10.2,33,147,4.5,2,15,25,60.0,155,1,1,0,1,74.6,17,72,4.2,0,357,64,5.58,59,5.12,2,30:23,3:05
124,LAC,2021-12-05,284,3,79,1,3,260,96,28:46,Sun,12,13,@,CIN,W 41-22,26,35,9,74.3,284,3,1,8.6,2.9,118.4,4,33,10.26,8.1,7.28,8.54,7.67,10.9,25,96,3.8,2,24,40,60.0,260,1,6,40,2,66.7,22,79,3.6,1,363,61,5.95,71,5.01,3,28:46,3:20
125,LAC,2021-12-12,271,3,152,1,0,181,135,34:20,Sun,13,14,,NYG,W 37-21,23,31,8,74.2,271,3,0,9.7,0.0,133.1,2,4,6.06,8.7,8.21,10.68,10.03,11.8,26,135,5.2,1,17,37,45.9,181,2,2,10,1,67.5,37,152,4.1,1,423,70,6.04,65,4.86,0,34:20,3:01
126,LAC,2021-12-16,236,2,192,2,2,410,86,33:03,Thu,14,15,,KAN,L 28-34 (OT),22,39,17,56.4,236,2,1,5.1,2.6,80.7,0,0,0.00,6.1,6.05,5.92,5.92,10.7,20,86,4.3,1,31,47,66.0,410,3,1,0,1,105.8,39,192,4.9,2,428,78,5.49,68,7.29,2,33:03,3:12
127,LAC,2021-12-26,328,1,89,2,3,248,189,25:08,Sun,15,16,@,HOU,L 29-41,27,35,8,77.1,328,1,2,2.9,5.7,92.1,1,8,2.78,9.4,9.11,7.37,7.17,12.1,36,189,5.3,2,21,27,77.8,248,2,1,6,0,129.6,21,89,4.2,2,417,57,7.32,64,6.83,3,25:08,2:56
128,LAC,2022-01-02,237,2,104,1,0,236,83,30:16,Sun,16,17,,DEN,W 34-13,22,31,9,71.0,237,2,0,6.5,0.0,114.6,0,0,0.00,7.6,7.65,8.94,8.94,10.8,27,83,3.1,0,19,28,67.9,236,1,1,10,0,105.7,35,104,3.0,1,341,66,5.17,56,5.70,0,30:16,2:51
