Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing Yards,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing Yards,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Rushing Yards,Rusing Yards per Attempt,Rushing TD,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Time of Possession,Total Time
17,BAL,2015-09-13,100,0,73,0,2,150,69,22:43,Sun,1,1,@,DEN,L 13-19,18,32,14,56.3,100,0,2,0.0,6.3,38.2,2,17,5.88,3.1,2.94,0.31,0.29,5.6,25,69,2.8,0,24,40,60.0,150,0,4,25,1,57.3,23,73,3.2,0,173,57,3.04,69,3.17,2,22:43,2:56
18,BAL,2015-09-20,384,2,109,1,2,351,97,30:27,Sun,2,2,@,LVR,L 33-37,32,45,13,71.1,384,2,1,4.4,2.2,102.5,0,0,0.00,8.5,8.53,8.42,8.42,12.0,19,97,5.1,1,30,46,65.2,351,3,1,0,1,100.9,25,109,4.4,1,493,70,7.04,66,6.79,2,30:27,3:25
19,BAL,2015-09-27,362,2,36,0,1,372,86,29:52,Sun,3,3,,CIN,L 24-28,32,49,17,65.3,362,2,1,4.1,2.0,92.4,0,0,0.00,7.4,7.39,7.29,7.29,11.3,31,86,2.8,1,20,32,62.5,372,3,2,11,1,120.8,18,36,2.0,0,398,67,5.94,65,7.05,1,29:52,3:27
20,BAL,2015-10-01,165,1,191,1,2,96,167,37:43,Thu,4,4,@,PIT,W 23-20 (OT),21,34,13,61.8,165,1,1,2.9,2.9,73.9,5,21,12.82,4.9,4.23,4.12,3.59,7.9,33,167,5.1,1,19,26,73.1,96,1,4,28,0,91.2,39,191,4.9,1,356,78,4.56,63,4.17,2,37:43,3:23
21,BAL,2015-10-11,196,1,181,3,0,422,83,29:01,Sun,5,5,,CLE,L 30-33 (OT),19,35,16,54.3,196,1,0,2.9,0.0,81.8,1,14,2.78,5.6,5.44,6.17,6.00,10.3,25,83,3.3,1,36,51,70.6,422,2,4,35,0,108.5,31,181,5.8,3,377,67,5.63,80,6.31,0,29:01,3:40
22,BAL,2015-10-18,343,2,77,0,2,326,65,33:07,Sun,6,6,@,SFO,L 20-25,33,53,20,62.3,343,2,2,3.8,3.8,77.8,0,0,0.00,6.5,6.47,5.53,5.53,10.4,25,65,2.6,0,16,27,59.3,326,2,3,14,0,126.5,22,77,3.5,0,420,75,5.60,55,7.11,2,33:07,3:01
23,BAL,2015-10-26,221,1,55,1,2,264,150,30:24,Mon,7,7,@,ARI,L 18-26,26,40,14,65.0,221,1,1,2.5,2.5,80.4,3,31,6.98,5.5,5.14,4.90,4.56,8.5,28,150,5.4,1,20,29,69.0,264,2,2,11,0,120.5,16,55,3.4,1,276,59,4.68,59,7.02,2,30:24,3:02
24,BAL,2015-11-01,293,1,72,1,0,290,81,29:54,Sun,8,8,,LAC,W 29-26,25,37,12,67.6,293,1,0,2.7,0.0,103.3,3,26,7.50,7.9,7.33,8.46,7.83,11.7,26,81,3.1,0,28,37,75.7,290,3,1,11,0,124.8,25,72,2.9,1,365,65,5.62,64,5.80,0,29:54,3:11
25,BAL,2015-11-15,308,3,89,0,4,168,90,29:28,Sun,9,10,,JAX,L 20-22,34,45,11,75.6,308,3,2,6.7,4.4,98.0,1,8,2.17,6.8,6.70,6.18,6.04,9.1,22,90,4.1,0,22,45,48.9,168,2,3,20,1,63.9,21,89,4.2,0,397,67,5.93,70,3.69,4,29:28,3:06
26,BAL,2015-11-22,292,1,96,0,2,131,82,32:52,Sun,10,11,,LAR,W 16-13,27,44,17,61.4,292,1,2,2.3,4.5,70.2,1,7,2.22,6.6,6.49,5.05,4.93,10.8,29,82,2.8,1,12,26,46.2,131,1,1,5,0,74.4,28,96,3.4,0,388,73,5.32,56,3.80,2,32:52,3:17
27,BAL,2015-11-30,232,2,104,0,2,275,63,29:30,Mon,11,12,@,CLE,W 33-27,20,34,14,58.8,232,2,2,5.9,5.9,74.6,0,0,0.00,6.8,6.82,5.35,5.35,11.6,18,63,3.5,0,28,48,58.3,275,2,2,14,0,88.5,23,104,4.5,0,336,57,5.89,68,4.97,2,29:30,3:10
28,BAL,2015-12-06,281,1,94,0,2,82,137,38:09,Sun,12,13,@,MIA,L 13-15,32,46,14,69.6,281,1,2,2.2,4.3,77.1,3,27,6.12,6.1,5.73,4.59,4.31,8.8,26,137,5.3,0,9,19,47.4,82,1,1,4,0,77.1,26,94,3.6,0,375,75,5.00,46,4.76,2,38:09,2:59
29,BAL,2015-12-13,274,0,28,0,2,301,123,24:17,Sun,13,14,,SEA,L 6-35,23,40,17,57.5,274,0,1,0.0,2.5,68.1,1,0,2.44,6.9,6.68,5.73,5.59,11.9,36,123,3.4,0,24,33,72.7,301,5,0,0,0,140.3,14,28,2.0,0,302,55,5.49,69,6.14,2,24:17,3:01
30,BAL,2015-12-20,273,2,93,0,3,164,113,27:41,Sun,14,15,,KAN,L 14-34,26,45,19,57.8,273,2,2,4.4,4.4,72.5,2,8,4.26,6.1,5.81,4.96,4.74,10.5,28,113,4.0,1,21,25,84.0,164,1,3,7,0,107.3,20,93,4.7,0,366,67,5.46,56,4.95,3,27:41,2:55
31,BAL,2015-12-27,265,1,121,1,0,198,110,34:20,Sun,15,16,,PIT,W 20-17,28,41,13,68.3,265,1,0,2.4,0.0,95.0,1,9,2.38,6.5,6.31,6.95,6.79,9.5,20,110,5.5,2,24,34,70.6,198,0,3,22,2,60.7,31,121,3.9,1,386,73,5.29,57,5.40,0,34:20,3:04
32,BAL,2016-01-03,282,1,59,0,2,147,145,29:16,Sun,16,17,@,CIN,L 16-24,30,56,26,53.6,282,1,2,1.8,3.6,59.5,1,10,1.75,5.0,4.95,3.79,3.72,9.4,27,145,5.4,1,17,27,63.0,147,2,3,13,0,101.9,21,59,2.8,0,341,78,4.37,57,5.12,2,29:16,3:17
33,BAL,2016-09-11,225,1,83,0,1,95,65,32:53,Sun,1,1,,BUF,W 13-7,22,33,11,66.7,225,1,0,3.0,0.0,100.3,4,33,10.81,6.8,6.08,7.42,6.62,10.2,24,65,2.7,1,15,22,68.2,95,0,2,16,0,76.9,28,83,3.0,0,308,65,4.74,48,3.33,1,32:53,2:54
34,BAL,2016-09-18,302,2,80,0,2,242,145,30:59,Sun,2,2,@,CLE,W 25-20,25,45,20,55.6,302,2,2,4.4,4.4,72.6,0,0,0.00,6.7,6.71,5.60,5.60,12.1,23,145,6.3,1,20,33,60.6,242,2,3,18,2,78.1,26,80,3.1,0,382,71,5.38,59,6.56,2,30:59,3:09
35,BAL,2016-09-25,199,0,84,1,3,168,48,31:06,Sun,3,3,@,JAX,W 19-17,29,40,11,72.5,199,0,2,0.0,5.0,64.0,2,15,4.76,5.0,4.74,2.73,2.60,6.9,21,48,2.3,0,24,38,63.2,168,2,4,26,3,57.8,22,84,3.8,1,283,64,4.42,63,3.43,3,31:06,3:07
36,BAL,2016-10-02,282,1,130,2,1,199,62,34:44,Sun,4,4,,LVR,L 27-28,32,52,20,61.5,282,1,0,1.9,0.0,83.7,2,16,3.70,5.4,5.22,5.81,5.59,8.8,19,62,3.3,0,25,35,71.4,199,4,0,0,0,123.4,26,130,5.0,2,412,80,5.15,54,4.83,1,34:44,3:20
37,BAL,2016-10-09,188,1,118,0,1,250,60,30:25,Sun,5,5,,WAS,L 10-16,30,47,17,63.8,188,1,0,2.1,0.0,81.0,3,22,6.00,4.0,3.76,4.43,4.16,6.3,20,60,3.0,0,29,41,70.7,250,1,1,10,1,84.4,19,118,6.2,0,306,69,4.43,62,5.00,1,30:25,3:08
38,BAL,2016-10-16,293,0,98,2,0,397,38,35:04,Sun,6,6,@,NYG,L 23-27,26,48,22,54.2,293,0,0,0.0,0.0,73.9,2,14,4.00,6.1,5.86,6.10,5.86,11.3,17,38,2.2,0,32,46,69.6,397,3,1,6,2,99.6,26,98,3.8,2,391,76,5.14,64,6.80,0,35:04,3:22
39,BAL,2016-10-23,234,0,11,0,3,189,155,23:23,Sun,7,7,@,NYJ,L 16-24,25,44,19,56.8,234,0,2,0.0,4.5,54.0,2,14,4.35,5.3,5.09,3.27,3.13,9.4,39,155,4.0,1,13,22,59.1,189,2,5,26,0,117.4,11,11,1.0,0,245,57,4.30,66,5.21,3,23:23,2:54
40,BAL,2016-11-06,224,1,50,0,1,241,36,32:10,Sun,8,9,,PIT,W 21-14,19,31,12,61.3,224,1,1,3.2,3.2,84.1,3,26,8.82,7.2,6.59,6.42,5.85,11.8,18,36,2.0,1,23,45,51.1,241,1,2,23,1,65.1,29,50,1.7,0,274,63,4.35,65,4.26,1,32:10,3:18
41,BAL,2016-11-10,277,3,119,0,2,111,33,38:36,Thu,9,10,,CLE,W 28-7,30,41,11,73.2,277,3,2,7.3,4.9,97.2,2,19,4.65,6.8,6.44,6.02,5.74,9.2,13,33,2.5,0,17,31,54.8,111,1,4,39,2,46.6,34,119,3.5,0,396,77,5.14,48,3.00,2,38:36,2:58
42,BAL,2016-11-20,267,1,101,1,0,299,118,24:21,Sun,10,11,@,DAL,L 17-27,23,35,12,65.7,267,1,0,2.9,0.0,98.4,1,2,2.78,7.6,7.42,8.20,7.97,11.6,30,118,3.9,0,27,36,75.0,299,3,1,2,0,127.0,16,101,6.3,1,368,52,7.08,67,6.22,0,24:21,3:03
43,BAL,2016-11-27,219,1,92,0,1,261,64,31:17,Sun,11,12,,CIN,W 19-14,25,36,11,69.4,219,1,1,2.8,2.8,84.7,2,15,5.26,6.1,5.76,5.39,5.11,8.8,20,64,3.2,0,26,48,54.2,261,1,3,22,0,76.8,30,92,3.1,0,311,68,4.57,71,4.58,1,31:17,3:05
44,BAL,2016-12-04,386,4,110,1,2,215,62,29:14,Sun,12,13,,MIA,W 38-6,37,50,13,74.0,386,4,1,8.0,2.0,114.2,0,0,0.00,7.7,7.72,8.42,8.42,10.4,16,62,3.9,0,29,40,72.5,215,1,2,11,3,62.0,20,110,5.5,1,496,70,7.09,58,4.78,2,29:14,2:54
45,BAL,2016-12-12,306,2,42,0,1,401,95,30:46,Mon,13,14,@,NWE,L 23-30,37,52,15,71.2,306,2,1,3.8,1.9,92.1,2,18,3.70,5.9,5.67,5.79,5.57,8.3,26,95,3.7,1,25,38,65.8,401,3,1,5,1,116.2,14,42,3.0,0,348,68,5.12,65,7.63,1,30:46,3:20
46,BAL,2016-12-18,189,2,151,1,2,159,169,23:22,Sun,14,15,,PHI,W 27-26,16,30,14,53.3,189,2,1,6.7,3.3,83.5,3,17,9.09,6.3,5.73,6.13,5.58,11.8,38,169,4.4,2,22,42,52.4,159,0,1,11,1,51.6,24,151,6.3,1,340,57,5.96,81,4.05,2,23:22,3:09
47,BAL,2016-12-25,246,1,122,1,1,279,127,34:37,Sun,15,16,@,PIT,L 27-31,30,44,14,68.2,246,1,1,2.3,2.3,81.8,2,16,4.35,5.6,5.35,5.02,4.80,8.2,22,127,5.8,1,24,33,72.7,279,3,0,0,2,103.0,26,122,4.7,1,368,72,5.11,55,7.38,1,34:37,3:04
48,BAL,2017-01-01,263,0,72,1,2,218,153,29:18,Sun,16,17,@,CIN,L 10-27,33,51,18,64.7,263,0,2,0.0,3.9,62.5,3,16,5.56,5.2,4.87,3.39,3.20,8.0,38,153,4.0,2,18,28,64.3,218,1,1,8,0,100.0,16,72,4.5,1,335,70,4.79,67,5.54,2,29:18,2:50
49,BAL,2017-09-10,111,1,157,1,1,144,77,34:00,Sun,1,1,@,CIN,W 20-0,9,17,8,52.9,111,1,1,5.9,5.9,71.0,1,10,5.56,6.5,6.17,5.06,4.78,12.3,22,77,3.5,0,16,31,51.6,144,0,5,26,4,24.9,42,157,3.7,1,268,60,4.47,58,3.81,1,34:00,2:57
50,BAL,2017-09-17,201,2,136,1,2,293,93,33:24,Sun,2,2,,CLE,W 24-10,25,34,9,73.5,201,2,1,5.9,2.9,97.3,2,16,5.56,5.9,5.58,5.76,5.44,8.0,21,93,4.4,0,20,42,47.6,293,1,3,7,4,39.2,32,136,4.3,1,337,68,4.96,66,5.85,2,33:24,3:17
51,BAL,2017-09-24,52,1,134,0,3,244,166,25:57,Sun,3,3,@,JAX,L 7-44,14,27,13,51.9,52,1,2,3.7,7.4,39.3,2,12,6.90,1.9,1.79,-0.67,-0.62,3.7,35,166,4.7,1,20,33,60.6,244,4,0,0,0,123.0,25,134,5.4,0,186,54,3.44,68,6.03,3,25:57,2:49
52,BAL,2017-10-01,206,1,82,0,3,208,173,24:31,Sun,4,4,,PIT,L 9-26,31,49,18,63.3,206,1,2,2.0,4.1,64.6,4,29,7.55,4.2,3.89,2.78,2.57,6.6,42,173,4.1,2,18,30,60.0,208,1,1,8,1,78.2,15,82,5.5,0,288,68,4.24,73,5.22,3,24:31,3:16
53,BAL,2017-10-08,222,0,143,2,0,137,108,33:43,Sun,5,5,@,LVR,W 30-17,19,26,7,73.1,222,0,0,0.0,0.0,98.6,0,0,0.00,8.5,8.54,8.54,8.54,11.7,25,108,4.3,1,13,26,50.0,137,1,3,22,0,78.5,39,143,3.7,2,365,65,5.62,54,4.54,0,33:43,2:51
54,BAL,2017-10-15,166,0,125,0,3,111,231,31:09,Sun,6,6,,CHI,L 24-27 (OT),24,41,17,58.5,166,0,2,0.0,4.9,48.8,3,14,6.82,4.0,3.77,1.85,1.73,6.9,54,231,4.3,0,9,17,52.9,111,2,4,23,0,112.6,26,125,4.8,0,291,70,4.16,75,4.56,3,31:09,3:26
55,BAL,2017-10-22,144,1,64,0,0,188,169,27:59,Sun,7,7,@,MIN,L 16-24,27,39,12,69.2,144,1,0,2.6,0.0,88.2,5,42,11.36,3.7,3.27,4.21,3.73,5.3,33,169,5.1,1,20,31,64.5,188,0,0,0,1,67.7,20,64,3.2,0,208,64,3.25,64,5.58,0,27:59,2:48
56,BAL,2017-10-26,121,2,174,0,0,151,45,31:14,Thu,8,8,,MIA,W 40-0,13,22,9,59.1,121,2,0,9.1,0.0,104.5,0,0,0.00,5.5,5.50,7.32,7.32,9.3,19,45,2.4,0,25,44,56.8,151,0,3,25,2,44.8,40,174,4.4,0,295,62,4.76,66,2.97,0,31:14,3:09
57,BAL,2017-11-05,268,2,73,0,2,186,71,32:22,Sun,9,9,@,TEN,L 20-23,35,53,18,66.0,268,2,2,3.8,3.8,75.7,2,9,3.64,5.1,4.87,4.11,3.96,7.7,21,71,3.4,1,19,28,67.9,186,2,3,32,1,95.2,22,73,3.3,0,341,77,4.43,52,4.94,2,32:22,3:07
58,BAL,2017-11-19,161,1,58,1,1,190,75,30:03,Sun,10,11,@,GNB,W 23-0,22,28,6,78.6,161,1,1,3.6,3.6,90.9,3,22,9.68,5.8,5.19,4.86,4.39,7.3,25,75,3.0,0,21,36,58.3,190,0,6,49,3,38.0,26,58,2.2,1,219,57,3.84,67,3.96,1,30:03,3:01
59,BAL,2017-11-27,155,0,139,2,0,237,66,29:44,Mon,11,12,,HOU,W 23-16,21,33,12,63.6,155,0,0,0.0,0.0,75.7,1,8,2.94,4.7,4.56,4.70,4.56,7.4,25,66,2.6,1,22,37,59.5,237,0,2,15,2,55.8,31,139,4.5,2,294,65,4.52,64,4.73,0,29:44,3:06
60,BAL,2017-12-03,269,2,101,2,0,294,78,29:51,Sun,12,13,,DET,W 44-20,23,36,13,63.9,269,2,0,5.6,0.0,105.0,0,0,0.00,7.5,7.47,8.58,8.58,11.7,24,78,3.3,2,27,34,79.4,294,1,3,22,2,88.0,27,101,3.7,2,370,63,5.87,61,6.10,0,29:51,3:05
