Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,NYG,2015-12-27,272,2,91,0,3,150,218,25:03,Sun,15,16,@,MIN,L 17-49,20,34,14,58.8,2,3,5.9,8.8,71.0,4,30,10.53,8.0,7.16,5.21,4.66,13.6,40,5.5,3,15,25,60.0,1,3,18,0,90.4,20,363,58,6.26,68,5.41,3,3:08,0,7,48,2,10,1,5,9.1,37.5,15,3,11,1,11,1,9.1,2,0,0.0,368,0,7,48,2,10,9,58,5,5,4,5,5,0,363,58,6.26,68,5.41,3,3:08,17,7,9,1,16,6,37.5,0,0,,2,2,2,1,1,0,0,0
32,NYG,2016-01-03,294,2,208,1,1,315,120,31:54,Sun,16,17,,PHI,L 30-35,24,43,19,55.8,2,0,4.7,0.0,93.4,2,8,4.44,6.8,6.53,7.77,7.42,12.3,26,4.6,2,30,38,78.9,2,1,5,1,107.8,36,502,81,6.2,65,6.69,1,2:57,2,2,10,3,11,3,0,46.7,76.9,30,11,18,1,15,7,46.7,2,1,50.0,435,2,2,10,3,11,5,21,5,5,5,0,0,0,502,81,6.2,65,6.69,1,2:57,23,7,16,0,13,10,76.9,0,0,,3,3,3,3,3,0,0,0
33,NYG,2016-09-11,203,3,113,0,1,227,101,23:17,Sun,1,1,@,DAL,W 20-19,19,28,9,67.9,3,1,10.7,3.6,110.3,2,4,6.67,7.3,6.77,7.79,7.27,10.7,30,3.4,1,25,45,55.6,0,0,0,0,69.4,24,316,54,5.85,75,4.37,1,2:59,0,4,40,6,50,0,4,50.0,58.8,18,6,11,1,10,5,50.0,0,0,,328,0,4,40,6,50,10,90,1,1,1,4,4,0,316,54,5.85,75,4.37,1,2:59,24,10,13,1,17,10,58.8,0,0,,3,3,2,0,0,0,0,0
34,NYG,2016-09-18,353,0,64,0,3,247,41,34:07,Sun,2,2,,NOR,W 16-13,32,41,9,78.0,0,0,0.0,0.0,104.1,2,15,4.65,8.6,8.21,8.61,8.21,11.0,13,3.2,0,29,44,65.9,1,2,16,0,88.0,32,417,75,5.56,59,4.88,3,3:07,0,3,25,7,76,3,2,46.7,23.1,22,5,15,2,15,7,46.7,1,0,0.0,288,0,3,25,7,76,10,101,1,1,1,3,2,0,417,75,5.56,59,4.88,3,3:07,16,1,15,0,13,3,23.1,0,0,,1,1,1,4,3,0,0,0
35,NYG,2016-09-25,337,1,120,2,3,313,90,26:34,Sun,3,3,,WAS,L 27-29,25,38,13,65.8,1,2,2.6,5.3,82.1,2,13,5.0,8.9,8.43,7.03,6.68,13.5,30,3.0,0,22,36,61.1,2,2,14,0,107.8,21,457,61,7.49,68,5.93,3,3:26,1,11,128,8,70,2,5,44.4,43.8,28,8,16,4,9,4,44.4,0,0,,403,1,11,128,8,70,19,198,2,2,2,5,5,0,457,61,7.49,68,5.93,3,3:26,20,5,13,2,16,7,43.8,1,1,100.0,3,3,3,2,2,0,0,0
36,NYG,2016-10-03,261,0,78,1,2,262,104,24:28,Mon,4,4,@,MIN,L 10-24,25,45,20,55.6,0,1,0.0,2.2,63.3,0,0,0.0,5.8,5.8,4.8,4.8,10.4,33,3.2,2,26,36,72.2,1,0,0,0,101.9,18,339,63,5.38,69,5.3,2,2:54,0,8,69,6,37,1,1,16.7,50.0,18,6,9,3,12,2,16.7,2,0,0.0,366,0,8,69,6,37,14,106,3,3,3,2,1,0,339,63,5.38,69,5.3,2,2:54,22,6,14,2,16,8,50.0,0,0,,1,1,1,1,1,0,0,0
37,NYG,2016-10-09,178,1,43,0,1,259,147,23:22,Sun,5,5,@,GNB,L 16-23,18,35,17,51.4,1,0,2.9,0.0,78.2,4,21,10.26,5.1,4.56,5.66,5.08,9.9,32,4.6,0,23,45,51.1,2,0,0,2,65.0,15,221,54,4.09,77,5.27,1,3:15,2,6,51,6,57,3,3,30.8,47.4,14,2,12,0,13,4,30.8,0,0,,406,2,6,51,6,57,12,108,2,2,2,3,3,0,221,54,4.09,77,5.27,1,3:15,23,9,13,1,19,9,47.4,0,0,,1,1,1,3,3,0,0,0
38,NYG,2016-10-16,397,3,38,0,3,293,98,24:56,Sun,6,6,,BAL,W 27-23,32,46,14,69.6,3,2,6.5,4.3,100.2,1,6,2.13,8.6,8.45,7.98,7.81,12.4,26,3.8,2,26,48,54.2,0,2,14,0,72.7,17,435,64,6.8,76,5.14,3,3:22,0,7,119,15,111,2,3,28.6,27.8,19,0,16,3,14,4,28.6,3,3,100.0,391,0,7,119,15,111,22,230,2,2,2,3,3,0,435,64,6.8,76,5.14,3,3:22,22,7,10,5,18,5,27.8,2,1,50.0,3,3,3,2,2,0,0,0
39,NYG,2016-10-23,196,0,36,1,1,271,74,24:57,Sun,7,7,@,LAR,W 17-10,24,37,13,64.9,0,0,0.0,0.0,78.2,0,0,0.0,5.3,5.3,5.3,5.3,8.2,20,3.7,0,32,53,60.4,1,3,20,4,48.5,20,232,57,4.07,76,4.54,1,3:03,4,3,33,8,43,1,1,21.1,47.4,13,4,9,0,19,4,21.1,0,0,,345,4,3,33,8,43,11,76,1,1,1,1,1,0,232,57,4.07,76,4.54,1,3:03,20,4,15,1,19,9,47.4,1,1,100.0,2,2,2,1,1,0,0,0
40,NYG,2016-11-06,248,4,54,0,2,347,96,27:20,Sun,8,9,,PHI,W 28-23,22,36,14,61.1,4,2,11.1,5.6,96.6,1,9,2.7,6.9,6.7,6.61,6.43,11.3,25,3.8,2,27,47,57.4,0,2,17,2,63.0,24,302,61,4.95,74,5.99,2,3:17,2,5,30,4,43,0,3,30.8,20.0,16,3,10,3,13,4,30.8,1,0,0.0,443,2,5,30,4,43,9,73,2,2,2,4,3,0,302,61,4.95,74,5.99,2,3:17,21,6,14,1,15,3,20.0,4,1,25.0,4,4,4,0,0,0,0,0
41,NYG,2016-11-14,229,3,122,0,2,186,78,31:23,Mon,9,10,,CIN,W 21-20,28,44,16,63.6,3,2,6.8,4.5,81.6,1,11,2.22,5.2,5.09,4.52,4.42,8.2,23,3.4,1,16,29,55.2,1,3,18,1,71.9,27,351,72,4.88,55,4.8,2,3:12,1,2,15,9,60,0,2,42.9,18.2,23,5,15,3,14,6,42.9,2,1,50.0,264,1,2,15,9,60,11,75,2,2,2,2,2,0,351,72,4.88,55,4.8,2,3:12,12,4,7,1,11,2,18.2,0,0,,3,3,3,0,0,0,0,0
42,NYG,2016-11-20,227,2,102,1,0,222,93,29:31,Sun,10,11,,CHI,W 22-16,21,36,15,58.3,2,0,5.6,0.0,95.5,0,0,0.0,6.3,6.31,7.42,7.42,10.8,25,3.7,1,17,30,56.7,1,4,30,1,77.4,29,329,65,5.06,59,5.34,0,3:07,1,4,35,5,40,1,1,35.7,33.3,19,7,11,1,14,5,35.7,2,2,100.0,315,1,4,35,5,40,9,75,2,2,1,2,1,0,329,65,5.06,59,5.34,0,3:07,17,6,10,1,12,4,33.3,0,0,,3,3,1,1,1,0,0,0
43,NYG,2016-11-27,192,3,104,0,1,285,58,26:09,Sun,11,12,@,CLE,W 27-13,15,27,12,55.6,3,0,11.1,0.0,115.4,1,2,3.57,7.1,6.86,9.33,9.0,12.8,21,2.8,0,25,44,56.8,1,7,37,0,84.0,27,296,55,5.38,72,4.76,1,3:10,3,9,100,5,35,0,2,30.8,21.4,13,3,10,0,13,4,30.8,0,0,,343,3,9,100,5,35,14,135,1,1,1,2,2,0,296,55,5.38,72,4.76,1,3:10,21,4,14,3,14,3,21.4,2,1,50.0,4,4,3,0,0,0,0,0
44,NYG,2016-12-04,178,2,56,0,2,272,117,25:52,Sun,12,13,@,PIT,L 14-24,24,39,15,61.5,2,2,5.1,5.1,69.9,2,17,4.88,4.6,4.34,3.28,3.12,7.4,30,3.9,0,24,37,64.9,2,2,17,1,93.5,14,234,55,4.25,69,5.64,2,3:06,2,4,24,12,115,0,3,36.4,46.7,16,3,10,3,11,4,36.4,3,0,0.0,389,2,4,24,12,115,16,139,2,1,1,3,3,1,234,55,4.25,69,5.64,2,3:06,20,5,15,0,15,7,46.7,1,1,100.0,2,2,2,0,0,0,0,0
45,NYG,2016-12-11,167,1,93,0,3,152,108,30:52,Sun,13,14,,DAL,W 10-7,17,28,11,60.7,1,1,3.6,3.6,78.4,3,26,9.68,6.0,5.39,5.07,4.58,9.8,25,4.3,0,17,37,45.9,1,3,13,2,44.0,33,260,64,4.06,65,4.0,3,3:03,3,7,50,5,54,1,0,14.3,6.7,12,4,7,1,14,2,14.3,2,2,100.0,260,3,7,50,5,54,12,104,1,1,1,1,0,0,260,64,4.06,65,4.0,3,3:03,13,6,6,1,15,1,6.7,2,1,50.0,1,1,1,1,1,0,0,0
46,NYG,2016-12-18,186,2,114,0,0,268,56,30:16,Sun,14,15,,DET,W 17-6,20,28,8,71.4,2,0,7.1,0.0,115.3,2,15,6.67,6.6,6.2,8.07,7.53,9.3,19,2.9,0,24,39,61.5,0,1,5,1,71.3,32,300,62,4.84,59,5.49,0,2:51,2,5,46,2,15,1,2,46.7,35.7,17,5,12,0,15,7,46.7,0,0,,324,2,5,46,2,15,7,61,0,0,0,2,2,0,300,62,4.84,59,5.49,0,2:51,16,2,11,3,14,5,35.7,0,0,,2,2,2,1,1,0,0,0
47,NYG,2016-12-22,356,1,114,0,3,168,118,34:04,Thu,15,16,@,PHI,L 19-24,38,63,25,60.3,1,3,1.6,4.8,61.3,0,0,0.0,5.7,5.65,3.83,3.83,9.4,30,3.9,1,14,25,56.0,1,0,0,1,73.4,25,470,88,5.34,55,5.2,3,3:04,1,5,50,1,5,4,1,45.5,33.3,24,7,17,0,22,10,45.5,2,1,50.0,286,1,5,50,1,5,6,55,3,3,3,1,1,0,470,88,5.34,55,5.2,3,3:04,15,6,7,2,12,4,33.3,1,0,0.0,1,1,1,4,4,0,0,0
48,NYG,2017-01-01,171,0,161,1,0,246,38,35:52,Sun,16,17,@,WAS,W 19-10,17,27,10,63.0,0,0,0.0,0.0,82.3,1,9,3.57,6.3,6.11,6.33,6.11,10.1,15,2.5,0,22,35,62.9,1,4,41,2,69.5,40,332,68,4.88,54,5.26,0,2:55,3,5,42,5,42,2,1,35.3,33.3,17,5,10,2,17,6,35.3,1,0,0.0,284,3,5,42,5,42,10,84,1,1,1,2,1,0,332,68,4.88,54,5.26,0,2:55,16,1,14,1,12,4,33.3,0,0,,2,1,1,2,2,1,0,0
49,NYG,2017-09-10,198,0,35,0,1,263,129,25:46,Sun,1,1,@,DAL,L 3-19,29,38,9,76.3,0,1,0.0,2.6,78.8,3,22,7.32,5.2,4.83,4.03,3.73,6.8,31,4.2,0,24,39,61.5,1,1,5,0,90.0,12,233,53,4.4,71,5.52,1,2:48,0,6,55,5,50,1,4,33.3,53.3,13,2,10,1,12,4,33.3,1,1,100.0,392,0,6,55,5,50,11,105,1,1,1,4,4,0,233,53,4.4,71,5.52,1,2:48,22,9,12,1,15,8,53.3,0,0,,0,0,0,1,1,0,0,0
50,NYG,2017-09-18,208,1,62,0,1,119,138,27:13,Mon,2,2,,DET,L 10-24,22,32,10,68.8,1,1,3.1,3.1,87.9,5,31,13.51,6.5,5.62,5.72,4.95,9.5,32,4.3,0,15,21,71.4,2,3,3,0,117.0,18,270,55,4.91,56,4.59,1,2:56,1,7,50,6,50,1,1,33.3,46.7,14,2,12,0,12,4,33.3,2,0,0.0,257,1,7,50,6,50,13,100,3,3,3,1,1,0,270,55,4.91,56,4.59,1,2:56,12,5,7,0,15,7,46.7,1,0,0.0,1,1,1,1,1,0,0,0
51,NYG,2017-09-24,366,3,49,0,2,161,193,22:28,Sun,3,3,@,PHI,L 24-27,35,47,12,74.5,3,2,6.4,4.3,100.1,0,0,0.0,7.8,7.79,7.15,7.15,10.5,39,4.9,2,21,31,67.7,1,3,15,0,90.9,17,415,64,6.48,73,4.85,2,3:24,1,10,137,9,103,1,2,30.0,35.7,21,2,17,2,10,3,30.0,2,0,0.0,354,1,10,137,9,103,19,240,3,3,3,3,2,0,415,64,6.48,73,4.85,2,3:24,24,13,8,3,14,5,35.7,3,2,66.7,3,3,3,1,1,0,0,0
52,NYG,2017-10-01,288,2,91,1,0,323,111,34:13,Sun,4,4,@,TAM,L 23-25,30,49,19,61.2,2,0,4.1,0.0,91.2,0,0,0.0,5.9,5.88,6.69,6.69,9.6,23,4.8,0,22,38,57.9,3,1,9,0,112.1,28,379,77,4.92,62,7.0,0,3:07,0,1,0,4,19,1,2,47.1,27.3,24,5,17,2,17,8,47.1,1,0,0.0,434,0,1,0,4,19,5,19,3,2,1,4,2,0,379,77,4.92,62,7.0,0,3:07,20,6,14,0,11,3,27.3,1,0,0.0,3,2,2,2,1,1,0,0
53,NYG,2017-10-08,183,2,152,1,2,258,124,28:15,Sun,5,5,,LAC,L 22-27,21,36,15,58.3,2,1,5.6,2.8,83.7,5,42,12.2,5.1,4.46,4.94,4.34,8.7,29,4.3,0,21,44,47.7,3,0,0,1,79.5,25,335,66,5.08,73,5.23,2,3:26,1,10,67,11,87,0,2,33.3,44.4,18,9,8,1,15,5,33.3,1,0,0.0,382,1,10,67,11,87,21,154,3,3,3,2,2,0,335,66,5.08,73,5.23,2,3:26,21,7,12,2,18,8,44.4,0,0,,3,2,2,0,0,1,0,1
54,NYG,2017-10-15,118,1,148,0,0,366,46,30:36,Sun,6,6,@,DEN,W 23-10,11,19,8,57.9,1,0,5.3,0.0,95.9,3,10,13.64,6.2,5.36,7.26,6.27,10.7,17,2.7,0,31,54,57.4,1,4,28,2,68.9,32,266,54,4.93,75,5.49,0,3:05,3,5,77,5,46,3,1,28.6,29.4,12,4,8,0,14,4,28.6,0,0,,412,3,5,77,5,46,10,123,1,1,1,3,1,0,266,54,4.93,75,5.49,0,3:05,20,4,14,2,17,5,29.4,2,0,0.0,2,2,2,4,3,0,0,0
55,NYG,2017-10-22,131,1,46,0,1,321,104,24:34,Sun,7,7,,SEA,L 7-24,19,39,20,48.7,1,0,2.6,0.0,65.5,1,3,2.5,3.4,3.28,3.87,3.78,6.9,31,3.4,0,27,39,69.2,3,1,13,0,119.7,17,177,57,3.11,71,5.99,1,3:06,1,7,28,15,110,0,1,16.7,46.2,14,0,8,6,12,2,16.7,1,0,0.0,425,1,7,28,15,110,22,138,3,3,3,1,1,0,177,57,3.11,71,5.99,1,3:06,26,4,19,3,13,6,46.2,1,0,0.0,1,1,1,1,0,0,0,0
56,NYG,2017-11-05,208,2,111,0,3,311,162,29:30,Sun,8,9,,LAR,L 17-51,20,38,18,52.6,2,1,5.3,2.6,76.6,2,12,5.0,5.5,5.2,5.34,5.08,10.4,39,4.2,2,14,22,63.6,4,0,0,0,146.8,26,319,66,4.83,61,7.75,3,3:01,0,4,52,6,55,1,3,50.0,50.0,17,4,12,1,16,8,50.0,0,0,,473,0,4,52,6,55,10,107,6,6,6,3,3,0,319,66,4.83,61,7.75,3,3:01,20,8,10,2,12,6,50.0,1,0,0.0,2,2,2,2,1,0,0,0
57,NYG,2017-11-12,260,2,114,0,1,288,186,31:00,Sun,9,10,@,SFO,L 21-31,28,37,9,75.7,2,0,5.4,0.0,113.9,3,13,7.5,7.0,6.5,8.11,7.5,9.3,33,5.6,2,19,25,76.0,2,0,0,1,123.4,23,374,63,5.94,58,8.17,1,2:57,2,4,35,6,44,2,1,35.7,66.7,19,5,14,0,14,5,35.7,3,3,100.0,474,2,4,35,6,44,10,79,4,4,4,1,1,0,374,63,5.94,58,8.17,1,2:57,21,8,12,1,12,8,66.7,1,0,0.0,2,1,1,3,2,1,1,0
58,NYG,2017-11-19,205,0,112,1,1,229,134,30:50,Sun,10,11,,KAN,W 12-9 (OT),19,36,17,52.8,0,1,0.0,2.8,58.2,0,0,0.0,5.7,5.69,4.44,4.44,10.8,29,4.6,0,27,41,65.9,0,1,1,3,49.7,32,317,68,4.66,71,5.11,1,3:20,3,5,48,9,87,2,3,23.1,27.3,20,9,10,1,13,3,23.1,3,2,66.7,363,3,5,48,9,87,14,135,0,0,0,3,3,0,317,68,4.66,71,5.11,1,3:20,22,9,11,2,11,3,27.3,1,1,100.0,1,1,0,2,2,0,0,0
59,NYG,2017-11-23,86,0,84,0,1,201,122,25:23,Thu,11,12,@,WAS,L 10-20,13,27,14,48.1,0,1,0.0,3.7,44.2,4,27,12.9,3.2,2.77,1.52,1.32,6.6,31,3.9,0,19,31,61.3,2,6,41,1,88.2,24,170,55,3.09,68,4.75,1,3:05,1,6,79,8,55,1,2,14.3,26.7,7,1,6,0,14,2,14.3,2,1,50.0,323,1,6,79,8,55,14,134,2,2,2,2,2,0,170,55,3.09,68,4.75,1,3:05,17,5,10,2,15,4,26.7,1,0,0.0,1,1,1,1,1,0,0,0
60,NYG,2017-12-03,200,1,65,1,2,282,119,28:41,Sun,12,13,@,LVR,L 17-24,21,34,13,61.8,1,0,2.9,0.0,89.3,3,12,8.11,5.9,5.41,6.47,5.95,9.5,29,4.1,2,22,36,61.1,1,1,5,0,94.9,24,265,61,4.34,66,6.08,2,3:02,1,1,5,6,42,1,1,35.7,40.0,15,5,8,2,14,5,35.7,0,0,,401,1,1,5,6,42,7,47,3,3,3,1,1,0,265,61,4.34,66,6.08,2,3:02,18,5,13,0,15,6,40.0,3,1,33.3,2,2,2,1,1,0,0,0
61,NYG,2017-12-10,228,1,102,0,2,332,122,32:53,Sun,13,14,,DAL,L 10-30,31,46,15,67.4,1,2,2.2,4.3,68.0,0,0,0.0,5.0,4.96,3.43,3.43,7.4,31,3.9,1,20,30,66.7,3,0,0,0,137.1,29,330,75,4.4,61,7.44,2,3:01,0,7,69,8,51,1,1,37.5,50.0,21,6,11,4,16,6,37.5,0,0,,454,0,7,69,8,51,15,120,4,4,3,3,1,0,330,75,4.4,61,7.44,2,3:01,19,6,12,1,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
62,NYG,2017-12-17,429,3,75,1,1,233,108,29:07,Sun,14,15,,PHI,L 29-34,37,57,20,64.9,3,1,5.3,1.8,98.1,1,5,1.72,7.5,7.4,7.79,7.66,11.6,27,4.0,0,24,38,63.2,4,1,4,0,115.4,23,504,81,6.22,66,5.17,1,3:25,0,5,67,7,44,1,2,55.6,46.2,27,4,18,5,18,10,55.6,1,0,0.0,341,0,5,67,7,44,12,111,4,4,4,2,2,0,504,81,6.22,66,5.17,1,3:25,22,5,15,2,13,6,46.2,1,0,0.0,4,3,2,2,1,1,0,0
63,NYG,2017-12-24,250,0,43,0,3,215,74,26:47,Sun,15,16,@,ARI,L 0-23,27,45,18,60.0,0,2,0.0,4.4,57.9,2,13,4.26,5.6,5.32,3.56,3.4,9.3,27,2.7,0,21,35,60.0,2,2,15,2,72.9,20,293,67,4.37,64,4.52,3,3:04,2,10,101,6,45,0,1,7.1,35.7,12,0,12,0,14,1,7.1,4,1,25.0,289,2,10,101,6,45,16,146,3,3,2,1,1,0,293,67,4.37,64,4.52,3,3:04,19,4,13,2,14,5,35.7,0,0,,0,0,0,1,0,0,0,0
64,NYG,2017-12-31,121,1,260,1,1,136,61,31:53,Sun,16,17,,WAS,W 18-10,10,28,18,35.7,1,1,3.6,3.6,48.5,2,11,6.67,4.3,4.03,3.43,3.2,12.1,16,3.8,1,20,37,54.1,0,3,22,3,28.7,44,381,74,5.15,56,3.52,1,2:53,3,3,25,4,35,2,1,25.0,7.7,17,8,7,2,16,4,25.0,0,0,,197,3,3,25,4,35,7,60,1,1,1,2,1,0,381,74,5.15,56,3.52,1,2:53,10,3,7,0,13,1,7.7,1,1,100.0,2,1,0,2,2,1,0,0
65,NYG,2018-09-09,210,0,114,1,2,168,137,30:29,Sun,1,1,,JAX,L 15-20,23,37,14,62.2,0,1,0.0,2.7,67.8,2,14,5.13,5.7,5.38,4.46,4.23,9.1,28,4.9,0,18,33,54.5,1,1,8,1,66.2,23,324,62,5.23,62,4.92,2,3:04,1,6,43,11,119,3,2,30.8,30.8,15,3,8,4,13,4,30.8,2,0,0.0,305,1,6,43,11,119,17,162,2,2,2,2,2,0,324,62,5.23,62,4.92,2,3:04,17,4,13,0,13,4,30.8,0,0,,1,0,0,3,3,1,0,0
66,NYG,2018-09-16,220,1,35,0,1,160,138,32:12,Sun,2,2,@,DAL,L 13-20,33,44,11,75.0,1,0,2.3,0.0,98.6,6,59,12.0,5.0,4.4,5.45,4.8,6.7,25,5.5,1,16,25,64.0,1,0,0,0,95.4,17,255,67,3.81,50,5.96,1,2:50,0,3,24,6,47,2,2,47.1,30.0,17,6,11,0,17,8,47.1,2,2,100.0,298,0,3,24,6,47,9,71,2,2,2,2,2,0,255,67,3.81,50,5.96,1,2:50,16,9,6,1,10,3,30.0,1,1,100.0,1,1,1,2,2,0,0,0
67,NYG,2018-09-23,265,2,114,1,0,368,59,35:30,Sun,3,3,@,HOU,W 27-22,25,29,4,86.2,2,0,6.9,0.0,132.3,4,32,12.12,9.1,8.03,10.52,9.24,10.6,19,3.1,0,24,40,60.0,2,3,17,1,96.7,27,379,60,6.32,62,6.89,0,2:58,2,3,20,7,50,2,3,53.8,41.7,21,4,16,1,13,7,53.8,0,0,,427,2,3,20,7,50,10,70,2,1,1,3,3,0,379,60,6.32,62,6.89,0,2:58,21,2,18,1,12,5,41.7,2,2,100.0,3,3,3,2,2,0,0,0
68,NYG,2018-09-30,234,1,65,1,2,219,170,29:00,Sun,4,4,,NOR,L 18-33,31,41,10,75.6,1,0,2.4,0.0,99.1,3,21,6.82,5.7,5.32,6.2,5.77,7.5,32,5.3,3,19,34,55.9,0,1,8,0,75.5,15,299,59,5.07,67,5.81,2,3:02,0,6,67,5,51,1,4,50.0,38.5,22,3,18,1,10,5,50.0,0,0,,389,0,6,67,5,51,11,118,3,3,3,4,4,0,299,59,5.07,67,5.81,2,3:02,25,10,12,3,13,5,38.5,1,1,100.0,2,1,1,1,1,1,1,0
69,NYG,2018-10-07,382,3,50,0,3,232,118,24:33,Sun,5,5,@,CAR,L 31-33,23,37,14,62.2,3,2,8.1,5.4,101.5,1,1,2.63,10.3,10.05,9.51,9.26,16.6,31,3.8,0,21,35,60.0,2,1,5,2,74.9,16,432,54,8.0,67,5.22,3,3:21,2,8,62,4,22,3,4,0.0,30.8,18,3,15,0,7,0,0.0,2,1,50.0,350,2,8,62,4,22,12,84,3,3,3,4,4,0,432,54,8.0,67,5.22,3,3:21,21,6,12,3,13,4,30.8,1,1,100.0,3,2,2,3,3,1,1,0
70,NYG,2018-10-11,254,0,147,1,1,271,108,27:30,Thu,6,6,,PHI,L 13-34,24,43,19,55.8,0,1,0.0,2.3,66.1,4,27,8.51,5.9,5.4,4.86,4.45,10.6,31,3.5,1,26,36,72.2,3,1,7,0,121.4,17,401,64,6.27,68,5.57,1,3:13,0,5,61,4,25,2,2,28.6,56.3,17,5,11,1,14,4,28.6,1,0,0.0,379,0,5,61,4,25,9,86,4,4,4,3,2,0,401,64,6.27,68,5.57,1,3:13,23,5,15,3,16,9,56.3,0,0,,1,1,1,3,2,0,0,0
71,NYG,2018-10-22,372,1,61,1,0,356,67,27:43,Mon,7,7,@,ATL,L 20-23,27,38,11,71.1,1,0,2.6,0.0,113.8,4,27,9.52,9.8,8.86,10.32,9.33,13.8,20,3.4,1,31,39,79.5,1,3,23,0,113.2,20,433,62,6.98,62,6.82,0,2:57,1,4,58,5,29,2,3,41.7,53.8,21,6,15,0,12,5,41.7,1,0,0.0,423,1,4,58,5,29,9,87,2,2,2,3,3,0,433,62,6.98,62,6.82,0,2:57,22,5,15,2,13,7,53.8,0,0,,2,0,0,2,2,2,1,0
72,NYG,2018-10-28,266,1,37,0,2,178,182,26:22,Sun,8,8,,WAS,L 13-20,30,47,17,63.8,1,2,2.1,4.3,72.7,7,50,12.96,5.7,4.93,4.17,3.63,8.9,33,5.5,1,20,32,62.5,1,0,0,0,87.8,14,303,68,4.46,65,5.54,2,3:13,1,11,102,8,90,2,2,14.3,40.0,18,1,15,2,14,2,14.3,4,3,75.0,360,1,11,102,8,90,19,192,2,2,2,3,2,0,303,68,4.46,65,5.54,2,3:13,20,6,10,4,15,6,40.0,0,0,,1,1,1,2,2,0,0,0
73,NYG,2018-11-12,180,3,97,0,0,250,124,25:46,Mon,9,10,@,SFO,W 27-23,19,31,12,61.3,3,0,9.7,0.0,110.7,1,8,3.13,5.8,5.63,7.74,7.5,9.5,29,4.3,1,27,39,69.2,1,0,0,2,73.7,23,277,55,5.04,68,5.5,0,3:06,2,8,78,10,97,2,3,41.7,61.5,17,3,10,4,12,5,41.7,0,0,,374,2,8,78,10,97,18,175,2,2,2,3,3,0,277,55,5.04,68,5.5,0,3:06,24,6,14,4,13,8,61.5,0,0,,3,3,3,2,2,0,0,0
74,NYG,2018-11-18,196,2,163,2,0,359,151,27:53,Sun,10,11,,TAM,W 38-35,17,18,1,94.4,2,0,11.1,0.0,155.8,4,35,18.18,10.9,8.91,13.11,10.73,11.5,30,5.0,2,25,37,67.6,2,1,7,4,77.3,31,359,53,6.77,68,7.5,0,3:01,4,8,60,4,40,1,0,44.4,66.7,19,9,10,0,9,4,44.4,0,0,,510,4,8,60,4,40,12,100,4,5,5,0,0,0,359,53,6.77,68,7.5,0,3:01,31,10,18,3,9,6,66.7,2,1,50.0,5,5,5,1,1,0,0,0
75,NYG,2018-11-25,276,1,126,1,1,214,127,27:22,Sun,11,12,@,PHI,L 22-25,26,37,11,70.3,1,1,2.7,2.7,91.8,2,21,5.13,7.5,7.08,6.78,6.44,10.6,29,4.4,1,20,28,71.4,1,3,22,0,105.4,18,402,57,7.05,60,5.68,1,3:06,0,11,91,7,46,3,3,41.7,27.3,18,4,14,0,12,5,41.7,0,0,,341,0,11,91,7,46,18,137,2,0,0,3,3,0,402,57,7.05,60,5.68,1,3:06,19,6,11,2,11,3,27.3,1,1,100.0,2,1,1,3,3,1,0,0
