Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing Yards,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing Yards,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Rushing Yards,Rusing Yards per Attempt,Rushing TD,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Time of Possession,Total Time
40,PIT,2016-11-06,241,1,36,1,1,224,50,27:50,Sun,8,9,@,BAL,L 14-21,23,45,22,51.1,241,1,1,2.2,2.2,67.3,2,23,4.26,5.4,5.13,4.80,4.60,10.5,29,50,1.7,0,19,31,61.3,224,1,3,26,1,80.6,18,36,2.0,1,277,65,4.26,63,4.35,1,27:50,3:18
41,PIT,2016-11-13,400,3,48,1,0,295,127,29:36,Sun,9,10,,DAL,L 30-35,37,46,9,80.4,400,3,0,6.5,0.0,125.4,1,8,2.13,8.7,8.51,10.00,9.79,10.8,25,127,5.1,2,22,32,68.8,295,2,2,24,0,118.6,19,48,2.5,1,448,66,6.79,59,7.15,0,29:36,3:18
42,PIT,2016-11-20,167,0,146,1,0,176,33,33:58,Sun,10,11,@,CLE,W 24-9,23,36,13,63.9,167,0,0,0.0,0.0,74.7,0,0,0.00,4.6,4.64,4.64,4.64,7.3,13,33,2.5,0,21,41,51.2,176,1,8,70,1,60.6,28,146,5.2,1,313,64,4.89,62,3.37,0,33:58,3:04
43,PIT,2016-11-24,221,3,148,1,0,219,91,28:15,Thu,11,12,@,IND,W 28-7,14,21,7,66.7,221,3,0,14.3,0.0,141.1,0,0,0.00,10.5,10.52,13.38,13.38,15.8,23,91,4.0,0,23,37,62.2,219,1,3,21,2,65.0,29,148,5.1,1,369,50,7.38,63,4.92,0,28:15,2:53
44,PIT,2016-12-04,272,2,117,0,2,178,56,34:08,Sun,12,13,,NYG,W 24-14,24,37,13,64.9,272,2,1,5.4,2.7,95.4,2,17,5.13,7.4,6.97,7.22,6.85,11.3,14,56,4.0,0,24,39,61.5,178,2,2,17,2,68.1,30,117,3.9,0,389,69,5.64,55,4.25,2,34:08,3:06
45,PIT,2016-12-11,220,0,240,3,3,208,67,38:41,Sun,13,14,@,BUF,W 27-20,17,31,14,54.8,220,0,3,0.0,9.7,37.8,0,0,0.00,7.1,7.10,2.74,2.74,12.9,18,67,3.7,1,15,25,60.0,208,2,5,20,1,96.7,42,240,5.7,3,460,73,6.30,48,5.73,3,38:41,3:11
46,PIT,2016-12-18,285,1,97,0,0,146,76,32:32,Sun,14,15,@,CIN,W 24-20,21,36,15,58.3,285,1,0,2.8,0.0,93.1,1,1,2.70,7.9,7.70,8.47,8.24,13.6,28,76,2.7,2,16,27,59.3,146,0,1,11,1,58.6,29,97,3.3,0,382,66,5.79,56,3.96,0,32:32,3:15
47,PIT,2016-12-25,279,3,127,1,2,246,122,25:23,Sun,15,16,,BAL,W 31-27,24,33,9,72.7,279,3,2,9.1,6.1,103.0,0,0,0.00,8.5,8.45,7.55,7.55,11.6,26,122,4.7,1,30,44,68.2,246,1,2,16,1,80.3,22,127,5.8,1,406,55,7.38,72,5.11,2,25:23,3:04
48,PIT,2017-01-01,243,3,69,1,1,206,231,33:09,Sun,16,17,,CLE,W 27-24 (OT),24,37,13,64.9,243,3,1,8.1,2.7,103.1,4,34,9.76,6.6,5.93,6.97,6.29,10.1,33,231,7.0,1,29,40,72.5,206,2,4,26,1,90.2,28,69,2.5,1,312,69,4.52,77,5.68,1,33:09,3:26
49,PIT,2017-09-10,255,2,35,0,1,180,57,28:50,Sun,1,1,@,CLE,W 21-18,24,36,12,66.7,255,2,1,5.6,2.8,95.0,1,8,2.70,7.1,6.89,6.94,6.76,10.6,25,57,2.3,1,20,30,66.7,180,1,7,42,1,79.9,17,35,2.1,0,290,54,5.37,62,3.82,1,28:50,2:59
50,PIT,2017-09-17,233,2,102,0,0,146,91,34:22,Sun,2,2,,MIN,W 26-9,23,35,12,65.7,233,2,0,5.7,0.0,104.8,2,10,5.41,6.7,6.30,7.80,7.38,10.1,20,91,4.6,1,20,38,52.6,146,0,2,21,0,62.0,32,102,3.2,0,335,69,4.86,60,3.95,0,34:22,3:11
51,PIT,2017-09-24,212,1,70,1,2,84,222,27:34,Sun,3,3,@,CHI,L 17-23 (OT),22,39,17,56.4,212,1,0,2.6,0.0,82.7,3,23,7.14,5.4,5.05,5.95,5.52,9.6,38,222,5.8,2,15,22,68.2,84,1,2,17,1,71.0,17,70,4.1,1,282,59,4.78,62,4.94,2,27:34,3:21
52,PIT,2017-10-01,208,1,173,2,1,206,82,35:29,Sun,4,4,@,BAL,W 26-9,18,30,12,60.0,208,1,1,3.3,3.3,79.3,1,8,3.23,6.9,6.71,6.10,5.90,11.6,15,82,5.5,0,31,49,63.3,206,1,4,29,2,62.1,42,173,4.1,2,381,73,5.22,68,4.24,1,35:29,3:16
53,PIT,2017-10-08,301,0,70,0,5,82,231,31:08,Sun,5,5,,JAX,L 9-30,33,55,22,60.0,301,0,5,0.0,9.1,37.8,2,11,3.51,5.5,5.28,1.38,1.33,9.1,37,231,6.2,2,8,14,57.1,82,0,2,13,1,44.3,20,70,3.5,0,371,77,4.82,53,5.91,5,31:08,3:01
54,PIT,2017-10-15,245,1,194,1,1,223,28,36:39,Sun,6,6,@,KAN,W 19-13,17,25,8,68.0,245,1,1,4.0,4.0,97.4,1,7,3.85,9.8,9.42,8.80,8.46,14.4,15,28,1.9,0,19,34,55.9,223,1,3,23,0,85.8,37,194,5.2,1,439,63,6.97,52,4.83,1,36:39,2:54
55,PIT,2017-10-22,268,2,152,0,0,108,71,35:15,Sun,7,7,,CIN,W 29-14,15,25,10,60.0,268,2,0,8.0,0.0,123.4,0,0,0.00,10.7,10.72,12.32,12.32,17.9,17,71,4.2,0,17,30,56.7,108,2,4,32,2,58.7,43,152,3.5,0,420,68,6.18,51,3.51,0,35:15,3:03
56,PIT,2017-10-29,317,1,75,1,2,411,71,28:23,Sun,8,8,@,DET,W 20-15,17,31,14,54.8,317,1,1,3.2,3.2,87.7,0,0,0.00,10.2,10.23,9.42,9.42,18.6,22,71,3.2,0,27,45,60.0,411,0,2,12,0,90.1,29,75,2.6,1,392,60,6.53,69,6.99,2,28:23,3:02
57,PIT,2017-11-12,228,2,88,0,1,196,71,29:58,Sun,9,10,@,IND,W 20-17,19,31,12,61.3,228,2,1,6.5,3.2,92.9,1,8,3.13,7.4,7.13,7.19,6.97,12.0,29,71,2.4,0,14,24,58.3,196,2,3,26,1,95.1,30,88,2.9,0,316,62,5.10,56,4.77,1,29:58,3:06
58,PIT,2017-11-16,284,4,65,0,0,264,52,31:40,Thu,10,11,,TEN,W 40-17,30,45,15,66.7,284,4,0,8.9,0.0,115.0,3,15,6.25,6.3,5.92,8.09,7.58,9.5,21,52,2.5,1,22,34,64.7,264,1,5,42,4,58.6,21,65,3.1,0,349,69,5.06,60,5.27,0,31:40,3:17
59,PIT,2017-11-26,341,4,121,0,3,227,80,33:36,Sun,11,12,,GNB,W 31-28,33,45,12,73.3,341,4,2,8.9,4.4,106.8,1,10,2.17,7.6,7.41,7.36,7.20,10.3,24,80,3.3,1,17,26,65.4,227,3,4,18,0,131.4,24,121,5.0,0,462,70,6.60,54,5.69,3,33:36,3:04
60,PIT,2017-12-04,282,2,92,0,1,223,130,29:49,Mon,12,13,@,CIN,W 23-20,24,40,16,60.0,282,2,1,5.0,2.5,88.5,1,8,2.44,7.1,6.88,6.93,6.76,11.8,22,130,5.9,0,21,36,58.3,223,2,2,11,0,95.0,22,92,4.2,0,374,63,5.94,60,5.88,1,29:49,3:25
