Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
76,CIN,2018-12-02,202,1,111,0,3,143,218,31:20,Sun,12,13,,DEN,L 10-24,25,37,12,67.6,1,1,2.7,2.7,82.7,4,34,9.76,5.5,4.93,4.78,4.32,8.1,34,6.4,2,12,21,57.1,1,2,8,0,93.9,23,313,64,4.89,57,6.33,3,3:13,1,12,100,7,60,1,1,38.5,38.5,20,6,12,2,13,5,38.5,0,0,,361,1,12,100,7,60,19,160,3,3,3,2,1,0,313,64,4.89,57,6.33,3,3:13,16,9,6,1,13,5,38.5,0,0,,1,1,1,1,1,0,0,0
77,CIN,2018-12-09,151,1,144,1,0,203,85,32:38,Sun,13,14,@,LAC,L 21-26,18,27,9,66.7,1,0,3.7,0.0,96.2,3,19,10.0,5.6,5.03,6.33,5.7,8.4,25,3.4,1,19,29,65.5,1,2,17,0,97.3,32,295,62,4.76,56,5.14,0,2:58,0,6,34,6,38,3,4,38.5,38.5,19,8,9,2,13,5,38.5,1,0,0.0,288,0,6,34,6,38,12,72,2,2,2,4,4,0,295,62,4.76,56,5.14,0,2:58,17,7,10,0,13,5,38.5,1,1,100.0,2,0,0,3,3,2,0,0
78,CIN,2018-12-16,123,1,171,2,1,229,68,33:19,Sun,14,15,,LVR,W 30-16,14,33,19,42.4,1,1,3.0,3.0,51.3,1,7,2.94,3.7,3.62,2.97,2.88,8.8,16,4.3,0,21,38,55.3,1,5,34,0,82.0,41,294,75,3.92,59,5.03,1,3:13,2,9,85,8,90,3,3,42.1,21.4,18,8,7,3,19,8,42.1,2,2,100.0,297,2,9,85,8,90,17,175,1,1,1,3,3,0,294,75,3.92,59,5.03,1,3:13,13,1,12,0,14,3,21.4,0,0,,3,3,3,3,3,0,0,0
79,CIN,2018-12-23,107,2,102,0,0,347,146,24:29,Sun,15,16,@,CLE,L 18-26,13,19,6,68.4,2,0,10.5,0.0,123.4,3,26,13.64,5.6,4.86,7.74,6.68,8.2,28,5.2,0,28,38,73.7,3,0,0,0,127.9,24,209,46,4.54,66,7.47,0,2:45,0,3,15,6,57,1,2,12.5,41.7,15,7,7,1,8,1,12.5,1,1,100.0,493,0,3,15,6,57,9,72,3,3,2,2,2,0,209,46,4.54,66,7.47,0,2:45,23,8,14,1,12,5,41.7,1,1,100.0,2,1,1,1,1,1,1,0
80,CIN,2018-12-30,71,0,125,0,0,278,65,25:38,Sun,16,17,@,PIT,L 13-16,12,24,12,50.0,0,0,0.0,0.0,60.2,4,24,14.29,3.0,2.54,2.96,2.54,5.9,20,3.3,0,31,45,68.9,1,1,9,1,83.4,18,196,46,4.26,66,5.2,0,3:00,1,9,85,9,70,2,3,25.0,33.3,9,5,4,0,12,3,25.0,1,0,0.0,343,1,9,85,9,70,18,155,1,1,1,3,3,0,196,46,4.26,66,5.2,0,3:00,18,5,13,0,15,5,33.3,2,2,100.0,1,1,1,2,2,0,0,0
81,CIN,2019-09-08,395,2,34,0,3,160,72,35:50,Sun,1,1,@,SEA,L 20-21,35,51,16,68.6,2,0,3.9,0.0,106.5,5,23,8.93,7.7,7.05,8.53,7.77,11.3,25,2.9,1,14,20,70.0,2,4,35,0,127.1,14,429,70,6.13,49,4.73,3,3:12,1,7,57,8,55,2,0,40.0,33.3,22,1,18,3,15,6,40.0,1,0,0.0,232,1,7,57,8,55,15,112,3,3,3,0,0,0,429,70,6.13,49,4.73,3,3:12,12,4,6,2,12,4,33.3,0,0,,2,2,2,3,2,0,0,0
82,CIN,2019-09-15,291,2,25,0,1,312,259,27:41,Sun,2,2,,SFO,L 17-41,26,42,16,61.9,2,1,4.8,2.4,90.5,4,20,8.7,6.9,6.33,6.81,6.22,11.2,42,6.2,2,18,26,69.2,3,0,0,1,132.2,19,316,65,4.86,68,8.4,1,2:59,1,7,60,9,75,1,2,50.0,55.6,14,2,11,1,18,9,50.0,2,1,50.0,571,1,7,60,9,75,16,135,5,5,5,3,2,0,316,65,4.86,68,8.4,1,2:59,27,13,14,0,9,5,55.6,0,0,,2,2,2,2,1,0,0,0
83,CIN,2019-09-22,240,1,66,1,4,241,175,23:06,Sun,3,3,@,BUF,L 17-21,20,36,16,55.6,1,2,2.8,5.6,63.4,2,10,5.26,6.7,6.32,4.72,4.47,12.0,36,4.9,1,23,36,63.9,1,1,2,1,80.9,19,306,57,5.37,73,5.7,4,3:15,2,8,54,7,55,1,2,27.3,38.5,17,4,12,1,11,3,27.3,0,0,,416,2,8,54,7,55,15,109,2,1,1,3,2,0,306,57,5.37,73,5.7,4,3:15,25,11,12,2,13,5,38.5,0,0,,2,2,2,1,1,0,0,0
84,CIN,2019-09-30,102,0,73,0,2,260,66,30:14,Mon,4,4,@,PIT,L 3-27,21,37,16,56.8,0,1,0.0,2.7,57.4,8,69,17.78,2.8,2.27,1.54,1.27,4.9,25,2.6,1,27,31,87.1,2,0,0,0,123.1,19,175,64,2.73,56,5.82,2,2:56,1,8,60,4,37,1,2,28.6,33.3,16,5,9,2,14,4,28.6,3,1,33.3,326,1,8,60,4,37,12,97,3,3,3,2,2,0,175,64,2.73,56,5.82,2,2:56,20,5,12,3,9,3,33.3,1,0,0.0,0,0,0,1,1,0,0,0
85,CIN,2019-10-06,262,2,108,0,0,248,266,28:57,Sun,5,5,,ARI,L 23-26,27,38,11,71.1,2,0,5.3,0.0,107.6,1,0,2.56,6.9,6.72,7.95,7.74,9.7,38,7.0,2,20,32,62.5,0,1,5,0,86.5,23,370,62,5.97,71,7.24,0,3:03,0,7,60,12,96,3,4,41.7,46.2,21,6,12,3,12,5,41.7,1,0,0.0,514,0,7,60,12,96,19,156,2,2,2,5,4,0,370,62,5.97,71,7.24,0,3:03,26,11,13,2,13,6,46.2,1,1,100.0,2,2,2,3,3,0,0,0
86,CIN,2019-10-13,217,0,33,1,1,228,269,20:18,Sun,6,6,@,BAL,L 17-23,21,39,18,53.8,0,1,0.0,2.6,61.4,2,18,4.88,5.6,5.29,4.41,4.2,10.3,43,6.3,2,21,33,63.6,0,1,8,0,83.9,14,250,55,4.55,77,6.45,1,3:12,1,4,20,10,81,1,3,45.5,60.0,18,2,14,2,11,5,45.5,0,0,,497,1,4,20,10,81,14,101,2,2,2,3,3,0,250,55,4.55,77,6.45,1,3:12,26,15,11,0,15,9,60.0,0,0,,2,2,2,1,1,0,0,0
87,CIN,2019-10-20,258,1,33,1,4,244,216,21:43,Sun,7,7,,JAX,L 17-27,22,43,21,51.2,1,3,2.3,7.0,50.1,2,18,4.44,6.0,5.73,3.33,3.18,11.7,44,4.9,0,15,32,46.9,1,2,11,0,83.3,20,291,65,4.48,78,5.9,4,3:17,0,6,50,11,130,1,4,41.7,25.0,21,3,12,6,12,5,41.7,0,0,,460,0,6,50,11,130,17,180,2,1,1,4,4,0,291,65,4.48,78,5.9,4,3:17,22,11,10,1,16,4,25.0,2,1,50.0,2,2,2,1,1,0,0,0
88,CIN,2019-10-27,297,1,104,0,0,372,98,32:43,Sun,8,8,@,LAR,L 10-24,32,52,20,61.5,1,0,1.9,0.0,86.1,5,32,8.77,5.7,5.21,6.1,5.56,9.3,26,3.8,1,17,31,54.8,2,0,0,0,119.3,22,401,79,5.08,57,8.25,0,3:05,0,6,40,9,59,1,1,33.3,53.8,24,5,15,4,18,6,33.3,6,4,66.7,470,0,6,40,9,59,15,99,3,3,3,1,1,0,401,79,5.08,57,8.25,0,3:05,19,6,13,0,13,7,53.8,0,0,,1,1,1,1,1,0,0,0
89,CIN,2019-11-10,150,1,157,0,3,243,136,36:11,Sun,9,10,,BAL,L 13-49,16,30,14,53.3,1,1,3.3,3.3,66.9,2,17,6.25,5.0,4.69,4.17,3.91,9.4,23,5.9,2,18,22,81.8,3,1,0,1,133.3,40,307,72,4.26,46,8.24,3,2:50,1,1,5,5,35,2,0,46.7,66.7,21,11,9,1,15,7,46.7,4,1,25.0,379,1,1,5,5,35,6,40,7,7,7,0,0,0,307,72,4.26,46,8.24,3,2:50,20,7,13,0,6,4,66.7,1,1,100.0,1,1,1,2,2,0,0,0
90,CIN,2019-11-17,73,0,173,1,2,273,113,24:38,Sun,10,11,@,LVR,L 10-17,13,31,18,41.9,0,1,0.0,3.2,39.0,5,42,13.89,2.4,2.03,0.9,0.78,5.6,34,3.3,1,25,29,86.2,1,3,19,1,103.0,22,246,58,4.24,66,5.85,2,3:04,2,4,40,7,42,1,1,23.1,46.7,16,9,6,1,13,3,23.1,2,1,50.0,386,2,4,40,7,42,11,82,2,2,2,1,1,0,246,58,4.24,66,5.85,2,3:04,20,7,12,1,15,7,46.7,1,1,100.0,1,1,1,2,1,0,0,0
91,CIN,2019-11-24,158,1,86,0,2,179,159,25:20,Sun,11,12,,PIT,L 10-16,12,26,14,46.2,1,0,3.8,0.0,84.1,4,34,13.33,6.1,5.27,6.85,5.93,13.2,38,4.2,0,13,27,48.1,1,3,24,1,66.7,21,244,51,4.78,68,4.97,2,3:08,1,7,79,10,77,1,3,16.7,31.3,11,2,5,4,12,2,16.7,0,0,,338,1,7,79,10,77,17,156,1,1,1,3,3,0,244,51,4.78,68,4.97,2,3:08,16,7,6,3,16,5,31.3,0,0,,1,1,1,1,1,0,0,0
92,CIN,2019-12-01,233,1,44,1,0,209,62,31:41,Sun,12,13,,NYJ,W 22-6,22,37,15,59.5,1,0,2.7,0.0,88.0,1,10,2.63,6.3,6.13,6.84,6.66,10.6,17,3.6,0,28,48,58.3,0,4,30,0,68.8,25,277,63,4.4,69,3.93,0,3:11,0,2,15,10,106,2,2,35.7,41.2,18,5,12,1,14,5,35.7,0,0,,271,0,2,15,10,106,12,121,0,0,0,2,2,0,277,63,4.4,69,3.93,0,3:11,15,2,13,0,17,7,41.2,2,0,0.0,2,2,2,3,2,0,0,1
93,CIN,2019-12-08,272,0,179,1,1,187,146,34:31,Sun,13,14,@,CLE,L 19-27,23,39,16,59.0,0,1,0.0,2.6,71.3,2,16,4.88,7.0,6.63,5.82,5.54,11.8,27,5.4,2,11,24,45.8,0,1,5,2,38.0,31,451,72,6.26,52,6.4,1,3:15,2,8,99,6,30,4,2,25.0,58.3,27,12,14,1,12,3,25.0,2,1,50.0,333,2,8,99,6,30,14,129,3,3,3,2,2,0,451,72,6.26,52,6.4,1,3:15,17,7,9,1,12,7,58.3,0,0,,1,1,1,4,4,0,0,0
94,CIN,2019-12-15,151,1,164,0,5,116,175,32:51,Sun,14,15,,NWE,L 13-34,17,31,14,54.8,1,4,3.2,12.9,39.2,0,0,0.0,4.9,4.87,-0.29,-0.29,8.9,32,5.5,1,15,29,51.7,2,2,12,0,84.8,32,315,63,5.0,63,4.62,5,3:05,0,5,25,4,30,2,2,30.8,42.9,19,7,9,3,13,4,30.8,2,1,50.0,291,0,5,25,4,30,9,55,4,4,4,2,2,0,315,63,5.0,63,4.62,5,3:05,19,10,7,2,14,6,42.9,1,0,0.0,1,1,1,2,2,0,0,0
95,CIN,2019-12-22,371,4,59,0,1,406,96,33:36,Sun,15,16,@,MIA,L 35-38 (OT),33,56,23,58.9,4,0,7.1,0.0,104.5,4,25,6.67,6.6,6.18,8.05,7.52,11.2,34,2.8,1,31,52,59.6,4,2,13,1,101.9,25,430,85,5.06,88,5.7,1,4:00,1,10,77,6,47,2,1,22.2,37.5,25,2,21,2,18,4,22.2,3,3,100.0,502,1,10,77,6,47,16,124,5,5,5,2,1,0,430,85,5.06,88,5.7,1,4:00,29,5,21,3,16,6,37.5,0,0,,4,1,1,2,2,3,2,0
96,CIN,2019-12-29,182,1,179,3,1,239,74,34:41,Sun,16,17,,CLE,W 33-23,16,28,12,57.1,1,1,3.6,3.6,75.0,1,8,3.45,6.5,6.28,5.61,5.41,11.4,20,3.7,0,12,27,44.4,3,6,40,3,73.5,39,361,68,5.31,53,5.91,1,3:00,3,3,20,4,33,2,1,64.3,30.8,22,9,12,1,14,9,64.3,0,0,,313,3,3,20,4,33,7,53,3,3,2,1,1,0,361,68,5.31,53,5.91,1,3:00,15,3,11,1,13,4,30.8,1,1,100.0,4,4,3,2,2,0,0,0
97,CIN,2020-09-13,173,0,122,1,2,207,155,29:50,Sun,1,1,,LAC,L 13-16,23,36,13,63.9,0,1,0.0,2.8,66.1,3,20,7.69,4.8,4.44,3.56,3.28,7.5,39,4.0,1,16,30,53.3,0,2,1,0,75.3,28,295,67,4.4,71,5.1,2,3:17,0,7,44,6,35,2,3,42.9,37.5,19,5,14,0,14,6,42.9,0,0,,362,0,7,44,6,35,13,79,1,1,1,4,3,0,295,67,4.4,71,5.1,2,3:17,19,7,10,2,16,6,37.5,2,0,0.0,1,1,1,3,2,0,0,0
98,CIN,2020-09-17,285,3,68,0,1,219,215,33:39,Thu,2,2,@,CLE,L 30-35,37,61,24,60.7,3,0,4.9,0.0,90.6,3,31,4.69,4.7,4.45,5.66,5.39,7.7,35,6.1,3,16,23,69.6,2,0,0,1,110.6,24,353,88,4.01,58,7.48,1,3:21,1,4,45,8,76,3,0,44.4,62.5,30,7,20,3,18,8,44.4,5,5,100.0,434,1,4,45,8,76,12,121,5,5,5,0,0,0,353,88,4.01,58,7.48,1,3:21,23,14,9,0,8,5,62.5,2,1,50.0,3,3,3,3,3,0,0,0
99,CIN,2020-09-27,256,2,48,0,0,206,172,32:16,Sun,3,3,@,PHI,T 23-23 (OT),31,44,13,70.5,2,0,4.5,0.0,105.5,8,56,15.38,5.8,4.92,6.73,5.69,8.3,36,4.8,1,29,47,61.7,1,3,19,2,61.1,18,304,70,4.34,86,4.4,0,3:48,2,9,73,11,93,3,3,23.1,47.6,24,2,19,3,13,3,23.1,0,0,,378,2,9,73,11,93,20,166,2,2,2,3,3,0,304,70,4.34,86,4.4,0,3:48,27,12,11,4,21,10,47.6,0,0,,2,2,2,3,3,0,0,0
100,CIN,2020-10-04,300,1,205,2,1,340,89,33:11,Sun,4,4,,JAX,W 33-25,25,36,11,69.4,1,1,2.8,2.8,92.4,1,0,2.7,8.3,8.11,7.64,7.43,12.0,20,4.5,0,27,40,67.5,2,3,11,1,100.0,34,505,71,7.11,63,6.81,1,3:10,1,7,73,6,49,4,4,36.4,20.0,28,12,15,1,11,4,36.4,1,1,100.0,429,1,7,73,6,49,13,122,2,1,1,5,4,0,505,71,7.11,63,6.81,1,3:10,25,4,16,5,10,2,20.0,1,1,100.0,3,3,3,4,4,0,0,0
101,CIN,2020-10-11,135,0,70,0,3,171,161,34:39,Sun,5,5,@,BAL,L 3-27,19,30,11,63.3,0,1,0.0,3.3,66.4,7,48,18.92,4.5,3.65,3.0,2.43,7.1,24,6.7,0,19,37,51.4,2,1,9,1,70.9,28,205,65,3.15,62,5.35,3,2:57,1,5,40,4,25,1,2,18.8,46.7,12,3,9,0,16,3,18.8,3,2,66.7,332,1,5,40,4,25,9,65,3,3,3,3,2,0,205,65,3.15,62,5.35,3,2:57,17,6,10,1,15,7,46.7,1,0,0.0,0,0,0,1,1,0,0,0
102,CIN,2020-10-18,300,0,98,3,1,371,59,34:28,Sun,6,6,@,IND,L 27-31,25,39,14,64.1,0,1,0.0,2.6,78.3,2,13,4.88,7.7,7.32,6.54,6.22,12.0,15,3.9,1,29,44,65.9,3,1,0,1,105.4,32,398,73,5.45,60,7.17,1,3:10,2,6,20,6,55,2,1,47.1,63.6,22,6,14,2,17,8,47.1,2,2,100.0,430,2,6,20,6,55,12,75,4,4,4,1,1,0,398,73,5.45,60,7.17,1,3:10,23,5,18,0,11,7,63.6,0,0,,3,3,3,3,2,0,0,0
103,CIN,2020-10-25,387,3,81,1,2,316,82,32:57,Sun,7,7,,CLE,L 34-37,36,48,12,75.0,3,1,6.3,2.1,113.4,4,35,7.69,8.1,7.44,8.38,7.73,10.8,22,3.7,0,23,29,79.3,5,0,0,1,137.3,21,468,73,6.41,51,7.8,2,3:12,1,7,45,5,40,2,1,66.7,71.4,31,5,24,2,9,6,66.7,1,1,100.0,398,1,7,45,5,40,12,85,5,5,4,1,1,0,468,73,6.41,51,7.8,2,3:12,23,5,16,2,7,5,71.4,0,0,,4,4,4,2,2,0,0,0
104,CIN,2020-11-01,249,2,118,2,0,223,218,35:57,Sun,8,8,,TEN,W 31-20,26,37,11,70.3,2,0,5.4,0.0,106.7,0,0,0.0,6.7,6.73,7.81,7.81,9.6,29,7.5,1,18,30,60.0,2,1,10,1,91.4,32,367,69,5.32,60,7.35,0,3:09,1,7,45,7,68,1,0,66.7,55.6,27,7,16,4,15,10,66.7,1,1,100.0,441,1,7,45,7,68,14,113,3,2,2,1,0,0,367,69,5.32,60,7.35,0,3:09,27,12,13,2,9,5,55.6,1,1,100.0,4,4,4,1,1,0,0,0
105,CIN,2020-11-15,185,1,139,0,2,333,44,29:32,Sun,9,10,@,PIT,L 10-36,21,40,19,52.5,1,0,2.5,0.0,76.4,4,28,9.09,4.6,4.2,5.13,4.66,8.8,20,2.2,0,27,46,58.7,4,0,0,0,110.1,21,324,65,4.98,66,5.71,2,3:16,0,6,65,6,45,1,3,0.0,37.5,16,7,9,0,13,0,0.0,3,2,66.7,377,0,6,65,6,45,12,110,4,3,3,3,3,0,324,65,4.98,66,5.71,2,3:16,22,2,17,3,16,6,37.5,0,0,,1,1,1,1,1,0,0,0
106,CIN,2020-11-22,202,1,70,0,2,161,164,29:14,Sun,10,11,@,WAS,L 9-20,25,44,19,56.8,1,1,2.3,2.3,69.6,4,31,8.33,4.6,4.21,4.02,3.69,8.1,34,4.8,1,17,25,68.0,1,2,5,1,82.2,18,272,66,4.12,61,5.33,2,3:02,1,3,31,6,49,1,2,23.1,30.8,18,4,12,2,13,3,23.1,2,0,0.0,325,1,3,31,6,49,9,80,2,2,2,3,2,0,272,66,4.12,61,5.33,2,3:02,20,10,9,1,13,4,30.8,0,0,,1,1,0,3,1,0,0,0
107,CIN,2020-11-29,115,1,40,0,3,244,142,22:34,Sun,11,12,,NYG,L 17-19,17,29,12,58.6,1,1,3.4,3.4,67.6,2,21,6.45,4.0,3.71,3.1,2.9,6.8,42,3.4,1,22,38,57.9,0,0,0,0,77.1,15,155,46,3.37,80,4.83,3,2:58,1,3,27,5,51,1,4,30.0,42.9,11,4,5,2,10,3,30.0,1,1,100.0,386,1,3,27,5,51,8,78,1,1,1,4,4,0,155,46,3.37,80,4.83,3,2:58,19,8,11,0,21,9,42.9,3,3,100.0,2,2,2,1,1,0,0,0
108,CIN,2020-12-06,156,1,40,0,2,296,110,27:44,Sun,12,13,@,MIA,L 7-19,17,27,10,63.0,1,2,3.7,7.4,65.8,6,37,18.18,5.8,4.73,3.19,2.61,9.2,28,3.9,0,26,39,66.7,1,0,0,0,97.8,17,196,50,3.92,67,6.06,2,3:30,1,6,62,8,54,0,4,25.0,10.0,12,4,6,2,12,3,25.0,2,2,100.0,406,1,6,62,8,54,14,116,1,1,1,4,4,0,196,50,3.92,67,6.06,2,3:30,23,4,16,3,10,1,10.0,1,1,100.0,1,1,1,1,0,0,0,0
109,CIN,2020-12-13,208,1,101,0,3,171,101,34:41,Sun,13,14,,DAL,L 7-30,28,38,10,73.7,1,0,2.6,0.0,96.6,2,14,5.0,5.5,5.2,6.0,5.7,7.4,25,4.0,0,16,23,69.6,2,2,14,0,120.0,30,309,70,4.41,50,5.44,3,2:46,0,3,25,5,30,0,3,56.3,45.5,18,5,13,0,16,9,56.3,4,1,25.0,272,0,3,25,5,30,8,55,3,3,3,3,3,0,309,70,4.41,50,5.44,3,2:46,16,5,11,0,11,5,45.5,1,1,100.0,1,1,1,0,0,0,0,0
110,CIN,2020-12-21,78,1,152,2,0,158,86,32:03,Mon,14,15,,PIT,W 27-17,7,13,6,53.8,1,0,7.7,0.0,101.1,2,11,13.33,6.0,5.2,7.54,6.53,11.1,23,3.7,1,20,38,52.6,1,1,12,1,61.1,41,230,56,4.11,62,3.94,0,3:05,3,2,16,4,30,2,1,28.6,25.0,13,7,6,0,14,4,28.6,0,0,,244,3,2,16,4,30,6,46,2,2,2,1,1,0,230,56,4.11,62,3.94,0,3:05,12,5,6,1,16,4,25.0,2,1,50.0,3,3,3,3,2,0,0,0
111,CIN,2020-12-27,371,2,169,2,0,322,166,36:10,Sun,15,16,@,HOU,W 37-31,29,38,9,76.3,2,0,5.3,0.0,123.9,0,0,0.0,9.8,9.76,10.82,10.82,12.8,17,9.8,1,24,33,72.7,3,1,2,0,133.6,33,540,71,7.61,51,9.57,0,3:04,1,5,35,6,46,3,1,46.2,44.4,27,7,18,2,13,6,46.2,2,1,50.0,488,1,5,35,6,46,11,81,4,4,4,1,1,0,540,71,7.61,51,9.57,0,3:04,23,8,14,1,9,4,44.4,0,0,,4,4,4,4,3,0,0,0
112,CIN,2021-01-03,48,0,147,0,2,121,404,19:29,Sun,16,17,,BAL,L 3-38,6,21,15,28.6,0,2,0.0,9.5,0.0,0,0,0.0,2.3,2.29,-2.0,-2.0,8.0,54,7.5,2,11,19,57.9,3,0,0,1,94.5,19,195,40,4.88,73,7.19,2,2:55,1,3,29,6,49,1,1,11.1,64.7,10,7,1,2,9,1,11.1,0,0,,525,1,3,29,6,49,9,78,5,5,5,1,1,0,195,40,4.88,73,7.19,2,2:55,24,19,5,0,17,11,64.7,2,1,50.0,0,0,0,1,1,0,0,0
113,CIN,2021-09-12,217,2,149,1,0,336,67,34:51,Sun,1,1,,MIN,W 27-24 (OT),20,27,7,74.1,2,0,7.4,0.0,128.8,5,44,15.63,8.0,6.78,9.52,8.03,10.9,22,3.0,1,37,50,74.0,2,3,26,0,105.1,36,366,68,5.38,75,5.37,0,3:38,1,3,15,12,116,2,1,21.4,37.5,20,7,12,1,14,3,21.4,3,2,66.7,403,1,3,15,12,116,15,131,3,3,3,1,1,0,366,68,5.38,75,5.37,0,3:38,24,5,16,3,16,6,37.5,2,2,100.0,3,3,3,2,2,0,0,0
114,CIN,2021-09-19,179,2,69,0,4,83,123,28:39,Sun,2,2,@,CHI,L 17-20,19,30,11,63.3,2,3,6.7,10.0,66.2,5,28,14.29,6.0,5.11,2.8,2.4,9.4,34,3.6,0,15,24,62.5,1,3,33,1,65.1,20,248,55,4.51,61,3.38,4,2:55,1,4,57,8,70,1,2,46.2,40.0,14,2,10,2,13,6,46.2,1,0,0.0,206,1,4,57,8,70,12,127,2,2,2,2,2,0,248,55,4.51,61,3.38,4,2:55,16,6,7,3,15,6,40.0,1,0,0.0,2,2,2,1,1,0,0,0
115,CIN,2021-09-26,172,3,96,0,1,297,45,24:38,Sun,3,3,@,PIT,W 24-10,14,18,4,77.8,3,1,16.7,5.6,122.9,0,0,0.0,9.6,9.56,10.39,10.39,12.3,15,3.0,0,38,58,65.5,1,4,21,2,69.4,24,268,42,6.38,77,4.44,1,3:02,2,10,89,10,73,1,1,33.3,47.4,12,4,7,1,9,3,33.3,0,0,,342,2,10,89,10,73,20,162,1,1,1,2,1,0,268,42,6.38,77,4.44,1,3:02,21,2,16,3,19,9,47.4,2,0,0.0,3,3,3,1,1,0,0,0
116,CIN,2021-09-30,342,2,78,1,0,202,139,31:15,Thu,4,4,,JAX,W 24-21,25,32,7,78.1,2,0,6.3,0.0,132.8,1,6,3.03,10.7,10.36,11.94,11.58,13.7,30,4.6,3,17,24,70.8,0,1,2,0,96.2,22,420,55,7.64,55,6.2,0,2:59,0,6,38,2,10,1,0,55.6,50.0,21,4,16,1,9,5,55.6,0,0,,341,0,6,38,2,10,8,48,3,3,3,0,0,0,420,55,7.64,55,6.2,0,2:59,21,12,8,1,12,6,50.0,2,1,50.0,3,3,3,2,1,0,0,0
117,CIN,2021-10-10,264,2,103,1,2,333,133,34:06,Sun,5,5,,GNB,L 22-25 (OT),26,38,12,68.4,2,2,5.3,5.3,85.5,3,17,7.32,6.9,6.44,5.63,5.22,10.2,22,6.0,0,27,39,69.2,2,2,11,1,101.8,24,367,65,5.65,63,7.4,2,3:22,1,2,21,2,10,0,4,35.7,36.4,18,6,12,0,14,5,35.7,2,2,100.0,466,1,2,21,2,10,4,31,2,2,1,7,4,0,367,65,5.65,63,7.4,2,3:22,21,4,16,1,11,4,36.4,0,0,,3,2,2,2,0,1,1,0
118,CIN,2021-10-17,256,4,142,0,1,192,36,35:52,Sun,6,6,@,DET,W 34-11,20,30,10,66.7,4,1,13.3,3.3,121.9,2,22,6.25,8.5,8.0,9.7,9.09,12.8,18,2.0,1,28,42,66.7,0,1,10,1,66.8,36,398,68,5.85,61,3.74,1,2:57,1,4,31,9,77,2,1,53.3,35.7,20,8,10,2,15,8,53.3,2,2,100.0,228,1,4,31,9,77,13,108,1,0,0,1,1,0,398,68,5.85,61,3.74,1,2:57,15,3,12,0,14,5,35.7,2,1,50.0,4,4,4,2,2,0,0,0
119,CIN,2021-10-24,409,3,111,2,1,278,115,28:11,Sun,7,7,@,BAL,W 41-17,23,38,15,60.5,3,1,7.9,2.6,113.5,1,7,2.56,10.8,10.49,11.16,10.87,17.8,24,4.8,1,20,42,47.6,1,5,18,0,77.3,24,520,63,8.25,71,5.54,1,3:15,0,1,5,5,46,2,1,30.8,31.3,19,3,15,1,13,4,30.8,2,1,50.0,393,0,1,5,5,46,6,51,2,2,2,1,1,0,520,63,8.25,71,5.54,1,3:15,20,8,12,0,16,5,31.3,4,1,25.0,5,5,5,2,2,0,0,0
120,CIN,2021-10-31,277,3,41,1,1,414,97,23:39,Sun,8,8,@,NYJ,L 31-34,22,35,13,62.9,3,1,8.6,2.9,107.4,3,28,7.89,7.9,7.29,8.34,7.68,12.6,27,3.6,1,39,49,79.6,3,2,8,2,105.3,16,318,54,5.89,78,6.55,1,3:18,3,5,51,8,46,1,2,40.0,54.5,18,3,13,2,10,4,40.0,1,0,0.0,511,3,5,51,8,46,13,97,4,2,2,3,2,0,318,54,5.89,78,6.55,1,3:18,32,6,23,3,11,6,54.5,0,0,,4,4,4,1,1,0,0,0
