Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,SFO,2015-12-27,201,2,121,0,1,284,87,23:30,Sun,15,16,@,DET,L 17-32,22,33,11,66.7,2,0,6.1,0.0,106.2,3,24,8.33,6.1,5.58,7.3,6.69,9.1,28,3.1,1,29,37,78.4,2,2,17,0,116.7,23,322,59,5.46,67,5.54,1,3:15,0,11,65,7,71,1,4,11.1,33.3,20,6,11,3,9,1,11.1,2,0,0.0,371,0,11,65,7,71,18,136,3,2,2,4,4,0,322,59,5.46,67,5.54,1,3:15,26,8,15,3,12,4,33.3,1,1,100.0,2,2,2,2,1,0,0,0
32,SFO,2016-01-03,350,1,108,0,1,231,133,33:03,Sun,16,17,,LAR,W 19-16 (OT),28,44,16,63.6,1,1,2.3,2.3,86.7,1,4,2.22,8.0,7.78,7.39,7.22,12.5,33,4.0,1,22,38,57.9,0,0,0,0,75.7,33,458,78,5.87,71,5.13,1,3:25,0,7,60,11,105,4,3,44.4,23.1,21,5,13,3,18,8,44.4,1,0,0.0,364,0,7,60,11,105,18,165,1,1,1,5,3,0,458,78,5.87,71,5.13,1,3:25,21,9,11,1,13,3,23.1,1,0,0.0,1,1,1,4,4,0,0,0
33,SFO,2016-09-12,170,1,150,3,1,120,65,32:10,Mon,1,1,,LAR,W 28-0,22,35,13,62.9,1,0,2.9,0.0,84.2,0,0,0.0,4.9,4.86,5.43,5.43,7.7,23,2.8,0,17,35,48.6,0,2,10,2,33.0,42,320,77,4.16,60,3.08,1,3:05,2,2,10,10,102,0,0,47.1,20.0,28,11,10,7,17,8,47.1,2,1,50.0,185,2,2,10,10,102,12,112,0,0,0,0,0,0,320,77,4.16,60,3.08,1,3:05,10,4,6,0,15,3,20.0,2,1,50.0,4,4,4,0,0,0,0,0
34,SFO,2016-09-18,237,2,65,1,3,353,176,24:06,Sun,2,2,@,CAR,L 27-46,17,36,19,47.2,2,2,5.6,5.6,64.9,2,6,5.26,6.6,6.24,5.19,4.92,13.9,37,4.8,0,24,40,60.0,4,1,0,1,111.8,26,302,64,4.72,78,6.78,3,3:43,4,6,50,8,50,2,4,28.6,46.7,16,3,13,0,14,4,28.6,1,0,0.0,529,4,6,50,8,50,14,100,5,5,4,4,4,0,302,64,4.72,78,6.78,3,3:43,26,8,15,3,15,7,46.7,0,0,,3,3,3,2,2,0,0,0
35,SFO,2016-09-25,119,0,135,2,1,291,127,24:03,Sun,3,3,@,SEA,L 18-37,14,25,11,56.0,0,1,0.0,4.0,51.9,0,0,0.0,4.8,4.76,2.96,2.96,8.5,31,4.1,2,22,32,68.8,2,2,17,1,105.1,31,254,56,4.54,65,6.43,1,2:59,2,4,35,6,50,1,3,26.7,64.3,12,6,6,0,15,4,26.7,1,1,100.0,418,2,4,35,6,50,10,85,4,4,4,3,3,0,254,56,4.54,65,6.43,1,2:59,18,7,10,1,14,9,64.3,0,0,,2,1,1,2,1,1,1,0
36,SFO,2016-10-02,189,1,106,1,1,234,194,23:33,Sun,4,4,,DAL,L 17-24,16,23,7,69.6,1,1,4.3,4.3,91.9,1,7,4.17,8.2,7.88,7.13,6.83,11.8,39,5.0,1,23,32,71.9,2,2,11,0,113.3,29,295,53,5.57,73,5.86,1,2:59,0,5,32,6,45,1,1,57.1,42.9,14,6,8,0,14,8,57.1,1,0,0.0,428,0,5,32,6,45,11,77,3,3,3,2,1,0,295,53,5.57,73,5.86,1,2:59,26,12,11,3,14,6,42.9,0,0,,2,2,2,1,1,0,0,0
37,SFO,2016-10-06,135,1,151,2,3,116,172,28:16,Thu,5,5,,ARI,L 21-33,18,31,13,58.1,1,2,3.2,6.5,56.1,7,27,18.42,4.4,3.55,2.1,1.71,7.5,37,4.6,2,11,28,39.3,2,1,8,0,75.9,36,286,74,3.86,66,4.36,3,3:06,0,4,34,7,50,0,1,28.6,31.3,25,10,12,3,14,4,28.6,1,1,100.0,288,0,4,34,7,50,11,84,4,4,4,1,1,1,286,74,3.86,66,4.36,3,3:06,17,10,6,1,16,5,31.3,0,0,,3,3,3,0,0,0,0,0
38,SFO,2016-10-16,167,1,133,0,1,179,313,24:49,Sun,6,6,@,BUF,L 16-45,13,29,16,44.8,1,0,3.4,0.0,77.8,3,20,9.38,5.8,5.22,6.45,5.84,12.8,44,7.1,4,16,27,59.3,2,3,0,0,103.8,28,300,60,5.0,74,6.65,1,3:14,2,6,52,7,71,3,1,23.1,61.5,16,8,7,1,13,3,23.1,2,0,0.0,492,2,6,52,7,71,13,123,6,6,6,1,1,0,300,60,5.0,74,6.65,1,3:14,29,16,10,3,13,8,61.5,0,0,,1,1,1,3,3,0,0,0
39,SFO,2016-10-23,113,1,160,1,3,264,249,26:11,Sun,7,7,,TAM,L 17-34,16,34,18,47.1,1,1,2.9,2.9,56.4,4,30,10.53,3.3,2.97,2.59,2.32,7.1,41,6.1,1,21,30,70.0,3,2,5,1,116.5,28,273,66,4.14,73,7.03,3,3:14,1,4,31,7,78,1,2,40.0,42.9,20,11,8,1,15,6,40.0,1,1,100.0,513,1,4,31,7,78,11,109,4,4,4,3,2,0,273,66,4.14,73,7.03,3,3:14,27,8,17,2,14,6,42.9,1,0,0.0,2,2,2,1,1,0,0,0
40,SFO,2016-11-06,393,2,93,0,4,323,248,21:07,Sun,8,9,,NOR,L 23-41,24,39,15,61.5,2,1,5.1,2.6,102.3,1,5,2.5,10.1,9.83,9.95,9.7,16.4,42,5.9,2,28,39,71.8,3,1,0,0,122.1,17,486,57,8.53,82,6.96,4,3:13,0,9,78,4,40,3,2,22.2,64.7,19,4,15,0,9,2,22.2,2,0,0.0,571,0,9,78,4,40,13,118,5,5,5,3,2,0,486,57,8.53,82,6.96,4,3:13,29,14,14,1,17,11,64.7,0,0,,2,2,2,3,3,0,0,0
41,SFO,2016-11-13,198,1,83,1,1,363,80,27:42,Sun,9,10,@,ARI,L 20-23,17,30,13,56.7,1,0,3.3,0.0,89.6,3,12,9.09,6.6,6.0,7.27,6.61,11.6,23,3.5,1,30,49,61.2,1,2,13,2,73.8,28,281,61,4.61,74,5.99,1,3:09,4,9,100,2,10,2,3,41.2,50.0,15,4,11,0,17,7,41.2,1,1,100.0,443,4,9,100,2,10,11,110,2,2,2,3,3,0,281,61,4.61,74,5.99,1,3:09,26,4,17,5,14,7,50.0,0,0,,2,2,2,2,2,0,0,0
42,SFO,2016-11-20,177,2,122,0,0,273,171,30:48,Sun,10,11,,NWE,L 17-30,16,30,14,53.3,2,0,6.7,0.0,97.4,5,29,14.29,5.9,5.06,7.23,6.2,11.1,30,5.7,0,24,40,60.0,4,1,7,0,113.9,27,299,62,4.82,71,6.25,0,3:06,0,10,68,5,40,1,1,35.7,50.0,20,8,11,1,14,5,35.7,0,0,,444,0,10,68,5,40,15,108,4,4,3,1,1,0,299,62,4.82,71,6.25,0,3:06,28,9,14,5,16,8,50.0,1,1,100.0,2,2,2,1,1,0,0,0
43,SFO,2016-11-27,282,3,193,0,2,263,95,29:28,Sun,11,12,@,MIA,L 24-31,29,46,17,63.0,3,1,6.5,2.2,94.1,2,14,4.17,6.1,5.88,6.46,6.19,9.7,26,3.7,1,20,30,66.7,3,2,22,0,127.5,25,475,73,6.51,58,6.17,2,3:19,0,7,65,4,42,1,1,50.0,50.0,25,9,15,1,14,7,50.0,2,2,100.0,358,0,7,65,4,42,11,107,4,4,4,1,1,0,475,73,6.51,58,6.17,2,3:19,19,6,12,1,12,6,50.0,0,0,,3,3,3,1,1,0,0,0
44,SFO,2016-12-04,6,0,141,0,0,184,142,28:42,Sun,12,13,@,CHI,L 6-26,5,15,10,33.3,0,0,0.0,0.0,42.4,6,33,28.57,0.4,0.29,0.4,0.29,1.2,40,3.6,3,11,18,61.1,0,1,8,0,95.6,34,147,55,2.67,59,5.53,0,2:57,1,11,106,5,40,2,1,28.6,42.9,10,7,2,1,14,4,28.6,0,0,,326,1,11,106,5,40,16,146,3,3,3,1,1,1,147,55,2.67,59,5.53,0,2:57,19,8,9,2,14,6,42.9,0,0,,0,0,0,2,2,0,0,0
45,SFO,2016-12-11,116,1,248,1,0,216,188,24:30,Sun,13,14,,NYJ,L 17-23 (OT),15,26,11,57.7,1,0,3.8,0.0,84.3,2,17,7.14,4.5,4.14,5.23,4.86,7.7,40,4.7,2,23,35,65.7,0,6,41,1,70.7,27,364,55,6.62,81,4.99,0,3:21,1,3,25,9,56,1,3,16.7,44.4,17,11,5,1,12,2,16.7,1,0,0.0,404,1,3,25,9,56,12,81,2,0,0,3,3,0,364,55,6.62,81,4.99,0,3:21,24,13,11,0,18,8,44.4,1,1,100.0,2,2,2,3,1,0,0,0
46,SFO,2016-12-18,165,2,107,0,1,302,248,23:59,Sun,14,15,@,ATL,L 13-41,20,33,13,60.6,2,0,6.1,0.0,95.9,2,18,5.71,5.0,4.71,6.21,5.86,8.3,41,6.0,3,18,24,75.0,2,1,0,0,144.4,20,272,55,4.95,66,8.33,1,2:54,1,4,20,4,27,0,2,46.2,55.6,15,6,8,1,13,6,46.2,0,0,,550,1,4,20,4,27,8,47,5,5,5,2,2,0,272,55,4.95,66,8.33,1,2:54,29,10,17,2,9,5,55.6,0,0,,2,2,1,0,0,0,0,0
47,SFO,2016-12-24,253,2,70,1,2,78,99,31:03,Sat,15,16,@,LAR,W 22-21,28,37,9,75.7,2,1,5.4,2.7,101.9,4,13,9.76,6.8,6.17,6.7,6.05,9.0,29,3.4,2,11,24,45.8,1,4,12,2,33.0,29,323,70,4.61,57,3.11,2,3:12,2,11,100,5,45,0,0,37.5,30.8,21,5,14,2,16,6,37.5,1,1,100.0,177,2,11,100,5,45,16,145,3,3,3,0,0,0,323,70,4.61,57,3.11,2,3:12,13,6,5,2,13,4,30.8,1,1,100.0,3,2,2,0,0,1,1,0
48,SFO,2017-01-01,191,1,62,2,2,289,87,30:26,Sun,16,17,,SEA,L 23-25,17,22,5,77.3,1,0,4.5,0.0,122.3,5,24,18.52,8.7,7.07,9.59,7.81,11.2,25,3.5,1,23,38,60.5,1,2,11,0,93.0,31,253,58,4.36,65,5.78,2,3:03,0,4,25,4,34,0,4,18.2,25.0,14,7,7,0,11,2,18.2,3,2,66.7,376,0,4,25,4,34,8,59,2,2,1,4,4,0,253,58,4.36,65,5.78,2,3:03,18,5,13,0,12,3,25.0,1,0,0.0,3,3,3,0,0,0,0,1
49,SFO,2017-09-10,166,0,51,0,2,171,116,25:39,Sun,1,1,,CAR,L 3-23,24,35,11,68.6,0,1,0.0,2.9,70.3,4,27,10.26,4.7,4.26,3.46,3.1,6.9,38,3.1,0,14,25,56.0,2,0,0,1,87.2,15,217,54,4.02,63,4.56,2,2:55,2,10,74,5,40,1,3,18.2,53.8,13,2,10,1,11,2,18.2,4,1,25.0,287,2,10,74,5,40,15,114,2,2,2,3,3,0,217,54,4.02,63,4.56,2,2:55,20,9,8,3,13,7,53.8,0,0,,0,0,0,1,1,0,0,0
50,SFO,2017-09-17,89,0,159,0,1,181,131,23:02,Sun,2,2,@,SEA,L 9-12,15,27,12,55.6,0,1,0.0,3.7,48.2,2,10,6.9,3.3,3.07,1.63,1.52,5.9,37,3.5,0,23,39,59.0,1,3,17,0,79.1,19,248,48,5.17,79,3.95,1,3:00,0,6,66,9,71,3,2,16.7,42.1,11,5,4,2,12,2,16.7,0,0,,312,0,6,66,9,71,15,137,1,1,0,2,2,0,248,48,5.17,79,3.95,1,3:00,21,9,10,2,19,8,42.1,1,1,100.0,0,0,0,3,3,0,0,0
51,SFO,2017-09-21,308,2,113,3,2,292,126,30:17,Thu,3,3,,LAR,L 39-41,23,37,14,62.2,2,1,5.4,2.7,98.0,4,24,9.76,8.3,7.51,8.19,7.39,13.4,32,3.9,2,22,28,78.6,3,0,0,0,145.8,33,421,74,5.69,60,6.97,2,3:24,2,10,55,7,52,2,2,50.0,66.7,25,7,15,3,18,9,50.0,3,2,66.7,418,2,10,55,7,52,17,107,5,5,5,2,2,0,421,74,5.69,60,6.97,2,3:24,26,7,14,5,12,8,66.7,0,0,,5,4,3,2,2,1,0,0
52,SFO,2017-10-01,210,0,95,0,1,317,51,33:13,Sun,4,4,@,ARI,L 15-18 (OT),24,49,25,49.0,0,1,0.0,2.0,54.3,3,24,5.77,4.3,4.04,3.37,3.17,8.8,22,2.3,0,33,51,64.7,1,6,40,1,80.3,27,305,79,3.86,79,4.66,1,3:40,1,13,113,10,80,5,4,26.3,31.3,20,6,13,1,19,5,26.3,1,1,100.0,368,1,13,113,10,80,23,193,1,0,0,4,4,0,305,79,3.86,79,4.66,1,3:40,25,5,17,3,16,5,31.3,0,0,,0,0,0,5,5,0,0,0
53,SFO,2017-10-08,336,2,66,0,0,288,159,31:05,Sun,5,5,@,IND,L 23-26 (OT),29,46,17,63.0,2,0,4.3,0.0,101.1,2,17,4.17,7.3,7.0,8.17,7.83,11.6,35,4.5,2,22,34,64.7,0,4,26,1,79.0,22,402,70,5.74,73,6.12,0,3:32,1,10,77,7,62,3,4,28.6,50.0,23,3,19,1,14,4,28.6,2,2,100.0,447,1,10,77,7,62,17,139,2,2,2,4,4,0,402,70,5.74,73,6.12,0,3:32,25,9,14,2,16,8,50.0,0,0,,2,2,2,3,3,0,0,0
54,SFO,2017-10-15,250,1,85,2,1,325,94,23:08,Sun,6,6,@,WAS,L 24-26,23,47,24,48.9,1,1,2.1,2.1,65.8,3,29,6.0,5.3,5.0,4.79,4.5,10.9,33,2.8,1,25,37,67.6,2,1,5,1,101.7,20,335,70,4.79,71,5.9,1,3:28,2,7,40,5,43,1,2,35.3,50.0,21,7,12,2,17,6,35.3,2,1,50.0,419,2,7,40,5,43,12,83,3,3,2,2,2,0,335,70,4.79,71,5.9,1,3:28,25,6,17,2,14,7,50.0,0,0,,3,3,3,2,1,0,0,0
55,SFO,2017-10-22,187,0,103,1,3,236,265,27:10,Sun,7,7,,DAL,L 10-40,22,38,16,57.9,0,0,0.0,0.0,76.1,5,48,11.63,4.9,4.35,4.92,4.35,8.5,43,6.2,3,17,27,63.0,3,0,0,0,128.0,22,290,65,4.46,70,7.16,3,2:59,0,2,22,5,36,1,0,46.2,63.6,23,9,12,2,13,6,46.2,2,0,0.0,501,0,2,22,5,36,7,58,6,5,4,0,0,0,290,65,4.46,70,7.16,3,2:59,27,14,12,1,11,7,63.6,1,0,0.0,1,1,1,1,1,0,0,0
56,SFO,2017-10-29,144,1,94,0,2,192,112,27:03,Sun,8,8,@,PHI,L 10-33,17,36,19,47.2,1,2,2.8,5.6,46.9,4,23,10.0,4.0,3.6,2.06,1.85,8.5,31,3.6,1,18,32,56.3,2,3,19,1,81.8,24,238,64,3.72,66,4.61,2,3:04,1,6,69,4,35,1,2,20.0,28.6,14,4,9,1,15,3,20.0,0,0,,304,1,6,69,4,35,10,104,4,3,1,2,2,0,238,64,3.72,66,4.61,2,3:04,19,7,9,3,14,4,28.6,1,1,100.0,1,1,1,2,1,0,0,0
57,SFO,2017-11-05,266,0,63,1,2,201,167,23:38,Sun,9,9,,ARI,L 10-20,24,51,27,47.1,0,1,0.0,2.0,57.1,5,28,8.93,5.2,4.75,4.33,3.95,11.1,43,3.9,0,15,30,50.0,2,0,0,1,80.0,17,329,73,4.51,73,5.04,2,3:22,2,8,53,2,25,1,2,35.3,43.8,17,3,13,1,17,6,35.3,2,0,0.0,368,2,8,53,2,25,10,78,2,2,2,3,2,0,329,73,4.51,73,5.04,2,3:22,20,6,11,3,16,7,43.8,0,0,,1,1,1,1,1,0,0,0
58,SFO,2017-11-12,288,2,186,2,2,260,114,29:00,Sun,10,10,,NYG,W 31-21,19,25,6,76.0,2,1,8.0,4.0,123.4,0,0,0.0,11.5,11.52,11.32,11.32,15.2,23,5.0,0,28,37,75.7,2,3,13,0,112.4,33,474,58,8.17,63,5.94,2,2:57,1,6,44,4,35,1,2,66.7,35.7,21,8,12,1,12,8,66.7,1,0,0.0,374,1,6,44,4,35,10,79,2,1,1,3,2,0,474,58,8.17,63,5.94,2,2:57,19,5,14,0,14,5,35.7,3,3,100.0,4,4,4,1,1,0,0,0
59,SFO,2017-11-26,196,1,84,0,1,228,90,30:29,Sun,11,12,,SEA,L 13-24,24,40,16,60.0,1,1,2.5,2.5,72.8,3,23,6.98,4.9,4.56,4.28,3.98,8.2,30,3.0,1,20,34,58.8,2,0,0,1,86.4,24,280,67,4.18,64,4.97,1,3:09,1,7,74,6,35,2,1,31.3,38.5,16,5,11,0,16,5,31.3,1,1,100.0,318,1,7,74,6,35,13,109,3,3,3,2,1,0,280,67,4.18,64,4.97,1,3:09,20,5,13,2,13,5,38.5,0,0,,1,1,1,2,2,0,0,0
60,SFO,2017-12-03,278,0,110,0,1,85,62,38:47,Sun,12,13,@,CHI,W 15-14,26,37,11,70.3,0,1,0.0,2.7,82.4,2,15,5.13,7.5,7.13,6.3,5.97,10.7,19,3.3,0,12,15,80.0,1,2,17,0,112.5,34,388,73,5.32,36,4.08,1,2:52,0,8,53,4,29,5,0,55.6,50.0,23,6,16,1,18,10,55.6,0,0,,147,0,8,53,4,29,12,82,2,2,2,0,0,0,388,73,5.32,36,4.08,1,2:52,8,2,6,0,10,5,50.0,0,0,,0,0,0,5,5,0,0,0
61,SFO,2017-12-10,314,1,102,1,1,221,90,34:49,Sun,13,14,@,HOU,W 26-16,20,33,13,60.6,1,1,3.0,3.0,92.2,2,20,5.71,9.5,8.97,8.76,8.26,15.7,23,3.9,0,20,38,52.6,2,3,17,0,87.7,31,416,66,6.3,64,4.86,1,3:19,1,11,87,8,81,4,1,18.2,23.1,20,4,12,4,11,2,18.2,0,0,,311,1,11,87,8,81,19,168,2,2,1,2,1,0,416,66,6.3,64,4.86,1,3:19,18,4,12,2,13,3,23.1,2,1,50.0,2,2,2,4,4,0,0,0
62,SFO,2017-12-17,363,1,51,0,0,238,90,32:35,Sun,14,15,,TEN,W 25-23,31,43,12,72.1,1,0,2.3,0.0,106.8,3,18,6.52,8.4,7.89,8.91,8.33,11.7,28,3.2,0,23,33,69.7,2,1,3,0,110.4,22,414,68,6.09,62,5.29,0,3:07,1,7,70,3,22,6,3,50.0,50.0,23,2,20,1,14,7,50.0,0,0,,328,1,7,70,3,22,10,92,2,2,2,3,3,0,414,68,6.09,62,5.29,0,3:07,23,7,14,2,12,6,50.0,1,1,100.0,1,1,1,6,6,0,0,0
63,SFO,2017-12-24,238,2,131,3,1,380,92,29:11,Sun,15,16,,JAX,W 44-33,21,30,9,70.0,2,1,6.7,3.3,102.4,1,4,3.23,7.9,7.68,7.77,7.52,11.3,28,3.3,2,32,50,64.0,2,1,2,3,75.4,35,369,66,5.59,79,5.97,1,3:27,3,8,68,12,99,1,1,66.7,38.5,26,7,15,4,15,10,66.7,0,0,,472,3,8,68,12,99,20,167,4,3,2,1,1,0,369,66,5.59,79,5.97,1,3:27,32,7,20,5,13,5,38.5,2,2,100.0,6,6,5,1,1,0,0,0
64,SFO,2017-12-31,292,2,169,2,3,149,102,29:09,Sun,16,17,@,LAR,W 34-13,20,33,13,60.6,2,2,6.1,6.1,84.4,0,0,0.0,8.8,8.85,7.33,7.33,14.6,26,3.9,1,20,34,58.8,0,3,20,0,69.4,30,461,63,7.32,63,3.98,3,2:59,2,4,23,6,46,2,2,50.0,33.3,25,10,13,2,12,6,50.0,0,0,,251,2,4,23,6,46,10,69,1,1,1,2,2,0,461,63,7.32,63,3.98,3,2:59,15,6,7,2,15,5,33.3,1,1,100.0,4,4,4,2,2,0,0,0
65,SFO,2018-09-09,237,1,90,0,4,227,116,28:51,Sun,1,1,@,MIN,L 16-24,15,33,18,45.5,1,3,3.0,9.1,45.1,3,24,8.33,7.2,6.58,3.7,3.39,15.8,32,3.6,0,20,36,55.6,2,3,17,0,93.2,25,327,61,5.36,71,4.83,4,3:12,1,3,21,7,52,3,1,38.5,41.2,20,6,10,4,13,5,38.5,0,0,,343,1,3,21,7,52,10,73,3,3,3,1,1,0,327,61,5.36,71,4.83,4,3:12,19,3,15,1,17,7,41.2,1,0,0.0,1,1,1,3,3,0,0,0
66,SFO,2018-09-16,156,2,190,1,0,329,98,29:34,Sun,2,2,,DET,W 30-27,18,26,8,69.2,2,0,7.7,0.0,118.4,6,50,18.75,6.0,4.88,7.54,6.13,8.7,18,5.4,0,34,53,64.2,3,2,18,0,100.3,28,346,60,5.77,73,5.85,0,3:20,1,9,86,10,105,3,2,27.3,43.8,23,6,13,4,11,3,27.3,0,0,,427,1,9,86,10,105,19,191,3,3,3,2,2,0,346,60,5.77,73,5.85,0,3:20,25,5,17,3,16,7,43.8,1,0,0.0,3,3,3,3,3,0,0,0
67,SFO,2018-09-23,228,2,178,1,0,307,77,29:59,Sun,3,3,@,KAN,L 27-38,20,30,10,66.7,2,0,6.7,0.0,114.7,4,23,11.76,7.6,6.71,8.93,7.88,11.4,28,2.8,2,24,38,63.2,3,2,7,0,114.7,29,406,63,6.44,68,5.65,0,3:16,0,14,147,6,48,2,1,22.2,63.6,26,11,12,3,9,2,22.2,2,2,100.0,384,0,14,147,6,48,20,195,5,5,5,1,1,0,406,63,6.44,68,5.65,0,3:16,31,9,15,7,11,7,63.6,1,1,100.0,3,2,1,2,2,1,1,0
68,SFO,2018-09-30,288,2,76,0,2,242,126,27:34,Sun,4,4,@,LAC,L 27-29,23,37,14,62.2,2,2,5.4,5.4,82.9,1,10,2.63,7.8,7.58,6.43,6.26,12.5,27,4.7,0,25,39,64.1,3,1,8,1,96.3,21,364,59,6.17,67,5.49,2,3:13,1,4,29,5,49,2,3,41.7,28.6,22,5,13,4,12,5,41.7,0,0,,368,1,4,29,5,49,9,78,3,2,0,4,3,0,364,59,6.17,67,5.49,2,3:13,21,6,14,1,14,4,28.6,1,1,100.0,3,3,3,2,2,0,0,0
69,SFO,2018-10-07,300,2,147,1,5,164,56,40:12,Sun,5,5,,ARI,L 18-28,34,54,20,63.0,2,2,3.7,3.7,78.4,4,49,6.9,5.6,5.17,4.63,4.31,8.8,23,2.4,2,10,25,40.0,1,1,6,0,76.1,34,447,92,4.86,49,4.49,5,3:17,0,9,65,5,46,0,0,58.8,16.7,33,9,22,2,17,10,58.8,2,1,50.0,220,0,9,65,5,46,14,111,4,4,4,0,0,0,447,92,4.86,49,4.49,5,3:17,10,4,5,1,12,2,16.7,0,0,,3,0,0,1,0,3,0,0
70,SFO,2018-10-15,227,2,174,1,3,405,116,28:52,Mon,6,6,@,GNB,L 30-33,16,23,7,69.6,2,1,8.7,4.3,115.3,2,18,8.0,9.9,9.08,9.65,8.88,14.2,21,5.5,1,25,46,54.3,2,3,20,0,98.6,30,401,55,7.29,70,7.44,3,3:10,0,2,10,6,54,3,4,22.2,30.8,18,9,8,1,9,2,22.2,0,0,,521,0,2,10,6,54,8,64,3,3,3,4,4,0,401,55,7.29,70,7.44,3,3:10,26,8,17,1,13,4,30.8,2,1,50.0,3,3,3,3,3,0,0,0
71,SFO,2018-10-21,121,1,107,0,4,193,146,27:09,Sun,7,7,,LAR,L 10-39,15,27,12,55.6,1,2,3.7,7.4,56.1,7,49,20.59,4.5,3.56,1.89,1.5,8.1,36,4.1,2,18,24,75.0,2,1,9,0,125.9,24,228,58,3.93,61,5.56,4,3:01,0,2,10,1,10,1,3,27.3,41.7,16,8,8,0,11,3,27.3,1,0,0.0,339,0,2,10,1,10,3,20,4,4,4,3,3,1,228,58,3.93,61,5.56,4,3:01,20,10,10,0,12,5,41.7,0,0,,1,1,1,1,1,0,0,0
72,SFO,2018-10-28,160,1,107,0,0,233,88,32:19,Sun,8,8,@,ARI,L 15-18,14,28,14,50.0,1,0,3.6,0.0,83.9,4,30,12.5,5.7,5.0,6.43,5.63,11.4,21,4.2,0,23,40,57.5,2,3,19,1,80.5,31,267,63,4.24,64,5.02,0,3:11,2,5,59,9,62,2,1,35.7,42.9,16,5,9,2,14,5,35.7,0,0,,321,2,5,59,9,62,14,121,2,1,1,1,1,0,267,63,4.24,64,5.02,0,3:11,20,3,15,2,14,6,42.9,0,0,,1,1,1,2,2,0,0,1
73,SFO,2018-11-01,262,3,143,1,0,140,102,28:34,Thu,9,9,,LVR,W 34-3,16,22,6,72.7,3,0,13.6,0.0,151.9,0,0,0.0,11.9,11.91,14.64,14.64,16.4,23,4.4,0,17,24,70.8,0,8,39,0,85.4,32,405,54,7.5,55,4.4,0,2:50,0,3,23,6,40,2,1,41.7,25.0,18,6,10,2,12,5,41.7,0,0,,242,0,3,23,6,40,9,63,0,0,0,2,1,0,405,54,7.5,55,4.4,0,2:50,14,5,9,0,12,3,25.0,1,0,0.0,4,4,4,2,2,0,0,0
74,SFO,2018-11-12,250,1,124,1,2,180,97,34:14,Mon,10,10,,NYG,L 23-27,27,39,12,69.2,1,2,2.6,5.1,73.7,0,0,0.0,6.4,6.41,4.62,4.62,9.3,23,4.2,0,19,31,61.3,3,1,8,0,109.6,29,374,68,5.5,55,5.04,2,3:06,0,10,97,8,78,3,2,61.5,41.7,24,6,14,4,13,8,61.5,0,0,,277,0,10,97,8,78,18,175,3,3,3,2,2,0,374,68,5.5,55,5.04,2,3:06,17,3,10,4,12,5,41.7,0,0,,2,2,2,3,3,0,0,0
75,SFO,2018-11-25,194,1,148,0,2,304,108,25:51,Sun,11,12,@,TAM,L 9-27,18,32,14,56.3,1,2,3.1,6.3,62.1,4,27,11.11,6.1,5.39,3.88,3.44,10.8,31,3.5,1,29,38,76.3,2,1,8,0,116.6,24,342,60,5.7,70,5.89,2,3:08,0,8,68,9,70,1,2,12.5,53.8,23,9,12,2,8,1,12.5,0,0,,412,0,8,68,9,70,17,138,3,3,3,2,2,0,342,60,5.7,70,5.89,2,3:08,25,9,15,1,13,7,53.8,0,0,,1,1,0,1,1,0,0,0
