Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
39,NWE,2016-10-23,222,2,140,2,2,281,94,27:31,Sun,7,7,@,PIT,W 27-16,19,26,7,73.1,2,0,7.7,0.0,124.2,0,0,0.0,8.5,8.54,10.08,10.08,11.7,22,4.3,0,29,47,61.7,1,0,0,1,76.6,29,362,55,6.58,69,5.43,2,3:05,1,4,40,10,85,0,3,58.3,31.3,21,11,9,1,12,7,58.3,0,0,,375,1,4,40,10,85,14,125,1,1,1,5,3,0,362,55,6.58,69,5.43,2,3:05,17,5,11,1,16,5,31.3,2,1,50.0,4,4,3,0,0,0,0,0
40,NWE,2016-10-30,285,4,72,1,0,209,167,29:51,Sun,8,8,@,BUF,W 41-25,22,33,11,66.7,4,0,12.1,0.0,137.0,5,30,13.16,8.6,7.5,11.06,9.61,13.0,26,6.4,3,20,40,50.0,0,2,9,0,65.5,23,357,61,5.85,68,5.53,0,3:17,0,10,116,12,84,2,1,69.2,30.8,23,2,15,6,13,9,69.2,0,0,,376,0,10,116,12,84,22,200,3,2,2,2,1,0,357,61,5.85,68,5.53,0,3:17,25,8,11,6,13,4,30.8,4,2,50.0,5,5,5,2,2,0,0,0
41,NWE,2016-11-13,304,0,81,3,2,324,96,29:35,Sun,9,10,,SEA,L 24-31,23,32,9,71.9,0,1,0.0,3.1,90.1,2,12,5.88,9.5,8.94,8.09,7.62,13.2,26,3.7,0,25,37,67.6,3,3,24,0,121.9,28,385,62,6.21,66,6.36,2,3:12,0,7,61,8,60,1,4,60.0,50.0,25,8,13,4,10,6,60.0,1,0,0.0,420,0,7,61,8,60,15,121,3,2,1,4,4,0,385,62,6.21,66,6.36,2,3:12,23,3,18,2,12,6,50.0,0,0,,3,3,3,1,1,0,0,0
42,NWE,2016-11-20,273,4,171,0,0,177,122,29:12,Sun,10,11,@,SFO,W 30-17,24,40,16,60.0,4,0,10.0,0.0,114.6,1,7,2.44,6.8,6.66,8.83,8.61,11.4,27,4.5,0,16,30,53.3,2,5,29,0,93.3,30,444,71,6.25,62,4.82,0,3:06,0,5,40,10,68,1,1,50.0,35.7,28,9,14,5,16,8,50.0,1,1,100.0,299,0,5,40,10,68,15,108,2,2,2,1,1,0,444,71,6.25,62,4.82,0,3:06,20,8,11,1,14,5,35.7,0,0,,4,4,3,1,1,0,0,0
43,NWE,2016-11-27,286,2,91,0,0,269,64,30:36,Sun,11,12,@,NYJ,W 22-17,30,50,20,60.0,2,0,4.0,0.0,89.2,0,0,0.0,5.7,5.72,6.52,6.52,9.5,23,2.8,0,22,32,68.8,2,1,0,0,115.2,21,377,71,5.31,56,5.95,0,3:04,2,2,15,6,66,3,1,28.6,45.5,26,6,18,2,14,4,28.6,1,1,100.0,333,2,2,15,6,66,8,81,2,2,2,2,1,0,377,71,5.31,56,5.95,0,3:04,16,5,10,1,11,5,45.5,0,0,,2,1,1,4,3,1,0,0
44,NWE,2016-12-04,269,1,133,1,0,126,36,37:57,Sun,12,13,,LAR,W 26-10,33,46,13,71.7,1,0,2.2,0.0,93.5,0,0,0.0,5.8,5.85,6.28,6.28,8.2,13,2.8,0,14,32,43.8,1,4,35,2,39.3,29,402,75,5.36,49,3.31,0,2:58,2,8,46,4,30,4,1,25.0,8.3,20,6,14,0,16,4,25.0,2,2,100.0,162,2,8,46,4,30,12,76,1,1,1,1,1,0,402,75,5.36,49,3.31,0,2:58,7,2,5,0,12,1,8.3,1,1,100.0,2,2,2,4,4,0,0,0
45,NWE,2016-12-12,401,3,95,1,3,306,42,29:14,Mon,13,14,,BAL,W 30-23,25,38,13,65.8,3,1,7.9,2.6,116.8,1,5,2.56,10.6,10.28,10.95,10.67,16.0,14,3.0,0,37,52,71.2,2,2,18,1,90.7,26,496,65,7.63,68,5.12,3,3:20,1,5,48,8,47,0,3,50.0,37.5,20,6,13,1,16,8,50.0,1,1,100.0,348,1,5,48,8,47,13,95,2,2,2,4,3,0,496,65,7.63,68,5.12,3,3:20,17,3,13,1,16,6,37.5,0,0,,4,4,4,0,0,0,0,1
46,NWE,2016-12-18,177,0,136,1,0,251,58,33:36,Sun,14,15,@,DEN,W 16-3,16,32,16,50.0,0,0,0.0,0.0,68.2,2,11,5.88,5.5,5.21,5.53,5.21,11.1,17,3.4,0,25,40,62.5,0,4,31,1,69.9,39,313,73,4.29,61,5.07,0,2:56,3,4,30,5,49,3,1,29.4,16.7,20,6,11,3,17,5,29.4,1,0,0.0,309,3,4,30,5,49,9,79,0,0,0,1,1,0,313,73,4.29,61,5.07,0,2:56,15,4,10,1,12,2,16.7,1,0,0.0,1,1,1,3,3,0,0,0
47,NWE,2016-12-24,211,3,114,2,0,128,111,34:43,Sat,15,16,,NYJ,W 41-3,18,29,11,62.1,3,0,10.3,0.0,119.9,1,9,3.33,7.3,7.03,9.34,9.03,11.7,29,3.8,0,8,24,33.3,0,2,8,3,12.5,40,325,70,4.64,55,4.35,0,2:48,4,3,20,6,77,2,1,61.1,9.1,21,6,12,3,18,11,61.1,0,0,,239,4,3,20,6,77,9,97,0,0,0,2,1,0,325,70,4.64,55,4.35,0,2:48,14,7,6,1,11,1,9.1,3,2,66.7,5,5,5,2,2,0,0,0
48,NWE,2017-01-01,276,3,120,1,0,205,75,31:22,Sun,16,17,@,MIA,W 35-14,25,34,9,73.5,3,0,8.8,0.0,126.6,0,0,0.0,8.1,8.12,9.88,9.88,11.0,23,3.3,0,24,34,70.6,2,0,0,1,93.4,29,396,63,6.29,57,4.91,0,2:53,2,7,64,9,73,2,0,58.3,58.3,22,8,12,2,12,7,58.3,0,0,,280,2,7,64,9,73,16,137,2,2,2,0,0,0,396,63,6.29,57,4.91,0,2:53,16,3,13,0,12,7,58.3,0,0,,4,3,3,3,2,1,1,0
49,NWE,2017-09-07,247,0,124,3,0,352,185,29:46,Thu,1,1,,KAN,L 27-42,16,36,20,44.4,0,0,0.0,0.0,70.0,3,20,7.69,6.9,6.33,6.86,6.33,15.4,27,6.9,2,28,35,80.0,4,3,16,0,146.7,35,371,74,5.01,65,8.26,0,3:37,1,6,55,15,139,2,0,33.3,36.4,25,10,11,4,15,5,33.3,2,0,0.0,537,1,6,55,15,139,21,194,6,6,6,0,0,0,371,74,5.01,65,8.26,0,3:37,26,8,17,1,11,4,36.4,0,0,,3,3,3,2,2,0,0,0
50,NWE,2017-09-17,436,3,119,1,0,348,81,35:06,Sun,2,2,@,NOR,W 36-20,30,39,9,76.9,3,0,7.7,0.0,139.6,2,11,4.88,11.2,10.63,12.72,12.1,14.5,17,4.8,0,27,45,60.0,2,1,8,0,99.1,31,555,72,7.71,63,6.81,0,3:06,0,9,66,5,35,3,2,50.0,33.3,29,8,19,2,12,6,50.0,0,0,,429,0,9,66,5,35,14,101,2,2,2,3,2,0,555,72,7.71,63,6.81,0,3:06,20,5,15,0,12,4,33.3,2,1,50.0,4,4,3,3,3,0,0,0
51,NWE,2017-09-24,337,5,59,0,1,292,125,26:22,Sun,3,3,,HOU,W 36-33,25,35,10,71.4,5,0,14.3,0.0,146.2,5,41,12.5,9.6,8.43,12.49,10.93,13.5,32,3.9,0,22,33,66.7,2,2,9,2,89.5,20,396,60,6.6,67,6.22,1,3:19,2,5,69,10,60,0,4,46.2,42.9,21,1,16,4,13,6,46.2,0,0,,417,2,5,69,10,60,15,129,3,3,3,4,4,0,396,60,6.6,67,6.22,1,3:19,23,7,13,3,14,6,42.9,0,0,,5,4,4,0,0,1,1,0
52,NWE,2017-10-01,293,2,80,1,0,304,140,31:07,Sun,4,4,,CAR,L 30-33,32,45,13,71.1,2,0,4.4,0.0,104.6,3,14,6.25,6.5,6.1,7.4,6.94,9.2,29,4.8,1,22,29,75.9,3,2,12,1,129.1,19,373,67,5.57,60,7.4,0,3:00,2,7,55,1,33,3,2,50.0,66.7,24,5,18,1,14,7,50.0,2,2,100.0,444,2,7,55,1,33,8,88,4,4,3,2,2,0,373,67,5.57,60,7.4,0,3:00,28,7,18,3,9,6,66.7,0,0,,3,3,3,3,3,0,0,0
53,NWE,2017-10-05,289,1,113,0,2,319,90,30:50,Thu,5,5,@,TAM,W 19-14,30,40,10,75.0,1,1,2.5,2.5,94.1,3,14,6.98,7.2,6.72,6.6,6.14,9.6,20,4.5,1,26,46,56.5,1,2,15,0,85.3,23,402,66,6.09,68,6.01,2,3:13,0,12,108,9,70,4,0,33.3,30.8,23,5,15,3,12,4,33.3,0,0,,409,0,12,108,9,70,21,178,2,2,2,3,0,0,402,66,6.09,68,6.01,2,3:13,26,5,17,4,13,4,30.8,0,0,,1,1,1,4,4,0,0,0
54,NWE,2017-10-15,257,2,118,1,2,334,74,26:20,Sun,6,6,@,NYJ,W 24-17,20,38,18,52.6,2,1,5.3,2.6,80.7,0,0,0.0,6.8,6.76,6.63,6.63,12.9,24,3.1,0,31,47,66.0,2,4,20,2,83.1,25,375,63,5.95,75,5.44,2,3:10,3,6,45,6,69,1,1,53.8,52.9,23,6,13,4,13,7,53.8,0,0,,408,3,6,45,6,69,12,114,2,2,2,1,1,0,375,63,5.95,75,5.44,2,3:10,23,6,15,2,17,9,52.9,3,1,33.3,3,3,3,2,1,0,0,0
55,NWE,2017-10-22,241,2,162,0,0,223,120,34:05,Sun,7,7,,ATL,W 23-7,21,29,8,72.4,2,0,6.9,0.0,121.2,2,8,6.45,8.3,7.77,9.69,9.06,11.5,22,5.5,0,23,33,69.7,1,1,10,0,98.4,36,403,67,6.01,56,6.13,0,2:55,0,8,65,6,40,3,0,53.8,22.2,25,9,13,3,13,7,53.8,0,0,,343,0,8,65,6,40,14,105,1,1,1,2,0,0,403,67,6.01,56,6.13,0,2:55,21,8,13,0,9,2,22.2,3,1,33.3,2,2,2,3,3,0,0,0
56,NWE,2017-10-29,317,1,97,0,0,192,157,36:59,Sun,8,8,,LAC,W 21-13,32,47,15,68.1,1,0,2.1,0.0,95.4,3,16,6.0,6.7,6.34,7.17,6.74,9.9,21,7.5,1,17,30,56.7,1,1,20,1,73.2,32,414,82,5.05,52,6.71,0,2:59,1,6,80,10,77,4,0,47.4,30.0,27,5,19,3,19,9,47.4,1,1,100.0,349,1,6,80,10,77,16,157,2,1,1,1,0,0,414,82,5.05,52,6.71,0,2:59,16,5,10,1,10,3,30.0,1,1,100.0,1,1,1,6,4,0,0,1
57,NWE,2017-11-12,297,3,99,1,0,221,118,29:43,Sun,9,10,@,DEN,W 41-16,28,37,9,75.7,3,0,8.1,0.0,126.3,1,6,2.63,8.0,7.82,9.65,9.39,10.6,28,4.2,0,18,33,54.5,1,0,0,1,72.9,29,396,67,5.91,61,5.56,0,3:00,2,1,5,5,28,2,3,36.4,53.3,28,6,18,4,11,4,36.4,3,1,33.3,339,2,1,5,5,28,6,33,1,1,1,3,3,0,396,67,5.91,61,5.56,0,3:00,17,5,11,1,15,8,53.3,0,0,,5,5,5,2,2,0,0,0
58,NWE,2017-11-19,332,3,89,0,0,235,109,27:37,Sun,10,11,@,LVR,W 33-8,30,37,7,81.1,3,0,8.1,0.0,132.0,1,8,2.63,9.0,8.74,10.59,10.32,11.1,21,5.2,0,28,49,57.1,1,1,2,1,68.0,20,421,58,7.26,71,4.85,0,3:06,2,2,10,8,66,4,0,50.0,46.7,25,5,16,4,10,5,50.0,0,0,,344,2,2,10,8,66,10,76,1,0,0,0,0,0,421,58,7.26,71,4.85,0,3:06,21,7,13,1,15,7,46.7,4,2,50.0,3,3,3,4,4,0,0,0
59,NWE,2017-11-26,221,4,196,1,2,154,67,32:41,Sun,11,12,,MIA,W 35-17,18,28,10,64.3,4,1,14.3,3.6,114.1,1,6,3.45,7.9,7.62,9.14,8.83,12.3,19,3.5,0,23,34,67.6,1,7,61,2,62.6,38,417,67,6.22,60,3.68,2,3:11,3,7,70,6,52,0,1,41.7,18.2,25,9,11,5,12,5,41.7,2,1,50.0,221,3,7,70,6,52,13,122,2,2,2,1,1,0,417,67,6.22,60,3.68,2,3:11,15,5,9,1,11,2,18.2,3,2,66.7,5,5,5,0,0,0,0,0
60,NWE,2017-12-03,244,0,191,2,1,85,183,34:01,Sun,12,13,@,BUF,W 23-3,21,30,9,70.0,0,1,0.0,3.3,82.4,3,14,9.09,8.1,7.39,6.63,6.03,11.6,26,7.0,0,15,34,44.1,0,4,30,1,39.1,35,435,68,6.4,64,4.19,1,2:57,1,9,66,3,34,3,1,41.7,38.5,23,8,15,0,12,5,41.7,0,0,,268,1,9,66,3,34,12,100,0,0,0,1,1,0,435,68,6.4,64,4.19,1,2:57,16,12,3,1,13,5,38.5,3,0,0.0,2,2,2,3,3,0,0,0
61,NWE,2017-12-11,223,1,25,1,2,242,120,23:51,Mon,13,14,@,MIA,L 20-27,24,43,19,55.8,1,2,2.3,4.7,59.5,2,10,4.44,5.2,4.96,3.56,3.4,9.3,30,4.0,0,25,38,65.8,3,2,21,0,109.8,10,248,55,4.51,70,5.17,2,3:18,0,9,78,8,102,2,2,0.0,28.6,14,2,9,3,11,0,0.0,0,0,,362,0,9,78,8,102,17,180,3,3,3,2,2,0,248,55,4.51,70,5.17,2,3:18,21,6,13,2,14,4,28.6,1,1,100.0,2,2,2,2,2,0,0,0
62,NWE,2017-12-17,283,1,77,2,1,270,143,24:53,Sun,14,15,@,PIT,W 27-24,22,35,13,62.9,1,1,2.9,2.9,87.6,2,15,5.41,8.1,7.65,7.37,6.97,12.9,31,4.6,1,22,30,73.3,2,2,11,1,109.0,19,360,56,6.43,63,6.56,1,2:54,1,2,4,6,63,2,1,33.3,62.5,21,5,14,2,9,3,33.3,1,1,100.0,413,1,2,4,6,63,8,67,3,3,3,1,1,0,360,56,6.43,63,6.56,1,2:54,21,7,14,0,16,10,62.5,0,0,,3,2,1,2,2,1,1,0
63,NWE,2017-12-24,218,2,193,2,1,242,84,31:44,Sun,15,16,,BUF,W 37-16,21,28,7,75.0,2,1,7.1,3.6,106.8,2,6,6.67,7.8,7.27,7.61,7.1,10.4,24,3.5,0,21,38,55.3,0,6,39,0,74.7,38,411,68,6.04,68,4.79,1,3:03,0,2,10,4,83,3,3,45.5,47.1,28,13,13,2,11,5,45.5,1,1,100.0,326,0,2,10,4,83,6,93,1,1,1,4,3,0,411,68,6.04,68,4.79,1,3:03,17,4,12,1,17,8,47.1,2,0,0.0,4,4,4,3,3,0,0,0
64,NWE,2017-12-31,183,2,147,1,0,207,40,34:49,Sun,16,17,,NYJ,W 26-6,19,40,21,47.5,2,0,5.0,0.0,78.6,2,12,4.76,4.6,4.36,5.58,5.31,9.6,19,2.1,0,19,36,52.8,0,4,25,0,70.0,38,330,80,4.13,59,4.19,0,3:08,0,4,49,9,84,1,2,26.7,0.0,28,10,12,6,15,4,26.7,1,1,100.0,247,0,4,49,9,84,13,133,0,0,0,3,2,0,330,80,4.13,59,4.19,0,3:08,14,1,11,2,12,0,0.0,1,1,100.0,3,3,3,1,1,0,0,1
65,NWE,2018-09-09,267,3,122,0,3,158,167,31:10,Sun,1,1,,HOU,W 27-20,26,39,13,66.7,3,1,7.7,2.6,102.2,2,10,4.88,6.8,6.51,7.23,6.88,10.3,34,4.9,1,17,34,50.0,1,3,18,1,60.7,31,389,72,5.4,71,4.58,3,3:12,2,6,36,6,44,2,2,28.6,18.2,23,5,16,2,14,4,28.6,1,1,100.0,325,2,6,36,6,44,12,80,2,2,2,2,2,0,389,72,5.4,71,4.58,3,3:12,21,10,8,3,11,2,18.2,1,0,0.0,3,3,3,2,2,0,0,0
66,NWE,2018-09-16,220,2,82,0,1,376,104,29:14,Sun,2,2,@,JAX,L 20-31,24,35,11,68.6,2,0,5.7,0.0,106.1,2,14,5.41,6.3,5.95,7.43,7.03,9.2,24,4.3,0,29,45,64.4,4,0,0,1,111.0,24,302,61,4.95,69,6.96,1,3:02,2,2,25,7,71,2,1,33.3,71.4,18,5,12,1,12,4,33.3,0,0,,480,2,2,25,7,71,9,96,4,4,4,1,1,0,302,61,4.95,69,6.96,1,3:02,27,5,22,0,14,10,71.4,0,0,,2,2,2,3,2,0,0,0
67,NWE,2018-09-23,120,1,89,0,1,255,159,20:45,Sun,3,3,@,DET,L 10-26,14,26,12,53.8,1,1,3.8,3.8,65.1,2,13,7.14,4.6,4.29,3.65,3.39,8.6,33,4.8,0,27,36,75.0,2,1,7,1,101.0,19,209,47,4.45,70,5.91,1,2:47,1,5,38,6,70,1,4,22.2,50.0,12,7,4,1,9,2,22.2,1,0,0.0,414,1,5,38,6,70,11,108,2,2,2,4,4,0,209,47,4.45,70,5.91,1,2:47,25,8,16,1,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
68,NWE,2018-09-30,274,3,175,2,2,116,56,36:22,Sun,4,4,,MIA,W 38-7,23,35,12,65.7,3,2,8.6,5.7,94.2,0,0,0.0,7.8,7.83,6.97,6.97,11.9,18,3.1,0,15,25,60.0,1,2,19,1,68.1,40,449,75,5.99,45,3.82,2,2:56,2,6,57,10,89,1,0,66.7,27.3,26,10,13,3,15,10,66.7,0,0,,172,2,6,57,10,89,16,146,1,1,1,0,0,0,449,75,5.99,45,3.82,2,2:56,11,1,8,2,11,3,27.3,1,1,100.0,5,5,5,1,1,0,0,0
69,NWE,2018-10-04,341,3,97,2,2,355,84,27:34,Thu,5,5,,IND,W 38-24,34,44,10,77.3,3,2,6.8,4.5,102.6,0,0,0.0,7.8,7.75,7.07,7.07,10.0,21,4.0,0,38,59,64.4,3,1,10,2,83.7,23,438,67,6.54,81,5.42,2,3:14,3,7,50,4,35,1,1,50.0,46.7,26,7,18,1,10,5,50.0,0,0,,439,3,7,50,4,35,11,85,3,3,3,2,1,0,438,67,6.54,81,5.42,2,3:14,26,5,20,1,15,7,46.7,3,2,66.7,5,5,5,1,1,0,0,0
70,NWE,2018-10-14,327,1,173,3,1,352,94,36:09,Sun,6,6,,KAN,W 43-40,24,35,11,68.6,1,0,2.9,0.0,109.2,2,13,5.41,9.3,8.84,9.91,9.38,13.6,17,5.5,0,23,36,63.9,4,0,0,2,110.0,38,500,75,6.67,53,8.42,1,3:07,2,0,0,5,58,5,4,53.8,40.0,31,15,14,2,13,7,53.8,1,0,0.0,446,2,0,0,5,58,5,58,4,4,4,4,4,0,500,75,6.67,53,8.42,1,3:07,18,4,14,0,10,4,40.0,1,1,100.0,4,4,4,5,5,0,0,0
71,NWE,2018-10-21,273,3,108,0,3,319,134,29:51,Sun,7,7,@,CHI,W 38-31,25,36,11,69.4,3,1,8.3,2.8,108.2,1,4,2.7,7.6,7.38,8.0,7.78,10.9,25,5.4,2,26,50,52.0,2,2,14,2,68.7,27,381,64,5.95,77,5.88,3,3:21,2,7,64,5,40,1,1,46.2,50.0,21,5,15,1,13,6,46.2,1,1,100.0,453,2,7,64,5,40,12,104,4,4,4,1,1,0,381,64,5.95,77,5.88,3,3:21,29,7,18,4,16,8,50.0,1,1,100.0,5,5,5,1,1,0,0,0
72,NWE,2018-10-29,311,0,76,1,0,287,46,31:50,Mon,8,8,@,BUF,W 25-6,29,45,16,64.4,0,0,0.0,0.0,85.8,2,13,4.26,6.9,6.62,6.91,6.62,10.7,19,2.4,0,24,41,58.5,0,3,26,1,69.9,25,387,72,5.38,63,5.29,0,3:14,2,5,33,6,51,4,2,35.7,28.6,22,6,15,1,14,5,35.7,0,0,,333,2,5,33,6,51,11,84,0,0,0,2,2,0,387,72,5.38,63,5.29,0,3:14,16,3,13,0,14,4,28.6,2,0,0.0,2,1,1,5,4,1,0,0
73,NWE,2018-11-04,310,1,123,3,0,250,117,27:26,Sun,9,9,,GNB,W 31-17,23,36,13,63.9,1,0,2.8,0.0,102.9,2,21,5.26,8.6,8.16,9.17,8.68,13.5,25,4.7,0,24,43,55.8,2,1,9,0,88.3,31,433,69,6.28,69,5.32,0,3:10,1,5,30,7,63,1,1,36.4,46.2,28,11,13,4,11,4,36.4,1,0,0.0,367,1,5,30,7,63,12,93,2,2,2,1,1,0,433,69,6.28,69,5.32,0,3:10,22,6,14,2,13,6,46.2,1,0,0.0,4,4,4,1,1,0,0,0
74,NWE,2018-11-11,244,0,40,1,0,235,150,27:03,Sun,10,10,@,TEN,L 10-34,23,43,20,53.5,0,0,0.0,0.0,72.5,3,23,6.52,5.7,5.3,5.67,5.3,10.6,36,4.2,2,17,25,68.0,2,2,14,0,124.6,19,284,65,4.37,63,6.11,0,2:59,0,4,31,4,35,1,2,20.0,41.7,16,4,12,0,15,3,20.0,3,2,66.7,385,0,4,31,4,35,8,66,4,4,4,2,2,0,284,65,4.37,63,6.11,0,2:59,23,11,11,1,12,5,41.7,0,0,,1,1,1,2,1,0,0,0
75,NWE,2018-11-25,283,2,215,1,0,264,74,34:26,Sun,11,12,@,NYJ,W 27-13,20,31,11,64.5,2,0,6.5,0.0,115.4,0,0,0.0,9.1,9.13,10.42,10.42,14.2,15,4.9,0,26,45,57.8,1,2,12,1,72.8,36,498,67,7.43,62,5.45,0,2:58,1,11,105,8,47,2,2,41.7,42.9,25,11,12,2,12,5,41.7,1,1,100.0,338,1,11,105,8,47,19,152,1,1,1,2,2,0,498,67,7.43,62,5.45,0,2:58,18,4,12,2,14,6,42.9,1,0,0.0,3,3,3,2,2,0,0,0
76,NWE,2018-12-02,311,1,160,2,1,183,95,33:21,Sun,12,13,,MIN,W 24-10,24,32,8,75.0,1,1,3.1,3.1,102.5,0,0,0.0,9.7,9.72,8.94,8.94,13.0,13,7.3,0,32,44,72.7,1,2,18,2,68.7,39,471,71,6.63,59,4.71,1,2:58,2,7,60,5,55,1,1,50.0,25.0,27,11,14,2,14,7,50.0,1,1,100.0,278,2,7,60,5,55,12,115,1,1,1,2,1,0,471,71,6.63,59,4.71,1,2:58,16,5,11,0,12,3,25.0,2,1,50.0,3,3,3,2,1,0,0,0
77,NWE,2018-12-09,344,3,77,1,0,223,189,35:14,Sun,13,14,@,MIA,L 33-34,27,43,16,62.8,3,0,7.0,0.0,112.4,2,14,4.44,8.0,7.64,9.4,8.98,12.7,21,9.0,2,14,19,73.7,3,5,42,0,152.0,30,421,75,5.61,45,9.16,0,3:08,0,5,30,7,81,2,0,56.3,14.3,28,3,21,4,16,9,56.3,0,0,,412,0,5,30,7,81,12,111,5,4,4,0,0,0,421,75,5.61,45,9.16,0,3:08,20,8,10,2,7,1,14.3,0,0,,4,4,3,3,2,0,0,0
78,NWE,2018-12-16,272,1,96,0,1,218,158,29:11,Sun,14,15,@,PIT,L 10-17,25,36,11,69.4,1,1,2.8,2.8,89.9,1,7,2.7,7.6,7.35,6.86,6.68,10.9,25,6.3,0,22,34,64.7,2,2,17,2,77.8,19,368,56,6.57,61,6.16,1,2:56,2,14,106,4,40,1,1,30.0,44.4,18,7,9,2,10,3,30.0,1,0,0.0,376,2,14,106,4,40,18,146,2,2,2,2,1,0,368,56,6.57,61,6.16,1,2:56,24,9,13,2,9,4,44.4,0,0,,1,1,1,1,1,0,0,0
79,NWE,2018-12-23,117,1,273,2,3,217,72,35:38,Sun,15,16,,BUF,W 24-12,13,25,12,52.0,1,2,4.0,8.0,46.4,1,9,3.85,4.7,4.5,1.88,1.81,9.0,18,4.0,0,20,41,48.8,1,0,0,2,52.6,47,390,73,5.34,59,4.9,3,3:01,3,5,49,3,29,1,2,25.0,16.7,20,15,4,1,12,3,25.0,2,1,50.0,289,3,5,49,3,29,8,78,1,0,0,3,2,0,390,73,5.34,59,4.9,3,3:01,14,3,10,1,12,2,16.7,1,0,0.0,3,3,3,1,1,0,0,0
80,NWE,2018-12-30,244,4,131,0,0,135,104,32:13,Sun,16,17,,NYJ,W 38-3,24,33,9,72.7,4,0,12.1,0.0,133.8,1,6,2.94,7.4,7.18,9.82,9.53,10.2,23,4.5,0,16,28,57.1,0,4,32,0,69.8,30,375,64,5.86,55,4.35,0,2:56,3,4,30,4,30,1,1,45.5,30.8,24,9,14,1,11,5,45.5,1,0,0.0,239,3,4,30,4,30,8,60,0,0,0,1,1,0,375,64,5.86,55,4.35,0,2:56,12,4,8,0,13,4,30.8,2,0,0.0,5,5,5,1,1,0,0,0
81,NWE,2019-09-08,366,3,99,0,0,276,32,32:33,Sun,1,1,,PIT,W 33-3,25,37,12,67.6,3,0,8.1,0.0,127.4,1,7,2.63,9.9,9.63,11.51,11.21,14.6,13,2.5,0,27,47,57.4,0,1,0,1,65.6,29,465,67,6.94,61,5.05,0,3:00,1,7,55,6,54,4,1,50.0,25.0,24,8,15,1,14,7,50.0,0,0,,308,1,7,55,6,54,13,109,0,0,0,1,1,0,465,67,6.94,61,5.05,0,3:00,15,1,11,3,12,3,25.0,3,1,33.3,3,3,3,4,4,0,0,0
82,NWE,2019-09-15,255,2,124,2,1,142,42,36:30,Sun,2,2,@,MIA,W 43-0,20,28,8,71.4,2,0,7.1,0.0,124.7,2,9,6.67,9.1,8.5,10.54,9.83,12.8,15,2.8,0,18,39,46.2,0,7,44,4,16.1,35,379,65,5.83,61,3.02,1,3:09,4,5,54,4,22,1,0,54.5,13.3,27,11,13,3,11,6,54.5,0,0,,184,4,5,54,4,22,9,76,0,0,0,0,0,0,379,65,5.83,61,3.02,1,3:09,11,3,7,1,15,2,13.3,4,2,50.0,6,6,4,2,1,0,0,0
83,NWE,2019-09-22,313,2,68,2,2,69,36,35:14,Sun,3,3,,NYJ,W 30-14,30,45,15,66.7,2,1,4.4,2.2,92.8,1,7,2.17,7.0,6.8,6.84,6.7,10.4,20,1.8,0,12,22,54.5,0,5,29,1,41.7,27,381,73,5.22,47,2.23,2,2:58,1,8,70,5,67,1,0,40.0,0.0,21,2,17,2,15,6,40.0,0,0,,105,1,8,70,5,67,13,137,2,2,2,0,0,0,381,73,5.22,47,2.23,2,2:58,6,0,4,2,12,0,0.0,1,0,0.0,4,4,3,1,1,0,0,0
