Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,CLE,2015-12-27,136,0,232,1,1,122,136,31:04,Sun,15,16,@,KAN,L 13-17,13,32,19,40.6,0,1,0.0,3.1,40.6,0,0,0.0,4.3,4.25,2.84,2.84,10.5,27,5.0,0,15,22,68.2,2,1,3,1,93.4,36,368,68,5.41,50,5.16,1,2:59,1,8,83,5,33,2,1,40.0,33.3,21,13,8,0,15,6,40.0,4,3,75.0,258,1,8,83,5,33,13,116,2,2,2,1,1,0,368,68,5.41,50,5.16,1,2:59,16,6,8,2,12,4,33.3,1,1,100.0,1,1,1,3,2,0,0,0
32,CLE,2016-01-03,177,0,86,0,4,349,30,33:57,Sun,16,17,,PIT,L 12-28,24,46,22,52.2,0,2,0.0,4.3,49.2,7,63,13.21,3.8,3.34,1.89,1.64,7.4,19,1.6,0,24,36,66.7,3,0,0,2,102.7,23,263,76,3.46,55,6.89,4,3:08,3,8,47,9,45,4,2,25.0,25.0,22,5,12,5,16,4,25.0,4,1,25.0,379,3,8,47,9,45,17,92,3,2,2,3,2,0,263,76,3.46,55,6.89,4,3:08,16,0,16,0,8,2,25.0,0,0,,0,0,0,4,4,0,0,0
33,CLE,2016-09-11,168,0,120,1,1,270,133,20:40,Sun,1,1,@,PHI,L 10-29,12,26,14,46.2,0,1,0.0,3.8,55.0,3,22,10.34,6.5,5.79,4.73,4.24,14.0,34,3.9,1,22,37,59.5,2,2,8,0,100.1,21,288,50,5.76,73,5.52,1,2:59,0,4,15,7,46,1,2,20.0,33.3,14,6,7,1,10,2,20.0,2,0,0.0,403,0,4,15,7,46,11,61,3,3,3,3,2,1,288,50,5.76,73,5.52,1,2:59,23,7,14,2,15,5,33.3,1,1,100.0,1,1,1,1,1,0,0,0
34,CLE,2016-09-18,242,2,145,1,2,302,80,29:01,Sun,2,2,,BAL,L 20-25,20,33,13,60.6,2,2,6.1,6.1,80.4,3,18,8.33,7.3,6.72,5.82,5.33,12.1,26,3.1,0,25,45,55.6,2,0,0,2,72.6,23,387,59,6.56,71,5.38,2,3:09,2,8,59,4,29,0,3,53.3,62.5,17,2,15,0,15,8,53.3,1,1,100.0,382,2,8,59,4,29,12,88,2,2,2,3,3,0,387,59,6.56,71,5.38,2,3:09,22,3,17,2,16,10,62.5,1,0,0.0,3,3,2,1,0,0,0,0
35,CLE,2016-09-25,261,0,169,1,1,311,115,37:22,Sun,3,3,@,MIA,L 24-30 (OT),24,38,14,63.2,0,0,0.0,0.0,85.3,4,18,9.52,6.9,6.21,6.87,6.21,10.9,25,4.6,1,25,39,64.1,3,1,8,2,93.0,32,430,74,5.81,65,6.55,1,3:31,3,13,91,8,67,3,1,26.7,20.0,21,8,10,3,15,4,26.7,0,0,,426,3,13,91,8,67,21,158,4,3,3,1,1,0,430,74,5.81,65,6.55,1,3:31,23,6,15,2,10,2,20.0,0,0,,2,1,1,6,3,1,1,0
36,CLE,2016-10-02,217,1,163,1,3,156,145,28:57,Sun,4,4,@,WAS,L 20-31,28,40,12,70.0,1,1,2.5,2.5,81.6,1,6,2.44,5.4,5.29,4.8,4.68,7.8,26,5.6,1,21,27,77.8,3,3,27,1,112.3,28,380,69,5.51,56,5.38,3,3:04,1,7,101,9,75,2,1,66.7,50.0,26,8,16,2,12,8,66.7,1,0,0.0,301,1,7,101,9,75,16,176,4,4,4,1,1,0,380,69,5.51,56,5.38,3,3:04,24,10,12,2,8,4,50.0,0,0,,2,2,2,2,2,0,0,0
37,CLE,2016-10-09,235,2,27,0,1,403,98,25:21,Sun,5,5,,NWE,L 13-33,20,35,15,57.1,2,1,5.7,2.9,86.5,2,14,5.41,6.7,6.35,6.57,6.22,11.8,35,2.8,1,28,41,68.3,3,1,3,0,124.3,22,262,59,4.44,77,6.51,1,3:09,0,5,35,5,61,0,1,38.5,52.9,17,2,12,3,13,5,38.5,1,0,0.0,501,0,5,35,5,61,10,96,4,4,4,2,1,1,262,59,4.44,77,6.51,1,3:09,24,7,15,2,17,9,52.9,1,0,0.0,2,1,1,0,0,1,0,0
38,CLE,2016-10-16,301,2,40,1,0,270,137,28:59,Sun,6,6,@,TEN,L 26-28,27,42,15,64.3,2,0,4.8,0.0,105.0,6,36,12.5,7.2,6.27,8.12,7.1,11.1,31,4.4,1,17,24,70.8,3,2,14,1,130.2,15,341,63,5.41,57,7.14,0,3:12,1,11,69,7,96,2,0,21.4,53.8,16,1,13,2,14,3,21.4,2,2,100.0,407,1,11,69,7,96,18,165,4,4,4,1,0,0,341,63,5.41,57,7.14,0,3:12,19,5,13,1,13,7,53.8,0,0,,3,2,2,2,2,1,0,0
39,CLE,2016-10-23,172,0,180,2,2,288,271,31:48,Sun,7,7,@,CIN,L 17-31,21,35,14,60.0,0,2,0.0,5.7,49.9,2,10,5.41,4.9,4.65,2.34,2.22,8.2,30,9.0,2,19,28,67.9,2,3,20,0,125.3,26,352,63,5.59,61,9.16,2,2:50,1,5,35,3,30,1,1,42.9,50.0,22,10,11,1,14,6,42.9,0,0,,559,1,5,35,3,30,8,65,4,4,4,3,1,0,352,63,5.59,61,9.16,2,2:50,23,11,12,0,10,5,50.0,0,0,,2,2,2,1,1,0,0,0
40,CLE,2016-10-30,339,2,68,1,2,222,171,26:19,Sun,8,8,,NYJ,L 28-31,27,51,24,52.9,2,2,3.9,3.9,71.1,1,6,1.92,6.6,6.52,5.67,5.56,12.6,35,4.9,3,16,34,47.1,1,2,6,0,78.3,18,407,70,5.81,71,5.54,2,3:15,0,2,10,5,37,2,1,50.0,46.7,22,4,17,1,16,8,50.0,0,0,,393,0,2,10,5,37,7,47,4,4,4,1,1,0,407,70,5.81,71,5.54,2,3:15,21,8,12,1,15,7,46.7,1,1,100.0,3,2,2,2,2,1,1,0
41,CLE,2016-11-06,177,1,45,0,0,255,168,20:21,Sun,9,9,,DAL,L 10-35,19,27,8,70.4,1,0,3.7,0.0,104.4,4,26,12.9,6.6,5.71,7.3,6.35,9.3,42,4.0,2,22,28,78.6,3,0,0,0,140.3,13,222,44,5.05,70,6.04,0,2:49,0,5,33,4,38,1,0,11.1,66.7,13,3,9,1,9,1,11.1,1,1,100.0,423,0,5,33,4,38,9,71,5,5,5,0,0,0,222,44,5.05,70,6.04,0,2:49,29,13,15,1,12,8,66.7,2,2,100.0,1,1,1,2,1,0,0,0
42,CLE,2016-11-10,111,1,33,0,3,277,119,21:24,Thu,10,10,@,BAL,L 7-28,17,31,14,54.8,1,2,3.2,6.5,51.8,4,39,11.43,3.6,3.17,1.32,1.17,6.5,34,3.5,0,30,41,73.2,3,2,19,2,95.3,13,144,48,3.0,77,5.14,3,2:58,2,3,35,6,61,0,2,20.0,58.3,11,1,9,1,10,2,20.0,0,0,,396,2,3,35,6,61,9,96,3,2,2,2,2,0,144,48,3.0,77,5.14,3,2:58,29,7,19,3,12,7,58.3,0,0,,1,1,1,0,0,0,0,0
43,CLE,2016-11-20,176,1,33,0,2,167,146,26:02,Sun,11,11,,PIT,L 9-24,21,41,20,51.2,1,1,2.4,2.4,67.7,8,70,16.33,4.3,3.59,3.68,3.08,8.4,28,5.2,1,23,36,63.9,0,0,0,0,74.7,13,209,62,3.37,64,4.89,2,3:04,0,9,52,8,70,1,3,26.7,41.7,17,2,11,4,15,4,26.7,5,5,100.0,313,0,9,52,8,70,17,122,2,1,1,3,3,0,209,62,3.37,64,4.89,2,3:04,24,9,12,3,12,5,41.7,1,1,100.0,1,1,0,1,1,0,0,0
44,CLE,2016-11-27,285,1,58,0,3,192,104,33:51,Sun,12,12,,NYG,L 13-27,25,44,19,56.8,1,0,2.3,0.0,87.5,7,37,13.73,6.5,5.59,6.93,5.98,11.4,27,3.9,0,15,27,55.6,3,1,2,0,115.0,21,343,72,4.76,55,5.38,3,3:10,1,5,35,9,100,2,0,21.4,30.8,21,4,14,3,14,3,21.4,2,1,50.0,296,1,5,35,9,100,14,135,4,4,3,0,0,0,343,72,4.76,55,5.38,3,3:10,13,3,10,0,13,4,30.8,0,0,,1,1,1,2,2,0,0,0
45,CLE,2016-12-11,85,0,169,1,1,147,213,25:07,Sun,13,14,,CIN,L 10-23,12,28,16,42.9,0,1,0.0,3.6,38.4,3,19,9.68,3.0,2.74,1.43,1.29,7.1,38,5.6,1,20,28,71.4,2,4,33,0,107.3,22,254,53,4.79,70,5.14,1,2:54,0,5,34,6,43,1,1,42.9,53.3,13,6,6,1,14,6,42.9,1,1,100.0,360,0,5,34,6,43,11,77,3,3,2,2,1,0,254,53,4.79,70,5.14,1,2:54,21,9,12,0,15,8,53.3,0,0,,1,1,1,1,1,0,0,0
46,CLE,2016-12-18,162,0,107,1,0,171,280,25:41,Sun,14,15,@,BUF,L 13-33,17,28,11,60.7,0,0,0.0,0.0,81.8,5,34,15.15,5.8,4.91,5.79,4.91,9.5,40,7.0,3,17,25,68.0,1,1,3,0,100.6,21,269,54,4.98,66,6.83,0,2:53,0,4,51,5,42,2,2,27.3,44.4,16,6,8,2,11,3,27.3,1,1,100.0,451,0,4,51,5,42,9,93,4,4,3,2,2,0,269,54,4.98,66,6.83,0,2:53,29,16,12,1,9,4,44.4,1,0,0.0,1,1,1,2,2,0,0,0
47,CLE,2016-12-24,127,0,124,2,0,322,34,32:29,Sat,15,16,,LAC,W 20-17,19,28,9,67.9,0,0,0.0,0.0,84.7,9,48,24.32,4.5,3.43,4.54,3.43,6.7,19,1.8,0,23,46,50.0,2,0,0,1,78.4,29,251,66,3.8,65,5.48,0,3:15,1,4,44,9,92,2,1,40.0,33.3,23,8,10,5,15,6,40.0,1,1,100.0,356,1,4,44,9,92,13,136,2,2,2,3,1,0,251,66,3.8,65,5.48,0,3:15,19,2,15,2,15,5,33.3,2,2,100.0,2,2,2,2,2,0,0,0
48,CLE,2017-01-01,206,2,231,1,4,243,69,38:54,Sun,16,17,@,PIT,L 24-27 (OT),29,40,11,72.5,2,1,5.0,2.5,92.9,4,26,9.09,5.2,4.68,5.03,4.57,7.1,28,2.5,1,24,37,64.9,3,4,34,1,99.3,33,437,77,5.68,69,4.52,4,3:26,1,5,37,9,43,1,0,53.3,21.4,27,12,13,2,15,8,53.3,0,0,,312,1,5,37,9,43,14,80,4,3,3,0,0,0,437,77,5.68,69,4.52,4,3:26,21,5,15,1,14,3,21.4,2,2,100.0,3,3,3,2,1,0,0,0
49,CLE,2017-09-10,180,1,57,1,1,255,35,31:10,Sun,1,1,,PIT,L 18-21,20,30,10,66.7,1,1,3.3,3.3,85.7,7,42,18.92,6.0,4.86,5.17,4.19,9.0,17,2.1,0,24,36,66.7,2,1,8,1,94.1,25,237,62,3.82,54,5.37,1,2:59,1,4,61,13,144,1,0,25.0,38.5,20,3,12,5,12,3,25.0,2,2,100.0,290,1,4,61,13,144,17,205,3,3,3,0,0,0,237,62,3.82,54,5.37,1,2:59,16,1,13,2,13,5,38.5,0,0,,2,1,1,1,1,1,1,0
50,CLE,2017-09-17,293,1,93,0,5,201,136,26:36,Sun,2,2,@,BAL,L 10-24,20,42,22,47.6,1,4,2.4,9.5,39.9,3,7,6.67,7.0,6.51,3.17,2.96,14.7,32,4.3,1,25,34,73.5,2,2,16,1,95.3,21,386,66,5.85,68,4.96,5,3:17,2,11,65,7,45,1,1,16.7,36.4,20,6,12,2,12,2,16.7,2,1,50.0,337,2,11,65,7,45,18,110,3,3,3,2,1,0,386,66,5.85,68,4.96,5,3:17,24,7,16,1,11,4,36.4,0,0,,1,1,1,1,1,0,0,0
51,CLE,2017-09-24,235,2,111,2,3,243,92,26:33,Sun,3,3,@,IND,L 28-31,22,47,25,46.8,2,3,4.3,6.4,50.1,1,7,2.08,5.0,4.9,2.98,2.92,10.7,36,2.6,3,17,24,70.8,1,3,16,0,117.2,21,346,69,5.01,63,5.32,3,3:18,1,10,113,11,99,0,1,38.5,47.1,25,7,13,5,13,5,38.5,0,0,,335,1,10,113,11,99,21,212,4,4,4,1,1,0,346,69,5.01,63,5.32,3,3:18,16,6,7,3,17,8,47.1,0,0,,4,4,4,0,0,0,0,0
52,CLE,2017-10-01,170,0,45,1,1,264,86,24:58,Sun,4,4,,CIN,L 7-31,21,42,21,50.0,0,1,0.0,2.4,52.0,2,13,4.55,4.0,3.86,2.98,2.84,8.1,30,2.9,0,25,30,83.3,4,3,22,0,142.9,17,215,61,3.52,63,5.56,1,2:56,1,4,28,8,66,0,1,31.3,54.5,16,3,9,4,16,5,31.3,2,1,50.0,350,1,4,28,8,66,12,94,4,4,4,1,1,0,215,61,3.52,63,5.56,1,2:56,25,8,15,2,11,6,54.5,0,0,,1,1,1,1,0,0,0,0
53,CLE,2017-10-08,279,2,140,0,3,178,34,34:26,Sun,5,5,,NYJ,L 14-17,24,36,12,66.7,2,2,5.6,5.6,85.5,1,2,2.7,7.8,7.54,6.36,6.19,11.6,18,1.9,0,23,30,76.7,2,3,16,1,99.0,33,419,70,5.99,51,4.16,3,2:57,1,6,60,9,80,0,1,42.9,33.3,22,9,9,4,14,6,42.9,2,1,50.0,212,1,6,60,9,80,15,140,2,2,2,1,1,0,419,70,5.99,51,4.16,3,2:57,14,1,12,1,12,4,33.3,0,0,,2,2,2,2,0,0,0,0
54,CLE,2017-10-15,113,1,134,0,3,217,123,30:56,Sun,6,6,@,HOU,L 17-33,20,37,17,54.1,1,3,2.7,8.1,38.1,4,27,9.76,3.1,2.76,-0.05,-0.05,5.7,33,3.7,0,17,29,58.6,3,1,8,1,102.2,22,247,63,3.92,63,5.4,3,2:59,1,11,72,4,44,1,1,21.4,38.5,16,7,7,2,14,3,21.4,0,0,,340,1,11,72,4,44,15,116,4,3,2,1,1,1,247,63,3.92,63,5.4,3,2:59,18,4,12,2,13,5,38.5,0,0,,2,2,2,1,1,0,0,0
55,CLE,2017-10-22,218,0,66,0,3,189,80,32:42,Sun,7,7,,TEN,L 9-12 (OT),22,39,17,56.4,0,3,0.0,7.7,42.1,2,17,4.88,5.6,5.32,2.13,2.02,9.9,32,2.5,0,21,34,61.8,0,2,14,0,76.7,26,284,67,4.24,68,3.96,3,3:14,1,12,81,5,35,3,4,23.1,29.4,19,2,15,2,13,3,23.1,2,1,50.0,269,1,12,81,5,35,17,116,0,0,0,5,4,0,284,67,4.24,68,3.96,3,3:14,16,5,8,3,17,5,29.4,1,0,0.0,0,0,0,3,3,0,0,0
56,CLE,2017-10-29,161,0,115,2,2,287,88,22:08,Sun,8,8,,MIN,L 16-33,18,34,16,52.9,0,0,0.0,0.0,68.1,3,18,8.11,4.7,4.35,4.74,4.35,8.9,34,2.6,1,27,43,62.8,2,1,1,1,88.0,22,276,59,4.68,78,4.81,2,3:08,1,5,74,5,58,1,4,30.8,37.5,16,5,9,2,13,4,30.8,1,0,0.0,375,1,5,74,5,58,10,132,3,2,1,4,4,0,276,59,4.68,78,4.81,2,3:08,26,5,16,5,16,6,37.5,0,0,,2,2,1,2,1,0,0,0
57,CLE,2017-11-12,212,1,201,2,2,241,104,34:34,Sun,9,10,@,DET,L 24-38,22,40,18,55.0,1,1,2.5,2.5,70.5,4,25,9.09,5.3,4.82,4.68,4.25,9.6,19,5.5,1,17,26,65.4,3,4,8,1,117.6,33,413,77,5.36,49,7.04,2,3:06,1,7,60,7,81,1,1,33.3,45.5,26,14,9,3,15,5,33.3,4,4,100.0,345,1,7,60,7,81,14,141,5,5,5,1,1,0,413,77,5.36,49,7.04,2,3:06,16,7,9,0,11,5,45.5,0,0,,3,3,3,1,1,0,0,0
58,CLE,2017-11-19,134,1,50,0,5,145,139,23:05,Sun,10,11,,JAX,L 7-19,16,32,16,50.0,1,2,3.1,6.3,51.4,5,45,13.51,4.2,3.62,2.0,1.73,8.4,44,3.2,0,17,30,56.7,1,2,9,0,80.6,18,184,55,3.35,76,3.74,5,3:10,1,0,0,6,40,0,2,23.1,30.0,11,2,9,0,13,3,23.1,1,0,0.0,284,1,0,0,6,40,6,40,2,1,1,3,2,0,184,55,3.35,76,3.74,5,3:10,15,7,8,0,20,6,30.0,1,1,100.0,1,1,1,0,0,0,0,0
59,CLE,2017-11-26,236,0,169,1,0,209,152,29:28,Sun,11,12,@,CIN,L 16-30,18,32,14,56.3,0,0,0.0,0.0,83.9,4,32,11.11,7.4,6.56,7.38,6.56,13.1,30,5.1,1,18,28,64.3,2,1,5,0,110.6,31,405,67,6.04,59,6.12,0,2:54,0,7,69,4,35,3,3,40.0,40.0,21,12,8,1,15,6,40.0,3,2,66.7,361,0,7,69,4,35,11,104,3,3,3,3,3,0,405,67,6.04,59,6.12,0,2:54,23,9,12,2,10,4,40.0,0,0,,1,1,1,4,3,0,0,0
60,CLE,2017-12-03,202,1,89,0,2,335,94,25:03,Sun,12,13,@,LAC,L 10-19,15,32,17,46.9,1,1,3.1,3.1,66.5,3,13,8.57,6.3,5.77,5.53,5.06,13.5,25,3.8,0,31,43,72.1,1,1,9,0,102.4,22,291,57,5.11,69,6.22,2,3:02,0,4,24,5,62,1,4,45.5,53.3,17,7,7,3,11,5,45.5,1,0,0.0,429,0,4,24,5,62,9,86,1,1,1,5,4,0,291,57,5.11,69,6.22,2,3:02,23,4,19,0,15,8,53.3,1,1,100.0,1,1,1,1,1,0,0,0
61,CLE,2017-12-10,209,3,136,0,2,256,85,28:38,Sun,13,14,,GNB,L 21-27 (OT),20,28,8,71.4,3,2,10.7,7.1,99.4,2,5,6.67,7.5,6.97,6.39,5.97,10.5,27,3.1,1,35,46,76.1,3,1,9,0,110.4,27,345,57,6.05,74,4.61,2,3:19,0,6,45,3,20,0,0,53.8,50.0,17,5,12,0,13,7,53.8,0,0,,341,0,6,45,3,20,9,65,4,3,3,0,0,0,345,57,6.05,74,4.61,2,3:19,24,7,14,3,16,8,50.0,3,2,66.7,3,3,3,0,0,0,0,0
62,CLE,2017-12-17,136,0,130,1,4,279,97,23:12,Sun,14,15,,BAL,L 10-27,20,37,17,54.1,0,2,0.0,5.4,41.0,2,10,5.13,3.7,3.49,1.24,1.18,6.8,31,3.1,1,26,42,61.9,1,1,9,0,89.3,19,266,58,4.59,74,5.08,4,3:06,0,6,35,7,57,1,2,35.7,43.8,15,5,8,2,14,5,35.7,1,0,0.0,376,0,6,35,7,57,13,92,3,3,3,2,2,0,266,58,4.59,74,5.08,4,3:06,23,10,12,1,16,7,43.8,1,0,0.0,1,1,1,1,1,0,0,0
63,CLE,2017-12-24,178,0,76,0,3,161,97,26:46,Sun,15,16,@,CHI,L 3-20,18,36,18,50.0,0,2,0.0,5.6,41.7,1,4,2.7,4.9,4.81,2.44,2.38,9.9,31,3.1,3,14,23,60.9,0,5,32,0,82.0,20,254,57,4.46,59,4.37,3,2:59,0,8,60,4,25,1,0,30.8,43.8,12,4,8,0,13,4,30.8,1,0,0.0,258,0,8,60,4,25,12,85,3,3,2,0,0,0,254,57,4.46,59,4.37,3,2:59,16,7,7,2,16,7,43.8,1,1,100.0,0,0,0,1,1,0,0,0
64,CLE,2017-12-31,272,2,102,1,2,224,124,30:55,Sun,16,17,@,PIT,L 24-28,16,30,14,53.3,2,1,6.7,3.3,98.5,6,42,16.67,9.1,7.56,8.9,7.42,17.0,28,4.4,2,23,27,85.2,1,3,15,1,98.1,27,374,63,5.94,58,6.0,2,3:05,2,9,77,3,15,1,0,46.7,30.0,17,6,10,1,15,7,46.7,1,0,0.0,348,2,9,77,3,15,12,92,4,4,4,0,0,0,374,63,5.94,58,6.0,2,3:05,20,7,9,4,10,3,30.0,2,0,0.0,3,3,3,1,1,0,0,0
65,CLE,2018-09-09,150,1,177,2,1,313,159,34:48,Sun,1,1,,PIT,T 21-21 (OT),15,40,25,37.5,1,1,2.5,2.5,51.8,7,47,14.89,3.8,3.19,3.13,2.66,10.0,35,4.5,2,23,41,56.1,1,4,22,3,58.3,38,327,85,3.85,80,5.9,1,3:54,6,11,87,12,116,0,0,27.8,46.7,22,10,6,6,18,5,27.8,1,0,0.0,472,6,11,87,12,116,23,203,3,3,3,1,0,0,327,85,3.85,80,5.9,1,3:54,25,7,17,1,15,7,46.7,0,0,,3,3,3,1,0,0,0,0
66,CLE,2018-09-16,234,1,93,1,1,213,62,27:19,Sun,2,2,@,NOR,L 18-21,22,30,8,73.3,1,1,3.3,3.3,94.6,3,12,9.09,7.8,7.09,6.97,6.33,10.6,23,2.7,0,28,35,80.0,2,3,30,0,111.1,27,327,60,5.45,61,4.51,1,2:55,2,4,43,4,53,2,2,33.3,25.0,16,4,10,2,12,4,33.3,2,1,50.0,275,2,4,43,4,53,8,96,2,1,1,3,2,0,327,60,5.45,61,4.51,1,2:55,18,4,11,3,12,3,25.0,0,0,,2,2,0,4,2,0,0,0
67,CLE,2018-09-20,190,0,133,2,0,161,107,30:52,Thu,3,3,,NYJ,W 21-17,21,37,16,56.8,0,0,0.0,0.0,74.2,4,30,9.76,5.1,4.63,5.14,4.63,9.0,30,3.6,2,15,31,48.4,0,2,8,2,37.2,33,323,74,4.36,63,4.25,0,3:13,3,5,41,6,55,2,1,38.9,40.0,20,9,10,1,18,7,38.9,0,0,,268,3,5,41,6,55,11,96,2,2,2,1,1,0,323,74,4.36,63,4.25,0,3:13,14,5,9,0,15,6,40.0,1,1,100.0,2,1,1,2,2,1,1,0
68,CLE,2018-09-30,279,2,208,3,4,426,139,31:23,Sun,4,4,@,LVR,L 42-45 (OT),21,41,20,51.2,2,2,4.9,4.9,70.7,2,16,4.65,6.8,6.49,5.59,5.33,13.3,29,4.8,0,35,58,60.3,4,3,11,2,91.6,31,487,74,6.58,90,6.28,4,4:04,2,8,55,6,65,2,3,33.3,31.3,21,6,13,2,15,5,33.3,1,1,100.0,565,2,8,55,6,65,14,120,5,4,4,5,3,0,487,74,6.58,90,6.28,4,4:04,27,6,20,1,16,5,31.3,1,0,0.0,5,2,2,2,2,3,2,0
69,CLE,2018-10-07,304,1,112,0,1,294,116,36:16,Sun,5,5,,BAL,W 12-9 (OT),25,43,18,58.1,1,1,2.3,2.3,81.7,5,38,10.42,7.1,6.33,6.49,5.81,12.2,25,4.6,0,29,57,50.9,0,2,4,1,58.7,28,416,76,5.47,84,4.88,1,3:36,2,10,66,4,41,2,3,31.6,25.0,20,6,13,1,19,6,31.6,1,0,0.0,410,2,10,66,4,41,14,107,0,0,0,4,3,0,416,76,5.47,84,4.88,1,3:36,25,10,14,1,16,4,25.0,1,1,100.0,1,1,0,3,2,0,0,0
70,CLE,2018-10-14,214,1,103,0,2,203,246,28:23,Sun,6,6,,LAC,L 14-38,22,46,24,47.8,1,2,2.2,4.3,52.6,5,24,9.8,4.7,4.2,3.13,2.82,9.7,36,6.8,3,12,21,57.1,2,1,12,1,101.9,21,317,72,4.4,58,7.74,2,3:07,1,6,53,10,72,2,1,37.5,11.1,18,4,13,1,16,6,37.5,3,1,33.3,449,1,6,53,10,72,16,125,5,5,5,1,1,0,317,72,4.4,58,7.74,2,3:07,24,15,7,2,9,1,11.1,0,0,,1,0,0,2,2,1,1,0
71,CLE,2018-10-21,186,2,119,1,1,342,114,30:27,Sun,7,7,@,TAM,L 23-26 (OT),23,34,11,67.6,2,0,5.9,0.0,104.4,5,29,12.82,5.5,4.77,6.65,5.79,8.1,32,3.6,3,32,52,61.5,0,4,23,2,64.7,23,305,62,4.92,88,5.18,1,3:40,4,14,114,8,65,0,2,21.4,46.2,17,7,8,2,14,3,21.4,2,0,0.0,456,4,14,114,8,65,22,179,3,3,2,3,2,0,305,62,4.92,88,5.18,1,3:40,34,8,20,6,13,6,46.2,1,1,100.0,3,3,3,0,0,0,0,1
72,CLE,2018-10-28,163,2,74,0,1,253,168,27:48,Sun,8,8,@,PIT,L 18-33,22,36,14,61.1,2,1,5.6,2.8,80.8,2,17,5.26,4.5,4.29,4.39,4.16,7.4,31,5.4,2,24,36,66.7,2,1,4,1,93.9,21,237,59,4.02,68,6.19,1,3:04,2,7,52,8,60,2,1,23.1,46.2,17,5,9,3,13,3,23.1,1,1,100.0,421,2,7,52,8,60,15,112,4,4,4,1,1,1,237,59,4.02,68,6.19,1,3:04,25,10,14,1,13,6,46.2,1,1,100.0,2,1,0,3,2,1,0,0
73,CLE,2018-11-04,286,2,102,1,1,360,139,30:51,Sun,9,9,,KAN,L 21-37,30,43,13,69.8,2,1,4.7,2.3,95.9,2,22,4.44,6.7,6.36,6.53,6.24,9.5,24,5.8,2,23,32,71.9,3,2,15,1,127.1,25,388,70,5.54,58,8.6,1,3:06,1,4,20,11,86,1,1,38.5,60.0,26,6,17,3,13,5,38.5,3,2,66.7,499,1,4,20,11,86,15,106,5,5,4,1,1,0,388,70,5.54,58,8.6,1,3:06,27,10,15,2,10,6,60.0,0,0,,3,0,0,1,1,3,0,0
74,CLE,2018-11-11,216,3,211,1,1,311,71,28:37,Sun,10,10,,ATL,W 28-16,17,21,4,81.0,3,1,14.3,4.8,129.3,0,0,0.0,10.3,10.29,11.0,11.0,12.7,19,3.7,0,38,52,73.1,2,2,19,0,100.7,29,427,50,8.54,73,5.23,1,2:49,2,7,38,1,5,0,1,50.0,35.7,19,6,13,0,8,4,50.0,0,0,,382,2,7,38,1,5,8,43,2,1,1,1,1,0,427,50,8.54,73,5.23,1,2:49,25,5,19,1,14,5,35.7,4,2,50.0,4,4,4,0,0,0,0,0
75,CLE,2018-11-25,258,4,84,1,0,243,129,32:04,Sun,11,12,@,CIN,W 35-20,19,26,7,73.1,4,0,15.4,0.0,143.9,0,0,0.0,9.9,9.92,13.0,13.0,13.6,20,6.5,1,27,46,58.7,2,1,12,1,78.4,35,342,61,5.61,67,5.55,0,3:18,2,7,61,13,96,0,0,50.0,33.3,24,7,14,3,10,5,50.0,1,1,100.0,372,2,7,61,13,96,20,157,3,3,2,1,0,0,342,61,5.61,67,5.55,0,3:18,25,7,14,4,12,4,33.3,4,2,50.0,5,5,5,0,0,0,0,0
