Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,NYJ,2015-12-27,285,3,143,0,1,221,63,34:04,Sun,15,16,,NWE,W 26-20 (OT),26,41,15,63.4,3,0,7.3,0.0,109.4,1,11,2.38,7.0,6.79,8.41,8.21,11.0,22,2.9,0,22,31,71.0,1,2,10,1,88.2,27,428,69,6.2,55,5.16,1,3:05,1,6,39,1,7,2,2,38.5,10.0,24,6,17,1,13,5,38.5,0,0,,284,1,6,39,1,7,7,46,2,2,2,2,2,0,428,69,6.2,55,5.16,1,3:05,16,2,13,1,10,1,10.0,3,3,100.0,3,2,2,2,2,0,0,0
32,NYJ,2016-01-03,178,2,122,0,3,182,113,20:47,Sun,16,17,@,BUF,L 17-22,16,37,21,43.2,2,3,5.4,8.1,42.7,1,3,2.63,4.8,4.68,2.24,2.18,11.1,43,2.6,2,18,28,64.3,0,2,0,0,82.7,17,300,55,5.45,73,4.04,3,3:04,1,6,41,4,45,1,3,27.3,45.0,15,4,10,1,11,3,27.3,0,0,,295,1,6,41,4,45,10,86,2,2,1,3,3,0,300,55,5.45,73,4.04,3,3:04,18,5,10,3,20,9,45.0,2,2,100.0,2,2,2,2,1,0,0,0
33,NYJ,2016-09-11,188,2,152,0,1,324,57,34:53,Sun,1,1,,CIN,L 22-23,19,35,16,54.3,2,1,5.7,2.9,77.0,1,1,2.78,5.4,5.22,5.23,5.08,9.9,19,3.0,1,23,30,76.7,1,7,42,1,108.2,30,340,66,5.15,56,6.8,1,3:01,1,7,95,5,44,3,3,33.3,27.3,22,8,11,3,12,4,33.3,0,0,,381,1,7,95,5,44,12,139,2,2,2,4,3,0,340,66,5.15,56,6.8,1,3:01,18,5,11,2,11,3,27.3,0,0,,2,2,1,4,3,0,0,0
34,NYJ,2016-09-15,370,1,123,3,1,307,86,39:12,Thu,2,2,@,BUF,W 37-31,24,34,10,70.6,1,0,2.9,0.0,116.5,1,4,2.86,10.9,10.57,11.47,11.14,15.4,19,4.5,0,19,31,61.3,3,0,0,1,113.2,36,493,71,6.94,50,7.86,1,3:13,1,7,50,6,59,3,1,61.5,30.0,28,7,18,3,13,8,61.5,0,0,,393,1,7,50,6,59,13,109,4,4,4,1,1,0,493,71,6.94,50,7.86,1,3:13,16,6,9,1,10,3,30.0,2,1,50.0,4,4,4,3,3,0,0,0
35,NYJ,2016-09-25,188,0,117,0,8,221,72,27:55,Sun,3,3,@,KAN,L 3-24,20,44,24,45.5,0,6,0.0,13.6,18.2,0,0,0.0,4.3,4.27,-1.86,-1.86,9.4,27,2.7,0,25,33,75.8,1,2,16,0,103.2,22,305,66,4.62,62,4.73,8,2:54,1,3,15,5,59,1,1,50.0,46.7,17,6,9,2,14,7,50.0,2,1,50.0,293,1,3,15,5,59,8,74,3,3,3,1,1,0,305,66,4.62,62,4.73,8,2:54,18,4,14,0,15,7,46.7,1,0,0.0,0,0,0,1,1,0,0,0
36,NYJ,2016-10-02,247,1,58,0,3,288,66,29:15,Sun,4,4,,SEA,L 17-27,23,41,18,56.1,1,3,2.4,7.3,53.0,4,14,8.89,6.0,5.49,3.22,2.93,10.7,26,2.5,0,23,32,71.9,3,2,21,0,130.7,20,305,65,4.69,60,5.9,3,3:04,0,7,60,7,71,1,2,46.7,30.0,20,4,13,3,15,7,46.7,1,1,100.0,354,0,7,60,7,71,14,131,3,3,3,2,2,0,305,65,4.69,60,5.9,3,3:04,21,4,15,2,10,3,30.0,0,0,,1,2,2,1,1,0,0,0
37,NYJ,2016-10-09,244,1,72,0,0,375,61,28:10,Sun,5,5,@,PIT,L 13-31,25,38,13,65.8,1,0,2.6,0.0,93.6,3,11,7.32,6.4,5.95,6.95,6.44,9.8,24,2.5,0,34,47,72.3,4,1,5,0,124.0,17,316,58,5.45,72,6.06,0,3:00,1,4,18,1,10,2,1,18.2,50.0,16,4,12,0,11,2,18.2,1,0,0.0,436,1,4,18,1,10,5,28,4,4,4,1,1,0,316,58,5.45,72,6.06,0,3:00,30,3,23,4,10,5,50.0,1,0,0.0,1,1,1,2,2,0,0,0
38,NYJ,2016-10-17,197,0,33,0,2,225,171,23:58,Mon,6,6,@,ARI,L 3-28,20,37,17,54.1,0,2,0.0,5.4,47.7,1,8,2.63,5.3,5.18,2.89,2.82,9.9,35,4.9,3,24,35,68.6,1,0,0,0,95.5,14,230,52,4.42,70,5.66,2,3:05,0,10,83,9,64,1,0,15.4,54.5,11,2,8,1,13,2,15.4,2,1,50.0,396,0,10,83,9,64,19,147,4,4,4,0,0,0,230,52,4.42,70,5.66,2,3:05,28,10,14,4,11,6,54.5,0,0,,0,0,0,1,1,0,0,0
39,NYJ,2016-10-23,189,2,155,1,2,234,11,36:37,Sun,7,7,,BAL,W 24-16,13,22,9,59.1,2,0,9.1,0.0,122.3,5,26,18.52,8.6,7.0,10.41,8.48,14.5,11,1.0,0,25,44,56.8,0,2,14,2,52.7,39,344,66,5.21,57,4.3,2,2:54,3,4,25,4,35,1,3,37.5,21.4,16,7,7,2,16,6,37.5,1,0,0.0,245,3,4,25,4,35,8,60,1,1,1,3,3,0,344,66,5.21,57,4.3,2,2:54,11,0,11,0,14,3,21.4,1,0,0.0,3,3,3,2,1,0,0,0
40,NYJ,2016-10-30,222,1,171,3,0,339,68,33:41,Sun,8,8,@,CLE,W 31-28,16,34,18,47.1,1,0,2.9,0.0,79.0,2,6,5.56,6.5,6.17,7.12,6.72,13.9,18,3.8,1,27,51,52.9,2,1,6,2,70.6,35,393,71,5.54,70,5.81,0,3:15,2,5,37,2,10,1,2,46.7,50.0,21,8,12,1,15,7,46.7,1,1,100.0,407,2,5,37,2,10,7,47,3,2,2,2,2,0,393,71,5.54,70,5.81,0,3:15,22,4,17,1,16,8,50.0,0,0,,4,4,4,1,1,0,0,0
41,NYJ,2016-11-06,191,1,140,1,2,137,137,29:38,Sun,9,9,@,MIA,L 23-27,18,29,11,62.1,1,2,3.4,6.9,67.2,3,22,9.38,6.6,5.97,4.17,3.78,10.6,32,4.3,1,17,29,58.6,1,1,12,0,82.1,21,331,53,6.25,62,4.42,2,3:19,0,10,77,8,86,3,2,27.3,45.5,18,3,10,5,11,3,27.3,0,0,,274,0,10,77,8,86,18,163,3,3,3,2,2,0,331,53,6.25,62,4.42,2,3:19,20,7,9,4,11,5,45.5,1,0,0.0,2,2,2,3,3,0,0,0
42,NYJ,2016-11-13,157,1,139,0,1,155,125,25:31,Sun,10,10,,LAR,L 6-9,19,32,13,59.4,1,1,3.1,3.1,70.2,1,6,3.03,4.9,4.76,4.13,4.0,8.3,34,3.7,0,17,30,56.7,0,3,10,0,70.8,25,296,58,5.1,67,4.18,1,2:54,0,4,31,7,55,0,3,33.3,35.3,17,6,8,3,12,4,33.3,0,0,,280,0,4,31,7,55,11,86,0,0,0,3,3,0,296,58,5.1,67,4.18,1,2:54,16,6,10,0,17,6,35.3,0,0,,1,1,0,0,0,0,0,0
43,NYJ,2016-11-27,269,2,64,0,2,286,91,29:24,Sun,11,12,,NWE,L 17-22,22,32,10,68.8,2,0,6.3,0.0,115.2,1,0,3.03,8.4,8.15,9.66,9.36,12.2,21,4.3,0,30,50,60.0,2,0,0,0,89.2,23,333,56,5.95,71,5.31,2,3:04,0,6,66,2,15,1,3,45.5,28.6,16,5,10,1,11,5,45.5,0,0,,377,0,6,66,2,15,8,81,2,1,1,4,3,0,333,56,5.95,71,5.31,2,3:04,26,6,18,2,14,4,28.6,1,1,100.0,2,2,2,2,1,0,0,0
44,NYJ,2016-12-05,214,1,36,0,3,282,139,21:36,Mon,12,13,,IND,L 10-41,16,37,21,43.2,1,3,2.7,8.1,37.7,1,2,2.63,5.8,5.63,2.68,2.61,13.4,40,3.5,1,23,29,79.3,4,1,7,0,146.8,14,250,52,4.81,70,6.01,3,2:53,1,6,90,3,28,1,2,27.3,53.8,13,2,10,1,11,3,27.3,2,1,50.0,421,1,6,90,3,28,9,118,5,5,5,2,2,0,250,52,4.81,70,6.01,3,2:53,27,5,18,4,13,7,53.8,1,0,0.0,1,1,1,1,1,0,0,0
45,NYJ,2016-12-11,216,0,188,2,1,116,248,41:55,Sun,13,14,@,SFO,W 23-17 (OT),23,35,12,65.7,0,1,0.0,2.9,75.5,6,41,14.63,6.2,5.27,4.89,4.17,9.4,27,9.2,1,15,26,57.7,1,2,17,0,81.6,40,404,81,4.99,55,6.62,1,3:21,0,9,56,3,25,3,1,44.4,16.7,24,13,11,0,18,8,44.4,1,1,100.0,364,0,9,56,3,25,12,81,2,2,2,3,1,0,404,81,4.99,55,6.62,1,3:21,17,11,5,1,12,2,16.7,1,0,0.0,2,0,0,3,3,1,1,0
46,NYJ,2016-12-17,244,1,116,0,4,236,67,32:32,Sat,14,15,,MIA,L 13-34,25,46,21,54.3,1,3,2.2,6.5,51.5,3,22,6.12,5.3,4.98,2.8,2.63,9.8,27,2.5,0,12,18,66.7,4,1,0,1,126.2,23,360,72,5.0,46,6.59,4,3:02,1,3,42,9,70,2,0,33.3,41.7,20,8,10,2,15,5,33.3,3,0,0.0,303,1,3,42,9,70,12,112,5,5,4,0,0,0,360,72,5.0,46,6.59,4,3:02,13,2,10,1,12,5,41.7,0,0,,1,1,1,2,2,0,0,0
47,NYJ,2016-12-24,128,0,111,0,4,211,114,25:17,Sat,15,16,@,NWE,L 3-41,8,24,16,33.3,0,3,0.0,12.5,13.9,2,8,7.69,5.3,4.92,-0.29,-0.27,16.0,40,2.9,2,18,29,62.1,3,1,9,0,118.6,29,239,55,4.35,70,4.64,4,2:48,0,6,77,3,20,1,2,9.1,61.1,14,7,6,1,11,1,9.1,3,2,66.7,325,0,6,77,3,20,9,97,5,5,5,2,2,0,239,55,4.35,70,4.64,4,2:48,21,6,12,3,18,11,61.1,0,0,,0,0,0,2,1,0,0,0
48,NYJ,2017-01-01,202,2,127,0,0,162,68,31:27,Sun,16,17,,BUF,W 30-10,20,30,10,66.7,2,0,6.7,0.0,109.0,1,8,3.23,6.7,6.52,8.07,7.81,10.1,28,2.4,1,15,31,48.4,0,3,20,1,50.7,30,329,61,5.39,62,3.71,0,2:58,3,2,15,0,0,3,1,30.8,37.5,18,7,11,0,13,4,30.8,2,0,0.0,230,3,2,15,0,0,2,15,1,1,1,1,1,0,329,61,5.39,62,3.71,0,2:58,14,7,7,0,16,6,37.5,1,0,0.0,3,3,3,3,3,0,0,0
49,NYJ,2017-09-10,176,0,38,1,2,218,190,26:56,Sun,1,1,@,BUF,L 12-21,26,39,13,66.7,0,2,0.0,5.1,56.3,1,11,2.5,4.5,4.4,2.21,2.15,6.8,42,4.5,1,16,28,57.1,2,2,6,1,91.1,15,214,55,3.89,72,5.67,2,2:54,1,5,62,6,50,2,0,28.6,47.1,11,2,8,1,14,4,28.6,1,1,100.0,408,1,5,62,6,50,11,112,3,3,3,1,0,0,214,55,3.89,72,5.67,2,2:54,23,10,11,2,17,8,47.1,0,0,,1,0,0,2,2,1,0,0
50,NYJ,2017-09-17,145,2,126,0,2,230,180,28:58,Sun,2,2,@,LVR,L 20-45,16,24,8,66.7,2,0,8.3,0.0,114.2,4,21,14.29,6.0,5.18,7.71,6.61,9.1,27,6.7,3,23,28,82.1,3,0,0,0,136.6,25,271,53,5.11,55,7.45,2,3:00,0,5,47,9,79,2,1,58.3,66.7,17,6,9,2,12,7,58.3,0,0,,410,0,5,47,9,79,14,126,6,6,6,1,1,0,271,53,5.11,55,7.45,2,3:00,21,6,13,2,12,8,66.7,0,0,,2,2,2,2,2,0,0,0
51,NYJ,2017-09-24,233,1,103,1,1,195,30,36:08,Sun,3,3,,MIA,W 20-6,18,23,5,78.3,1,0,4.3,0.0,126.3,2,16,8.0,10.1,9.32,11.0,10.12,12.9,15,2.0,0,26,45,57.8,1,3,25,2,57.2,34,336,59,5.69,63,3.57,1,2:58,2,10,94,8,51,2,0,30.8,8.3,16,4,9,3,13,4,30.8,0,0,,225,2,10,94,8,51,18,145,1,1,0,0,0,0,336,59,5.69,63,3.57,1,2:58,16,0,12,4,12,1,8.3,3,0,0.0,2,2,2,3,2,0,0,0
52,NYJ,2017-10-01,215,0,256,2,2,136,175,34:24,Sun,4,4,,JAX,W 23-20 (OT),23,32,9,71.9,0,1,0.0,3.1,82.2,5,40,13.51,6.7,5.81,5.31,4.59,9.3,39,4.5,0,15,35,42.9,1,1,4,1,51.6,32,471,69,6.83,75,4.15,2,3:33,1,10,70,6,47,3,2,35.3,26.7,18,6,12,0,17,6,35.3,1,1,100.0,311,1,10,70,6,47,16,117,2,2,2,3,2,0,471,69,6.83,75,4.15,2,3:33,20,9,8,3,15,4,26.7,0,0,,2,2,2,4,3,0,0,0
53,NYJ,2017-10-08,178,2,34,0,1,279,140,25:34,Sun,5,5,@,CLE,W 17-14,23,30,7,76.7,2,1,6.7,3.3,101.2,3,16,9.09,5.9,5.39,5.77,5.24,7.7,33,4.2,0,24,36,66.7,2,1,2,2,85.3,18,212,51,4.16,70,5.99,1,2:57,3,9,80,6,60,1,0,33.3,42.9,14,1,12,1,12,4,33.3,0,0,,419,3,9,80,6,60,15,140,2,2,2,2,0,0,212,51,4.16,70,5.99,1,2:57,22,9,9,4,14,6,42.9,2,1,50.0,2,2,2,1,1,0,0,0
54,NYJ,2017-10-15,334,2,74,0,3,257,118,33:40,Sun,6,6,,NWE,L 17-24,31,47,16,66.0,2,2,4.3,4.3,84.9,4,20,7.84,7.1,6.55,6.04,5.57,10.8,25,4.7,1,20,38,52.6,2,0,0,1,80.7,24,408,75,5.44,63,5.95,3,3:10,2,6,69,6,45,1,1,52.9,53.8,23,6,15,2,17,9,52.9,3,1,33.3,375,2,6,69,6,45,12,114,3,3,3,2,1,0,408,75,5.44,63,5.95,3,3:10,23,6,13,4,13,7,53.8,0,0,,2,2,2,1,1,0,0,0
55,NYJ,2017-10-22,180,3,92,1,2,304,53,28:02,Sun,7,7,@,MIA,L 28-31,17,27,10,63.0,3,1,11.1,3.7,108.4,3,29,10.0,6.7,6.0,7.22,6.5,10.6,25,2.1,0,25,37,67.6,4,3,22,2,106.1,22,272,52,5.23,65,5.49,2,3:25,2,12,124,9,76,0,1,36.4,38.5,16,4,10,2,11,4,36.4,0,0,,357,2,12,124,9,76,21,200,4,4,4,1,1,0,272,52,5.23,65,5.49,2,3:25,25,3,16,6,13,5,38.5,0,0,,4,4,4,0,0,0,0,0
56,NYJ,2017-10-29,236,2,43,0,1,246,140,31:41,Sun,8,8,,ATL,L 20-25,26,33,7,78.8,2,0,6.1,0.0,119.3,3,21,8.33,7.2,6.56,8.36,7.67,9.1,32,4.4,0,18,29,62.1,2,1,8,0,112.1,22,279,58,4.81,62,6.23,1,3:02,2,6,50,6,68,2,4,33.3,35.7,15,2,11,2,15,5,33.3,1,1,100.0,386,2,6,50,6,68,12,118,2,1,1,4,4,0,279,58,4.81,62,6.23,1,3:02,18,4,12,2,14,5,35.7,0,0,,2,2,2,4,2,0,0,0
57,NYJ,2017-11-02,137,1,194,3,0,244,63,33:30,Thu,9,9,,BUF,W 34-21,14,20,6,70.0,1,0,5.0,0.0,106.2,1,3,4.76,6.9,6.52,7.85,7.48,9.8,22,2.9,1,29,40,72.5,2,7,41,0,104.6,41,331,62,5.34,69,4.45,0,3:20,3,10,66,11,99,2,0,42.9,37.5,21,10,6,5,14,6,42.9,0,0,,307,3,10,66,11,99,21,165,3,3,3,0,0,0,331,62,5.34,69,4.45,0,3:20,21,3,13,5,16,6,37.5,1,0,0.0,4,4,4,2,2,0,0,0
58,NYJ,2017-11-12,219,1,56,0,2,181,90,28:06,Sun,10,10,@,TAM,L 10-15,23,39,16,59.0,1,1,2.6,2.6,77.1,6,43,13.33,5.6,4.87,4.97,4.31,9.5,31,2.9,0,17,34,50.0,1,1,6,1,63.5,19,275,64,4.3,66,4.11,2,3:02,1,8,77,6,50,1,3,20.0,43.8,15,2,11,2,15,3,20.0,2,1,50.0,271,1,8,77,6,50,14,127,1,0,0,3,3,0,275,64,4.3,66,4.11,2,3:02,17,2,12,3,16,7,43.8,0,0,,1,1,1,1,1,0,0,0
59,NYJ,2017-11-26,282,3,109,0,1,154,145,28:10,Sun,11,12,,CAR,L 27-35,19,36,17,52.8,3,0,8.3,0.0,109.4,3,25,7.69,7.8,7.23,9.5,8.77,14.8,33,4.4,2,11,28,39.3,0,3,14,0,57.7,26,391,65,6.02,64,4.67,1,3:25,0,7,68,10,84,2,3,35.7,21.4,21,3,14,4,14,5,35.7,0,0,,299,0,7,68,10,84,17,152,4,1,0,3,3,0,391,65,6.02,64,4.67,1,3:25,17,5,9,3,14,3,21.4,1,1,100.0,3,3,3,2,2,0,0,0
60,NYJ,2017-12-03,331,1,157,3,0,362,112,42:49,Sun,12,13,,KAN,W 38-31,26,36,10,72.2,1,0,2.8,0.0,109.8,0,0,0.0,9.2,9.19,9.75,9.75,12.7,11,10.2,0,19,33,57.6,4,2,4,0,135.4,49,488,85,5.74,46,10.3,0,3:20,0,5,40,8,30,3,1,65.0,37.5,30,10,16,4,20,13,65.0,1,1,100.0,474,0,5,40,8,30,13,70,4,4,4,2,1,0,488,85,5.74,46,10.3,0,3:20,17,3,14,0,8,3,37.5,1,0,0.0,4,3,3,3,3,1,1,0
61,NYJ,2017-12-10,41,0,59,0,2,189,84,22:25,Sun,13,14,@,DEN,L 0-23,8,21,13,38.1,0,1,0.0,4.8,26.5,4,19,16.0,2.0,1.64,-0.19,-0.16,5.1,35,2.4,1,19,31,61.3,1,2,11,0,89.3,23,100,48,2.08,68,4.01,2,2:45,0,4,20,3,21,0,3,23.1,41.2,6,4,1,1,13,3,23.1,1,0,0.0,273,0,4,20,3,21,7,41,2,2,2,4,3,0,100,48,2.08,68,4.01,2,2:45,17,5,10,2,17,7,41.2,1,1,100.0,0,0,0,0,0,0,0,0
62,NYJ,2017-12-17,170,1,124,1,2,281,131,30:50,Sun,14,15,@,NOR,L 19-31,19,39,20,48.7,1,2,2.6,5.1,49.0,1,9,2.5,4.4,4.25,2.56,2.5,8.9,28,4.7,2,26,36,72.2,2,0,0,1,101.7,28,294,68,4.32,64,6.44,2,3:20,3,8,50,8,92,2,1,33.3,30.0,19,9,7,3,15,5,33.3,1,0,0.0,412,3,8,50,8,92,16,142,4,4,4,1,1,0,294,68,4.32,64,6.44,2,3:20,23,7,13,3,10,3,30.0,1,1,100.0,2,1,1,2,2,1,0,0
63,NYJ,2017-12-24,98,0,197,1,3,290,89,27:02,Sun,15,16,,LAC,L 7-14,15,28,13,53.6,0,1,0.0,3.6,49.6,3,21,9.68,3.5,3.16,1.89,1.71,6.5,30,3.0,1,22,40,55.0,1,0,0,0,86.5,30,295,61,4.84,70,5.41,3,3:03,0,5,34,8,80,0,0,21.4,33.3,13,7,5,1,14,3,21.4,1,0,0.0,379,0,5,34,8,80,13,114,2,2,2,1,0,0,295,61,4.84,70,5.41,3,3:03,21,6,14,1,15,5,33.3,0,0,,1,1,1,0,0,0,0,0
64,NYJ,2017-12-31,207,0,40,0,0,183,147,25:11,Sun,16,17,@,NWE,L 6-26,19,36,17,52.8,0,0,0.0,0.0,72.9,4,25,10.0,5.8,5.18,5.75,5.18,10.9,38,3.9,1,19,40,47.5,2,2,12,0,77.4,19,247,59,4.19,80,4.13,0,3:08,0,9,84,4,49,2,1,0.0,26.7,14,1,11,2,12,0,0.0,1,1,100.0,330,0,9,84,4,49,13,133,3,3,3,1,1,1,247,59,4.19,80,4.13,0,3:08,28,10,12,6,15,4,26.7,1,1,100.0,0,0,0,3,2,0,0,0
65,NYJ,2018-09-10,180,2,169,2,2,300,39,33:07,Mon,1,1,@,DET,W 48-17,16,21,5,76.2,2,1,9.5,4.8,116.8,2,18,8.7,8.6,7.83,8.33,7.61,11.3,15,2.6,0,29,52,55.8,1,0,0,5,39.4,36,349,59,5.92,67,5.06,2,3:18,5,7,49,3,15,2,1,42.9,23.1,18,7,10,1,14,6,42.9,3,2,66.7,339,5,7,49,3,15,10,64,2,2,2,3,1,0,349,59,5.92,67,5.06,2,3:18,20,2,15,3,13,3,23.1,2,0,0.0,6,6,6,2,2,0,0,0
66,NYJ,2018-09-16,320,1,42,0,3,122,135,31:35,Sun,2,2,,MIA,L 12-20,25,41,16,61.0,1,2,2.4,4.9,74.6,3,14,6.82,7.8,7.27,6.1,5.68,12.8,31,4.4,1,17,23,73.9,2,4,46,0,114.8,19,362,63,5.75,58,4.43,3,3:04,2,7,50,2,10,2,0,30.0,46.2,21,3,17,1,10,3,30.0,0,0,,257,2,7,50,2,10,9,60,3,3,2,0,0,0,362,63,5.75,58,4.43,3,3:04,18,6,9,3,13,6,46.2,0,0,,1,1,0,2,2,0,0,0
67,NYJ,2018-09-20,161,0,107,2,3,190,133,29:08,Thu,3,3,@,CLE,L 17-21,15,31,16,48.4,0,2,0.0,6.5,38.2,2,8,6.06,5.2,4.88,2.29,2.15,10.7,33,4.0,2,21,37,56.8,0,4,30,0,70.8,30,268,63,4.25,74,4.36,3,3:13,0,6,55,5,41,1,2,40.0,38.9,14,5,9,0,15,6,40.0,1,1,100.0,323,0,6,55,5,41,11,96,2,1,1,2,2,0,268,63,4.25,74,4.36,3,3:13,20,9,10,1,18,7,38.9,0,0,,2,2,2,1,1,0,0,0
68,NYJ,2018-09-30,144,1,34,0,0,377,126,22:25,Sun,4,4,@,JAX,L 12-31,17,34,17,50.0,1,0,2.9,0.0,74.0,3,23,8.11,4.2,3.89,4.82,4.43,8.5,34,3.7,1,29,38,76.3,2,2,11,1,113.6,14,178,51,3.49,74,6.8,0,3:12,3,6,43,9,89,2,3,23.1,40.0,10,2,6,2,13,3,23.1,1,0,0.0,503,3,6,43,9,89,15,132,3,2,2,3,3,1,178,51,3.49,74,6.8,0,3:12,23,5,16,2,15,6,40.0,1,1,100.0,1,0,0,2,2,1,0,0
69,NYJ,2018-10-07,189,3,323,1,2,344,92,28:54,Sun,5,5,,DEN,W 34-16,10,22,12,45.5,3,1,13.6,4.5,98.1,1,9,4.35,8.6,8.22,9.27,8.87,18.9,17,5.4,0,35,51,68.6,2,4,33,1,92.3,38,512,61,8.39,72,6.06,2,3:09,1,4,33,6,45,2,1,46.2,28.6,18,11,7,0,13,6,46.2,0,0,,436,1,4,33,6,45,10,78,2,1,1,1,1,0,512,61,8.39,72,6.06,2,3:09,26,5,19,2,14,4,28.6,1,0,0.0,4,4,4,3,2,0,0,0
70,NYJ,2018-10-14,267,2,107,0,2,301,127,37:02,Sun,6,6,,IND,W 42-34,24,30,6,80.0,2,1,6.7,3.3,113.9,2,13,6.25,8.9,8.34,8.73,8.19,11.1,23,5.5,0,23,43,53.5,4,0,0,3,77.8,36,374,68,5.5,66,6.48,2,3:10,4,7,49,8,66,7,2,40.0,41.7,18,5,12,1,15,6,40.0,0,0,,428,4,7,49,8,66,15,115,4,4,4,2,2,0,374,68,5.5,66,6.48,2,3:10,24,7,15,2,12,5,41.7,1,0,0.0,3,3,3,7,7,0,0,0
71,NYJ,2018-10-21,192,1,71,1,4,228,88,27:49,Sun,7,7,,MIN,L 17-37,17,42,25,40.5,1,3,2.4,7.1,34.4,3,14,6.67,4.6,4.27,1.83,1.71,11.3,24,3.7,2,25,40,62.5,2,1,13,0,94.6,24,263,69,3.81,65,4.86,4,3:29,0,8,71,6,55,1,3,15.4,13.3,16,8,7,1,13,2,15.4,2,1,50.0,316,0,8,71,6,55,14,126,4,4,4,4,3,0,263,69,3.81,65,4.86,4,3:29,15,3,10,2,15,2,13.3,1,1,100.0,2,2,2,1,1,0,0,0
72,NYJ,2018-10-28,150,1,57,0,0,216,179,27:16,Sun,8,8,@,CHI,L 10-24,14,29,15,48.3,1,0,3.4,0.0,75.8,1,3,3.33,5.2,5.0,5.86,5.67,10.7,34,5.3,1,16,29,55.2,2,2,4,0,102.1,24,207,54,3.83,65,6.08,0,3:00,0,8,45,2,25,1,1,21.4,33.3,12,3,8,1,14,3,21.4,1,1,100.0,395,0,8,45,2,25,10,70,3,3,3,2,1,0,207,54,3.83,65,6.08,0,3:00,22,10,11,1,12,4,33.3,1,1,100.0,1,1,1,1,1,0,0,0
73,NYJ,2018-11-04,202,0,80,0,4,104,64,31:34,Sun,9,9,@,MIA,L 6-13,21,39,18,53.8,0,4,0.0,10.3,31.8,4,27,9.3,5.2,4.7,0.56,0.51,9.6,27,2.4,0,15,24,62.5,0,4,35,0,72.2,21,282,64,4.41,55,3.05,4,2:58,0,5,45,5,55,2,2,15.4,18.8,15,5,8,2,13,2,15.4,2,0,0.0,168,0,5,45,5,55,10,100,1,1,1,2,2,0,282,64,4.41,55,3.05,4,2:58,7,1,6,0,16,3,18.8,2,2,100.0,0,0,0,3,2,0,0,0
74,NYJ,2018-11-11,116,0,83,1,2,239,212,20:38,Sun,10,10,,BUF,L 10-41,17,34,17,50.0,0,2,0.0,5.9,35.8,3,19,8.11,3.4,3.14,0.76,0.7,6.8,46,4.6,2,16,26,61.5,2,1,8,0,117.3,18,199,55,3.62,73,6.18,2,3:03,0,1,10,4,30,1,2,8.3,50.0,12,5,7,0,12,1,8.3,3,2,66.7,451,0,1,10,4,30,5,40,4,5,5,2,2,0,199,55,3.62,73,6.18,2,3:03,23,10,13,0,16,8,50.0,1,1,100.0,1,1,1,1,1,0,0,0
75,NYJ,2018-11-25,264,1,74,0,1,283,215,25:34,Sun,11,12,,NWE,L 13-27,26,45,19,57.8,1,1,2.2,2.2,73.9,2,12,4.26,5.9,5.62,5.31,5.09,10.2,36,6.0,1,20,31,64.5,2,0,0,0,115.4,15,338,62,5.45,67,7.43,1,2:58,0,8,47,11,105,2,2,42.9,41.7,18,4,12,2,14,6,42.9,1,0,0.0,498,0,8,47,11,105,19,152,3,3,3,2,2,0,338,62,5.45,67,7.43,1,2:58,25,11,12,2,12,5,41.7,1,1,100.0,1,1,1,2,2,0,0,0
