Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,GNB,2015-12-27,77,1,101,0,4,260,121,29:44,Sun,15,16,@,ARI,L 8-38,16,29,13,55.2,1,1,3.4,3.4,67.5,9,78,23.68,2.7,2.03,1.79,1.37,4.8,26,4.7,1,19,28,67.9,2,2,9,1,106.3,26,178,64,2.78,56,6.8,4,3:02,2,7,59,10,119,0,1,29.4,50.0,16,5,7,4,17,5,29.4,3,2,66.7,381,2,7,59,10,119,17,178,5,5,5,1,1,0,178,64,2.78,56,6.8,4,3:02,19,5,13,1,10,5,50.0,0,0,,1,0,0,0,0,1,1,0
32,GNB,2016-01-03,274,1,76,0,2,91,151,35:42,Sun,16,17,,MIN,L 13-20,28,44,16,63.6,1,1,2.3,2.3,80.8,5,17,10.2,6.2,5.59,5.66,5.08,9.8,27,5.6,1,10,19,52.6,0,3,8,1,44.0,26,350,75,4.67,49,4.94,2,3:06,2,7,54,5,37,2,2,13.3,18.2,19,5,13,1,15,2,13.3,6,3,50.0,242,2,7,54,5,37,12,91,2,2,2,2,2,0,350,75,4.67,49,4.94,2,3:06,14,6,5,3,11,2,18.2,1,1,100.0,1,1,1,2,2,0,0,0
33,GNB,2016-09-11,199,2,95,1,0,300,48,28:37,Sun,1,1,@,JAX,W 27-23,20,34,14,58.8,2,0,5.9,0.0,95.1,1,0,2.86,5.9,5.69,7.03,6.83,10.0,26,1.8,1,24,39,61.5,1,3,20,1,83.3,25,294,60,4.9,68,5.12,0,3:10,1,5,24,9,79,2,3,50.0,26.7,18,6,10,2,14,7,50.0,1,1,100.0,348,1,5,24,9,79,14,103,2,2,2,3,3,0,294,60,4.9,68,5.12,0,3:10,20,4,14,2,15,4,26.7,4,3,75.0,3,3,3,2,2,0,0,0
34,GNB,2016-09-18,180,1,83,1,3,254,30,29:42,Sun,2,2,@,MIN,L 14-17,20,36,16,55.6,1,1,2.8,2.8,70.7,5,33,12.2,5.0,4.39,4.31,3.78,9.0,22,1.4,0,22,31,71.0,2,4,32,0,116.9,23,263,64,4.11,57,4.98,3,3:12,1,6,72,13,137,0,1,46.2,28.6,20,5,10,5,13,6,46.2,1,0,0.0,284,1,6,72,13,137,19,209,2,2,2,1,1,0,263,64,4.11,57,4.98,3,3:12,15,2,11,2,14,4,28.6,2,1,50.0,2,2,2,0,0,0,0,0
35,GNB,2016-09-25,201,4,123,0,0,368,50,24:53,Sun,3,3,,DET,W 34-27,15,24,9,62.5,4,0,16.7,0.0,129.3,2,4,7.69,8.4,7.73,11.71,10.81,13.4,23,2.2,0,28,41,68.3,3,3,17,1,110.6,24,324,50,6.48,67,6.24,0,2:54,1,4,45,4,86,2,2,50.0,57.1,17,6,9,2,10,5,50.0,0,0,,418,1,4,45,4,86,8,131,3,3,3,3,2,0,324,50,6.48,67,6.24,0,2:54,22,4,17,1,14,8,57.1,1,1,100.0,4,4,4,2,2,0,0,0
36,GNB,2016-10-09,259,2,147,0,2,178,43,36:38,Sun,4,5,,NYG,W 23-16,23,45,22,51.1,2,2,4.4,4.4,65.0,0,0,0.0,5.8,5.76,4.64,4.64,11.3,15,2.9,0,18,35,51.4,1,4,21,0,75.7,32,406,77,5.27,54,4.09,2,3:15,1,6,57,6,51,3,3,47.4,30.8,23,9,13,1,19,9,47.4,0,0,,221,1,6,57,6,51,12,108,1,1,1,3,3,0,406,77,5.27,54,4.09,2,3:15,14,2,12,0,13,4,30.8,0,0,,2,2,2,3,3,0,0,0
37,GNB,2016-10-16,294,1,78,0,4,233,191,30:10,Sun,5,6,,DAL,L 16-30,31,42,11,73.8,1,1,2.4,2.4,90.8,1,0,2.33,7.0,6.84,6.4,6.26,9.5,33,5.8,0,18,27,66.7,3,2,14,1,115.2,24,372,67,5.55,62,6.84,4,3:09,2,5,23,7,60,3,3,53.8,27.3,24,4,17,3,13,7,53.8,1,0,0.0,424,2,5,23,7,60,12,83,3,3,3,3,3,0,372,67,5.55,62,6.84,4,3:09,24,7,14,3,11,3,27.3,1,1,100.0,1,1,1,3,3,0,0,0
38,GNB,2016-10-20,303,3,103,0,1,120,69,39:36,Thu,6,7,,CHI,W 26-10,39,56,17,69.6,3,0,5.4,0.0,102.2,2,23,3.45,5.4,5.22,6.48,6.26,7.8,18,3.8,0,10,26,38.5,0,1,10,2,21.3,23,406,81,5.01,45,4.2,1,3:12,2,9,56,10,108,2,1,56.3,25.0,32,5,21,6,16,9,56.3,2,1,50.0,189,2,9,56,10,108,19,164,1,1,1,1,1,0,406,81,5.01,45,4.2,1,3:12,13,3,9,1,8,2,25.0,0,0,,3,3,2,3,2,0,0,0
39,GNB,2016-10-30,223,4,108,0,0,277,90,31:17,Sun,7,8,@,ATL,L 32-33,28,38,10,73.7,4,0,10.5,0.0,125.5,3,23,7.32,5.9,5.44,7.97,7.39,8.0,19,4.7,1,28,35,80.0,3,2,11,0,128.2,19,331,60,5.52,56,6.55,0,3:06,0,6,68,7,46,1,2,60.0,44.4,24,5,16,3,10,6,60.0,1,0,0.0,367,0,6,68,7,46,13,114,4,3,3,2,2,0,331,60,5.52,56,6.55,0,3:06,25,6,16,3,9,4,44.4,1,1,100.0,4,3,3,1,1,1,1,0
40,GNB,2016-11-06,289,3,116,0,1,270,85,29:57,Sun,8,9,,IND,L 26-31,26,43,17,60.5,3,1,7.0,2.3,94.8,3,8,6.52,6.7,6.28,7.07,6.61,11.1,28,3.0,2,23,36,63.9,1,2,11,2,72.7,19,405,65,6.23,66,5.38,1,3:09,2,4,25,4,35,2,1,33.3,50.0,25,7,16,2,12,4,33.3,0,0,,355,2,4,25,4,35,8,60,4,4,4,1,1,0,405,65,6.23,66,5.38,1,3:09,22,7,14,1,14,7,50.0,0,0,,3,2,2,3,2,1,0,0
41,GNB,2016-11-13,333,2,69,1,3,292,154,30:29,Sun,9,10,@,TEN,L 25-47,32,55,23,58.2,2,2,3.6,3.6,76.2,5,46,8.33,6.1,5.55,5.15,4.72,10.4,31,5.0,1,20,27,74.1,5,1,13,0,148.5,13,402,73,5.51,59,7.56,3,3:36,0,12,107,7,65,2,2,26.7,50.0,21,4,17,0,15,4,26.7,4,2,50.0,446,0,12,107,7,65,19,172,6,5,5,2,2,0,402,73,5.51,59,7.56,3,3:36,19,3,13,3,14,7,50.0,1,0,0.0,3,2,1,2,2,1,0,0
42,GNB,2016-11-20,340,3,84,0,2,364,151,30:23,Sun,10,11,@,WAS,L 24-42,27,44,17,61.4,3,1,6.8,2.3,100.6,2,20,4.35,7.7,7.39,8.07,7.72,12.6,30,5.0,3,21,30,70.0,3,2,11,0,144.3,19,424,65,6.52,62,8.31,2,3:16,0,6,59,6,40,1,1,46.7,64.3,19,2,15,2,15,7,46.7,2,1,50.0,515,0,6,59,6,40,12,99,6,4,3,1,1,0,424,65,6.52,62,8.31,2,3:16,21,6,14,1,14,9,64.3,1,1,100.0,3,3,3,2,1,0,0,0
43,GNB,2016-11-28,313,2,74,1,0,211,81,35:23,Mon,11,12,@,PHI,W 27-13,30,39,9,76.9,2,0,5.1,0.0,116.7,0,0,0.0,8.0,8.03,9.05,9.05,10.4,18,4.5,1,24,36,66.7,0,4,43,1,70.5,28,387,67,5.78,58,5.03,0,2:58,1,7,51,7,42,2,2,71.4,45.5,25,7,15,3,14,10,71.4,1,1,100.0,292,1,7,51,7,42,14,93,1,1,1,2,2,0,387,67,5.78,58,5.03,0,2:58,20,7,12,1,11,5,45.5,1,0,0.0,3,3,3,2,2,0,0,0
44,GNB,2016-12-04,200,2,109,1,1,184,123,28:29,Sun,12,13,,HOU,W 21-13,20,30,10,66.7,2,0,6.7,0.0,108.9,1,9,3.23,6.7,6.45,8.0,7.74,10.0,27,4.6,0,22,35,62.9,2,2,18,0,95.4,26,309,57,5.42,64,4.8,1,3:08,1,4,30,3,12,0,0,33.3,40.0,16,7,9,0,12,4,33.3,2,1,50.0,307,1,4,30,3,12,7,42,2,2,1,0,0,0,309,57,5.42,64,4.8,1,3:08,17,8,9,0,15,6,40.0,2,1,50.0,3,3,3,0,0,0,0,0
45,GNB,2016-12-11,237,3,93,2,0,218,136,28:10,Sun,13,14,,SEA,W 38-10,18,25,7,72.0,3,0,12.0,0.0,142.7,1,9,3.85,9.5,9.12,11.88,11.42,13.2,26,5.2,0,22,39,56.4,1,3,22,5,41.3,30,330,56,5.89,68,5.21,0,3:11,6,5,50,7,63,1,1,36.4,50.0,18,5,10,3,11,4,36.4,1,0,0.0,354,6,5,50,7,63,12,113,1,1,1,1,1,0,330,56,5.89,68,5.21,0,3:11,22,7,14,1,12,6,50.0,1,0,0.0,5,5,5,2,1,0,0,0
46,GNB,2016-12-18,225,0,226,3,0,354,95,32:47,Sun,14,15,@,CHI,W 30-27,19,31,12,61.3,0,0,0.0,0.0,87.0,4,27,11.43,7.3,6.43,7.26,6.43,11.8,19,5.0,1,30,43,69.8,2,1,8,3,81.0,23,451,58,7.78,63,7.13,0,3:15,4,8,64,6,40,3,2,30.0,37.5,20,9,9,2,10,3,30.0,1,0,0.0,449,4,8,64,6,40,14,104,3,3,3,2,2,0,451,58,7.78,63,7.13,0,3:15,29,5,21,3,8,3,37.5,0,0,,3,3,3,3,3,0,0,0
47,GNB,2016-12-24,308,4,40,1,0,353,93,28:59,Sat,15,16,,MIN,W 38-25,28,39,11,71.8,4,0,10.3,0.0,133.2,4,39,9.3,7.9,7.16,9.95,9.02,11.0,20,4.7,0,34,50,68.0,3,4,29,0,108.2,15,348,58,6.0,74,6.03,0,3:12,2,3,21,8,70,1,2,46.2,33.3,19,1,18,0,13,6,46.2,0,0,,446,2,3,21,8,70,11,91,3,2,1,2,2,0,348,58,6.0,74,6.03,0,3:12,22,4,18,0,15,5,33.3,3,3,100.0,5,5,5,1,1,0,0,0
48,GNB,2017-01-01,295,4,153,0,0,332,76,34:09,Sun,16,17,@,DET,W 31-24,27,39,12,69.2,4,0,10.3,0.0,126.0,1,5,2.5,7.6,7.38,9.62,9.38,10.9,21,3.6,1,26,41,63.4,2,2,15,1,94.8,31,448,71,6.31,64,6.38,0,3:21,1,10,75,5,30,1,1,53.8,41.7,28,9,17,2,13,7,53.8,0,0,,408,1,10,75,5,30,15,105,3,3,3,2,1,0,448,71,6.31,64,6.38,0,3:21,24,5,19,0,12,5,41.7,0,0,,4,3,2,1,1,1,1,0
49,GNB,2017-09-10,286,1,84,1,1,135,90,39:13,Sun,1,1,,SEA,W 17-9,28,42,14,66.7,1,1,2.4,2.4,86.5,4,25,8.7,6.8,6.22,6.21,5.67,10.2,18,5.0,0,14,27,51.9,0,3,23,0,66.1,28,370,74,5.0,48,4.69,1,3:09,1,8,70,8,50,1,3,56.3,25.0,26,8,16,2,16,9,56.3,0,0,,225,1,8,70,8,50,16,120,0,0,0,3,3,0,370,74,5.0,48,4.69,1,3:09,12,3,8,1,12,3,25.0,0,0,,2,2,2,1,1,0,0,0
50,GNB,2017-09-17,308,2,59,1,2,223,141,31:23,Sun,2,2,@,ATL,L 23-34,33,50,17,66.0,2,1,4.0,2.0,90.7,3,35,5.66,6.2,5.81,6.06,5.72,9.3,27,5.2,2,19,28,67.9,1,3,29,0,103.7,15,367,68,5.4,58,6.28,2,3:10,0,10,70,6,34,1,2,41.7,45.5,24,4,18,2,12,5,41.7,3,3,100.0,364,0,10,70,6,34,16,104,4,4,4,2,2,0,367,68,5.4,58,6.28,2,3:10,19,7,12,0,11,5,45.5,0,0,,3,2,2,1,1,1,0,0
51,GNB,2017-09-24,280,3,64,0,1,191,110,29:21,Sun,3,3,,CIN,W 27-24 (OT),28,42,14,66.7,3,1,7.1,2.4,102.6,6,33,12.5,6.7,5.83,7.02,6.15,10.0,30,3.7,0,21,27,77.8,2,3,21,0,120.8,17,344,65,5.29,60,5.02,1,3:18,1,4,33,7,68,2,1,46.7,33.3,22,4,15,3,15,7,46.7,0,0,,301,1,4,33,7,68,11,101,3,3,3,2,1,0,344,65,5.29,60,5.02,1,3:18,21,6,13,2,12,4,33.3,0,0,,3,3,3,2,2,0,0,0
52,GNB,2017-09-28,169,4,91,1,0,205,103,28:09,Thu,4,4,,CHI,W 35-14,19,27,8,70.4,4,0,14.8,0.0,127.9,2,10,6.9,6.3,5.83,9.22,8.59,8.9,30,3.4,1,21,33,63.6,1,1,13,2,65.8,24,260,53,4.91,64,4.81,0,3:52,4,7,55,8,62,0,0,50.0,41.7,17,5,9,3,14,7,50.0,1,1,100.0,308,4,7,55,8,62,15,117,2,2,2,1,0,0,260,53,4.91,64,4.81,0,3:52,20,7,11,2,12,5,41.7,2,2,100.0,5,5,5,0,0,0,0,0
53,GNB,2017-10-08,182,3,160,1,1,245,163,24:54,Sun,5,5,@,DAL,W 35-31,19,29,10,65.5,3,0,10.3,0.0,122.9,4,39,12.12,6.3,5.52,8.34,7.33,9.6,35,4.7,1,25,36,69.4,3,1,6,1,104.5,25,342,58,5.9,72,5.67,1,3:07,3,6,38,7,70,1,1,42.9,58.3,25,9,13,3,7,3,42.9,1,1,100.0,408,3,6,38,7,70,13,108,4,4,4,1,1,0,342,58,5.9,72,5.67,1,3:07,26,10,15,1,12,7,58.3,3,3,100.0,5,4,2,1,1,1,0,0
54,GNB,2017-10-15,155,1,72,0,3,239,112,27:51,Sun,6,6,@,MIN,L 10-23,20,37,17,54.1,1,3,2.7,8.1,42.1,4,20,9.76,4.2,3.78,1.08,0.98,7.8,32,3.5,1,24,38,63.2,1,0,0,1,78.7,24,227,65,3.49,70,5.01,3,3:16,2,8,92,7,65,1,3,23.5,33.3,14,2,11,1,17,4,23.5,3,2,66.7,351,2,8,92,7,65,15,157,2,2,2,3,3,0,227,65,3.49,70,5.01,3,3:16,24,7,13,4,12,4,33.3,1,0,0.0,1,1,1,1,1,0,0,0
55,GNB,2017-10-22,79,0,181,2,1,324,161,23:04,Sun,7,7,,NOR,L 17-26,12,25,13,48.0,0,1,0.0,4.0,39.9,1,8,3.85,3.2,3.04,1.36,1.31,6.6,36,4.5,2,27,38,71.1,1,1,7,2,83.7,24,260,50,5.2,75,6.47,1,2:58,2,8,54,7,80,1,2,36.4,53.3,16,8,4,4,11,4,36.4,0,0,,485,2,8,54,7,80,15,134,3,3,2,2,2,0,260,50,5.2,75,6.47,1,2:58,25,7,16,2,15,8,53.3,1,1,100.0,2,2,2,2,1,0,0,0
56,GNB,2017-11-06,233,0,78,2,0,353,64,23:05,Mon,8,9,,DET,L 17-30,26,38,12,68.4,0,0,0.0,0.0,86.0,3,12,7.32,6.1,5.68,6.13,5.68,9.0,33,1.9,1,26,33,78.8,2,1,8,0,131.4,17,311,58,5.36,67,6.22,0,2:45,1,2,20,2,19,1,3,22.2,61.5,21,7,13,1,9,2,22.2,2,0,0.0,417,1,2,20,2,19,4,39,3,3,3,4,3,0,311,58,5.36,67,6.22,0,2:45,24,4,19,1,13,8,61.5,0,0,,2,2,2,2,1,0,0,0
57,GNB,2017-11-12,182,1,160,1,0,268,55,33:53,Sun,9,10,@,CHI,W 23-16,18,25,7,72.0,1,0,4.0,0.0,110.7,3,30,10.71,7.3,6.5,8.08,7.21,10.1,17,3.2,0,21,35,60.0,1,5,29,0,93.5,37,342,65,5.26,57,5.67,0,3:03,1,5,35,8,78,3,3,43.8,28.6,18,6,10,2,16,7,43.8,1,1,100.0,323,1,5,35,8,78,13,113,1,1,1,3,3,0,342,65,5.26,57,5.67,0,3:03,14,1,12,1,14,4,28.6,1,0,0.0,2,2,2,4,3,0,0,0
58,GNB,2017-11-19,190,0,75,0,5,161,58,29:57,Sun,10,11,,BAL,L 0-23,21,36,15,58.3,0,3,0.0,8.3,43.6,6,49,14.29,5.3,4.52,1.53,1.31,9.0,26,2.2,1,22,28,78.6,1,3,22,1,87.6,25,265,67,3.96,57,3.84,5,3:01,1,5,53,3,30,0,3,30.8,21.4,16,5,11,0,13,4,30.8,4,1,25.0,219,1,5,53,3,30,8,83,2,2,2,3,3,0,265,67,3.96,57,3.84,5,3:01,14,4,7,3,14,3,21.4,1,1,100.0,0,0,0,0,0,0,0,0
59,GNB,2017-11-26,227,3,80,1,0,341,121,26:24,Sun,11,12,@,PIT,L 28-31,17,26,9,65.4,3,0,11.5,0.0,134.3,4,18,13.33,8.7,7.57,11.04,9.57,13.4,24,5.0,0,33,45,73.3,4,1,10,2,105.9,24,307,54,5.69,70,6.6,0,3:04,3,3,27,5,45,0,1,46.2,61.5,15,6,8,1,13,6,46.2,1,1,100.0,462,3,3,27,5,45,8,72,4,3,2,1,1,0,307,54,5.69,70,6.6,0,3:04,28,6,21,1,13,8,61.5,1,1,100.0,4,4,4,1,0,0,0,0
60,GNB,2017-12-03,77,0,199,2,1,230,165,26:44,Sun,12,13,,TAM,W 26-20 (OT),13,22,9,59.1,0,1,0.0,4.5,48.3,2,7,8.33,3.5,3.21,1.45,1.33,5.9,35,4.7,0,21,32,65.6,2,7,40,0,107.6,29,276,53,5.21,74,5.34,1,2:59,1,7,47,8,74,2,2,41.7,56.3,16,10,5,1,12,5,41.7,0,0,,395,1,7,47,8,74,15,121,2,2,2,2,2,0,276,53,5.21,74,5.34,1,2:59,25,8,16,1,16,9,56.3,0,0,,3,2,2,2,2,0,0,0
61,GNB,2017-12-10,256,3,85,1,0,209,136,36:17,Sun,13,14,@,CLE,W 27-21 (OT),35,46,11,76.1,3,0,6.5,0.0,111.2,1,9,2.13,5.6,5.45,6.87,6.72,7.3,27,5.0,0,20,28,71.4,3,2,5,2,98.7,27,341,74,4.61,57,6.05,0,3:19,2,3,20,6,45,0,0,50.0,53.8,24,7,14,3,16,8,50.0,3,2,66.7,345,2,3,20,6,45,9,65,3,3,3,0,0,0,341,74,4.61,57,6.05,0,3:19,17,5,12,0,13,7,53.8,0,0,,4,3,3,0,0,0,0,0
62,GNB,2017-12-17,264,3,120,0,4,236,151,26:03,Sun,14,15,@,CAR,L 24-31,26,45,19,57.8,3,3,6.7,6.7,71.5,3,26,6.25,5.9,5.5,4.2,3.94,10.2,38,4.0,0,20,31,64.5,4,1,6,0,127.2,19,384,67,5.73,70,5.53,4,3:14,0,6,28,5,40,1,1,36.4,50.0,24,9,13,2,11,4,36.4,3,2,66.7,387,0,6,28,5,40,11,68,4,4,4,1,1,0,384,67,5.73,70,5.53,4,3:14,29,11,15,3,12,6,50.0,0,0,,3,3,3,1,1,0,0,0
63,GNB,2017-12-23,126,0,113,0,2,124,112,28:23,Sat,15,16,,MIN,L 0-16,17,40,23,42.5,0,2,0.0,5.0,30.2,1,4,2.44,3.2,3.07,0.9,0.88,7.4,33,3.4,0,14,25,56.0,1,3,15,0,82.7,24,239,65,3.68,61,3.87,2,2:58,0,6,79,2,10,0,3,26.7,26.7,12,5,6,1,15,4,26.7,4,0,0.0,236,0,6,79,2,10,8,89,1,1,1,3,3,0,239,65,3.68,61,3.87,2,2:58,15,5,9,1,15,4,26.7,0,0,,0,0,0,0,0,0,0,0
64,GNB,2017-12-31,153,1,103,0,4,305,51,31:47,Sun,16,17,@,DET,L 11-35,20,32,12,62.5,1,2,3.1,6.3,63.7,4,40,11.11,4.8,4.25,2.59,2.31,7.7,23,2.2,1,20,29,69.0,3,2,18,0,137.9,27,256,63,4.06,54,6.59,4,2:56,0,8,68,5,62,1,2,28.6,33.3,17,4,10,3,14,4,28.6,2,1,50.0,356,0,8,68,5,62,13,130,4,3,3,2,2,0,256,63,4.06,54,6.59,4,2:56,18,4,12,2,12,4,33.3,0,0,,1,0,0,1,1,1,1,0
65,GNB,2018-09-09,301,3,69,0,2,155,139,26:38,Sun,1,1,,CHI,W 24-23,24,37,13,64.9,3,1,8.1,2.7,110.3,4,40,9.76,8.1,7.34,8.54,7.71,12.5,27,5.1,1,23,35,65.7,0,4,16,0,75.3,18,370,59,6.27,66,4.45,2,3:07,1,8,72,5,35,1,3,38.5,41.2,16,2,14,0,13,5,38.5,1,0,0.0,294,1,8,72,5,35,13,107,2,2,2,3,3,0,370,59,6.27,66,4.45,2,3:07,18,7,8,3,17,7,41.2,2,0,0.0,3,3,3,1,1,0,0,0
66,GNB,2018-09-16,253,1,98,0,0,412,68,38:08,Sun,2,2,,MIN,T 29-29 (OT),30,42,12,71.4,1,0,2.4,0.0,97.4,4,28,8.7,6.0,5.5,6.5,5.93,8.4,18,3.8,0,35,48,72.9,4,2,13,1,117.7,24,351,70,5.01,68,7.06,0,3:37,1,7,54,8,70,5,0,30.8,50.0,24,9,11,4,13,4,30.8,0,0,,480,1,7,54,8,70,15,124,4,3,3,3,0,0,351,70,5.01,68,7.06,0,3:37,24,3,20,1,14,7,50.0,0,0,,2,2,2,6,5,0,0,0
67,GNB,2018-09-23,240,2,100,0,1,220,166,30:55,Sun,3,3,@,WAS,L 17-31,27,45,18,60.0,2,0,4.4,0.0,91.4,4,25,8.16,5.3,4.9,6.22,5.71,8.9,35,4.7,2,12,20,60.0,2,0,0,1,110.4,17,340,66,5.15,55,7.02,1,3:16,1,11,115,6,66,1,1,42.9,45.5,19,7,11,1,14,6,42.9,2,0,0.0,386,1,11,115,6,66,17,181,4,4,4,1,1,0,340,66,5.15,55,7.02,1,3:16,20,9,7,4,11,5,45.5,0,0,,2,2,2,1,1,0,0,0
68,GNB,2018-09-30,282,1,141,1,2,87,58,34:37,Sun,4,4,,BUF,W 22-0,22,40,18,55.0,1,1,2.5,2.5,76.9,2,16,4.76,7.1,6.71,6.43,6.12,12.8,16,3.6,0,16,33,48.5,0,7,64,2,29.7,32,423,74,5.72,56,2.59,2,3:11,3,5,60,3,20,3,0,57.9,18.8,22,9,12,1,19,11,57.9,1,0,0.0,145,3,5,60,3,20,8,80,0,0,0,0,0,0,423,74,5.72,56,2.59,2,3:11,11,2,6,3,16,3,18.8,0,0,,2,2,1,3,3,0,0,0
69,GNB,2018-10-07,423,3,98,0,3,170,94,33:20,Sun,5,5,@,DET,L 23-31,32,52,20,61.5,3,0,5.8,0.0,108.0,4,19,7.14,8.1,7.55,9.29,8.63,13.2,28,3.4,2,14,26,53.8,2,3,13,0,99.8,20,521,76,6.86,57,4.63,3,3:23,0,12,112,8,71,1,1,30.0,38.5,30,6,23,1,10,3,30.0,2,2,100.0,264,0,12,112,8,71,20,183,4,4,4,2,1,0,521,76,6.86,57,4.63,3,3:23,18,6,9,3,13,5,38.5,0,0,,3,1,0,5,1,2,1,0
70,GNB,2018-10-15,405,2,116,1,0,227,174,31:08,Mon,6,6,,SFO,W 33-30,25,46,21,54.3,2,0,4.3,0.0,100.4,3,20,6.12,8.8,8.27,9.67,9.08,16.2,30,5.8,1,16,23,69.6,2,2,18,1,112.0,21,521,70,7.44,55,7.29,0,3:10,3,6,54,2,10,4,3,30.8,22.2,26,8,17,1,13,4,30.8,2,1,50.0,401,3,6,54,2,10,8,64,3,3,3,3,3,0,521,70,7.44,55,7.29,0,3:10,18,9,8,1,9,2,22.2,0,0,,3,3,3,4,4,0,0,0
71,GNB,2018-10-28,253,1,106,2,1,281,135,25:50,Sun,7,8,@,LAR,L 27-29,18,30,12,60.0,1,0,3.3,0.0,102.9,3,33,9.09,8.4,7.67,9.1,8.27,14.1,34,4.0,0,20,36,55.6,3,5,26,0,108.7,19,359,52,6.9,75,5.55,1,3:19,0,2,10,2,15,2,2,22.2,44.4,16,5,11,0,9,2,22.2,0,0,,416,0,2,10,2,15,4,25,3,1,1,2,2,1,359,52,6.9,75,5.55,1,3:19,23,4,18,1,18,8,44.4,1,1,100.0,3,3,3,2,2,0,0,0
72,GNB,2018-11-04,250,2,117,0,1,310,123,32:34,Sun,8,9,@,NWE,L 17-31,24,43,19,55.8,2,0,4.7,0.0,89.2,1,9,2.27,5.8,5.68,6.74,6.59,10.4,31,4.0,3,23,36,63.9,1,2,21,0,100.5,25,367,69,5.32,69,6.28,1,3:10,0,7,63,5,30,1,1,46.2,36.4,22,6,14,2,13,6,46.2,1,0,0.0,433,0,7,63,5,30,12,93,4,4,4,1,1,0,367,69,5.32,69,6.28,1,3:10,28,11,13,4,11,4,36.4,1,0,0.0,2,2,2,1,1,0,0,0
73,GNB,2018-11-11,182,2,195,2,1,163,131,27:52,Sun,9,10,,MIA,W 31-12,19,28,9,67.9,2,0,7.1,0.0,112.1,2,17,6.67,6.5,6.07,7.93,7.4,9.6,23,5.7,0,23,37,62.2,0,6,50,1,61.0,25,377,55,6.85,66,4.45,1,2:54,2,6,45,3,10,1,4,40.0,28.6,21,10,11,0,10,4,40.0,2,1,50.0,294,2,6,45,3,10,9,55,0,0,0,4,4,0,377,55,6.85,66,4.45,1,2:54,19,6,11,2,14,4,28.6,4,3,75.0,4,4,4,1,1,0,0,0
74,GNB,2018-11-15,311,2,48,1,0,205,173,25:42,Thu,10,11,@,SEA,L 24-27,21,30,9,70.0,2,0,6.7,0.0,128.7,5,21,14.29,10.4,8.89,11.7,10.03,14.8,35,4.9,1,21,31,67.7,2,3,20,0,107.6,13,359,48,7.48,69,5.48,0,2:56,1,5,80,6,30,1,2,27.3,40.0,14,3,11,0,11,3,27.3,0,0,,378,1,5,80,6,30,11,110,3,3,3,2,2,0,359,48,7.48,69,5.48,0,2:56,23,9,12,2,15,6,40.0,2,2,100.0,3,3,3,2,1,0,0,0
75,GNB,2018-11-25,172,1,82,1,1,325,91,25:23,Sun,11,12,@,MIN,L 17-24,17,28,11,60.7,1,0,3.6,0.0,94.0,4,26,12.5,6.1,5.38,6.86,6.0,10.1,29,3.1,0,29,38,76.3,3,2,17,0,127.6,19,254,51,4.98,69,6.03,1,3:07,0,4,20,6,55,1,1,20.0,50.0,14,5,8,1,10,2,20.0,1,0,0.0,416,0,4,20,6,55,10,75,3,3,3,3,1,0,254,51,4.98,69,6.03,1,3:07,22,4,18,0,14,7,50.0,1,0,0.0,2,2,2,1,1,0,0,0
