Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
37,MIA,2016-10-09,149,0,51,1,2,163,235,23:16,Sun,5,5,,TEN,L 17-30,12,18,6,66.7,0,2,0.0,11.1,62.3,6,42,25.0,8.3,6.21,3.28,2.46,12.4,41,5.7,1,20,29,69.0,3,0,0,0,117.5,17,200,41,4.88,70,5.69,2,2:51,0,8,83,5,40,1,1,36.4,41.7,8,3,5,0,11,4,36.4,0,0,,398,0,8,83,5,40,13,123,4,4,3,1,1,0,200,41,4.88,70,5.69,2,2:51,23,13,8,2,12,5,41.7,1,0,0.0,2,2,2,1,1,0,0,0
38,MIA,2016-10-16,252,0,222,3,0,169,128,36:30,Sun,6,6,,PIT,W 30-15,24,32,8,75.0,0,0,0.0,0.0,97.4,0,0,0.0,7.9,7.88,7.88,7.88,10.5,16,8.0,1,19,35,54.3,1,2,20,2,53.2,36,474,68,6.97,53,5.6,0,3:07,2,8,95,6,65,3,0,50.0,27.3,24,12,10,2,14,7,50.0,0,0,,297,2,8,95,6,65,14,160,2,1,1,0,0,0,474,68,6.97,53,5.6,0,3:07,15,3,11,1,11,3,27.3,1,0,0.0,3,3,3,5,3,0,0,0
39,MIA,2016-10-23,198,1,256,2,0,200,67,37:02,Sun,7,7,,BUF,W 28-25,15,25,10,60.0,1,0,4.0,0.0,99.4,1,6,3.85,7.9,7.62,8.72,8.38,13.2,22,3.0,2,14,28,50.0,1,4,21,0,85.4,42,454,68,6.68,54,4.94,0,3:19,0,13,116,6,45,2,1,41.7,23.1,26,15,9,2,12,5,41.7,0,0,,267,0,13,116,6,45,19,161,3,2,2,1,1,0,454,68,6.68,54,4.94,0,3:19,16,4,9,3,13,3,23.1,0,0,,3,2,2,2,2,1,1,0
40,MIA,2016-11-06,137,1,137,1,0,191,140,30:22,Sun,8,9,,NYJ,W 27-23,17,29,12,58.6,1,0,3.4,0.0,83.8,1,12,3.33,4.7,4.57,5.41,5.23,8.1,21,6.7,1,18,29,62.1,1,3,22,2,64.0,32,274,62,4.42,53,6.25,0,3:19,2,8,86,10,77,2,3,45.5,27.3,20,7,9,4,11,5,45.5,1,0,0.0,331,2,8,86,10,77,18,163,2,2,2,3,3,0,274,62,4.42,53,6.25,0,3:19,18,3,10,5,11,3,27.3,0,0,,3,3,3,2,2,0,0,0
41,MIA,2016-11-13,231,2,106,1,1,309,70,27:01,Sun,9,10,@,LAC,W 31-24,17,24,7,70.8,2,0,8.3,0.0,130.6,1,9,4.0,9.6,9.24,11.29,10.84,13.6,24,2.9,0,23,44,52.3,3,3,17,4,59.8,25,337,50,6.74,71,5.34,1,3:20,4,11,81,4,29,1,1,40.0,54.5,17,5,11,1,10,4,40.0,0,0,,379,4,11,81,4,29,15,110,3,3,3,1,1,0,337,50,6.74,71,5.34,1,3:20,29,3,19,7,11,6,54.5,0,0,,4,4,4,1,1,0,0,0
42,MIA,2016-11-20,142,2,98,0,1,125,102,28:41,Sun,10,11,@,LAR,W 14-10,24,34,10,70.6,2,1,5.9,2.9,89.3,4,30,10.53,4.2,3.74,4.03,3.61,5.9,28,3.6,1,17,31,54.8,0,1,9,0,64.6,19,240,57,4.21,60,3.78,1,3:17,1,8,82,8,70,0,1,9.1,15.4,17,5,10,2,11,1,9.1,0,0,,227,1,8,82,8,70,16,152,1,1,1,2,1,0,240,57,4.21,60,3.78,1,3:17,12,3,6,3,13,2,15.4,1,1,100.0,2,2,2,0,0,0,0,0
43,MIA,2016-11-27,263,3,95,1,0,282,193,30:32,Sun,11,12,,SFO,W 31-24,20,30,10,66.7,3,0,10.0,0.0,130.6,2,22,6.25,8.8,8.22,10.77,10.09,13.2,25,7.7,0,29,46,63.0,3,2,14,1,92.8,26,358,58,6.17,73,6.51,0,3:19,2,4,42,7,65,1,1,50.0,50.0,19,6,12,1,12,6,50.0,0,0,,475,2,4,42,7,65,11,107,3,3,3,1,1,0,358,58,6.17,73,6.51,0,3:19,25,9,15,1,14,7,50.0,2,2,100.0,4,4,4,1,1,0,0,0
44,MIA,2016-12-04,215,1,62,0,3,386,110,30:46,Sun,12,13,@,BAL,L 6-38,29,40,11,72.5,1,3,2.5,7.5,63.1,2,11,4.76,5.4,5.12,2.5,2.38,7.4,20,5.5,1,37,50,74.0,4,0,0,1,114.2,16,277,58,4.78,70,7.09,3,2:54,2,7,57,7,68,0,1,30.8,45.5,16,3,11,2,13,4,30.8,0,0,,496,2,7,57,7,68,14,125,5,5,5,1,1,0,277,58,4.78,70,7.09,3,2:54,28,8,20,0,11,5,45.5,2,2,100.0,1,0,0,1,0,1,0,0
45,MIA,2016-12-11,231,3,83,0,3,125,175,30:04,Sun,13,14,,ARI,W 26-23,18,25,7,72.0,3,1,12.0,4.0,125.3,1,11,3.85,9.2,8.88,9.84,9.46,12.8,27,6.5,1,18,33,54.5,2,3,20,2,58.3,31,314,57,5.51,63,4.76,3,3:30,4,14,118,7,54,1,1,30.8,30.8,15,3,11,1,13,4,30.8,0,0,,300,4,14,118,7,54,21,172,3,2,0,2,1,0,314,57,5.51,63,4.76,3,3:30,21,6,10,5,13,4,30.8,0,0,,3,3,3,1,1,0,0,0
46,MIA,2016-12-17,236,4,67,0,1,244,116,27:28,Sat,14,15,@,NYJ,W 34-13,12,18,6,66.7,4,1,22.2,5.6,126.2,1,0,5.26,13.1,12.42,15.06,14.26,19.7,23,5.0,0,25,46,54.3,1,3,22,3,49.5,27,303,46,6.59,72,5.0,1,3:02,4,9,70,3,42,0,2,41.7,33.3,13,2,10,1,12,5,41.7,0,0,,360,4,9,70,3,42,12,112,1,1,1,2,2,0,303,46,6.59,72,5.0,1,3:02,20,8,10,2,15,5,33.3,3,0,0.0,5,5,4,0,0,0,0,0
47,MIA,2016-12-24,233,2,261,2,1,317,272,33:40,Sat,15,16,@,BUF,W 34-31 (OT),16,30,14,53.3,2,1,6.7,3.3,87.2,0,0,0.0,7.8,7.77,7.6,7.6,14.6,49,5.6,1,26,39,66.7,3,2,12,0,117.1,38,494,68,7.26,90,6.54,1,3:38,0,2,15,5,35,2,1,41.7,44.4,22,12,10,0,12,5,41.7,0,0,,589,0,2,15,5,35,7,50,4,4,4,3,1,0,494,68,7.26,90,6.54,1,3:38,30,14,15,1,18,8,44.4,2,1,50.0,4,4,4,3,2,0,0,0
48,MIA,2017-01-01,205,2,75,0,2,276,120,28:38,Sun,16,17,,NWE,L 14-35,24,34,10,70.6,2,1,5.9,2.9,93.4,0,0,0.0,6.0,6.03,5.88,5.88,8.5,29,4.1,1,25,34,73.5,3,0,0,0,126.6,23,280,57,4.91,63,6.29,2,2:53,0,9,73,7,64,0,2,58.3,58.3,16,3,13,0,12,7,58.3,0,0,,396,0,9,73,7,64,16,137,4,3,3,3,2,0,280,57,4.91,63,6.29,2,2:53,22,8,12,2,12,7,58.3,0,0,,2,2,2,0,0,0,0,0
49,MIA,2017-09-17,225,1,111,0,0,323,44,33:22,Sun,1,2,@,LAC,W 19-17,24,34,10,70.6,1,0,2.9,0.0,98.9,2,5,5.56,6.6,6.25,7.21,6.81,9.4,14,3.1,1,31,39,79.5,1,1,8,0,109.7,32,336,68,4.94,54,6.8,0,2:54,0,5,23,6,56,4,1,38.5,25.0,21,6,13,2,13,5,38.5,1,0,0.0,367,0,5,23,6,56,11,79,2,2,2,3,1,0,336,68,4.94,54,6.8,0,2:54,24,3,19,2,8,2,25.0,0,0,,1,1,1,4,4,0,0,0
50,MIA,2017-09-24,195,1,30,0,2,233,103,23:52,Sun,2,3,@,NYJ,L 6-20,26,45,19,57.8,1,2,2.2,4.4,59.5,3,25,6.25,4.3,4.06,2.78,2.6,7.5,34,3.0,1,18,23,78.3,1,2,16,0,123.4,15,225,63,3.57,59,5.69,2,2:58,1,8,51,10,94,0,2,8.3,30.8,16,0,12,4,12,1,8.3,3,0,0.0,336,1,8,51,10,94,18,145,2,2,2,3,2,0,225,63,3.57,59,5.69,2,2:58,16,4,9,3,13,4,30.8,0,0,,1,1,0,0,0,0,0,0
51,MIA,2017-10-01,128,0,58,0,1,261,86,25:32,Sun,3,4,,NOR,L 0-20,20,28,8,71.4,0,1,0.0,3.6,71.1,4,36,12.5,4.6,4.0,2.96,2.59,6.4,28,3.1,0,29,41,70.7,2,1,7,0,103.8,15,186,47,3.96,70,4.96,1,3:04,0,11,90,8,71,0,2,12.5,46.2,11,3,7,1,8,1,12.5,1,0,0.0,347,0,11,90,8,71,19,161,2,2,2,3,2,0,186,47,3.96,70,4.96,1,3:04,22,4,16,2,13,6,46.2,2,1,50.0,0,0,0,0,0,0,0,0
52,MIA,2017-10-08,78,1,100,0,2,119,69,29:45,Sun,4,5,,TEN,W 16-10,12,27,15,44.4,1,1,3.7,3.7,50.2,1,14,3.57,2.9,2.79,1.96,1.89,6.5,20,3.5,0,21,32,65.6,1,6,22,0,82.7,31,178,59,3.02,58,3.24,2,3:13,2,5,23,11,77,1,1,33.3,15.4,12,5,7,0,15,5,33.3,0,0,,188,2,5,23,11,77,16,100,1,1,1,1,1,0,178,59,3.02,58,3.24,2,3:13,14,3,9,2,13,2,15.4,0,0,,2,2,1,1,1,0,0,0
53,MIA,2017-10-15,151,2,138,0,1,239,100,34:24,Sun,5,6,@,ATL,W 20-17,19,33,14,57.6,2,1,6.1,3.0,76.7,0,0,0.0,4.6,4.58,4.42,4.42,7.9,19,5.3,1,24,35,68.6,1,2,9,1,85.3,31,289,64,4.52,56,6.05,1,2:52,1,4,42,6,73,2,1,41.7,54.5,20,7,10,3,12,5,41.7,3,2,66.7,339,1,4,42,6,73,10,115,2,2,2,2,1,0,289,64,4.52,56,6.05,1,2:52,19,5,13,1,11,6,54.5,1,0,0.0,2,2,2,2,2,0,0,0
54,MIA,2017-10-22,304,4,53,0,2,180,92,31:58,Sun,6,7,,NYJ,W 31-28,25,37,12,67.6,4,2,10.8,5.4,108.6,3,22,7.5,8.2,7.6,7.95,7.35,12.2,22,4.2,1,17,27,63.0,3,3,29,1,103.9,25,357,65,5.49,52,5.23,2,3:25,2,9,76,12,124,1,0,38.5,36.4,25,3,16,6,13,5,38.5,0,0,,272,2,9,76,12,124,21,200,4,4,4,0,0,0,357,65,5.49,52,5.23,2,3:25,16,4,10,2,11,4,36.4,0,0,,4,4,4,1,1,0,0,0
55,MIA,2017-10-26,151,0,45,0,2,121,174,28:46,Thu,7,8,@,BAL,L 0-40,25,44,19,56.8,0,2,0.0,4.5,47.2,3,25,6.38,3.4,3.21,1.39,1.3,6.0,40,4.4,0,13,22,59.1,2,0,0,0,104.5,19,196,66,2.97,62,4.76,2,3:09,0,7,43,5,40,0,2,26.7,23.1,13,3,9,1,15,4,26.7,2,0,0.0,295,0,7,43,5,40,12,83,4,4,4,3,2,0,196,66,2.97,62,4.76,2,3:09,19,9,7,3,13,3,23.1,0,0,,0,0,0,1,0,0,0,0
56,MIA,2017-11-05,309,3,86,0,1,295,84,29:04,Sun,8,9,,LVR,L 24-27,34,42,8,81.0,3,0,7.1,0.0,121.3,1,2,2.33,7.4,7.19,8.79,8.58,9.1,27,3.1,2,21,30,70.0,1,1,5,1,98.6,18,395,61,6.48,58,6.53,1,3:05,2,11,107,10,105,1,2,41.7,53.3,23,4,15,4,12,5,41.7,1,0,0.0,379,2,11,107,10,105,21,212,3,3,3,2,2,0,395,61,6.48,58,6.53,1,3:05,20,4,14,2,15,8,53.3,0,0,,3,2,1,1,1,1,1,0
57,MIA,2017-11-13,213,2,100,1,1,254,294,24:21,Mon,9,10,@,CAR,L 21-45,22,37,15,59.5,2,1,5.4,2.7,82.4,0,0,0.0,5.8,5.76,5.62,5.62,9.7,36,8.2,2,21,35,60.0,4,0,0,0,120.4,17,313,54,5.8,71,7.72,1,3:05,0,7,57,6,37,0,1,58.3,78.6,17,3,12,2,12,7,58.3,1,0,0.0,548,0,7,57,6,37,13,94,6,6,6,1,1,0,313,54,5.8,71,7.72,1,3:05,30,12,16,2,14,11,78.6,0,0,,3,3,3,0,0,0,0,0
58,MIA,2017-11-19,365,2,83,0,5,268,53,28:11,Sun,10,11,,TAM,L 20-30,23,40,17,57.5,2,3,5.0,7.5,73.4,1,0,2.44,9.1,8.9,6.75,6.59,15.9,24,2.2,0,22,37,59.5,2,1,7,0,99.8,19,448,60,7.47,62,5.18,5,3:20,0,17,123,9,82,2,3,46.2,23.1,18,1,15,2,13,6,46.2,1,0,0.0,321,0,17,123,9,82,26,205,3,3,3,4,3,0,448,60,7.47,62,5.18,5,3:20,19,2,15,2,13,3,23.1,0,0,,2,2,2,2,2,0,0,0
59,MIA,2017-11-26,154,1,67,0,3,221,196,27:19,Sun,11,12,@,NWE,L 17-35,23,34,11,67.6,1,2,2.9,5.9,70.1,7,61,17.07,4.5,3.76,2.47,2.05,6.7,38,5.2,1,18,28,64.3,4,1,6,1,113.2,19,221,60,3.68,67,6.22,3,3:11,2,6,52,7,70,1,0,18.2,41.7,15,5,9,1,11,2,18.2,3,2,66.7,417,2,6,52,7,70,13,122,5,5,5,0,0,0,221,60,3.68,67,6.22,3,3:11,25,9,11,5,12,5,41.7,2,1,50.0,2,2,2,1,1,0,0,0
60,MIA,2017-12-03,222,2,145,1,3,167,103,34:22,Sun,12,13,,DEN,W 35-9,18,32,14,56.3,2,2,6.3,6.3,74.3,2,13,5.88,6.9,6.53,5.38,5.06,12.3,23,4.5,0,19,41,46.3,0,3,33,3,27.2,30,367,64,5.73,67,4.03,3,3:20,3,7,85,9,57,1,1,26.7,7.7,15,4,10,1,15,4,26.7,0,0,,270,3,7,85,9,57,16,142,1,0,0,1,1,0,367,64,5.73,67,4.03,3,3:20,14,3,10,1,13,1,7.7,1,0,0.0,4,4,4,1,1,0,0,2
61,MIA,2017-12-11,242,3,120,0,0,223,25,36:09,Mon,13,14,,NWE,W 27-20,25,38,13,65.8,3,0,7.9,0.0,112.1,2,21,5.0,6.4,6.05,7.95,7.55,9.7,10,2.5,1,24,43,55.8,1,2,10,2,58.6,30,362,70,5.17,55,4.51,0,3:18,2,8,102,9,78,2,2,28.6,0.0,21,6,13,2,14,4,28.6,1,1,100.0,248,2,8,102,9,78,17,180,2,2,2,2,2,0,362,70,5.17,55,4.51,0,3:18,14,2,9,3,11,0,0.0,0,0,,3,3,3,2,2,0,0,0
62,MIA,2017-12-17,249,0,100,1,3,212,116,32:25,Sun,14,15,@,BUF,L 16-24,28,49,21,57.1,0,3,0.0,6.1,47.5,3,25,5.77,5.1,4.79,2.33,2.19,8.9,30,3.9,2,17,29,58.6,1,2,12,0,92.9,21,349,73,4.78,61,5.38,3,3:05,0,7,60,3,28,3,1,31.3,46.7,21,7,13,1,16,5,31.3,2,1,50.0,328,0,7,60,3,28,10,88,3,3,3,1,1,0,349,73,4.78,61,5.38,3,3:05,21,9,10,2,15,7,46.7,1,0,0.0,1,1,1,3,3,0,0,0
63,MIA,2017-12-24,286,1,59,0,2,301,103,22:07,Sun,15,16,@,KAN,L 13-29,19,38,19,50.0,1,0,2.6,0.0,83.9,0,0,0.0,7.5,7.53,8.05,8.05,15.1,34,3.0,1,25,39,64.1,1,1,3,0,96.2,16,345,54,6.39,74,5.46,2,3:11,0,11,75,5,40,2,5,0.0,50.0,15,4,11,0,8,0,0.0,2,0,0.0,404,0,11,75,5,40,16,115,2,2,2,6,5,0,345,54,6.39,74,5.46,2,3:11,23,7,12,4,16,8,50.0,1,0,0.0,1,1,1,3,2,0,0,0
64,MIA,2017-12-31,263,1,93,1,1,186,126,28:56,Sun,16,17,,BUF,L 16-22,30,44,14,68.2,1,1,2.3,2.3,82.7,1,8,2.22,6.0,5.84,5.41,5.29,8.8,32,3.9,1,19,27,70.4,1,4,18,0,101.8,22,356,67,5.31,63,4.95,1,3:15,0,14,145,6,45,1,3,38.5,41.7,21,5,15,1,13,5,38.5,3,1,33.3,312,0,14,145,6,45,20,190,2,1,1,3,3,0,356,67,5.31,63,4.95,1,3:15,23,8,10,5,12,5,41.7,0,0,,2,1,1,1,1,0,0,0
65,MIA,2018-09-09,222,2,120,0,2,220,116,30:25,Sun,1,1,,TEN,W 27-20,20,28,8,71.4,2,2,7.1,7.1,89.9,1,8,3.45,7.9,7.66,6.14,5.93,11.1,29,4.0,1,20,38,52.6,0,0,0,3,37.2,29,342,58,5.9,67,5.01,2,7:08,3,7,51,5,48,2,2,20.0,42.9,18,7,9,2,10,2,20.0,1,0,0.0,336,3,7,51,5,48,12,99,2,2,2,2,2,0,342,58,5.9,67,5.01,2,7:08,19,4,13,2,14,6,42.9,2,0,0.0,3,3,3,2,2,0,0,0
66,MIA,2018-09-16,122,2,135,1,2,320,42,28:25,Sun,2,2,@,NYJ,W 20-12,17,23,6,73.9,2,0,8.7,0.0,123.1,4,46,14.81,5.3,4.52,7.04,6.0,7.2,19,2.2,0,25,41,61.0,1,3,14,2,73.2,31,257,58,4.43,63,5.75,2,3:04,3,2,10,7,50,0,2,46.2,30.0,18,6,9,3,13,6,46.2,0,0,,362,3,2,10,7,50,9,60,1,1,0,2,2,0,257,58,4.43,63,5.75,2,3:04,21,3,17,1,10,3,30.0,0,0,,3,3,2,0,0,0,0,0
67,MIA,2018-09-23,332,4,41,0,0,325,109,21:29,Sun,3,3,,LVR,W 28-20,18,24,6,75.0,4,0,16.7,0.0,156.2,1,9,4.0,13.8,13.28,17.17,16.48,18.4,32,3.4,1,27,39,69.2,1,3,20,2,81.7,14,373,39,9.56,74,5.86,0,3:04,2,9,74,8,38,0,2,25.0,53.8,13,2,11,0,8,2,25.0,0,0,,434,2,9,74,8,38,17,112,2,2,2,2,2,0,373,39,9.56,74,5.86,0,3:04,25,5,17,3,13,7,53.8,1,0,0.0,4,4,4,0,0,0,0,0
68,MIA,2018-09-30,116,1,56,0,2,274,175,23:38,Sun,4,4,@,NWE,L 7-38,15,25,10,60.0,1,1,4.0,4.0,71.2,2,19,7.41,4.6,4.3,3.64,3.37,7.7,40,4.4,2,23,35,65.7,3,0,0,2,94.2,18,172,45,3.82,75,5.99,2,2:56,2,10,89,6,57,0,1,27.3,66.7,11,1,8,2,11,3,27.3,1,1,100.0,449,2,10,89,6,57,16,146,5,5,5,1,1,0,172,45,3.82,75,5.99,2,2:56,26,10,13,3,15,10,66.7,0,0,,1,1,1,0,0,0,0,0
69,MIA,2018-10-07,169,1,128,0,3,229,103,29:25,Sun,5,5,@,CIN,L 17-27,20,35,15,57.1,1,2,2.9,5.7,57.4,3,16,7.89,4.8,4.45,2.83,2.61,8.5,26,4.0,0,20,30,66.7,1,2,19,1,86.7,22,297,60,4.95,58,5.72,3,3:02,1,9,85,6,47,1,2,30.8,18.2,17,5,10,2,13,4,30.8,1,1,100.0,332,1,9,85,6,47,15,132,3,3,3,3,2,0,297,60,4.95,58,5.72,3,3:02,17,3,12,2,11,2,18.2,0,0,,2,2,2,1,1,0,0,0
70,MIA,2018-10-14,380,3,161,0,3,303,164,36:35,Sun,6,6,,CHI,W 31-28 (OT),28,44,16,63.6,3,2,6.8,4.5,94.9,0,0,0.0,8.6,8.64,7.95,7.95,13.6,31,5.3,1,22,31,71.0,3,2,13,1,120.8,31,541,75,7.21,64,7.3,3,3:33,3,7,67,6,58,3,0,47.1,66.7,23,6,15,2,17,8,47.1,0,0,,467,3,7,67,6,58,13,125,4,4,4,1,0,0,541,75,7.21,64,7.3,3,3:33,23,8,11,4,12,8,66.7,1,0,0.0,3,2,2,3,3,1,1,0
71,MIA,2018-10-21,215,2,107,1,0,209,248,26:21,Sun,7,7,,DET,L 21-32,22,31,9,71.0,2,0,6.5,0.0,114.9,4,24,11.43,6.9,6.14,8.23,7.29,9.8,35,7.1,1,18,22,81.8,2,1,8,0,136.6,19,322,54,5.96,58,7.88,0,2:56,0,4,50,6,43,0,4,54.5,25.0,19,4,12,3,11,6,54.5,0,0,,457,0,4,50,6,43,10,93,3,2,2,4,4,0,322,54,5.96,58,7.88,0,2:56,24,12,10,2,8,2,25.0,1,1,100.0,3,3,3,1,0,0,0,0
72,MIA,2018-10-25,254,1,116,1,1,239,188,31:09,Thu,8,8,@,HOU,L 23-42,22,38,16,57.9,1,1,2.6,2.6,77.6,2,15,5.0,6.7,6.35,6.03,5.73,11.5,35,5.4,1,16,20,80.0,5,0,0,0,156.0,25,370,65,5.69,55,7.76,1,3:21,0,5,63,8,57,3,0,30.8,50.0,18,6,11,1,13,4,30.8,1,0,0.0,427,0,5,63,8,57,13,120,6,6,6,0,0,0,370,65,5.69,55,7.76,1,3:21,17,8,8,1,12,6,50.0,1,1,100.0,2,2,2,3,3,0,0,0
73,MIA,2018-11-04,104,0,64,0,0,202,80,28:26,Sun,9,9,,NYJ,W 13-6,15,24,9,62.5,0,0,0.0,0.0,78.3,4,35,14.29,4.3,3.71,4.33,3.71,6.9,21,3.8,0,21,39,53.8,0,4,27,4,29.0,27,168,55,3.05,64,4.41,0,2:58,4,5,55,5,45,2,2,18.8,15.4,7,1,6,0,16,3,18.8,2,2,100.0,282,4,5,55,5,45,10,100,0,0,0,3,2,0,168,55,3.05,64,4.41,0,2:58,15,5,8,2,13,2,15.4,2,0,0.0,1,1,1,2,2,0,0,0
74,MIA,2018-11-11,163,0,131,0,2,182,195,32:08,Sun,10,10,@,GNB,L 12-31,23,37,14,62.2,0,1,0.0,2.7,66.6,6,50,13.95,4.4,3.79,3.19,2.74,7.1,25,7.8,2,19,28,67.9,2,2,17,0,109.5,23,294,66,4.45,55,6.85,2,2:54,1,3,10,6,45,4,1,28.6,40.0,19,6,11,2,14,4,28.6,4,3,75.0,377,1,3,10,6,45,9,55,4,4,4,1,1,0,294,66,4.45,55,6.85,2,2:54,21,10,11,0,10,4,40.0,2,1,50.0,0,0,0,4,4,0,0,0
75,MIA,2018-11-25,201,2,113,1,1,337,118,28:06,Sun,11,12,@,IND,L 24-27,17,25,8,68.0,2,0,8.0,0.0,119.4,1,3,3.85,8.0,7.73,9.64,9.27,11.8,26,4.5,0,31,38,81.6,3,1,10,2,108.0,25,314,51,6.16,65,7.0,1,2:56,3,10,75,7,52,1,2,36.4,33.3,14,5,8,1,11,4,36.4,0,0,,455,3,10,75,7,52,17,127,3,3,3,3,2,0,314,51,6.16,65,7.0,1,2:56,26,6,17,3,12,4,33.3,2,2,100.0,3,3,3,1,1,0,0,0
76,MIA,2018-12-02,115,3,60,0,1,217,198,27:03,Sun,12,13,,BUF,W 21-17,16,24,8,66.7,3,1,12.5,4.2,103.6,3,22,11.11,4.8,4.26,5.42,4.81,7.2,31,6.4,0,18,33,54.5,2,2,14,2,69.9,23,175,50,3.5,66,6.29,1,3:10,3,8,89,13,120,0,1,22.2,38.5,15,2,10,3,9,2,22.2,0,0,,415,3,8,89,13,120,21,209,2,1,0,2,1,0,175,50,3.5,66,6.29,1,3:10,24,10,10,4,13,5,38.5,1,0,0.0,3,3,3,0,0,0,0,0
77,MIA,2018-12-09,223,3,189,2,0,344,77,24:46,Sun,13,14,,NWE,W 34-33,14,19,5,73.7,3,0,15.8,0.0,155.2,5,42,20.83,11.7,9.29,14.89,11.79,15.9,30,2.6,1,27,43,62.8,3,2,14,0,111.0,21,412,45,9.16,75,5.61,0,3:08,0,7,81,5,30,0,2,14.3,56.3,20,8,10,2,7,1,14.3,0,0,,421,0,7,81,5,30,12,111,4,4,3,3,2,0,412,45,9.16,75,5.61,0,3:08,28,3,21,4,16,9,56.3,0,0,,5,4,4,0,0,0,0,0
78,MIA,2018-12-16,37,0,156,1,0,198,220,26:44,Sun,14,15,@,MIN,L 17-41,11,24,13,45.8,0,0,0.0,0.0,59.0,9,71,27.27,1.5,1.12,1.54,1.12,3.4,40,5.5,3,14,21,66.7,2,2,17,1,108.8,20,193,53,3.64,63,6.63,0,3:03,1,8,49,6,45,1,2,16.7,38.5,12,6,6,0,12,2,16.7,2,0,0.0,418,1,8,49,6,45,14,94,5,5,5,2,2,0,193,53,3.64,63,6.63,0,3:03,22,10,10,2,13,5,38.5,0,0,,2,2,2,1,1,0,0,0
79,MIA,2018-12-23,121,1,62,0,2,118,126,25:15,Sun,15,16,,JAX,L 7-17,15,22,7,68.2,1,1,4.5,4.5,82.8,3,25,12.0,5.5,4.84,4.36,3.84,8.1,32,3.9,1,17,24,70.8,0,6,27,0,81.6,18,183,43,4.26,62,3.94,2,2:50,1,10,95,10,97,0,1,22.2,46.2,11,2,8,1,9,2,22.2,0,0,,244,1,10,95,10,97,20,192,2,2,2,2,1,0,183,43,4.26,62,3.94,2,2:50,19,8,8,3,13,6,46.2,0,0,,1,1,1,1,0,0,0,0
80,MIA,2018-12-30,126,1,99,0,4,215,166,29:42,Sun,16,17,@,BUF,L 17-42,19,32,13,59.4,1,2,3.1,6.3,55.5,4,24,11.11,3.9,3.5,1.75,1.56,6.6,33,5.0,3,17,26,65.4,3,1,9,1,113.5,25,225,61,3.69,60,6.35,4,3:02,1,4,35,3,24,1,0,25.0,45.5,17,8,9,0,12,3,25.0,1,1,100.0,381,1,4,35,3,24,7,59,6,6,6,1,0,0,225,61,3.69,60,6.35,4,3:02,23,11,9,3,11,5,45.5,2,1,50.0,2,2,2,1,1,0,0,0
81,MIA,2019-09-08,179,1,21,0,3,378,265,19:53,Sun,1,1,,BAL,L 10-59,15,32,17,46.9,1,2,3.1,6.3,50.3,3,11,8.57,5.6,5.11,3.41,3.11,11.9,46,5.8,2,23,26,88.5,6,1,1,0,158.3,12,200,47,4.26,73,8.81,3,2:58,0,9,64,4,40,1,1,30.0,63.6,12,1,10,1,10,3,30.0,0,0,,643,0,9,64,4,40,13,104,8,8,8,1,1,0,200,47,4.26,73,8.81,3,2:58,31,10,17,4,11,7,63.6,2,2,100.0,1,1,1,1,1,0,0,0
