Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
11,IND,2014-11-23,214,1,175,1,3,114,80,34:05,Sun,11,12,,JAX,W 23-3,21,32,11,65.6,1,0,3.1,0.0,100.1,5,39,13.51,6.7,5.78,7.31,6.32,10.2,23,3.5,0,15,27,55.6,0,4,32,1,50.5,35,389,72,5.4,54,3.59,3,3:03,2,6,54,6,43,3,1,52.9,25.0,24,12,9,3,17,9,52.9,0,0,,194,2,6,54,6,43,12,97,0,0,0,1,1,0,389,72,5.4,54,3.59,3,3:03,11,6,5,0,12,3,25.0,1,0,0.0,2,2,2,3,3,0,0,0
12,IND,2014-11-30,361,5,126,1,3,341,84,23:55,Sun,12,13,,WAS,W 49-27,19,27,8,70.4,5,1,18.5,3.7,137.0,1,9,3.57,13.4,12.89,15.41,14.86,19.0,21,4.0,0,31,47,66.0,3,6,51,0,108.6,21,487,49,9.94,74,5.74,3,3:21,1,10,94,10,78,0,2,62.5,33.3,19,4,14,1,8,5,62.5,0,0,,425,1,10,94,10,78,20,172,3,3,3,2,2,0,487,49,9.94,74,5.74,3,3:21,24,4,15,5,15,5,33.3,2,0,0.0,7,7,7,0,0,0,0,0
13,IND,2014-12-07,269,2,93,1,4,133,115,28:04,Sun,13,14,@,CLE,W 25-24,24,53,29,45.3,2,2,3.8,3.8,59.8,3,25,5.36,5.1,4.8,4.13,3.91,11.2,32,3.6,1,13,30,43.3,0,1,3,2,28.9,20,362,76,4.76,63,3.94,4,3:28,2,6,40,7,85,2,1,31.3,26.7,23,6,14,3,16,5,31.3,1,1,100.0,248,2,6,40,7,85,13,125,3,3,3,2,1,0,362,76,4.76,63,3.94,4,3:28,14,6,7,1,15,4,26.7,0,0,,3,1,1,2,2,2,0,0
14,IND,2014-12-14,168,2,110,0,2,152,137,28:55,Sun,14,15,,HOU,W 17-10,18,34,16,52.9,2,1,5.9,2.9,76.5,2,19,5.56,4.9,4.67,4.79,4.53,9.3,41,3.3,0,13,25,52.0,0,1,5,1,54.1,28,278,64,4.34,67,4.31,2,3:06,2,7,45,8,66,1,1,16.7,31.3,20,5,12,3,12,2,16.7,0,0,,289,2,7,45,8,66,15,111,1,1,1,1,1,0,278,64,4.34,67,4.31,2,3:06,14,5,7,2,16,5,31.3,3,0,0.0,2,2,2,1,1,0,0,0
15,IND,2014-12-21,228,1,1,0,3,250,127,24:31,Sun,15,16,@,DAL,L 7-42,30,44,14,68.2,1,2,2.3,4.5,69.8,2,7,4.35,5.2,4.96,3.59,3.43,7.6,40,3.2,1,19,21,90.5,5,1,11,0,155.9,10,229,56,4.09,62,6.08,3,2:49,1,8,55,7,67,0,0,38.5,50.0,17,0,12,5,13,5,38.5,1,0,0.0,377,1,8,55,7,67,15,122,6,6,6,1,0,0,229,56,4.09,62,6.08,3,2:49,25,8,15,2,10,5,50.0,0,0,,1,1,1,0,0,0,0,0
16,IND,2014-12-28,314,3,64,0,0,50,142,33:26,Sun,16,17,@,TEN,W 27-10,23,35,12,65.7,3,0,8.6,0.0,122.9,1,1,2.78,9.0,8.72,10.69,10.39,13.7,24,5.9,0,13,31,41.9,1,4,29,0,60.3,30,378,66,5.73,59,3.25,0,2:58,1,4,20,4,20,2,1,31.3,25.0,16,1,15,0,16,5,31.3,3,1,33.3,192,1,4,20,4,20,8,40,1,1,1,1,1,0,378,66,5.73,59,3.25,0,2:58,9,6,3,0,16,4,25.0,3,1,33.3,3,3,3,3,2,0,0,0
17,IND,2015-09-13,240,2,64,0,3,195,147,29:04,Sun,1,1,@,BUF,L 14-27,26,49,23,53.1,2,2,4.1,4.1,63.6,2,3,3.92,4.9,4.71,3.88,3.73,9.2,36,4.1,2,14,19,73.7,1,0,0,0,123.8,17,304,68,4.47,55,6.22,3,3:06,0,5,49,11,113,0,2,53.3,38.5,23,5,16,2,15,8,53.3,2,1,50.0,342,0,5,49,11,113,16,162,3,3,3,2,2,0,304,68,4.47,55,6.22,3,3:06,15,7,7,1,13,5,38.5,0,0,,2,0,0,1,0,2,1,0
18,IND,2015-09-21,250,1,93,0,5,243,101,28:12,Mon,2,2,,NYJ,L 7-20,21,37,16,56.8,1,3,2.7,8.1,52.8,0,0,0.0,6.8,6.76,3.65,3.65,11.9,27,3.7,0,22,34,64.7,2,1,1,1,93.1,24,343,61,5.62,62,5.55,5,3:04,1,11,84,8,90,0,2,42.9,33.3,17,4,11,2,14,6,42.9,0,0,,344,1,11,84,8,90,19,174,2,2,2,3,2,0,343,61,5.62,62,5.55,5,3:04,20,3,13,4,12,4,33.3,0,0,,1,1,1,1,0,0,0,0
19,IND,2015-09-27,245,2,133,2,2,345,88,25:01,Sun,3,3,@,TEN,W 35-33,18,30,12,60.0,2,2,6.7,6.7,82.6,3,15,9.09,8.2,7.42,6.5,5.91,13.6,27,3.3,2,27,44,61.4,2,3,22,2,82.1,23,378,56,6.75,74,5.85,2,3:13,2,11,71,6,55,0,2,36.4,30.8,20,9,10,1,11,4,36.4,1,1,100.0,433,2,11,71,6,55,17,126,4,3,3,2,2,0,378,56,6.75,74,5.85,2,3:13,28,7,18,3,13,4,30.8,1,1,100.0,5,5,5,0,0,0,0,0
20,IND,2015-10-04,266,1,60,0,2,289,142,34:14,Sun,4,4,,JAX,W 16-13 (OT),30,47,17,63.8,1,0,2.1,0.0,87.4,3,16,6.0,5.7,5.32,6.09,5.72,8.9,28,5.1,0,28,50,56.0,1,1,9,0,79.5,24,326,74,4.41,79,5.46,2,3:33,0,4,45,13,92,3,2,46.7,38.9,22,3,14,5,15,7,46.7,0,0,,431,0,4,45,13,92,17,137,1,1,1,4,2,0,326,74,4.41,79,5.46,2,3:33,21,5,15,1,18,7,38.9,0,0,,1,1,1,3,3,0,0,0
21,IND,2015-10-08,213,2,110,1,0,362,82,27:33,Thu,5,5,@,HOU,W 27-20,18,29,11,62.1,2,0,6.9,0.0,107.4,0,0,0.0,7.3,7.34,8.72,8.72,11.8,28,2.9,0,31,41,75.6,2,1,0,2,97.8,30,323,59,5.47,70,6.34,0,3:01,2,7,65,13,125,2,2,27.3,50.0,22,6,10,6,11,3,27.3,1,1,100.0,444,2,7,65,13,125,20,190,2,2,2,2,2,0,323,59,5.47,70,6.34,0,3:01,24,5,17,2,16,8,50.0,1,1,100.0,3,3,3,2,2,0,0,0
22,IND,2015-10-18,289,3,120,0,0,301,116,32:32,Sun,6,6,,NWE,L 27-34,30,50,20,60.0,3,0,6.0,0.0,98.1,3,23,5.66,5.8,5.45,6.98,6.58,9.6,25,4.6,1,23,37,62.2,3,2,11,1,103.5,22,409,75,5.45,64,6.52,0,3:26,1,11,103,8,72,0,2,43.8,41.7,24,6,16,2,16,7,43.8,3,1,33.3,417,1,11,103,8,72,19,175,4,4,4,2,2,0,409,75,5.45,64,6.52,0,3:26,22,5,15,2,12,5,41.7,1,1,100.0,4,4,3,0,0,0,0,0
23,IND,2015-10-25,301,3,75,0,3,266,183,21:37,Sun,7,7,,NOR,L 21-27,23,44,21,52.3,3,2,6.8,4.5,81.0,4,32,8.33,6.8,6.27,6.16,5.65,13.1,36,5.1,3,29,45,64.4,1,2,14,1,78.6,13,376,61,6.16,83,5.41,3,3:35,1,7,42,12,100,0,0,23.1,35.0,15,3,10,2,13,3,23.1,0,0,,449,1,7,42,12,100,19,142,4,4,3,0,0,0,376,61,6.16,83,5.41,3,3:35,22,9,12,1,20,7,35.0,1,1,100.0,3,3,3,0,0,0,0,0
24,IND,2015-11-02,223,2,136,0,4,239,140,35:58,Mon,8,8,@,CAR,L 26-29 (OT),23,47,24,48.9,2,3,4.3,6.4,50.9,2,8,4.08,4.7,4.55,2.72,2.61,9.7,36,3.9,1,16,35,45.7,2,2,9,1,75.8,35,359,84,4.27,73,5.19,4,3:50,3,2,15,6,55,4,3,33.3,25.0,19,5,14,0,18,6,33.3,1,1,100.0,379,3,2,15,6,55,8,70,3,3,2,3,3,0,359,84,4.27,73,5.19,4,3:50,17,7,10,0,16,4,25.0,2,2,100.0,2,2,2,4,4,0,0,0
25,IND,2015-11-08,245,2,120,1,0,274,35,38:39,Sun,9,9,,DEN,W 27-24,21,36,15,58.3,2,0,5.6,0.0,98.4,1,7,2.7,6.8,6.62,7.92,7.7,11.7,14,2.5,0,21,36,58.3,2,1,7,2,77.8,40,365,77,4.74,51,6.06,0,3:06,2,4,30,8,56,2,1,60.0,50.0,27,7,13,7,20,12,60.0,0,0,,309,2,4,30,8,56,12,86,3,3,3,1,1,0,365,77,4.74,51,6.06,0,3:06,16,2,13,1,12,6,50.0,0,0,,3,3,3,2,2,0,0,0
26,IND,2015-11-22,202,2,74,0,3,275,100,32:39,Sun,10,11,@,ATL,W 24-21,23,32,9,71.9,2,2,6.3,6.3,84.5,2,11,5.88,6.3,5.94,4.75,4.47,8.8,24,4.2,0,25,46,54.3,3,1,5,3,66.8,27,276,61,4.52,71,5.28,3,3:05,4,7,42,6,69,1,0,50.0,50.0,17,3,11,3,14,7,50.0,0,0,,375,4,7,42,6,69,13,111,3,3,3,1,0,0,276,61,4.52,71,5.28,3,3:05,21,3,15,3,16,8,50.0,1,0,0.0,3,3,3,1,1,0,0,0
27,IND,2015-11-29,309,2,27,0,0,212,132,32:25,Sun,11,12,,TAM,W 25-12,26,42,16,61.9,2,0,4.8,0.0,100.8,3,6,6.67,7.4,6.87,8.31,7.76,11.9,21,6.3,0,20,36,55.6,1,5,33,1,70.6,26,336,71,4.73,62,5.55,0,3:15,1,6,45,12,95,4,2,43.8,46.2,23,2,18,3,16,7,43.8,0,0,,344,1,6,45,12,95,18,140,1,1,0,3,2,0,336,71,4.73,62,5.55,0,3:15,21,5,14,2,13,6,46.2,1,0,0.0,2,2,1,4,4,0,0,0
28,IND,2015-12-06,186,1,54,0,3,364,158,27:10,Sun,12,13,@,PIT,L 10-45,20,34,14,58.8,1,2,2.9,5.9,63.4,5,34,12.82,5.5,4.77,3.41,2.97,9.3,32,4.9,0,24,39,61.5,4,0,0,0,126.4,18,240,57,4.21,71,7.35,3,3:05,2,5,30,4,48,1,3,21.4,61.5,11,0,11,0,14,3,21.4,3,1,33.3,522,2,5,30,4,48,9,78,5,4,4,4,3,0,240,57,4.21,71,7.35,3,3:05,24,7,16,1,13,8,61.5,0,0,,1,1,1,1,1,0,0,0
29,IND,2015-12-13,227,0,95,0,2,226,154,30:48,Sun,13,14,@,JAX,L 16-51,20,43,23,46.5,0,1,0.0,2.3,56.3,3,33,6.52,5.3,4.93,4.23,3.96,11.4,29,5.3,2,16,30,53.3,3,3,24,0,111.2,23,322,69,4.67,62,6.13,2,3:16,2,8,85,5,40,3,1,25.0,22.2,17,7,9,1,16,4,25.0,2,1,50.0,380,2,8,85,5,40,13,125,7,7,6,1,1,0,322,69,4.67,62,6.13,2,3:16,24,9,12,3,9,2,22.2,1,1,100.0,1,1,1,3,3,0,0,0
30,IND,2015-12-20,140,1,50,0,2,150,155,26:04,Sun,14,15,,HOU,L 10-16,18,32,14,56.3,1,1,3.1,3.1,67.2,3,20,8.57,4.4,4.0,3.59,3.29,7.8,37,4.2,0,17,28,60.7,1,3,23,1,72.0,19,190,54,3.52,68,4.49,2,3:05,2,8,94,6,48,1,3,30.8,33.3,14,3,10,1,13,4,30.8,0,0,,305,2,8,94,6,48,14,142,1,1,1,4,3,0,190,54,3.52,68,4.49,2,3:05,20,7,9,4,15,5,33.3,2,2,100.0,1,1,1,1,1,0,0,0
31,IND,2015-12-27,168,0,100,2,0,279,82,27:11,Sun,15,16,@,MIA,W 18-12,17,29,12,58.6,0,0,0.0,0.0,76.4,2,9,6.45,5.8,5.42,5.79,5.42,9.9,25,3.3,1,26,38,68.4,0,6,50,1,78.7,23,268,54,4.96,69,5.23,0,3:00,1,6,60,9,50,1,2,50.0,40.0,20,6,11,3,12,6,50.0,0,0,,361,1,6,60,9,50,15,110,1,0,0,2,2,0,268,54,4.96,69,5.23,0,3:00,22,4,16,2,15,6,40.0,1,0,0.0,2,2,1,1,1,0,0,1
32,IND,2016-01-03,200,2,127,0,1,94,137,33:17,Sun,16,17,,TEN,W 30-24,21,38,17,55.3,2,1,5.3,2.6,77.4,1,7,2.56,5.3,5.13,5.13,5.0,9.5,27,5.1,2,15,27,55.6,1,4,43,1,59.8,32,327,71,4.61,58,3.98,1,3:08,1,6,71,6,60,3,1,41.2,28.6,20,8,11,1,17,7,41.2,0,0,,231,1,6,71,6,60,12,131,3,3,3,1,1,0,327,71,4.61,58,3.98,1,3:08,14,4,8,2,14,4,28.6,2,1,50.0,3,3,3,3,3,0,0,0
33,IND,2016-09-11,368,4,82,0,0,332,116,29:24,Sun,1,1,,DET,L 35-39,31,47,16,66.0,4,0,8.5,0.0,119.5,2,17,4.08,7.8,7.51,9.53,9.14,11.9,24,4.8,2,31,39,79.5,3,1,8,0,127.8,19,450,68,6.62,64,7.0,0,3:25,0,5,45,8,70,2,1,56.3,55.6,25,6,17,2,16,9,56.3,0,0,,448,0,5,45,8,70,13,115,5,5,4,1,1,1,450,68,6.62,64,7.0,0,3:25,28,7,20,1,9,5,55.6,0,0,,4,3,3,2,2,1,1,0
34,IND,2016-09-18,170,1,83,1,2,266,134,29:19,Sun,2,2,@,DEN,L 20-34,21,40,19,52.5,1,1,2.5,2.5,64.3,5,27,11.11,4.3,3.78,3.63,3.22,8.1,31,4.3,1,22,33,66.7,0,1,0,1,78.6,21,253,66,3.83,65,6.15,2,3:12,1,8,94,8,54,2,4,42.9,45.5,19,4,11,4,14,6,42.9,1,1,100.0,400,1,8,94,8,54,16,148,3,2,2,5,4,0,253,66,3.83,65,6.15,2,3:12,24,7,13,4,11,5,45.5,0,0,,2,2,2,2,2,0,0,0
35,IND,2016-09-25,317,1,93,2,2,315,37,32:43,Sun,3,3,,LAC,W 26-22,24,37,13,64.9,1,1,2.7,2.7,91.2,2,14,5.13,8.6,8.13,7.89,7.49,13.2,17,2.2,1,26,39,66.7,0,2,11,0,91.3,26,410,65,6.31,58,6.07,2,3:23,3,11,66,10,80,2,3,22.2,36.4,24,6,13,5,9,2,22.2,1,1,100.0,352,3,11,66,10,80,21,146,2,2,1,3,3,0,410,65,6.31,58,6.07,2,3:23,17,1,16,0,11,4,36.4,0,0,,3,2,2,2,2,1,0,0
36,IND,2016-10-02,190,2,94,1,1,195,136,32:39,Sun,4,4,@,JAX,L 27-30,27,42,15,64.3,2,1,4.8,2.4,84.8,6,44,12.5,4.5,3.96,4.4,3.85,7.0,29,4.7,1,19,33,57.6,2,3,12,0,94.9,25,284,73,3.89,65,5.09,1,3:15,0,7,78,11,145,2,3,52.9,27.3,23,7,11,5,17,9,52.9,2,0,0.0,331,0,7,78,11,145,18,223,3,3,3,3,3,0,284,73,3.89,65,5.09,1,3:15,23,7,11,5,11,3,27.3,1,1,100.0,3,3,3,2,2,0,0,0
