Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers.1,Penalties.1,Penalty Yards.1,Opponent Penalties.1,Opponent Penalty Yards.1,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made.1,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers.1,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made.1,2PA,2PM,Safeties
31,NOR,2015-12-27,402,3,135,2,0,347,65,37:53,Sun,15,16,,JAX,W 38-27,25,36,11,69.4,3,0,8.3,0.0,135.4,1,10,2.7,11.2,10.86,12.83,12.49,16.1,15,4.3,0,27,35,77.1,4,2,21,2,122.0,35,537,72,7.46,52,7.92,0,3:01,2,5,40,8,55,1,0,61.5,66.7,29,9,18,2,13,8,61.5,1,1,100.0,412,2,5,40,8,55,13,95,4,1,1,0,0,0,537,72,7.46,52,7.92,0,3:01,21,4,17,0,9,6,66.7,0,0,,5,5,5,3,1,0,0,0
32,NOR,2016-01-03,323,1,67,1,1,327,87,29:34,Sun,16,17,@,ATL,W 20-17,32,43,11,74.4,1,0,2.3,0.0,103.1,0,0,0.0,7.5,7.51,7.98,7.98,10.1,26,3.3,0,24,36,66.7,2,1,7,1,102.4,22,390,65,6.0,63,6.57,1,2:53,2,4,45,4,32,2,1,60.0,66.7,24,6,16,2,10,6,60.0,1,0,0.0,414,2,4,45,4,32,8,77,2,2,2,2,1,0,390,65,6.0,63,6.57,1,2:53,25,5,18,2,12,8,66.7,0,0,,2,2,2,2,2,0,0,0
33,NOR,2016-09-11,419,4,88,0,1,319,167,29:35,Sun,1,1,,LVR,L 34-35,28,42,14,66.7,4,0,9.5,0.0,131.3,1,4,2.33,10.0,9.74,11.88,11.6,15.0,26,6.4,3,24,38,63.2,1,0,0,0,98.5,22,507,65,7.8,64,7.59,1,4:23,0,7,53,14,141,2,2,36.4,36.4,27,7,16,4,11,4,36.4,1,1,100.0,486,0,7,53,14,141,21,194,4,1,1,2,2,0,507,65,7.8,64,7.59,1,4:23,25,8,14,3,11,4,36.4,0,0,,4,4,4,4,2,0,0,0
34,NOR,2016-09-18,247,1,41,0,0,353,64,25:53,Sun,2,2,@,NYG,L 13-16,29,44,15,65.9,1,0,2.3,0.0,89.5,2,16,4.35,5.6,5.37,6.07,5.8,8.5,32,2.0,0,32,41,78.0,0,2,15,0,102.5,13,288,59,4.88,75,5.56,0,3:07,3,7,76,3,25,2,3,23.1,46.7,16,1,15,0,13,3,23.1,0,0,,417,3,7,76,3,25,10,101,1,1,1,4,3,0,288,59,4.88,75,5.56,0,3:07,22,5,15,2,15,7,46.7,1,0,0.0,1,1,1,3,2,0,0,0
35,NOR,2016-09-26,359,3,115,1,2,225,217,32:34,Mon,3,3,,ATL,L 32-45,36,54,18,66.7,3,1,5.6,1.9,97.5,2,17,3.57,6.6,6.41,6.93,6.68,10.0,31,7.0,3,20,30,66.7,2,2,15,0,111.1,23,474,79,6.0,63,7.02,2,3:02,0,5,75,4,35,1,1,53.8,45.5,32,9,21,2,13,7,53.8,2,1,50.0,442,0,5,75,4,35,9,110,6,6,6,1,1,0,474,79,6.0,63,7.02,2,3:02,26,11,13,2,11,5,45.5,2,2,100.0,4,3,3,1,1,1,1,0
36,NOR,2016-10-02,192,2,83,3,2,308,38,32:39,Sun,4,4,@,LAC,W 35-34,23,36,13,63.9,2,2,5.6,5.6,74.7,2,15,5.26,5.3,5.05,3.94,3.74,8.3,21,1.8,2,28,43,65.1,2,3,13,1,92.0,34,275,72,3.82,67,5.16,2,3:22,3,6,34,5,46,0,2,61.1,46.2,21,6,15,0,18,11,61.1,1,1,100.0,346,3,6,34,5,46,11,80,4,4,4,2,2,0,275,72,3.82,67,5.16,2,3:22,21,5,15,1,13,6,46.2,1,0,0.0,5,5,5,0,0,0,0,0
37,NOR,2016-10-16,460,4,63,1,1,303,103,28:55,Sun,5,6,,CAR,W 41-38,34,49,15,69.4,4,1,8.2,2.0,118.2,1,5,2.0,9.4,9.2,10.1,9.9,13.5,27,3.8,3,27,47,57.4,2,2,19,1,82.1,21,523,71,7.37,76,5.34,1,3:42,2,10,126,5,51,2,1,50.0,27.3,23,3,19,1,16,8,50.0,1,1,100.0,406,2,10,126,5,51,15,177,5,4,3,1,1,0,523,71,7.37,76,5.34,1,3:42,32,9,20,3,11,3,27.3,1,1,100.0,5,5,5,3,2,0,0,0
38,NOR,2016-10-23,359,3,104,0,2,214,112,32:38,Sun,6,7,@,KAN,L 21-27,37,48,11,77.1,3,1,6.3,2.1,110.3,1,8,2.04,7.5,7.33,7.79,7.63,9.7,28,4.0,0,17,24,70.8,2,0,0,0,126.0,22,463,71,6.52,52,6.27,2,3:05,0,10,75,4,30,0,2,64.3,33.3,27,6,20,1,14,9,64.3,0,0,,326,0,10,75,4,30,14,105,3,3,3,2,2,0,463,71,6.52,52,6.27,2,3:05,20,7,11,2,9,3,33.3,0,0,,3,3,3,0,0,0,0,0
39,NOR,2016-10-30,252,1,123,1,1,285,74,36:12,Sun,7,8,,SEA,W 25-20,27,35,8,77.1,1,0,2.9,0.0,107.4,2,13,5.41,7.2,6.81,7.77,7.35,9.3,17,4.4,1,23,36,63.9,0,1,11,1,76.7,35,375,72,5.21,54,6.65,1,3:00,1,2,10,11,76,4,2,60.0,45.5,28,7,17,4,15,9,60.0,0,0,,359,1,2,10,11,76,13,86,2,2,2,2,2,0,375,72,5.21,54,6.65,1,3:00,15,4,11,0,11,5,45.5,1,0,0.0,2,1,1,4,4,1,0,0
40,NOR,2016-11-06,323,3,248,2,0,393,93,38:53,Sun,8,9,@,SFO,W 41-23,28,39,11,71.8,3,0,7.7,0.0,122.1,1,0,2.5,8.3,8.08,9.82,9.58,11.5,17,5.5,0,24,39,61.5,2,1,5,1,101.8,42,571,82,6.96,57,8.53,0,3:13,4,4,40,9,78,2,3,64.7,22.2,29,14,14,1,17,11,64.7,0,0,,486,4,4,40,9,78,13,118,2,2,2,3,3,0,571,82,6.96,57,8.53,0,3:13,19,4,15,0,9,2,22.2,2,0,0.0,5,5,5,3,2,0,0,0
41,NOR,2016-11-13,293,3,80,0,4,234,103,20:38,Sun,9,10,,DEN,L 23-25,21,29,8,72.4,3,2,10.3,6.9,111.7,1,10,3.33,10.1,9.77,9.07,8.77,14.0,37,2.8,0,25,40,62.5,2,6,24,2,74.4,21,373,51,7.31,83,4.06,4,3:05,2,3,25,1,10,1,3,44.4,57.9,19,4,15,0,9,4,44.4,0,0,,337,2,3,25,1,10,4,35,2,2,2,4,3,0,373,51,7.31,83,4.06,4,3:05,24,3,20,1,19,11,57.9,0,0,,3,3,2,1,1,0,0,0
42,NOR,2016-11-17,264,2,107,0,2,173,50,32:15,Thu,10,11,@,CAR,L 20-23,35,44,9,79.5,2,1,4.5,2.3,99.3,3,21,6.38,6.0,5.62,5.89,5.51,7.5,27,1.9,1,14,33,42.4,1,2,19,0,69.4,25,371,72,5.15,62,3.6,2,3:14,0,6,48,6,45,2,3,30.8,41.2,28,7,19,2,13,4,30.8,2,2,100.0,223,0,6,48,6,45,12,93,2,2,2,3,3,0,371,72,5.15,62,3.6,2,3:14,17,5,10,2,17,7,41.2,0,0,,2,2,2,3,2,0,0,0
43,NOR,2016-11-27,346,5,209,2,1,178,69,35:56,Sun,11,12,,LAR,W 49-21,29,37,8,78.4,5,0,13.5,0.0,146.8,2,14,5.13,9.4,8.87,12.05,11.44,11.9,17,4.1,0,20,32,62.5,3,3,36,1,95.6,32,555,71,7.82,52,4.75,1,3:08,2,6,45,6,62,0,0,46.2,20.0,27,9,17,1,13,6,46.2,2,2,100.0,247,2,6,45,6,62,12,107,3,3,3,0,0,0,555,71,7.82,52,4.75,1,3:08,13,4,8,1,10,2,20.0,1,0,0.0,7,7,7,0,0,0,0,0
44,NOR,2016-12-04,319,0,50,1,3,337,85,23:08,Sun,12,13,,DET,L 13-28,31,44,13,70.5,0,3,0.0,6.8,63.3,1,7,2.22,7.3,7.09,4.18,4.09,10.3,23,3.7,0,30,42,71.4,2,2,4,0,110.9,12,369,57,6.47,67,6.3,3,3:09,0,10,83,6,39,2,5,46.2,41.7,20,3,16,1,13,6,46.2,0,0,,422,0,10,83,6,39,16,122,2,1,1,5,5,0,369,57,6.47,67,6.3,3,3:09,24,5,16,3,12,5,41.7,0,0,,1,1,1,2,2,0,0,0
45,NOR,2016-12-11,248,0,46,0,3,166,104,26:45,Sun,13,14,@,TAM,L 11-16,25,41,16,61.0,0,3,0.0,7.3,48.5,1,9,2.38,6.0,5.9,2.76,2.69,9.9,35,3.0,1,16,26,61.5,0,2,18,0,80.0,16,294,58,5.07,63,4.29,3,3:01,0,13,104,7,65,3,3,30.8,46.2,14,2,10,2,13,4,30.8,2,1,50.0,270,0,13,104,7,65,20,169,1,1,1,3,3,0,294,58,5.07,63,4.29,3,3:01,21,5,11,5,13,6,46.2,0,0,,0,0,0,3,3,0,0,1
46,NOR,2016-12-18,358,4,130,2,1,309,116,37:13,Sun,14,15,@,ARI,W 48-41,37,48,11,77.1,4,0,8.3,0.0,127.9,3,31,5.88,7.5,7.02,9.13,8.59,9.7,15,7.7,3,28,40,70.0,2,1,9,0,109.3,32,488,83,5.88,56,7.59,1,3:21,2,5,46,7,52,2,0,64.3,50.0,33,10,20,3,14,9,64.3,1,1,100.0,425,2,5,46,7,52,12,98,6,6,5,1,0,0,488,83,5.88,56,7.59,1,3:21,26,7,17,2,10,5,50.0,1,1,100.0,6,6,6,2,2,0,0,0
47,NOR,2016-12-24,294,1,123,2,0,260,89,31:36,Sat,15,16,,TAM,W 31-24,23,34,11,67.6,1,0,2.9,0.0,104.9,2,5,5.56,8.6,8.17,9.24,8.72,12.8,21,4.2,1,23,35,65.7,2,2,17,2,83.0,31,417,67,6.22,58,6.02,0,2:58,2,7,59,7,63,3,1,41.7,58.3,25,9,15,1,12,5,41.7,0,0,,349,2,7,59,7,63,14,122,3,3,3,1,1,0,417,67,6.22,58,6.02,0,2:58,23,5,15,3,12,7,58.3,0,0,,3,2,2,3,3,1,1,0
48,NOR,2017-01-01,341,2,132,2,1,323,142,30:15,Sun,16,17,@,ATL,L 32-38,29,50,21,58.0,2,1,4.0,2.0,84.6,2,9,3.85,6.8,6.56,6.72,6.46,11.8,22,6.5,1,27,36,75.0,4,1,8,0,139.0,23,473,75,6.31,59,7.88,1,3:17,0,6,70,9,63,2,1,43.8,54.5,26,8,16,2,16,7,43.8,3,3,100.0,465,0,6,70,9,63,15,133,5,5,5,1,1,0,473,75,6.31,59,7.88,1,3:17,25,4,19,2,11,6,54.5,0,0,,4,2,2,2,2,2,0,0
49,NOR,2017-09-11,284,1,60,0,0,341,129,28:44,Mon,1,1,@,MIN,L 19-29,27,37,10,73.0,1,0,2.7,0.0,104.7,1,7,2.63,7.7,7.47,8.22,8.0,10.5,30,4.3,0,27,32,84.4,3,1,5,0,142.3,21,344,59,5.83,63,7.46,0,2:55,0,6,52,5,50,4,3,36.4,64.3,19,3,14,2,11,4,36.4,0,0,,470,0,6,52,5,50,11,102,3,3,2,3,3,0,344,59,5.83,63,7.46,0,2:55,23,5,14,4,14,9,64.3,0,0,,1,1,1,4,4,0,0,0
50,NOR,2017-09-17,348,2,81,0,0,436,119,24:54,Sun,2,2,,NWE,L 20-36,27,45,18,60.0,2,0,4.4,0.0,99.9,1,8,2.17,7.7,7.57,8.62,8.43,12.9,31,3.8,1,30,39,76.9,3,2,11,0,138.4,17,429,63,6.81,72,7.71,0,3:06,0,5,35,9,66,2,3,33.3,50.0,20,5,15,0,12,4,33.3,2,1,50.0,555,0,5,35,9,66,14,101,4,4,3,3,3,0,429,63,6.81,72,7.71,0,3:06,29,8,19,2,12,6,50.0,0,0,,2,2,2,3,2,0,0,0
51,NOR,2017-09-24,213,3,149,1,0,156,132,31:09,Sun,3,3,@,CAR,W 34-13,22,29,7,75.9,3,0,10.3,0.0,131.4,1,7,3.33,7.3,7.1,9.41,9.1,9.7,22,6.0,1,19,33,57.6,0,4,28,3,31.9,27,362,57,6.35,59,4.88,0,2:52,3,1,10,1,5,2,2,50.0,50.0,21,9,12,0,12,6,50.0,0,0,,288,3,1,10,1,5,2,15,1,1,1,2,2,0,362,57,6.35,59,4.88,0,2:52,18,11,7,0,14,7,50.0,0,0,,4,4,4,3,2,0,0,0
52,NOR,2017-10-01,261,2,86,0,0,128,58,34:28,Sun,4,4,@,MIA,W 20-0,29,41,12,70.7,2,0,4.9,0.0,104.5,1,7,2.38,6.4,6.21,7.34,7.17,9.0,15,3.9,0,20,28,71.4,0,4,36,1,65.8,28,347,70,4.96,47,3.96,0,3:04,1,8,71,11,90,2,0,46.2,12.5,22,4,16,2,13,6,46.2,2,1,50.0,186,1,8,71,11,90,19,161,0,0,0,0,0,0,347,70,4.96,47,3.96,0,3:04,11,3,7,1,8,1,12.5,1,0,0.0,2,2,2,3,2,0,0,0
53,NOR,2017-10-15,186,2,193,2,3,281,66,32:11,Sun,5,6,,DET,W 52-38,20,30,10,66.7,2,2,6.7,6.7,77.9,0,0,0.0,6.2,6.2,4.53,4.53,9.3,19,3.5,0,25,52,48.1,3,5,31,3,59.9,37,379,67,5.66,76,4.57,3,3:47,5,13,118,7,46,1,1,16.7,50.0,19,9,9,1,12,2,16.7,1,1,100.0,347,5,13,118,7,46,20,164,5,5,5,2,1,0,379,67,5.66,76,4.57,3,3:47,18,2,14,2,18,9,50.0,1,0,0.0,7,7,7,1,1,0,0,0
54,NOR,2017-10-22,324,1,161,2,2,79,181,36:56,Sun,6,7,@,GNB,W 26-17,27,38,11,71.1,1,2,2.6,5.3,84.4,1,7,2.56,8.5,8.31,6.68,6.51,12.0,24,7.5,2,12,25,48.0,0,1,8,1,38.6,36,485,75,6.47,50,5.2,2,2:58,1,7,80,8,54,2,1,53.3,36.4,25,7,16,2,15,8,53.3,1,1,100.0,260,1,7,80,8,54,15,134,2,2,2,2,1,0,485,75,6.47,50,5.2,2,2:58,16,8,4,4,11,4,36.4,0,0,,3,3,2,2,2,0,0,0
55,NOR,2017-10-29,286,0,101,2,2,150,157,31:23,Sun,7,8,,CHI,W 20-12,23,28,5,82.1,0,0,0.0,0.0,111.2,2,13,6.67,10.2,9.53,10.21,9.53,12.4,31,5.1,1,14,32,43.8,0,2,14,1,45.1,30,387,60,6.45,65,4.72,2,3:08,1,7,51,4,31,2,2,22.2,47.1,19,7,11,1,9,2,22.2,0,0,,307,1,7,51,4,31,11,82,1,0,0,3,2,0,387,60,6.45,65,4.72,2,3:08,17,6,9,2,17,8,47.1,1,0,0.0,2,2,2,2,2,0,0,0
56,NOR,2017-11-05,256,2,151,1,2,113,87,32:18,Sun,8,9,,TAM,W 30-10,22,27,5,81.5,2,0,7.4,0.0,131.9,1,7,3.57,9.5,9.14,10.96,10.57,11.6,25,3.5,0,15,28,53.6,1,4,22,0,75.4,32,407,60,6.78,57,3.51,2,3:03,1,4,28,7,50,1,1,53.8,30.8,21,8,13,0,13,7,53.8,0,0,,200,1,4,28,7,50,11,78,1,1,1,2,1,0,407,60,6.78,57,3.51,2,3:03,14,5,6,3,13,4,30.8,0,0,,4,4,3,2,1,0,0,0
57,NOR,2017-11-12,184,0,298,6,1,129,69,41:23,Sun,9,10,@,BUF,W 47-10,18,25,7,72.0,0,0,0.0,0.0,92.7,0,0,0.0,7.4,7.36,7.36,7.36,10.2,15,4.6,0,16,28,57.1,1,2,6,1,65.9,48,482,73,6.6,45,4.4,1,2:57,1,4,41,8,56,2,1,50.0,18.2,32,20,9,3,12,6,50.0,2,2,100.0,198,1,4,41,8,56,12,97,1,1,1,1,1,0,482,73,6.6,45,4.4,1,2:57,10,2,7,1,11,2,18.2,1,0,0.0,6,6,5,2,2,0,0,0
58,NOR,2017-11-19,375,2,160,1,1,300,156,30:24,Sun,10,11,,WAS,W 34-31 (OT),29,41,12,70.7,2,1,4.9,2.4,106.3,2,10,4.65,9.1,8.72,9.02,8.6,12.9,33,4.7,1,22,32,68.8,3,2,22,0,129.7,23,535,66,8.11,67,6.81,1,3:28,0,7,54,9,67,4,1,33.3,33.3,27,10,16,1,12,4,33.3,1,1,100.0,456,0,7,54,9,67,16,121,4,4,4,1,1,0,535,66,8.11,67,6.81,1,3:28,24,6,15,3,12,4,33.3,2,2,100.0,3,2,2,4,4,1,1,0
59,NOR,2017-11-26,223,1,123,1,0,327,88,24:34,Sun,11,12,@,LAR,L 20-26,22,32,10,68.8,1,0,3.1,0.0,101.8,3,23,8.57,7.0,6.37,7.59,6.94,10.1,25,3.5,0,28,44,63.6,2,4,27,1,91.8,17,346,52,6.65,73,5.68,0,3:11,1,7,112,9,90,2,4,23.1,21.4,14,2,10,2,13,3,23.1,1,1,100.0,415,1,7,112,9,90,16,202,2,2,2,5,4,0,346,52,6.65,73,5.68,0,3:11,24,6,14,4,14,3,21.4,0,0,,2,2,2,2,2,0,0,0
60,NOR,2017-12-03,252,1,148,3,1,167,112,33:21,Sun,12,13,,CAR,W 31-21,25,34,9,73.5,1,0,2.9,0.0,106.1,2,17,5.56,7.4,7.0,8.0,7.56,10.1,23,4.9,1,17,28,60.7,2,2,16,0,101.3,28,400,64,6.25,53,5.26,1,3:02,1,7,68,6,54,1,0,40.0,30.0,19,5,12,2,15,6,40.0,1,1,100.0,279,1,7,68,6,54,13,122,3,3,3,0,0,0,400,64,6.25,53,5.26,1,3:02,16,4,8,4,10,3,30.0,2,0,0.0,4,4,4,2,1,0,0,0
61,NOR,2017-12-07,256,2,50,0,1,211,132,25:19,Thu,13,14,@,ATL,L 17-20,26,35,9,74.3,2,1,5.7,2.9,103.4,2,15,5.41,7.3,6.92,7.17,6.78,9.8,37,3.6,1,15,27,55.6,1,1,10,3,53.7,15,306,52,5.88,65,5.28,1,3:00,3,11,87,4,35,1,2,30.0,58.3,18,2,16,0,10,3,30.0,1,1,100.0,343,3,11,87,4,35,15,122,2,2,2,2,2,0,306,52,5.88,65,5.28,1,3:00,26,6,11,9,12,7,58.3,0,0,,2,2,2,1,1,0,0,0
62,NOR,2017-12-17,281,2,131,2,3,170,124,29:10,Sun,14,15,,NYJ,W 31-19,26,36,10,72.2,2,1,5.6,2.8,101.7,0,0,0.0,7.8,7.81,7.67,7.67,10.8,28,4.4,1,19,39,48.7,1,1,9,2,48.0,28,412,64,6.44,68,4.32,3,3:20,2,8,92,8,50,1,2,30.0,33.3,23,7,13,3,10,3,30.0,1,1,100.0,294,2,8,92,8,50,16,142,2,1,1,2,2,0,412,64,6.44,68,4.32,3,3:20,19,9,7,3,15,5,33.3,1,0,0.0,4,4,4,1,1,0,0,0
63,NOR,2017-12-24,229,1,86,1,1,264,67,33:48,Sun,15,16,,ATL,W 23-13,21,28,7,75.0,1,1,3.6,3.6,97.2,1,10,3.45,8.2,7.9,7.29,7.03,10.9,20,3.4,0,22,36,61.1,1,5,24,1,81.3,31,315,60,5.25,61,5.43,1,3:05,2,3,30,10,91,3,2,23.1,15.4,15,5,9,1,13,3,23.1,1,1,100.0,331,2,3,30,10,91,13,121,1,1,1,2,2,0,315,60,5.25,61,5.43,1,3:05,15,4,11,0,13,2,15.4,2,1,50.0,2,2,2,3,3,0,0,0
64,NOR,2017-12-31,231,1,92,1,1,345,110,28:27,Sun,16,17,@,TAM,L 24-31,22,30,8,73.3,1,0,3.3,0.0,108.3,2,14,6.25,7.7,7.22,8.37,7.84,10.5,28,3.9,2,28,51,54.9,1,2,18,3,58.0,26,323,58,5.57,81,5.62,1,3:09,3,7,38,2,15,1,1,50.0,72.2,18,8,10,0,12,6,50.0,1,0,0.0,455,3,7,38,2,15,9,53,4,3,2,1,1,0,323,58,5.57,81,5.62,1,3:09,28,7,19,2,18,13,72.2,1,1,100.0,3,3,3,1,1,0,0,0
65,NOR,2018-09-09,432,3,43,2,2,417,112,27:51,Sun,1,1,,TAM,L 40-48,37,45,8,82.2,3,0,6.7,0.0,129.5,1,7,2.17,9.6,9.39,10.93,10.7,11.7,34,3.3,1,21,28,75.0,4,0,0,0,156.2,13,475,59,8.05,62,8.53,2,3:13,0,8,77,7,70,1,2,44.4,61.5,26,5,19,2,9,4,44.4,1,1,100.0,529,0,8,77,7,70,15,147,6,6,6,3,2,0,475,59,8.05,62,8.53,2,3:13,26,5,17,4,13,8,61.5,0,0,,5,3,3,1,1,2,2,0
66,NOR,2018-09-16,213,2,62,0,2,234,93,32:41,Sun,2,2,,CLE,W 21-18,28,35,7,80.0,2,0,5.7,0.0,114.6,3,30,7.89,6.1,5.61,7.23,6.66,7.6,27,3.4,1,22,30,73.3,1,3,12,1,92.9,23,275,61,4.51,60,5.45,2,2:55,1,4,53,4,43,2,2,25.0,33.3,18,4,11,3,12,3,25.0,0,0,,327,1,4,53,4,43,8,96,2,2,0,4,2,0,275,61,4.51,60,5.45,2,2:55,16,4,10,2,12,4,33.3,2,1,50.0,2,1,1,3,2,1,1,0
67,NOR,2018-09-23,391,3,143,2,0,359,48,37:45,Sun,3,3,@,ATL,W 43-37 (OT),39,49,10,79.6,3,0,6.1,0.0,120.7,1,5,2.0,8.0,7.82,9.2,9.02,10.0,22,2.2,0,26,35,74.3,5,3,15,0,146.3,27,534,77,6.94,60,6.78,0,3:38,0,11,120,5,54,3,0,50.0,36.4,32,11,19,2,14,7,50.0,1,1,100.0,407,0,11,120,5,54,16,174,5,3,3,0,0,0,534,77,6.94,60,6.78,0,3:38,24,1,19,4,11,4,36.4,0,0,,5,4,4,3,3,0,0,0
68,NOR,2018-09-30,219,0,170,3,0,234,65,31:00,Sun,4,4,@,NYG,W 33-18,19,34,15,55.9,0,0,0.0,0.0,76.5,1,8,2.86,6.4,6.26,6.44,6.26,11.5,15,4.3,1,31,41,75.6,1,3,21,0,97.0,32,389,67,5.81,59,5.07,0,3:02,2,5,51,6,67,4,1,38.5,50.0,25,10,12,3,13,5,38.5,1,1,100.0,299,2,5,51,6,67,11,118,2,1,1,1,1,0,389,67,5.81,59,5.07,0,3:02,22,3,18,1,10,5,50.0,0,0,,3,3,3,4,4,0,0,0
69,NOR,2018-10-08,349,3,98,3,1,244,39,33:17,Mon,5,5,,WAS,W 43-19,26,29,3,89.7,3,0,10.3,0.0,153.2,2,14,6.45,12.0,11.26,14.1,13.19,13.4,18,2.2,2,23,39,59.0,0,3,31,1,66.6,32,447,63,7.1,60,4.72,1,3:05,2,4,45,6,38,1,2,55.6,30.8,27,8,15,4,9,5,55.6,0,0,,283,2,4,45,6,38,10,83,2,1,1,2,2,0,447,63,7.1,60,4.72,1,3:05,18,6,12,0,13,4,30.8,4,2,50.0,6,5,4,1,1,1,0,0
70,NOR,2018-10-21,205,2,134,1,1,274,77,33:31,Sun,6,7,@,BAL,W 24-23,22,30,8,73.3,2,0,6.7,0.0,114.9,1,7,3.23,6.8,6.61,8.17,7.9,9.3,23,3.3,1,24,40,60.0,2,1,10,0,97.3,39,339,70,4.84,64,5.48,1,3:03,0,6,52,5,54,1,1,42.9,41.7,26,12,12,2,14,6,42.9,5,4,80.0,351,0,6,52,5,54,11,106,3,3,2,1,1,0,339,70,4.84,64,5.48,1,3:03,25,6,15,4,12,5,41.7,2,1,50.0,3,3,3,1,1,0,0,0
71,NOR,2018-10-28,164,1,106,1,1,338,85,28:37,Sun,7,8,@,MIN,W 30-20,19,24,5,79.2,1,1,4.2,4.2,91.7,0,0,0.0,6.8,6.83,5.79,5.79,8.6,22,3.9,1,31,41,75.6,2,4,21,1,105.5,29,270,53,5.09,67,6.31,1,2:49,2,7,64,6,54,3,0,44.4,50.0,17,6,9,2,9,4,44.4,0,0,,423,2,7,64,6,54,13,118,3,3,2,0,0,0,270,53,5.09,67,6.31,1,2:49,27,4,19,4,10,5,50.0,3,2,66.7,3,3,3,3,3,0,0,0
72,NOR,2018-11-04,346,4,141,2,1,391,92,33:41,Sun,8,9,,LAR,W 45-35,25,36,11,69.4,4,0,11.1,0.0,137.0,0,0,0.0,9.6,9.61,11.83,11.83,13.8,19,4.8,1,28,40,70.0,3,0,0,1,115.7,34,487,70,6.96,59,8.19,1,3:11,1,2,20,4,32,1,2,58.3,37.5,31,10,19,2,12,7,58.3,2,2,100.0,483,1,2,20,4,32,6,52,4,3,3,3,2,0,487,70,6.96,59,8.19,1,3:11,23,5,17,1,8,3,37.5,2,0,0.0,6,6,6,1,1,0,0,0
73,NOR,2018-11-11,265,3,244,3,0,174,110,39:46,Sun,9,10,@,CIN,W 51-14,22,27,5,81.5,3,0,11.1,0.0,144.6,0,0,0.0,9.8,9.81,12.04,12.04,12.0,16,6.9,1,14,23,60.9,1,4,24,2,62.6,47,509,74,6.88,43,6.6,0,2:44,2,1,5,4,26,3,0,58.3,0.0,33,18,13,2,12,7,58.3,1,1,100.0,284,2,1,5,4,26,5,31,2,2,2,0,0,0,509,74,6.88,43,6.6,0,2:44,13,4,9,0,6,0,0.0,2,1,50.0,6,6,6,3,3,0,0,0
74,NOR,2018-11-18,373,4,173,2,0,138,58,37:34,Sun,10,11,,PHI,W 48-7,23,32,9,71.9,4,0,12.5,0.0,150.1,0,0,0.0,11.7,11.66,14.16,14.16,16.2,12,4.8,1,19,33,57.6,0,3,18,3,29.6,37,546,69,7.91,48,4.08,0,3:07,3,8,69,6,49,2,0,54.5,30.0,28,6,21,1,11,6,54.5,1,1,100.0,196,3,8,69,6,49,14,118,1,1,1,0,0,0,546,69,7.91,48,4.08,0,3:07,13,2,9,2,10,3,30.0,2,0,0.0,6,6,6,2,2,0,0,0
75,NOR,2018-11-22,162,4,150,0,1,340,26,29:01,Thu,11,12,,ATL,W 31-17,15,22,7,68.2,4,1,18.2,4.5,111.9,2,9,8.33,7.4,6.75,8.95,8.21,10.8,16,1.6,0,35,47,74.5,2,6,37,1,99.6,31,312,55,5.67,69,5.3,1,2:55,4,3,19,2,26,1,1,45.5,33.3,19,9,9,1,11,5,45.5,0,0,,366,4,3,19,2,26,5,45,2,2,2,1,1,0,312,55,5.67,69,5.3,1,2:55,21,2,18,1,15,5,33.3,6,4,66.7,4,4,4,1,1,0,0,0
