Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
65,NOR,2018-09-09,2,0,8,77,7,70,1,2,44.4,61.5,Sun,1,1,,TAM,L 40-48,26,5,19,2,9,4,44.4,1,1,100.0,529,0,8,77,7,70,15,147,6,6,6,3,2,0,475,59,8.05,62,8.53,2,27:51,3:13,26,5,17,4,13,8,61.5,0,0,,5,3,3,1,1,2,2,0
66,NOR,2018-09-16,2,1,4,53,4,43,2,2,25.0,33.3,Sun,2,2,,CLE,W 21-18,18,4,11,3,12,3,25.0,0,0,,327,1,4,53,4,43,8,96,2,2,0,4,2,0,275,61,4.51,60,5.45,2,32:41,2:55,16,4,10,2,12,4,33.3,2,1,50.0,2,1,1,3,2,1,1,0
67,NOR,2018-09-23,0,0,11,120,5,54,3,0,50.0,36.4,Sun,3,3,@,ATL,W 43-37 (OT),32,11,19,2,14,7,50.0,1,1,100.0,407,0,11,120,5,54,16,174,5,3,3,0,0,0,534,77,6.94,60,6.78,0,37:45,3:38,24,1,19,4,11,4,36.4,0,0,,5,4,4,3,3,0,0,0
68,NOR,2018-09-30,0,2,5,51,6,67,4,1,38.5,50.0,Sun,4,4,@,NYG,W 33-18,25,10,12,3,13,5,38.5,1,1,100.0,299,2,5,51,6,67,11,118,2,1,1,1,1,0,389,67,5.81,59,5.07,0,31:00,3:02,22,3,18,1,10,5,50.0,0,0,,3,3,3,4,4,0,0,0
69,NOR,2018-10-08,1,2,4,45,6,38,1,2,55.6,30.8,Mon,5,5,,WAS,W 43-19,27,8,15,4,9,5,55.6,0,0,,283,2,4,45,6,38,10,83,2,1,1,2,2,0,447,63,7.10,60,4.72,1,33:17,3:05,18,6,12,0,13,4,30.8,4,2,50.0,6,5,4,1,1,1,0,0
70,NOR,2018-10-21,1,0,6,52,5,54,1,1,42.9,41.7,Sun,6,7,@,BAL,W 24-23,26,12,12,2,14,6,42.9,5,4,80.0,351,0,6,52,5,54,11,106,3,3,2,1,1,0,339,70,4.84,64,5.48,1,33:31,3:03,25,6,15,4,12,5,41.7,2,1,50.0,3,3,3,1,1,0,0,0
71,NOR,2018-10-28,1,2,7,64,6,54,3,0,44.4,50.0,Sun,7,8,@,MIN,W 30-20,17,6,9,2,9,4,44.4,0,0,,423,2,7,64,6,54,13,118,3,3,2,0,0,0,270,53,5.09,67,6.31,1,28:37,2:49,27,4,19,4,10,5,50.0,3,2,66.7,3,3,3,3,3,0,0,0
72,NOR,2018-11-04,1,1,2,20,4,32,1,2,58.3,37.5,Sun,8,9,,LAR,W 45-35,31,10,19,2,12,7,58.3,2,2,100.0,483,1,2,20,4,32,6,52,4,3,3,3,2,0,487,70,6.96,59,8.19,1,33:41,3:11,23,5,17,1,8,3,37.5,2,0,0.0,6,6,6,1,1,0,0,0
73,NOR,2018-11-11,0,2,1,5,4,26,3,0,58.3,0.0,Sun,9,10,@,CIN,W 51-14,33,18,13,2,12,7,58.3,1,1,100.0,284,2,1,5,4,26,5,31,2,2,2,0,0,0,509,74,6.88,43,6.60,0,39:46,2:44,13,4,9,0,6,0,0.0,2,1,50.0,6,6,6,3,3,0,0,0
74,NOR,2018-11-18,0,3,8,69,6,49,2,0,54.5,30.0,Sun,10,11,,PHI,W 48-7,28,6,21,1,11,6,54.5,1,1,100.0,196,3,8,69,6,49,14,118,1,1,1,0,0,0,546,69,7.91,48,4.08,0,37:34,3:07,13,2,9,2,10,3,30.0,2,0,0.0,6,6,6,2,2,0,0,0
75,NOR,2018-11-22,1,4,3,19,2,26,1,1,45.5,33.3,Thu,11,12,,ATL,W 31-17,19,9,9,1,11,5,45.5,0,0,,366,4,3,19,2,26,5,45,2,2,2,1,1,0,312,55,5.67,69,5.30,1,29:01,2:55,21,2,18,1,15,5,33.3,6,4,66.7,4,4,4,1,1,0,0,0
76,NOR,2018-11-29,1,2,5,48,8,80,1,2,27.3,50.0,Thu,12,13,@,DAL,L 10-13,14,4,6,4,11,3,27.3,1,0,0.0,308,2,5,48,8,80,13,128,1,1,1,2,2,0,176,49,3.59,66,4.67,1,23:07,2:58,21,7,11,3,14,7,50.0,0,0,,1,1,1,1,1,0,0,0
77,NOR,2018-12-09,2,1,6,51,10,84,2,0,50.0,42.9,Sun,13,14,@,TAM,W 28-14,19,6,13,0,12,6,50.0,1,1,100.0,279,1,6,51,10,84,16,135,2,2,2,2,0,0,298,62,4.81,65,4.29,2,31:53,3:12,20,5,12,3,14,6,42.9,0,0,,3,2,2,2,2,1,1,0
78,NOR,2018-12-17,2,2,9,80,4,48,2,0,30.8,46.7,Mon,14,15,@,CAR,W 12-9,21,11,8,2,13,4,30.8,1,1,100.0,247,2,9,80,4,48,13,128,1,1,1,0,0,0,346,69,5.01,57,4.33,2,35:09,3:02,13,5,7,1,15,7,46.7,2,1,50.0,1,0,0,2,2,0,0,0
79,NOR,2018-12-23,1,2,9,91,6,79,1,2,50.0,46.2,Sun,15,16,,PIT,W 31-28,24,5,16,3,12,6,50.0,0,0,,429,2,9,91,6,79,15,170,3,2,2,2,2,0,370,61,6.07,71,6.04,1,28:40,3:24,26,2,21,3,13,6,46.2,2,1,50.0,4,4,4,2,1,0,0,0
80,NOR,2018-12-30,1,0,6,94,2,10,0,2,40.0,46.2,Sun,16,17,,CAR,L 14-33,17,9,8,0,10,4,40.0,1,0,0.0,374,0,6,94,2,10,8,104,4,4,3,2,2,0,294,51,5.76,68,5.50,1,26:34,3:00,25,11,10,4,13,6,46.2,2,1,50.0,2,2,2,0,0,0,0,0
81,NOR,2019-09-09,1,1,7,48,8,69,3,0,63.6,53.8,Mon,1,1,,HOU,W 30-28,25,6,19,0,11,7,63.6,0,0,,414,1,7,48,8,69,15,117,4,4,4,0,0,0,510,65,7.85,59,7.02,1,30:13,3:14,22,8,12,2,13,7,53.8,1,1,100.0,3,3,3,4,3,0,0,0
82,NOR,2019-09-15,1,1,11,87,8,65,3,2,30.8,38.5,Sun,2,2,@,LAR,L 9-27,15,2,11,2,13,4,30.8,1,0,0.0,380,1,11,87,8,65,19,152,3,3,3,2,2,0,244,57,4.28,61,6.23,1,29:39,3:09,20,7,11,2,13,5,38.5,0,0,,0,0,0,3,3,0,0,0
83,NOR,2019-09-22,1,1,11,70,7,53,0,0,27.3,35.7,Sun,3,3,@,SEA,W 33-27,15,4,9,2,11,3,27.3,1,1,100.0,514,1,11,70,7,53,18,123,4,3,3,0,0,0,265,50,5.30,76,6.76,1,28:27,3:09,26,5,18,3,14,5,35.7,4,1,25.0,5,4,3,0,0,1,0,0
84,NOR,2019-09-29,1,3,9,80,6,64,4,1,42.9,36.4,Sun,4,4,,DAL,W 12-10,18,10,6,2,14,6,42.9,0,0,,257,3,9,80,6,64,15,144,1,1,1,1,1,0,266,62,4.29,54,4.76,1,36:04,2:56,15,4,8,3,11,4,36.4,1,0,0.0,0,0,0,4,4,0,0,0
85,NOR,2019-10-06,1,0,6,40,4,30,1,1,53.3,27.3,Sun,5,5,,TAM,W 31-24,25,5,18,2,15,8,53.3,2,1,50.0,252,0,6,40,4,30,10,70,3,3,3,1,1,0,457,67,6.82,55,4.58,1,33:27,3:07,19,5,12,2,11,3,27.3,1,1,100.0,4,4,4,1,1,0,0,0
86,NOR,2019-10-13,0,1,3,35,2,15,2,2,38.5,28.6,Sun,6,6,@,JAX,W 13-6,18,6,12,0,13,5,38.5,0,0,,226,1,3,35,2,15,5,50,0,0,0,2,2,0,326,65,5.02,55,4.11,0,33:09,2:52,11,1,9,1,14,4,28.6,1,0,0.0,1,1,1,2,2,0,0,0
87,NOR,2019-10-20,0,2,4,35,3,10,2,1,46.7,16.7,Sun,7,7,@,CHI,W 36-25,24,9,14,1,15,7,46.7,0,0,,252,2,4,35,3,10,7,45,3,2,2,1,1,0,424,74,5.73,63,4.00,0,37:26,3:28,16,0,16,0,12,2,16.7,2,1,50.0,4,4,4,4,2,0,0,1
88,NOR,2019-10-27,1,0,2,15,5,35,1,3,58.3,16.7,Sun,8,8,,ARI,W 31-9,28,8,20,0,12,7,58.3,0,0,,237,0,2,15,5,35,7,50,0,0,0,3,3,0,510,72,7.08,49,4.84,1,37:59,2:55,10,2,8,0,12,2,16.7,2,0,0.0,4,4,4,2,1,0,0,0
89,NOR,2019-11-10,0,1,12,90,7,48,3,4,25.0,40.0,Sun,9,10,,ATL,L 9-26,18,4,13,1,12,3,25.0,3,0,0.0,317,1,12,90,7,48,19,138,2,2,2,4,4,0,310,63,4.92,70,4.53,0,26:14,3:10,24,9,9,6,15,6,40.0,1,1,100.0,0,0,0,3,3,0,0,0
90,NOR,2019-11-17,0,4,9,76,7,55,2,1,53.8,38.5,Sun,10,11,@,TAM,W 34-17,21,7,14,0,13,7,53.8,1,1,100.0,334,4,9,76,7,55,16,131,2,2,2,1,1,0,328,64,5.13,61,5.48,0,37:00,3:02,21,2,14,5,13,5,38.5,1,0,0.0,4,4,4,2,2,0,0,0
91,NOR,2019-11-24,1,1,12,123,3,25,2,2,40.0,38.5,Sun,11,12,,CAR,W 34-31,23,5,17,1,10,4,40.0,1,0,0.0,351,1,12,123,3,25,15,148,4,3,1,3,2,0,418,59,7.08,69,5.09,1,28:27,3:26,26,6,15,5,13,5,38.5,1,1,100.0,4,4,4,2,2,0,0,0
92,NOR,2019-11-28,0,3,9,121,4,18,4,2,20.0,37.5,Thu,12,13,@,ATL,W 26-18,14,4,10,0,10,2,20.0,0,0,,348,3,9,121,4,18,13,139,2,1,0,3,2,0,279,49,5.69,85,4.09,0,24:23,3:12,27,4,18,5,16,6,37.5,4,2,50.0,2,2,2,4,4,0,0,0
93,NOR,2019-12-08,1,1,5,50,10,67,2,2,45.5,50.0,Sun,13,14,,SFO,L 46-48,28,9,17,2,11,5,45.5,3,2,66.7,516,1,5,50,10,67,15,117,6,6,6,2,2,0,465,68,6.84,63,8.19,1,31:23,3:23,25,7,15,3,12,6,50.0,1,1,100.0,6,4,4,2,2,2,0,0
94,NOR,2019-12-16,0,0,6,52,7,49,2,0,55.6,25.0,Mon,14,15,,IND,W 34-7,27,7,18,2,9,5,55.6,0,0,,205,0,6,52,7,49,13,101,1,1,1,0,0,0,424,63,6.73,52,3.94,0,36:22,2:55,16,5,8,3,12,3,25.0,2,1,50.0,4,4,4,2,2,0,0,0
95,NOR,2019-12-22,0,1,11,70,6,56,1,0,33.3,38.5,Sun,15,16,@,TEN,W 38-28,23,5,16,2,12,4,33.3,1,0,0.0,397,1,11,70,6,56,17,126,4,4,4,0,0,0,377,66,5.71,58,6.84,0,31:04,3:20,17,4,11,2,13,5,38.5,1,0,0.0,5,5,5,1,1,0,0,0
96,NOR,2019-12-29,0,3,3,44,5,54,0,1,36.4,31.3,Sun,16,17,@,CAR,W 42-10,25,6,16,3,11,4,36.4,0,0,,329,3,3,44,5,54,8,98,1,1,1,1,1,0,379,67,5.66,69,4.77,0,35:40,3:06,16,2,13,1,16,5,31.3,2,1,50.0,6,6,6,0,0,0,0,0
97,NOR,2020-09-13,0,3,6,119,9,103,2,1,33.3,38.5,Sun,1,1,,TAM,W 34-23,18,5,10,3,15,5,33.3,1,0,0.0,310,3,6,119,9,103,15,222,3,2,2,2,1,0,271,66,4.11,65,4.77,0,31:23,3:21,23,7,10,6,13,5,38.5,1,1,100.0,4,4,4,2,2,0,0,0
98,NOR,2020-09-21,1,1,10,129,3,13,1,2,63.6,58.8,Mon,2,2,@,LVR,L 24-34,26,8,17,1,11,7,63.6,0,0,,377,1,10,129,3,13,13,142,4,4,4,2,2,0,424,57,7.44,76,4.96,1,23:42,3:15,28,5,18,5,17,10,58.8,2,2,100.0,3,3,3,1,1,0,0,0
99,NOR,2020-09-27,1,0,8,83,2,10,3,3,45.5,45.5,Sun,3,3,,GNB,L 30-37,21,5,14,2,11,5,45.5,1,1,100.0,369,0,8,83,2,10,10,93,4,4,4,3,3,0,397,58,6.84,59,6.25,1,28:20,3:11,24,6,14,4,11,5,45.5,2,1,50.0,3,3,3,3,3,0,0,0
100,NOR,2020-10-04,1,1,4,67,5,49,0,0,71.4,50.0,Sun,4,4,@,DET,W 35-29,29,13,15,1,14,10,71.4,1,1,100.0,281,1,4,67,5,49,9,116,4,3,3,0,0,0,392,69,5.68,56,5.02,1,36:46,3:06,18,3,12,3,14,7,50.0,3,3,100.0,5,5,5,0,0,0,0,0
101,NOR,2020-10-12,1,0,5,60,1,10,3,0,33.3,47.1,Mon,5,5,,LAC,W 30-27 (OT),23,6,17,0,15,5,33.3,0,0,,350,0,5,60,1,10,6,70,4,4,3,1,0,0,408,75,5.44,69,5.07,1,35:01,3:20,19,5,12,2,17,8,47.1,1,0,0.0,3,3,3,3,3,0,0,0
102,NOR,2020-10-25,1,0,6,50,1,5,2,1,85.7,66.7,Sun,6,7,,CAR,W 27-24,26,9,16,1,14,12,85.7,0,0,,283,0,6,50,1,5,7,55,3,3,3,2,1,0,415,67,6.19,43,6.58,1,34:41,2:44,18,4,11,3,9,6,66.7,0,0,,3,3,3,2,2,0,0,0
103,NOR,2020-11-01,0,1,5,45,7,53,4,3,15.4,33.3,Sun,7,8,@,CHI,W 26-23 (OT),23,10,11,2,13,2,15.4,3,2,66.7,329,1,5,45,7,53,12,98,2,2,2,3,3,0,394,72,5.47,69,4.77,0,35:15,3:34,18,5,12,1,15,5,33.3,3,2,66.7,2,2,2,5,4,0,0,0
104,NOR,2020-11-08,2,3,3,28,5,39,1,1,64.3,11.1,Sun,8,9,@,TAM,W 38-3,27,11,15,1,14,9,64.3,2,1,50.0,194,3,3,28,5,39,8,67,0,0,0,1,1,0,420,73,5.75,46,4.22,2,40:04,2:51,13,0,10,3,9,1,11.1,3,0,0.0,5,5,5,1,1,0,0,0
105,NOR,2020-11-15,2,4,5,61,6,51,2,2,16.7,43.8,Sun,9,10,,SFO,W 27-13,17,7,8,2,12,2,16.7,0,0,,281,4,5,61,6,51,11,112,1,1,1,2,2,0,237,56,4.23,66,4.26,2,27:06,3:12,21,3,14,4,16,7,43.8,1,0,0.0,3,3,3,2,2,0,0,0
106,NOR,2020-11-22,1,2,5,35,7,53,1,3,36.4,14.3,Sun,10,11,,ATL,W 24-9,24,12,9,3,11,4,36.4,1,1,100.0,248,2,5,35,7,53,12,88,0,0,0,3,3,0,376,62,6.06,59,4.20,1,33:41,3:12,14,1,10,3,14,2,14.3,3,2,66.7,3,3,3,2,1,0,0,0
107,NOR,2020-11-29,1,3,5,35,2,10,1,1,46.7,10.0,Sun,11,12,@,DEN,W 31-3,19,14,4,1,15,7,46.7,0,0,,112,3,5,35,2,10,7,45,0,0,0,1,1,0,292,63,4.63,43,2.60,1,35:46,2:40,6,5,1,0,10,1,10.0,0,0,,4,4,4,1,1,0,0,0
108,NOR,2020-12-06,1,1,10,79,1,15,0,3,47.1,38.5,Sun,12,13,@,ATL,W 21-16,23,9,13,1,17,8,47.1,3,2,66.7,332,1,10,79,1,15,11,94,1,1,1,3,3,0,424,75,5.65,63,5.27,1,36:54,3:13,21,4,12,5,13,5,38.5,1,0,0.0,3,3,3,1,0,0,0,0
109,NOR,2020-12-13,2,1,8,52,6,27,0,1,41.7,30.8,Sun,13,14,@,PHI,L 21-24,20,5,15,0,12,5,41.7,1,0,0.0,413,1,8,52,6,27,14,79,3,3,3,2,1,0,358,63,5.68,66,6.26,2,29:44,3:08,21,11,7,3,13,4,30.8,4,2,50.0,3,3,3,2,0,0,0,0
110,NOR,2020-12-20,1,1,10,93,5,54,0,1,9.1,50.0,Sun,14,15,,KAN,L 29-32,15,3,10,2,11,1,9.1,1,1,100.0,411,1,10,93,5,54,15,147,4,3,3,1,1,0,285,52,5.48,92,4.47,1,18:46,3:30,34,13,16,5,18,9,50.0,0,0,,4,3,3,0,0,1,0,1
111,NOR,2020-12-25,2,0,4,38,3,20,1,0,55.6,33.3,Fri,15,16,,MIN,W 52-33,36,21,14,1,9,5,55.6,1,1,100.0,364,0,4,38,3,20,7,58,5,4,3,0,0,0,583,73,7.99,60,6.07,2,36:47,3:11,25,6,17,2,9,3,33.3,2,1,50.0,7,7,7,1,1,0,0,0
112,NOR,2021-01-03,0,5,4,31,1,5,2,0,42.9,11.1,Sun,16,17,@,CAR,W 33-7,20,9,11,0,14,6,42.9,1,1,100.0,320,5,4,31,1,5,5,36,1,1,1,0,0,0,347,64,5.42,60,5.33,0,30:54,2:52,17,7,9,1,9,1,11.1,4,2,50.0,4,4,3,2,2,0,0,0
113,NOR,2021-09-12,0,3,6,36,5,33,1,1,50.0,10.0,Sun,1,1,,GNB,W 38-3,22,11,10,1,10,5,50.0,2,2,100.0,229,3,6,36,5,33,11,69,0,0,0,1,1,0,322,60,5.37,52,4.40,0,34:36,2:51,14,2,9,3,10,1,10.0,3,2,66.7,5,5,5,1,1,0,0,0
114,NOR,2021-09-19,2,1,11,115,5,49,0,2,18.2,53.3,Sun,2,2,@,CAR,L 7-26,6,2,3,1,11,2,18.2,2,0,0.0,383,1,11,115,5,49,16,164,3,3,2,3,2,0,128,43,2.98,73,5.25,2,21:28,3:08,28,4,18,6,15,8,53.3,0,0,,1,1,1,0,0,0,0,0
115,NOR,2021-09-26,0,3,2,15,4,30,0,2,46.2,36.8,Sun,3,3,@,NWE,W 28-13,19,10,9,0,13,6,46.2,0,0,,300,3,2,15,4,30,6,45,1,1,1,2,2,0,252,62,4.06,70,4.29,0,32:48,3:02,16,5,10,1,19,7,36.8,3,2,66.7,4,4,4,2,0,0,0,0
116,NOR,2021-10-03,1,1,5,35,3,25,0,2,61.5,36.4,Sun,4,4,,NYG,L 21-27 (OT),21,9,12,0,13,8,61.5,1,0,0.0,485,1,5,35,3,25,8,60,3,1,1,3,2,0,405,65,6.23,60,8.08,1,37:31,3:12,21,4,17,0,11,4,36.4,0,0,,3,3,3,1,0,0,0,0
117,NOR,2021-10-10,2,2,6,45,5,37,0,3,36.4,31.3,Sun,5,5,@,WAS,W 33-22,18,5,12,1,11,4,36.4,1,1,100.0,373,2,6,45,5,37,11,82,2,1,1,3,3,0,369,55,6.71,76,4.91,2,23:34,3:15,26,11,11,4,16,5,31.3,3,1,33.3,5,5,3,0,0,0,0,0
118,NOR,2021-10-25,1,0,7,90,6,53,2,1,15.4,25.0,Mon,6,7,@,SEA,W 13-10,21,7,10,4,13,2,15.4,2,2,100.0,219,0,7,90,6,53,13,143,1,1,1,3,1,0,304,68,4.47,55,3.98,1,32:49,3:03,14,4,6,4,12,3,25.0,1,0,0.0,1,1,1,2,2,0,0,0
119,NOR,2021-10-31,0,3,2,10,11,99,3,0,35.7,61.5,Sun,7,8,,TAM,W 36-27,26,8,12,6,14,5,35.7,3,2,66.7,421,3,2,10,11,99,13,109,4,3,3,0,0,0,361,72,5.01,58,7.26,0,33:16,3:09,16,3,13,0,13,8,61.5,1,0,0.0,4,4,3,3,3,0,0,0
120,NOR,2021-11-07,1,0,10,74,6,76,2,2,30.0,38.5,Sun,8,9,,ATL,L 25-27,26,6,17,3,10,3,30.0,1,0,0.0,366,0,10,74,6,76,16,150,3,3,3,2,2,0,376,69,5.45,57,6.42,1,32:21,3:03,18,2,14,2,13,5,38.5,1,0,0.0,3,1,1,2,2,2,0,0
121,NOR,2021-11-14,1,0,9,65,8,49,1,3,41.7,25.0,Sun,9,10,@,TEN,L 21-23,22,5,14,3,12,5,41.7,0,0,,264,0,9,65,8,49,17,114,2,2,2,3,3,0,373,61,6.11,58,4.55,1,28:26,3:02,17,4,10,3,12,3,25.0,0,0,,3,2,0,1,1,1,0,0
122,NOR,2021-11-21,3,1,3,25,6,49,1,4,46.2,57.1,Sun,10,11,@,PHI,L 29-40,18,5,12,1,13,6,46.2,0,0,,380,1,3,25,6,49,9,74,4,4,4,4,4,0,323,62,5.21,77,4.94,3,22:59,3:14,21,14,7,0,21,12,57.1,0,0,,4,3,2,1,1,1,0,0
123,NOR,2021-11-25,1,2,4,24,4,35,0,1,35.7,61.5,Thu,11,12,,BUF,L 6-31,12,4,7,1,14,5,35.7,3,1,33.3,361,2,4,24,4,35,8,59,4,4,4,1,1,0,190,57,3.33,62,5.82,1,25:22,2:49,21,9,11,1,13,8,61.5,1,1,100.0,1,0,0,0,0,1,0,0
124,NOR,2021-12-02,4,1,7,59,5,35,1,2,35.7,15.4,Thu,12,13,,DAL,L 17-27,17,7,10,0,14,5,35.7,1,1,100.0,377,1,7,59,5,35,12,94,3,3,3,2,2,0,405,69,5.87,65,5.80,4,31:54,3:12,17,5,10,2,13,2,15.4,1,0,0.0,2,2,2,2,1,0,0,0
125,NOR,2021-12-12,0,0,4,42,5,45,3,3,40.0,21.4,Sun,13,14,@,NYJ,W 30-9,21,12,8,1,15,6,40.0,1,1,100.0,256,0,4,42,5,45,9,87,0,0,0,3,3,0,344,68,5.06,62,4.13,0,38:52,3:01,13,2,9,2,14,3,21.4,3,1,33.3,3,3,3,3,3,0,0,0
126,NOR,2021-12-19,0,2,6,41,3,30,3,0,18.8,31.6,Sun,14,15,@,TAM,W 9-0,11,5,5,1,16,3,18.8,0,0,,302,2,6,41,3,30,9,71,0,0,0,1,0,0,212,60,3.53,73,4.14,0,29:45,2:54,17,3,13,1,19,6,31.6,1,0,0.0,0,0,0,3,3,0,0,0
127,NOR,2021-12-27,2,1,7,62,7,65,1,2,0.0,33.3,Mon,15,16,,MIA,L 3-20,10,3,5,2,12,0,0.0,3,1,33.3,259,1,7,62,7,65,14,127,2,2,2,3,2,0,164,51,3.22,59,4.39,2,26:04,2:59,16,2,10,4,15,5,33.3,0,0,,0,0,0,1,1,0,0,0
128,NOR,2022-01-02,0,2,5,33,1,5,4,1,38.5,42.9,Sun,16,17,,CAR,W 18-10,15,4,10,1,13,5,38.5,0,0,,178,2,5,33,1,5,6,38,1,1,1,2,1,0,280,58,4.83,59,3.02,0,29:29,2:51,16,7,8,1,14,6,42.9,0,0,,1,1,0,4,4,0,0,0
129,NOR,2022-01-09,0,3,4,40,5,46,3,2,50.0,30.0,Sun,17,18,@,ATL,W 30-20,22,10,9,3,16,8,50.0,1,0,0.0,257,3,4,40,5,46,9,86,2,2,2,2,2,0,369,71,5.20,48,5.35,0,39:17,2:59,13,3,9,1,10,3,30.0,3,2,66.7,3,3,3,4,3,0,0,0
130,NOR,2022-09-11,1,2,8,99,8,55,2,4,30.8,38.5,Sun,1,1,@,ATL,W 27-26,18,5,12,1,13,4,30.8,0,0,,416,2,8,99,8,55,16,154,2,2,2,5,4,0,385,57,6.75,71,5.86,1,26:16,3:07,26,13,8,5,13,5,38.5,0,0,,3,1,1,3,2,2,1,0
131,NOR,2022-09-18,5,1,9,60,8,101,1,2,30.8,29.4,Sun,2,2,,TAM,L 10-20,18,6,9,3,13,4,30.8,1,0,0.0,260,1,9,60,8,101,17,161,2,2,2,2,2,0,308,66,4.67,65,4.00,5,30:18,3:11,13,1,8,4,17,5,29.4,1,0,0.0,1,1,1,1,1,0,0,0
132,NOR,2022-09-25,3,0,7,58,4,40,0,3,38.5,28.6,Sun,3,3,@,CAR,L 14-22,19,4,14,1,13,5,38.5,0,0,,293,0,7,58,4,40,11,98,2,1,1,3,3,0,426,64,6.66,59,4.97,3,29:50,3:01,12,7,5,0,14,4,28.6,1,0,0.0,2,2,2,2,0,0,0,0
133,NOR,2022-10-02,2,1,10,102,5,35,1,5,40.0,35.7,Sun,4,4,,MIN,L 25-28,19,8,11,0,10,4,40.0,1,1,100.0,344,1,10,102,5,35,15,137,2,2,1,5,5,0,338,57,5.93,67,5.13,2,27:47,3:02,23,3,15,5,14,5,35.7,1,1,100.0,3,2,2,2,1,1,1,0
134,NOR,2022-10-09,2,1,6,57,12,85,1,2,57.1,11.1,Sun,5,5,,SEA,W 39-32,26,14,9,3,14,8,57.1,0,0,,396,1,6,57,12,85,18,142,4,3,2,2,2,0,438,74,5.92,49,8.08,2,37:35,3:20,15,4,9,2,9,1,11.1,1,0,0.0,5,4,4,1,1,1,1,0
135,NOR,2022-10-16,0,1,4,34,3,30,4,1,47.1,60.0,Sun,6,6,,CIN,L 26-30,22,9,12,1,17,8,47.1,1,0,0.0,348,1,4,34,3,30,7,64,4,3,3,1,1,0,399,71,5.62,54,6.44,0,32:14,2:58,21,7,13,1,10,6,60.0,0,0,,2,2,2,4,4,0,0,0
136,NOR,2022-10-20,3,0,8,49,4,20,2,2,46.2,30.0,Thu,7,7,@,ARI,L 34-42,25,7,17,1,13,6,46.2,1,1,100.0,326,0,8,49,4,20,12,69,5,3,2,2,2,0,494,71,6.96,60,5.43,3,29:02,3:17,21,9,9,3,10,3,30.0,1,1,100.0,4,4,4,2,2,0,0,0
137,NOR,2022-10-30,0,1,5,27,6,59,1,0,58.3,35.7,Sun,8,8,,LVR,W 24-0,22,9,12,1,12,7,58.3,1,0,0.0,183,1,5,27,6,59,11,86,0,0,0,0,0,0,367,63,5.83,56,3.27,0,34:51,2:46,13,2,9,2,14,5,35.7,3,2,66.7,3,3,3,2,1,0,0,0
138,NOR,2022-11-07,1,0,5,40,5,31,2,2,27.3,60.0,Mon,9,9,,BAL,L 13-27,13,2,10,1,11,3,27.3,1,1,100.0,319,0,5,40,5,31,10,71,3,3,3,2,2,0,243,49,4.96,65,4.91,1,22:13,2:52,23,14,7,2,15,9,60.0,0,0,,1,1,1,2,2,0,0,0
139,NOR,2022-11-13,2,0,10,74,3,40,1,2,25.0,52.9,Sun,10,10,@,PIT,L 10-20,10,1,8,1,12,3,25.0,1,0,0.0,379,0,10,74,3,40,13,114,2,2,2,4,2,0,186,45,4.13,79,4.80,2,21:04,2:50,28,13,9,6,17,9,52.9,1,1,100.0,1,1,1,1,1,0,0,0
140,NOR,2022-11-20,0,0,2,15,6,55,2,2,36.4,35.7,Sun,11,11,,LAR,W 27-20,19,4,14,1,11,4,36.4,0,0,,336,0,2,15,6,55,8,70,2,2,2,2,2,0,323,56,5.77,62,5.42,0,31:07,2:55,17,7,10,0,14,5,35.7,2,1,50.0,3,3,3,2,2,0,0,0
141,NOR,2022-11-27,2,0,6,46,7,64,0,2,36.4,38.5,Sun,12,12,@,SFO,L 0-13,14,4,8,2,11,4,36.4,1,0,0.0,317,0,6,46,7,64,13,110,1,1,1,2,2,0,260,53,4.91,67,4.73,2,25:10,2:58,21,6,12,3,13,5,38.5,2,1,50.0,0,0,0,1,0,0,0,0
142,NOR,2022-12-05,0,2,6,84,4,39,3,1,35.7,53.3,Mon,13,13,@,TAM,L 16-17,14,1,12,1,14,5,35.7,0,0,,350,2,6,84,4,39,10,123,2,2,2,1,1,0,298,56,5.32,75,4.67,0,29:55,2:57,25,4,19,2,15,8,53.3,0,0,,1,1,1,3,3,0,0,0
