Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
142,JAX,2022-12-11,368,3,60,1,0,227,137,32:52,Sun,13,14,@,TEN,W 36-22,30,42,12,71.4,3,0,7.1,0.0,121.9,0,0,0.0,8.8,8.76,10.19,10.19,12.3,20,6.9,1,25,38,65.8,2,4,27,1,88.4,25,428,67,6.39,62,5.87,0,3:13
143,JAX,2022-12-18,311,4,192,0,3,243,154,27:42,Sun,14,15,,DAL,W 40-34 (OT),27,42,15,64.3,4,1,9.5,2.4,109.0,1,7,2.33,7.4,7.23,8.24,8.05,11.5,41,3.8,1,23,30,76.7,3,3,13,2,105.3,27,503,70,7.19,74,5.36,3,3:15
144,JAX,2022-12-22,218,0,147,1,1,161,66,34:52,Thu,15,16,@,NYJ,W 19-3,20,31,11,64.5,0,0,0.0,0.0,86.6,1,11,3.13,7.0,6.81,7.03,6.81,10.9,20,3.3,0,19,33,57.6,0,3,21,1,57.8,39,365,71,5.14,56,4.05,1,2:53
145,JAX,2023-01-01,168,0,169,3,2,193,84,29:30,Sun,16,17,@,HOU,W 31-3,22,29,7,75.9,0,2,0.0,6.9,62.6,2,13,6.45,5.8,5.42,2.69,2.52,7.6,21,4.0,0,25,44,56.8,0,2,18,0,67.7,29,337,60,5.62,67,4.13,2,2:54
146,JAX,2023-01-07,203,1,19,0,1,165,147,23:48,Sat,17,18,,TEN,W 20-16,20,32,12,62.5,1,0,3.1,0.0,92.2,1,9,3.03,6.3,6.15,6.97,6.76,10.2,39,3.8,0,20,29,69.0,1,4,14,1,80.4,14,222,47,4.72,72,4.33,1,2:54
147,JAX,2023-09-10,237,2,105,2,2,215,65,33:37,Sun,1,1,@,IND,W 31-21,24,32,8,75.0,2,1,6.3,3.1,103.8,2,4,5.88,7.4,6.97,7.25,6.82,9.9,26,2.5,1,24,39,61.5,1,4,8,1,74.2,35,342,69,4.96,69,4.06,2,3:12
148,JAX,2023-09-17,197,0,74,0,1,298,101,28:11,Sun,2,2,,KAN,L 9-17,23,42,19,54.8,0,0,0.0,0.0,69.0,4,18,8.7,4.7,4.28,4.69,4.28,8.6,22,4.6,0,29,41,70.7,2,1,7,1,97.4,18,271,64,4.23,64,6.23,1,3:08
149,JAX,2023-09-24,288,1,116,1,2,280,86,32:03,Sun,3,3,,HOU,L 17-37,29,42,13,69.0,1,1,2.4,2.4,86.2,0,0,0.0,6.9,6.86,6.26,6.26,9.9,26,3.3,1,20,30,66.7,2,0,0,0,118.7,27,404,69,5.86,56,6.54,2,3:03
150,JAX,2023-10-01,195,1,105,0,0,160,127,32:51,Sun,4,4,,ATL,W 23-7,23,30,7,76.7,1,0,3.3,0.0,105.8,2,12,6.25,6.5,6.09,7.17,6.72,8.5,22,5.8,0,19,31,61.3,1,4,31,2,58.5,32,300,64,4.69,57,5.04,0,2:43
151,JAX,2023-10-08,278,1,196,2,2,359,29,38:12,Sun,5,5,@,BUF,W 25-20,25,37,12,67.6,1,0,2.7,0.0,102.9,5,37,11.9,7.5,6.62,8.05,7.1,11.1,14,2.1,1,27,40,67.5,2,0,0,1,102.0,40,474,82,5.78,54,7.19,2,3:22
152,JAX,2023-10-15,148,2,85,2,1,310,44,28:41,Sun,6,6,,IND,W 37-20,20,30,10,66.7,2,1,6.7,3.3,91.1,3,33,9.09,4.9,4.48,4.77,4.33,7.4,17,2.6,1,33,55,60.0,1,3,19,3,58.9,29,233,62,3.76,75,4.72,1,2:58
153,JAX,2023-10-19,217,1,113,2,2,295,112,23:50,Thu,7,7,@,NOR,W 31-24,21,30,9,70.0,1,0,3.3,0.0,101.7,0,0,0.0,7.2,7.23,7.9,7.9,10.3,31,3.6,1,33,55,60.0,1,1,6,1,72.9,26,330,56,5.89,87,4.68,2,3:10
154,JAX,2023-10-29,271,1,106,0,3,191,70,34:16,Sun,8,8,@,PIT,W 20-10,24,32,8,75.0,1,1,3.1,3.1,100.0,3,21,8.57,8.5,7.74,7.69,7.03,11.3,18,3.9,0,25,43,58.1,1,3,20,2,57.4,30,377,65,5.8,64,4.08,3,3:14
155,JAX,2023-11-12,162,0,59,0,4,293,144,26:49,Sun,9,10,,SFO,L 3-34,18,32,14,56.3,0,2,0.0,6.3,47.7,5,28,13.51,5.1,4.38,2.25,1.95,9.0,30,4.8,1,20,28,71.4,3,2,9,0,140.9,17,221,54,4.09,60,7.28,4,2:59
156,JAX,2023-11-19,261,2,128,2,0,143,92,36:26,Sun,10,11,,TEN,W 34-14,24,32,8,75.0,2,0,6.3,0.0,119.5,1,1,3.03,8.2,7.91,9.41,9.12,10.9,19,4.8,0,13,17,76.5,2,2,15,0,140.1,36,389,69,5.64,38,6.18,0,2:47
157,JAX,2023-11-26,364,1,81,1,1,261,91,33:54,Sun,11,12,@,HOU,W 24-21,23,38,15,60.5,1,1,2.6,2.6,90.2,0,0,0.0,9.6,9.58,8.92,8.92,15.8,18,5.1,1,26,36,72.2,2,4,43,0,111.0,30,445,68,6.54,58,6.07,1,3:08
158,JAX,2023-12-04,305,2,71,2,0,335,156,34:12,Mon,12,13,,CIN,L 31-34 (OT),31,39,8,79.5,2,0,5.1,0.0,118.1,4,16,9.3,7.8,7.09,8.85,8.02,9.8,31,5.0,3,33,39,84.6,1,2,12,1,100.3,25,376,68,5.53,72,6.82,0,3:27
159,JAX,2023-12-10,235,3,58,1,4,307,82,28:11,Sun,13,14,@,CLE,L 27-31,28,50,22,56.0,3,3,6.0,6.0,65.2,4,22,7.41,4.7,4.35,3.2,2.96,8.4,28,2.9,1,26,45,57.8,3,1,4,1,91.6,20,293,74,3.96,74,5.26,4,3:43
160,JAX,2023-12-17,258,1,75,0,2,145,251,25:41,Sun,14,15,,BAL,L 7-23,25,43,18,58.1,1,0,2.3,0.0,83.9,1,6,2.27,6.0,5.86,6.47,6.32,10.3,42,6.0,1,14,24,58.3,1,3,26,1,72.4,17,333,61,5.46,69,5.74,2,3:03
161,JAX,2023-12-24,268,2,37,0,4,265,70,22:53,Sun,15,16,@,TAM,L 12-30,28,44,16,63.6,2,2,4.5,4.5,80.2,4,37,8.33,6.1,5.58,4.95,4.54,9.6,36,1.9,1,26,35,74.3,2,2,18,0,114.6,13,305,61,5.0,73,4.59,4,2:53
162,JAX,2023-12-31,162,0,155,2,0,67,57,33:29,Sun,16,17,,CAR,W 26-0,17,24,7,70.8,0,0,0.0,0.0,92.0,3,16,11.11,6.8,6.0,6.75,6.0,9.5,15,3.8,0,19,32,59.4,0,6,45,1,51.0,35,317,62,5.11,53,2.34,0,2:49
163,JAX,2024-01-07,280,2,82,0,2,152,175,32:17,Sun,17,18,@,TEN,L 20-28,29,43,14,67.4,2,2,4.7,4.7,81.5,0,0,0.0,6.5,6.51,5.35,5.35,9.7,26,6.7,2,17,27,63.0,2,2,16,1,87.3,23,362,66,5.48,55,5.95,2,2:56
