Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
69,PIT,2018-10-07,250,3,131,2,1,262,62,29:08,Sun,5,5,,ATL,W 41-17,19,29,10,65.5,3,1,10.3,3.4,112.7,0,0,0.0,8.6,8.62,9.14,9.14,13.2,19,3.3,1,31,45,68.9,1,6,43,0,91.2,29,381,58,6.57,70,4.63,1,3:02
70,PIT,2018-10-14,369,1,112,2,0,213,62,34:56,Sun,6,6,@,CIN,W 28-21,32,46,14,69.6,1,0,2.2,0.0,100.7,0,0,0.0,8.0,8.02,8.46,8.46,11.5,13,4.8,1,26,42,61.9,2,3,16,0,90.7,21,481,67,7.18,58,4.74,0,3:08
71,PIT,2018-10-28,253,2,168,2,2,163,74,32:12,Sun,7,8,,CLE,W 33-18,24,36,12,66.7,2,1,5.6,2.8,94.3,1,4,2.7,7.0,6.84,6.89,6.7,10.5,21,3.5,0,22,36,61.1,2,2,17,1,78.8,31,421,68,6.19,59,4.02,2,3:04
72,PIT,2018-11-04,282,2,113,1,0,204,61,36:29,Sun,8,9,@,BAL,W 23-16,29,48,19,60.4,2,0,4.2,0.0,91.7,1,10,2.04,5.9,5.76,6.71,6.57,9.7,16,3.8,1,24,38,63.2,0,2,14,0,77.1,27,395,76,5.2,56,4.73,0,3:05
73,PIT,2018-11-08,319,5,138,1,0,147,95,30:35,Thu,9,10,,CAR,W 52-21,23,27,4,85.2,5,0,18.5,0.0,156.4,1,6,3.57,11.8,11.39,15.52,14.96,13.9,22,4.3,1,23,29,79.3,2,5,46,1,96.4,30,457,58,7.88,56,4.32,0,2:49
74,PIT,2018-11-18,297,2,26,1,3,64,179,22:20,Sun,10,11,@,JAX,W 20-16,27,47,20,57.4,2,3,4.3,6.4,65.4,2,17,4.08,6.3,6.06,4.3,4.12,11.0,43,4.2,1,10,18,55.6,0,6,40,0,63.2,11,323,60,5.38,67,3.63,3,3:14
75,PIT,2018-11-25,452,2,75,0,4,184,124,35:00,Sun,11,12,@,DEN,L 17-24,42,58,16,72.4,2,2,3.4,3.4,92.9,2,12,3.33,7.8,7.53,6.93,6.7,10.8,23,5.4,1,15,28,53.6,2,2,13,0,97.9,16,527,76,6.93,53,5.81,4,3:03
76,PIT,2018-12-02,271,2,65,2,1,286,85,28:48,Sun,12,13,,LAC,L 30-33,29,45,16,64.4,2,1,4.4,2.2,87.4,1,10,2.17,6.0,5.89,5.91,5.78,9.3,22,3.9,1,26,36,72.2,2,2,13,0,113.9,17,336,63,5.33,60,6.18,1,3:10
77,PIT,2018-12-09,300,2,40,1,1,299,55,27:24,Sun,13,14,@,LVR,L 21-24,29,38,9,76.3,2,1,5.3,2.6,105.8,1,6,2.56,7.9,7.69,7.76,7.56,10.3,25,2.2,1,25,34,73.5,2,4,23,0,119.6,19,340,58,5.86,63,5.62,1,3:04
78,PIT,2018-12-16,218,2,158,0,2,272,96,30:49,Sun,14,15,,NWE,W 17-10,22,34,12,64.7,2,2,5.9,5.9,79.9,2,17,5.56,6.4,6.06,4.94,4.67,9.9,19,5.1,0,25,36,69.4,1,1,7,1,89.1,25,376,61,6.16,56,6.57,2,2:56
79,PIT,2018-12-23,364,3,65,0,2,313,57,31:20,Sun,15,16,@,NOR,L 28-31,33,50,17,66.0,3,0,6.0,0.0,108.7,3,16,5.66,7.3,6.87,8.48,8.0,11.0,19,3.0,3,27,40,67.5,1,2,13,1,88.9,18,429,71,6.04,61,6.07,2,3:24
80,PIT,2018-12-30,278,1,65,0,1,71,125,34:22,Sun,16,17,,CIN,W 16-13,31,45,14,68.9,1,1,2.2,2.2,84.2,1,9,2.17,6.2,6.04,5.62,5.5,9.0,18,6.9,0,12,24,50.0,0,4,24,0,56.2,20,343,66,5.2,46,4.26,1,3:00
81,PIT,2019-09-08,276,0,32,0,1,366,99,27:27,Sun,1,1,@,NWE,L 3-33,27,47,20,57.4,0,1,0.0,2.1,65.6,1,0,2.08,5.9,5.75,4.91,4.81,10.2,29,3.4,0,25,37,67.6,3,1,7,0,126.6,13,308,61,5.05,67,6.94,1,3:00
82,PIT,2019-09-15,180,2,81,1,1,274,151,24:14,Sun,2,2,,SEA,L 26-28,20,34,14,58.8,2,1,5.9,2.9,81.4,1,7,2.86,5.3,5.14,5.15,5.0,9.0,33,4.6,1,29,35,82.9,3,4,26,0,127.9,16,261,51,5.12,72,5.9,1,3:14
83,PIT,2019-09-22,160,2,79,0,2,268,168,23:43,Sun,3,3,@,SFO,L 20-24,14,27,13,51.9,2,1,7.4,3.7,81.4,2,14,6.9,5.9,5.52,5.74,5.34,11.4,40,4.2,2,23,32,71.9,1,1,9,2,81.2,22,239,51,4.69,73,5.97,2,2:57
84,PIT,2019-09-30,260,2,66,1,1,102,73,29:46,Mon,4,4,,CIN,W 27-3,27,31,4,87.1,2,0,6.5,0.0,123.1,0,0,0.0,8.4,8.39,9.68,9.68,9.6,19,3.8,0,21,37,56.8,0,8,69,1,50.6,25,326,56,5.82,64,2.73,1,2:56
85,PIT,2019-10-06,192,1,77,1,2,139,138,25:34,Sun,5,5,,BAL,L 23-26 (OT),21,31,10,67.7,1,1,3.2,3.2,83.1,1,11,3.13,6.2,6.0,5.39,5.22,9.1,40,3.5,1,19,28,67.9,1,5,22,3,51.6,19,269,51,5.27,73,3.79,2,3:23
86,PIT,2019-10-13,132,1,124,1,1,316,32,34:05,Sun,6,6,@,LAC,W 24-17,15,20,5,75.0,1,1,5.0,5.0,87.9,0,0,0.0,6.6,6.6,5.35,5.35,8.8,14,2.3,0,26,44,59.1,2,1,4,2,77.5,36,256,56,4.57,59,5.9,1,2:55
87,PIT,2019-10-28,236,2,158,1,1,170,60,35:18,Mon,7,8,,MIA,W 27-14,20,36,16,55.6,2,1,5.6,2.8,84.4,2,15,5.26,6.6,6.21,6.42,6.08,11.8,19,3.2,0,21,34,61.8,2,4,20,2,69.5,29,394,67,5.88,57,4.04,1,3:15
88,PIT,2019-11-03,183,1,90,0,2,189,139,29:28,Sun,8,9,,IND,W 26-24,26,35,9,74.3,1,1,2.9,2.9,84.3,1,8,2.78,5.2,5.08,4.51,4.39,7.0,29,4.8,0,21,31,67.7,3,5,38,1,102.8,25,273,61,4.48,65,5.05,2,3:03
89,PIT,2019-11-10,231,1,42,0,2,218,88,31:40,Sun,9,10,,LAR,W 17-12,22,38,16,57.9,1,0,2.6,0.0,85.6,3,11,7.32,6.1,5.63,6.61,6.12,10.5,23,3.8,0,22,42,52.4,0,4,25,3,37.6,27,273,68,4.01,69,4.43,2,3:32
90,PIT,2019-11-14,178,1,58,0,4,189,104,26:02,Thu,10,11,@,CLE,L 7-21,23,44,21,52.3,1,4,2.3,9.1,36.3,4,43,8.33,4.0,3.71,0.41,0.38,7.7,35,3.0,1,17,32,53.1,2,1,4,0,91.8,16,236,64,3.69,68,4.31,4,3:26
91,PIT,2019-11-24,179,1,159,0,1,158,86,34:40,Sun,11,12,@,CIN,W 16-10,13,27,14,48.1,1,1,3.7,3.7,70.4,3,24,10.0,6.6,5.97,5.7,5.13,13.8,21,4.1,0,12,26,46.2,1,4,34,0,78.7,38,338,68,4.97,51,4.78,1,3:08
92,PIT,2019-12-01,199,1,124,1,1,173,106,27:54,Sun,12,13,,CLE,W 20-13,14,21,7,66.7,1,1,4.8,4.8,95.7,1,13,4.55,9.5,9.05,8.29,7.91,14.2,24,4.4,0,18,34,52.9,1,5,23,1,65.0,32,323,54,5.98,63,4.43,1,3:10
93,PIT,2019-12-08,135,1,140,0,2,165,71,31:54,Sun,13,14,@,ARI,W 23-17,16,19,3,84.2,1,0,5.3,0.0,117.5,3,17,13.64,7.1,6.14,8.16,7.05,8.4,22,3.2,0,20,30,66.7,2,5,29,3,63.2,35,275,57,4.82,57,4.14,2,2:46
94,PIT,2019-12-15,178,1,51,0,5,131,130,27:40,Sun,14,15,,BUF,L 10-17,23,38,15,60.5,1,4,2.6,10.5,43.9,4,24,9.52,4.7,4.24,0.47,0.43,7.7,38,3.4,1,13,25,52.0,1,1,8,1,63.9,14,229,56,4.09,64,4.08,5,3:01
95,PIT,2019-12-22,185,1,75,0,2,174,85,31:32,Sun,15,16,@,NYJ,L 10-16,25,37,12,67.6,1,2,2.7,5.4,68.9,4,28,9.76,5.0,4.51,3.11,2.8,7.4,32,2.7,0,16,26,61.5,1,2,9,0,94.1,25,260,66,3.94,60,4.32,2,2:53
96,PIT,2019-12-29,77,0,91,1,2,81,223,20:33,Sun,16,17,@,BAL,L 10-28,9,25,16,36.0,0,0,0.0,0.0,47.9,2,18,7.41,3.1,2.85,3.08,2.85,8.6,44,5.1,1,11,21,52.4,0,3,15,1,42.0,23,168,50,3.36,68,4.47,2,3:02
97,PIT,2020-09-14,208,3,141,0,1,262,29,31:44,Mon,1,1,@,NYG,W 26-16,21,32,11,65.6,3,0,9.4,0.0,117.8,2,21,5.88,6.5,6.12,8.38,7.88,9.9,20,1.5,0,26,41,63.4,2,3,17,2,77.5,30,349,64,5.45,64,4.55,1,2:55
98,PIT,2020-09-20,301,2,109,1,2,215,104,29:29,Sun,2,2,,DEN,W 26-21,29,41,12,70.7,2,1,4.9,2.4,98.7,1,10,2.38,7.3,7.17,7.22,7.05,10.4,26,4.0,0,19,39,48.7,2,7,61,1,72.1,22,410,64,6.41,72,4.43,2,3:18
99,PIT,2020-09-27,218,2,169,1,0,231,29,36:51,Sun,3,3,,HOU,W 28-21,23,36,13,63.9,2,0,5.6,0.0,101.3,2,19,5.26,6.1,5.74,7.17,6.79,9.5,15,1.9,1,19,27,70.4,2,5,33,1,105.6,38,387,76,5.09,47,5.53,0,2:57
100,PIT,2020-10-11,231,3,136,2,1,242,94,34:43,Sun,4,5,,PHI,W 38-29,27,34,7,79.4,3,0,8.8,0.0,125.4,1,8,2.86,6.8,6.6,8.56,8.31,8.6,16,5.9,2,21,36,58.3,2,5,34,2,74.1,32,367,67,5.48,57,5.89,1,3:16
101,PIT,2020-10-18,148,1,129,3,0,145,75,34:06,Sun,5,6,,CLE,W 38-7,15,23,8,65.2,1,0,4.3,0.0,101.4,2,20,8.0,6.4,5.92,7.3,6.72,9.9,22,3.4,0,15,28,53.6,1,4,20,2,50.4,37,277,62,4.47,54,4.07,0,2:58
102,PIT,2020-10-25,268,2,94,1,3,210,82,36:37,Sun,6,7,@,TEN,W 27-24,32,49,17,65.3,2,3,4.1,6.1,67.4,0,0,0.0,5.5,5.47,3.53,3.53,8.4,23,3.6,1,18,31,58.1,2,2,10,0,100.2,25,362,74,4.89,56,5.21,3,3:06
103,PIT,2020-11-01,173,2,48,1,1,192,265,24:38,Sun,7,8,@,BAL,W 28-24,21,32,11,65.6,2,0,6.3,0.0,101.3,2,9,5.88,5.4,5.09,6.66,6.26,8.2,47,5.6,1,13,28,46.4,2,4,16,2,63.4,16,221,50,4.42,79,5.78,1,3:19
104,PIT,2020-11-08,309,3,46,0,0,220,144,26:36,Sun,8,9,@,DAL,W 24-19,31,45,14,68.9,3,0,6.7,0.0,110.3,0,0,0.0,6.9,6.87,8.2,8.2,10.0,31,4.6,0,21,38,55.3,1,2,23,1,70.1,18,355,63,5.63,71,5.13,0,3:15
105,PIT,2020-11-15,333,4,44,0,0,185,139,30:28,Sun,9,10,,CIN,W 36-10,27,46,19,58.7,4,0,8.7,0.0,110.1,0,0,0.0,7.2,7.24,8.98,8.98,12.3,21,6.6,0,21,40,52.5,1,4,28,0,73.4,20,377,66,5.71,65,4.98,0,3:16
106,PIT,2020-11-22,267,2,106,1,1,133,73,36:29,Sun,10,11,@,JAX,W 27-3,32,46,14,69.6,2,1,4.3,2.2,89.7,0,0,0.0,5.8,5.8,5.7,5.7,8.3,17,4.3,0,16,37,43.2,0,2,18,4,13.5,27,373,73,5.11,56,3.68,1,3:04
107,PIT,2020-12-02,266,1,68,0,2,90,129,33:39,Wed,11,12,,BAL,W 19-14,36,51,15,70.6,1,1,2.0,2.0,81.0,0,0,0.0,5.2,5.22,4.73,4.73,7.4,28,4.6,1,9,18,50.0,1,3,20,1,60.0,20,334,71,4.7,49,4.47,2,3:05
108,PIT,2020-12-07,305,2,21,0,1,273,45,29:34,Mon,12,13,,WAS,L 17-23,33,53,20,62.3,2,1,3.8,1.9,82.7,0,0,0.0,5.8,5.75,5.66,5.66,9.2,21,2.1,1,31,46,67.4,1,3,23,0,90.2,14,326,67,4.87,70,4.54,1,3:25
109,PIT,2020-12-13,177,2,47,0,2,230,104,24:45,Sun,13,14,@,BUF,L 15-26,21,37,16,56.8,2,2,5.4,5.4,65.9,1,10,2.63,4.8,4.66,3.43,3.34,8.4,27,3.9,0,24,43,55.8,2,1,8,1,76.7,17,224,55,4.07,71,4.7,2,3:06
110,PIT,2020-12-21,158,1,86,1,3,78,152,27:57,Mon,14,15,@,CIN,L 17-27,20,38,18,52.6,1,1,2.6,2.6,62.4,1,12,2.56,4.2,4.05,3.5,3.41,7.9,41,3.7,2,7,13,53.8,1,2,11,0,97.6,23,244,62,3.94,56,4.11,3,3:05
111,PIT,2020-12-27,332,3,22,1,0,238,127,27:32,Sun,15,16,,IND,W 28-24,34,49,15,69.4,3,0,6.1,0.0,109.3,1,9,2.0,6.8,6.64,8.0,7.84,9.8,28,4.5,2,21,34,61.8,1,5,32,1,80.3,14,354,64,5.53,67,5.45,0,3:10
112,PIT,2021-01-03,309,2,85,0,1,166,192,27:50,Sun,16,17,@,CLE,L 22-24,26,44,18,59.1,2,1,4.5,2.3,87.0,1,8,2.22,7.0,6.87,6.91,6.76,11.9,31,6.2,2,17,27,63.0,1,4,30,0,92.5,20,394,65,6.06,62,5.77,1,3:02
113,PIT,2021-09-12,177,1,75,0,0,254,117,26:43,Sun,1,1,@,BUF,W 23-16,18,32,14,56.3,1,0,3.1,0.0,83.9,2,11,5.88,5.5,5.21,6.16,5.79,9.8,25,4.7,0,30,51,58.8,1,3,16,0,78.4,21,252,55,4.58,79,4.7,0,3:08
114,PIT,2021-09-19,292,1,39,1,1,373,52,25:38,Sun,2,2,,LVR,L 17-26,27,40,13,67.5,1,1,2.5,2.5,87.0,2,3,4.76,7.3,6.95,6.68,6.36,10.8,25,2.1,0,28,37,75.7,2,2,9,0,125.2,14,331,56,5.91,64,6.64,1,3:08
115,PIT,2021-09-26,297,1,45,0,2,172,96,35:22,Sun,3,3,,CIN,L 10-24,38,58,20,65.5,1,2,1.7,3.4,70.9,4,21,6.45,5.1,4.79,3.91,3.66,7.8,24,4.0,0,14,18,77.8,3,0,0,1,122.9,15,342,77,4.44,42,6.38,2,3:02
116,PIT,2021-10-03,220,1,62,1,2,236,131,25:19,Sun,4,4,@,GNB,L 17-27,26,40,14,65.0,1,1,2.5,2.5,78.3,2,12,4.76,5.5,5.24,4.88,4.64,8.5,33,4.0,1,20,36,55.6,2,3,12,0,94.2,16,282,58,4.86,72,5.1,2,3:03
117,PIT,2021-10-10,244,2,147,1,1,268,106,33:02,Sun,5,5,,DEN,W 27-19,15,25,10,60.0,2,0,8.0,0.0,120.9,1,9,3.85,9.8,9.38,11.36,10.92,16.3,18,5.9,0,24,38,63.2,2,2,20,1,90.7,35,391,61,6.41,58,6.45,1,3:04
118,PIT,2021-10-17,226,1,119,1,1,165,144,37:33,Sun,6,6,,SEA,W 23-20 (OT),29,40,11,72.5,1,0,2.5,0.0,94.7,1,3,2.44,5.7,5.51,6.15,6.0,7.8,27,5.3,1,23,32,71.9,1,5,44,0,93.9,30,345,71,4.86,64,4.83,1,3:40
119,PIT,2021-10-31,255,1,115,1,0,210,96,31:45,Sun,7,8,@,CLE,W 15-10,22,35,13,62.9,1,0,2.9,0.0,95.7,2,11,5.41,7.3,6.89,7.86,7.43,11.6,23,4.2,1,20,31,64.5,0,4,15,0,84.1,32,370,69,5.36,58,5.28,0,3:01
120,PIT,2021-11-08,175,2,105,1,1,278,136,33:58,Mon,8,9,,CHI,W 29-27,21,30,9,70.0,2,0,6.7,0.0,111.1,4,30,11.76,5.8,5.15,7.17,6.32,8.3,26,5.2,1,17,29,58.6,1,3,13,1,88.0,32,280,66,4.24,58,7.14,1,3:20
121,PIT,2021-11-14,242,1,145,0,3,77,229,36:48,Sun,9,10,,DET,T 16-16 (OT),30,50,20,60.0,1,1,2.0,2.0,70.6,0,0,0.0,4.8,4.84,4.34,4.34,8.1,39,5.9,2,14,25,56.0,0,4,37,0,61.6,31,387,81,4.78,68,4.5,3,3:40
122,PIT,2021-11-21,245,3,55,1,0,374,159,28:14,Sun,10,11,@,LAC,L 37-41,28,44,16,63.6,3,0,6.8,0.0,103.7,3,28,6.38,5.6,5.21,6.93,6.49,8.8,26,6.1,2,30,41,73.2,3,2,8,1,115.3,18,300,65,4.62,69,7.72,0,3:17
123,PIT,2021-11-28,250,1,51,0,3,172,198,24:40,Sun,11,12,@,CIN,L 10-41,24,41,17,58.5,1,2,2.4,4.9,65.4,3,13,6.82,6.1,5.68,4.39,4.09,10.4,38,5.2,3,20,25,80.0,1,2,18,1,92.0,15,301,59,5.1,65,5.69,3,3:02
124,PIT,2021-12-05,236,2,85,0,0,219,107,23:30,Sun,12,13,,BAL,W 20-19,21,31,10,67.7,2,0,6.5,0.0,111.8,1,0,3.13,7.6,7.38,8.9,8.63,11.2,25,4.3,1,23,37,62.2,1,7,34,1,76.3,25,321,57,5.63,69,4.72,0,3:10
125,PIT,2021-12-09,269,3,106,1,1,216,242,29:32,Thu,13,14,@,MIN,L 28-36,28,40,12,70.0,3,1,7.5,2.5,107.1,5,39,11.11,6.7,5.98,7.1,6.31,9.6,36,6.7,2,14,31,45.2,2,0,0,2,63.4,24,375,69,5.43,67,6.84,1,3:20
126,PIT,2021-12-19,133,0,35,1,0,117,201,20:52,Sun,14,15,,TEN,W 19-13,16,25,9,64.0,0,0,0.0,0.0,80.1,3,15,10.71,5.3,4.75,5.32,4.75,8.3,42,4.8,1,23,32,71.9,0,4,36,1,64.2,17,168,45,3.73,78,4.08,0,3:09
127,PIT,2021-12-26,173,1,130,0,3,254,127,25:18,Sun,15,16,@,KAN,L 10-36,28,43,15,65.1,1,1,2.3,2.3,73.2,2,21,4.44,4.0,3.84,3.44,3.29,6.2,35,3.6,1,23,30,76.7,3,2,4,0,134.6,25,303,70,4.33,67,5.69,3,2:58
128,PIT,2022-01-03,109,1,190,1,1,139,93,34:55,Mon,16,17,,CLE,W 26-14,24,46,22,52.2,1,1,2.2,2.2,56.2,2,14,4.17,2.4,2.27,1.83,1.75,4.5,20,4.7,0,16,38,42.1,2,9,46,2,48.0,31,299,79,3.78,67,3.46,1,3:21
129,PIT,2022-01-09,235,1,79,0,1,132,249,36:48,Sun,17,18,@,BAL,W 16-13 (OT),30,44,14,68.2,1,1,2.3,2.3,80.1,1,9,2.22,5.3,5.22,4.77,4.67,7.8,36,6.9,1,16,32,50.0,0,3,9,2,34.9,30,314,75,4.19,71,5.37,1,3:30
130,PIT,2022-09-11,192,1,75,0,0,299,133,26:18,Sun,1,1,@,CIN,W 23-20 (OT),21,38,17,55.3,1,0,2.6,0.0,78.2,1,2,2.56,5.1,4.92,5.58,5.44,9.1,34,3.9,0,33,53,62.3,2,7,39,4,58.6,22,267,61,4.38,94,4.6,0,3:42
131,PIT,2022-09-18,152,1,91,0,2,252,124,26:24,Sun,2,2,,NWE,L 14-17,21,33,12,63.6,1,1,3.0,3.0,73.8,3,16,8.33,4.6,4.22,3.85,3.53,7.2,31,4.0,1,21,35,60.0,1,0,0,1,79.7,22,243,58,4.19,66,5.7,2,2:58
132,PIT,2022-09-22,204,0,104,2,1,205,171,23:51,Thu,3,3,@,CLE,L 17-29,20,32,12,62.5,0,0,0.0,0.0,81.1,1,3,3.03,6.4,6.18,6.38,6.18,10.2,38,4.5,1,21,31,67.7,2,2,15,0,107.6,22,308,55,5.6,71,5.3,1,3:10
133,PIT,2022-10-02,178,0,119,2,4,250,98,30:01,Sun,4,4,,NYJ,L 20-24,17,26,9,65.4,0,4,0.0,15.4,49.7,3,26,10.34,6.8,6.14,-0.08,-0.07,10.5,29,3.4,1,19,37,51.4,2,1,4,2,68.5,31,297,60,4.95,67,5.19,4,3:13
134,PIT,2022-10-09,310,0,54,0,2,432,120,36:08,Sun,5,5,@,BUF,L 3-38,34,52,18,65.4,0,1,0.0,1.9,74.8,3,17,5.45,6.0,5.64,5.1,4.82,9.1,18,6.7,1,22,36,61.1,4,0,0,1,128.5,17,364,72,5.06,54,10.22,2,3:10
135,PIT,2022-10-16,193,2,77,0,0,229,75,29:59,Sun,6,6,,TAM,W 20-18,20,30,10,66.7,2,0,6.7,0.0,109.2,2,18,6.25,6.4,6.03,7.77,7.28,9.7,26,2.9,0,25,40,62.5,1,2,14,0,86.4,29,270,61,4.43,68,4.47,0,3:05
136,PIT,2022-10-23,246,1,95,0,3,261,111,33:16,Sun,7,7,@,MIA,L 10-16,32,44,12,72.7,1,3,2.3,6.8,66.2,2,11,4.35,5.6,5.35,2.98,2.85,7.7,27,4.1,0,21,35,60.0,1,0,0,0,92.7,23,341,69,4.94,62,6.0,3,3:00
137,PIT,2022-10-30,158,1,144,0,2,290,111,34:18,Sun,8,8,@,PHI,L 13-35,27,40,13,67.5,1,1,2.5,2.5,76.7,6,38,13.04,4.0,3.43,3.33,2.89,5.9,20,5.6,1,20,30,66.7,4,3,18,0,137.5,24,302,70,4.31,53,7.57,2,2:54
138,PIT,2022-11-13,162,0,217,2,0,157,29,38:56,Sun,9,10,,NOR,W 20-10,18,30,12,60.0,0,0,0.0,0.0,79.7,6,37,16.67,5.4,4.5,5.4,4.5,9.0,15,1.9,0,17,28,60.7,1,2,17,2,58.2,43,379,79,4.8,45,4.13,0,2:50
139,PIT,2022-11-20,249,1,102,2,0,346,62,28:24,Sun,10,11,,CIN,L 30-37,25,42,17,59.5,1,0,2.4,0.0,85.9,2,16,4.55,5.9,5.66,6.4,6.11,10.0,24,2.6,0,24,39,61.5,4,2,9,2,103.2,24,351,68,5.16,65,6.28,0,3:18
140,PIT,2022-11-28,151,0,172,2,0,180,110,34:22,Mon,11,12,@,IND,W 24-17,20,28,8,71.4,0,0,0.0,0.0,87.5,3,23,9.68,5.4,4.87,5.39,4.87,7.6,25,4.4,1,22,34,64.7,1,3,19,1,75.6,36,323,67,4.82,62,4.68,0,2:58
141,PIT,2022-12-04,197,1,154,0,0,160,146,32:55,Sun,12,13,@,ATL,W 19-16,16,28,12,57.1,1,0,3.6,0.0,90.9,0,0,0.0,7.0,7.04,7.75,7.75,12.3,28,5.2,0,13,24,54.2,1,1,7,1,71.5,37,351,65,5.4,53,5.77,0,2:52
142,PIT,2022-12-11,264,1,65,1,3,94,215,27:01,Sun,13,14,,BAL,L 14-16,22,31,9,71.0,1,3,3.2,9.7,69.5,2,12,6.06,8.5,8.0,4.81,4.52,12.0,42,5.1,1,11,17,64.7,0,2,10,0,79.0,20,329,53,6.21,61,5.07,3,2:46
143,PIT,2022-12-18,169,0,156,3,0,188,21,36:11,Sun,14,15,@,CAR,W 24-16,17,22,5,77.3,0,0,0.0,0.0,100.4,1,10,4.35,7.7,7.35,7.68,7.35,9.9,16,1.3,0,14,23,60.9,1,4,37,0,101.4,45,325,68,4.78,43,4.86,0,2:52
144,PIT,2022-12-24,244,1,106,0,1,143,58,32:39,Sat,15,16,,LVR,W 13-10,26,39,13,66.7,1,1,2.6,2.6,81.6,0,0,0.0,6.3,6.26,5.62,5.62,9.4,19,3.1,0,16,30,53.3,1,3,31,3,37.9,27,350,66,5.3,52,3.87,1,2:53
145,PIT,2023-01-01,153,1,198,0,0,120,120,34:14,Sun,16,17,@,BAL,W 16-13,15,27,12,55.6,1,0,3.7,0.0,86.7,2,15,6.9,5.7,5.28,6.41,5.97,10.2,28,4.3,0,14,21,66.7,1,1,10,1,77.5,41,351,70,5.01,50,4.8,0,2:51
146,PIT,2023-01-08,189,1,144,2,1,173,134,30:56,Sun,17,18,,CLE,W 28-14,13,29,16,44.8,1,0,3.4,0.0,79.0,1,6,3.33,6.5,6.3,7.21,6.97,14.5,22,6.1,0,19,29,65.5,2,7,57,2,75.8,37,333,67,4.97,58,5.29,1,3:04
147,PIT,2023-09-10,198,1,41,0,2,203,188,22:37,Sun,1,1,,SFO,L 7-30,31,46,15,67.4,1,2,2.2,4.3,68.4,5,34,9.8,4.3,3.88,2.78,2.51,6.4,34,5.5,1,19,29,65.5,2,3,17,0,108.8,10,239,61,3.92,66,5.92,2,3:04
148,PIT,2023-09-18,200,1,55,0,2,210,198,24:32,Mon,2,2,,CLE,W 26-22,15,30,15,50.0,1,1,3.3,3.3,71.8,2,22,6.25,6.7,6.25,5.83,5.47,13.3,35,5.7,1,22,40,55.0,1,6,25,1,67.7,21,255,53,4.81,81,5.04,2,3:28
149,PIT,2023-09-24,228,2,105,0,0,293,69,30:03,Sun,3,3,@,LVR,W 23-18,16,28,12,57.1,2,0,7.1,0.0,108.5,1,7,3.45,8.1,7.86,9.57,9.24,14.3,19,3.6,0,28,44,63.6,2,4,31,3,69.6,31,333,60,5.55,67,5.4,0,3:06
150,PIT,2023-10-01,111,0,114,0,1,312,139,27:25,Sun,4,4,@,HOU,L 6-30,18,28,10,64.3,0,1,0.0,3.6,60.4,3,21,9.68,4.0,3.58,2.36,2.13,6.2,38,3.7,0,17,31,54.8,3,0,0,0,122.0,25,225,56,4.02,69,6.54,1,2:57
151,PIT,2023-10-08,202,1,87,0,1,210,125,29:46,Sun,5,5,,BAL,W 17-10,18,32,14,56.3,1,0,3.1,0.0,88.5,3,22,8.57,6.3,5.77,6.94,6.34,11.2,25,5.0,1,22,38,57.9,0,4,26,1,62.4,30,289,65,4.45,67,5.0,1,2:58
152,PIT,2023-10-22,214,0,86,3,0,219,135,28:14,Sun,6,7,@,LAR,W 24-17,17,25,8,68.0,0,0,0.0,0.0,97.1,2,16,7.41,8.6,7.93,8.56,7.93,12.6,31,4.4,1,14,29,48.3,1,2,12,1,70.9,29,300,56,5.36,62,5.71,0,2:57
153,PIT,2023-10-29,191,1,70,0,2,271,106,25:44,Sun,7,8,,JAX,L 10-20,25,43,18,58.1,1,2,2.3,4.7,59.4,3,20,6.52,4.4,4.15,2.81,2.63,7.6,30,3.5,0,24,32,75.0,1,3,21,1,97.3,18,261,64,4.08,65,5.8,2,3:14
154,PIT,2023-11-02,160,1,166,1,0,235,105,28:51,Thu,8,9,,TEN,W 20-16,19,30,11,63.3,1,0,3.3,0.0,88.2,0,0,0.0,5.3,5.33,6.0,6.0,8.4,25,4.2,1,22,39,56.4,0,4,27,1,63.5,30,326,60,5.43,68,5.0,0,3:12
155,PIT,2023-11-12,119,0,205,2,0,283,116,30:33,Sun,9,10,,GNB,W 23-19,14,23,9,60.9,0,0,0.0,0.0,75.6,1,7,4.17,5.2,4.96,5.17,4.96,8.5,24,4.8,0,21,40,52.5,2,1,6,2,71.1,36,324,60,5.4,65,6.14,0,3:08
