Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
85,LAC,2019-10-06,211,0,35,0,3,159,191,30:24,Sun,5,5,,DEN,L 13-20,32,48,16,66.7,0,2,0.0,4.2,58.6,0,0,0.0,4.4,4.4,2.52,2.52,6.6,32,6.0,1,14,20,70.0,1,3,23,1,89.4,16,246,64,3.84,55,6.36,3,3:03
86,LAC,2019-10-13,316,2,32,0,3,132,124,25:55,Sun,6,6,,PIT,L 17-24,26,44,18,59.1,2,2,4.5,4.5,77.8,1,4,2.22,7.2,7.02,6.05,5.91,12.2,36,3.4,1,15,20,75.0,1,0,0,1,87.9,14,348,59,5.9,56,4.57,3,2:55
87,LAC,2019-10-20,326,2,39,0,1,306,97,27:45,Sun,7,7,@,TEN,L 20-23,24,38,14,63.2,2,0,5.3,0.0,108.3,1,3,2.56,8.6,8.36,9.63,9.38,13.6,29,3.3,1,24,30,80.0,2,2,17,1,117.5,21,365,60,6.08,61,6.61,1,3:10
88,LAC,2019-10-27,195,1,36,1,1,226,162,22:00,Sun,8,8,@,CHI,W 17-16,19,29,10,65.5,1,1,3.4,3.4,82.7,1,6,3.33,6.7,6.5,5.86,5.67,10.3,38,4.3,1,23,35,65.7,0,4,27,1,71.8,12,231,42,5.5,77,5.04,1,2:56
89,LAC,2019-11-03,283,0,159,2,0,139,45,35:51,Sun,9,9,,GNB,W 26-11,21,28,7,75.0,0,0,0.0,0.0,108.3,2,11,6.67,10.1,9.43,10.11,9.43,13.5,11,4.1,0,23,35,65.7,1,3,22,0,82.9,38,442,68,6.5,49,3.76,0,2:53
90,LAC,2019-11-07,169,2,146,1,3,200,78,34:10,Thu,10,10,@,LVR,L 24-26,17,31,14,54.8,2,3,6.5,9.7,57.5,5,38,13.89,5.5,4.69,2.39,2.06,9.9,21,3.7,1,21,31,67.7,1,3,18,0,96.2,30,315,66,4.77,55,5.05,3,3:13
91,LAC,2019-11-18,345,1,93,0,4,180,130,31:02,Mon,11,11,,KAN,L 17-24,28,52,24,53.8,1,4,1.9,7.7,49.6,2,8,3.7,6.6,6.39,3.56,3.43,12.3,27,4.8,2,19,32,59.4,1,1,2,1,72.4,19,438,73,6.0,60,5.17,4,3:22
92,LAC,2019-12-01,244,2,115,0,2,134,84,32:09,Sun,12,13,@,DEN,L 20-23,20,29,9,69.0,2,1,6.9,3.4,106.3,3,21,9.38,8.4,7.63,8.24,7.47,12.2,25,3.4,0,18,28,64.3,2,0,0,1,84.5,29,359,61,5.89,53,4.11,2,3:01
93,LAC,2019-12-08,330,4,195,2,0,164,88,29:23,Sun,13,14,@,JAX,W 45-10,19,27,8,70.4,4,0,14.8,0.0,152.4,1,10,3.57,12.2,11.79,15.19,14.64,17.4,23,3.8,0,25,38,65.8,1,2,7,0,83.7,30,525,58,9.05,63,4.0,0,2:57
94,LAC,2019-12-15,283,1,62,0,7,207,137,27:39,Sun,14,15,,MIN,L 10-39,28,39,11,71.8,1,3,2.6,7.7,71.2,3,24,7.14,7.3,6.74,4.31,4.0,10.1,37,3.7,2,19,25,76.0,1,0,0,1,96.6,19,345,61,5.66,62,5.55,7,2:59
95,LAC,2019-12-22,265,0,19,2,0,267,99,26:36,Sun,15,16,,LVR,L 17-24,27,39,12,69.2,0,0,0.0,0.0,89.6,1,14,2.5,6.8,6.63,6.79,6.63,9.8,29,3.4,2,26,30,86.7,1,3,24,0,114.9,16,284,56,5.07,62,5.9,0,3:01
96,LAC,2019-12-29,258,2,108,1,2,174,162,36:04,Sun,16,17,@,KAN,L 21-31,31,46,15,67.4,2,2,4.3,4.3,80.1,3,23,6.12,5.6,5.27,4.52,4.24,8.3,23,7.0,2,16,25,64.0,1,0,0,1,81.1,25,366,74,4.95,48,7.0,2,3:03
97,LAC,2020-09-13,207,0,155,1,0,173,122,30:10,Sun,1,1,@,CIN,W 16-13,16,30,14,53.3,0,0,0.0,0.0,75.4,2,1,6.25,6.9,6.47,6.9,6.47,12.9,28,4.4,1,23,36,63.9,0,3,20,1,63.8,39,362,71,5.1,67,4.4,0,3:17
98,LAC,2020-09-20,296,1,183,1,1,289,125,39:27,Sun,2,2,,KAN,L 20-23 (OT),22,33,11,66.7,1,1,3.0,3.0,94.4,2,15,5.71,9.0,8.46,8.21,7.74,13.5,22,5.7,0,27,47,57.4,2,1,13,0,89.8,44,479,79,6.06,70,5.91,1,3:19
99,LAC,2020-09-27,319,1,117,1,4,221,81,31:11,Sun,3,3,,CAR,L 16-21,35,49,14,71.4,1,1,2.0,2.0,88.0,2,11,3.92,6.5,6.25,6.0,5.76,9.1,21,3.9,0,22,28,78.6,1,2,14,0,111.5,23,436,74,5.89,51,5.92,4,3:04
100,LAC,2020-10-04,278,3,46,0,2,369,115,25:05,Sun,4,4,@,TAM,L 31-38,20,25,5,80.0,3,1,12.0,4.0,137.9,2,12,7.41,11.1,10.3,11.72,10.85,13.9,27,4.3,0,30,46,65.2,5,0,0,1,117.0,23,324,50,6.48,73,6.63,2,3:09
101,LAC,2020-10-12,239,4,111,0,0,313,95,30:42,Mon,5,5,@,NOR,L 27-30 (OT),20,34,14,58.8,4,0,11.8,0.0,122.7,3,25,8.11,7.0,6.46,9.38,8.62,12.0,25,3.8,2,33,48,68.8,1,2,12,1,84.8,32,350,69,5.07,75,5.44,0,3:20
102,LAC,2020-10-25,349,3,135,2,0,154,140,34:31,Sun,6,7,,JAX,W 39-29,28,44,16,63.6,3,0,6.8,0.0,111.1,1,2,2.22,7.9,7.76,9.3,9.09,12.5,27,5.2,1,14,27,51.9,2,5,19,0,93.7,32,484,77,6.29,59,4.98,0,3:09
103,LAC,2020-11-01,275,3,210,0,2,243,108,35:53,Sun,7,8,@,DEN,L 30-31,29,44,15,65.9,3,2,6.8,4.5,87.1,2,3,4.35,6.3,5.98,5.57,5.33,9.5,16,6.8,1,26,41,63.4,3,2,5,1,93.9,38,485,84,5.77,59,5.95,2,3:27
104,LAC,2020-11-08,312,2,128,1,1,160,160,34:44,Sun,8,9,,LVR,L 26-31,28,42,14,66.7,2,0,4.8,0.0,105.9,2,14,4.55,7.4,7.09,8.38,8.0,11.1,26,6.2,2,13,23,56.5,2,1,5,0,107.2,31,440,75,5.87,50,6.4,1,3:08
105,LAC,2020-11-15,174,2,99,1,1,169,111,29:54,Sun,9,10,@,MIA,L 21-29,20,32,12,62.5,2,1,6.3,3.1,86.3,2,13,5.88,5.4,5.12,5.28,4.97,8.7,32,3.5,1,15,25,60.0,2,0,0,0,106.9,29,273,63,4.33,57,4.91,1,2:56
106,LAC,2020-11-22,347,3,29,0,1,196,96,36:28,Sun,10,11,,NYJ,W 34-28,37,49,12,75.5,3,0,6.1,0.0,116.5,3,19,5.77,7.1,6.67,8.31,7.83,9.4,24,4.0,2,15,30,50.0,2,1,9,1,79.3,26,376,78,4.82,55,5.31,1,3:10
107,LAC,2020-11-29,291,1,76,1,1,160,172,30:04,Sun,11,12,@,BUF,L 17-27,31,52,21,59.6,1,1,1.9,1.9,75.5,3,25,5.45,5.6,5.29,5.12,4.84,9.4,30,5.7,1,19,25,76.0,2,3,17,1,102.1,24,367,79,4.65,58,5.72,1,3:13
108,LAC,2020-12-06,188,0,70,0,2,126,165,26:19,Sun,12,13,,NWE,L 0-45,26,53,27,49.1,0,2,0.0,3.8,43.7,3,21,5.36,3.5,3.36,1.85,1.75,7.2,43,3.8,2,14,22,63.6,2,1,4,0,109.3,15,258,71,3.63,66,4.41,2,2:59
109,LAC,2020-12-13,240,2,105,0,1,249,70,34:15,Sun,13,14,,ATL,W 20-17,36,44,8,81.8,2,1,4.5,2.3,95.4,1,3,2.22,5.5,5.33,5.34,5.22,6.7,20,3.5,0,22,33,66.7,2,2,14,3,71.4,26,345,71,4.86,55,5.8,1,2:47
110,LAC,2020-12-17,306,2,96,2,0,276,173,31:00,Thu,14,15,@,LVR,W 30-27 (OT),22,32,10,68.8,2,0,6.3,0.0,121.1,1,8,3.03,9.6,9.27,10.81,10.48,13.9,41,4.2,2,20,33,60.6,1,1,3,1,84.9,29,402,62,6.48,75,5.99,0,3:18
111,LAC,2020-12-27,227,1,89,0,0,263,133,26:51,Sun,15,16,,DEN,W 19-16,21,33,12,63.6,1,0,3.0,0.0,97.2,2,26,5.71,6.9,6.49,7.48,7.06,10.8,28,4.8,1,24,47,51.1,0,2,1,2,50.2,20,316,55,5.75,77,5.14,0,3:00
112,LAC,2021-01-03,281,3,135,2,0,217,51,34:49,Sun,16,17,@,KAN,W 38-21,22,31,9,71.0,3,0,9.7,0.0,134.1,3,21,8.82,9.1,8.26,11.0,10.03,12.8,17,3.0,1,23,32,71.9,2,1,1,0,111.1,35,416,69,6.03,50,5.36,0,2:56
113,LAC,2021-09-12,334,1,90,1,2,133,126,36:03,Sun,1,1,@,WAS,W 20-16,31,47,16,66.0,1,1,2.1,2.1,85.2,2,3,4.08,7.1,6.82,6.57,6.31,10.8,27,4.7,0,14,21,66.7,1,1,2,0,99.9,29,424,78,5.44,49,5.29,2,2:55
114,LAC,2021-09-19,313,1,95,0,2,221,198,30:57,Sun,2,2,,DAL,L 17-20,31,41,10,75.6,1,2,2.4,4.9,87.2,2,25,4.65,7.6,7.28,5.93,5.65,10.1,31,6.4,2,23,27,85.2,0,2,16,1,85.3,19,408,62,6.58,60,6.98,2,2:53
115,LAC,2021-09-26,275,4,77,0,0,251,186,27:29,Sun,3,3,@,KAN,W 30-24,26,38,12,68.4,4,0,10.5,0.0,125.0,1,6,2.56,7.2,7.05,9.34,9.1,10.6,30,6.2,0,27,44,61.4,3,2,9,2,80.8,22,352,61,5.77,76,5.75,0,3:07
116,LAC,2021-10-04,212,3,168,1,0,165,48,34:42,Mon,4,4,,LVR,W 28-14,25,39,14,64.1,3,0,7.7,0.0,104.9,2,10,4.88,5.4,5.17,6.97,6.63,8.5,18,2.7,0,21,34,61.8,2,4,31,1,81.1,34,380,75,5.07,56,3.8,0,2:58
117,LAC,2021-10-10,381,4,112,3,1,301,230,23:32,Sun,5,5,,CLE,W 47-42,26,43,17,60.5,4,0,9.3,0.0,122.0,2,17,4.44,8.9,8.47,10.72,10.24,14.7,35,6.6,3,23,32,71.9,2,1,4,0,122.0,23,493,68,7.25,68,7.81,1,3:21
118,LAC,2021-10-17,182,1,26,0,1,140,187,21:53,Sun,6,6,@,BAL,L 6-34,22,39,17,56.4,1,1,2.6,2.6,67.8,2,13,4.88,4.7,4.44,4.03,3.83,8.3,38,4.9,3,19,27,70.4,1,3,27,2,63.8,12,208,53,3.92,68,4.81,1,2:54
119,LAC,2021-10-31,206,2,163,1,2,210,142,24:36,Sun,7,8,,NWE,L 24-27,18,35,17,51.4,2,2,5.7,5.7,66.7,3,17,7.89,5.9,5.42,4.46,4.11,11.4,39,3.6,1,18,35,51.4,0,1,7,0,69.9,20,369,58,6.36,75,4.69,2,3:07
120,LAC,2021-11-07,356,2,89,1,0,155,176,33:37,Sun,8,9,@,PHI,W 27-24,32,38,6,84.2,2,0,5.3,0.0,123.2,0,0,0.0,9.4,9.37,10.42,10.42,11.1,39,4.5,2,11,17,64.7,1,1,7,0,113.6,27,445,65,6.85,57,5.81,0,2:47
121,LAC,2021-11-14,171,1,82,1,1,278,103,23:50,Sun,9,10,,MIN,L 20-27,20,34,14,58.8,1,1,2.9,2.9,72.5,2,24,5.56,5.0,4.75,4.29,4.06,8.6,33,3.1,1,25,37,67.6,2,2,16,0,107.7,19,253,55,4.6,72,5.29,1,3:17
122,LAC,2021-11-21,374,3,159,2,1,245,55,31:46,Sun,10,11,,PIT,W 41-37,30,41,11,73.2,3,1,7.3,2.4,116.1,2,8,4.65,9.1,8.7,9.49,9.05,12.5,18,3.1,1,28,44,63.6,3,3,28,0,101.0,26,533,69,7.72,65,4.62,1,3:17
123,LAC,2021-11-28,285,2,72,0,2,155,147,30:23,Sun,11,12,@,DEN,L 13-28,28,44,16,63.6,2,2,4.5,4.5,80.0,3,18,6.38,6.5,6.06,5.34,5.0,10.2,33,4.5,2,15,25,60.0,1,1,0,1,74.6,17,357,64,5.58,59,5.12,2,3:05
124,LAC,2021-12-05,284,3,79,1,3,260,96,28:46,Sun,12,13,@,CIN,W 41-22,26,35,9,74.3,3,1,8.6,2.9,118.4,4,33,10.26,8.1,7.28,8.54,7.67,10.9,25,3.8,2,24,40,60.0,1,6,40,2,66.7,22,363,61,5.95,71,5.01,3,3:20
125,LAC,2021-12-12,271,3,152,1,0,181,135,34:20,Sun,13,14,,NYG,W 37-21,23,31,8,74.2,3,0,9.7,0.0,133.1,2,4,6.06,8.7,8.21,10.68,10.03,11.8,26,5.2,1,17,37,45.9,2,2,10,1,67.5,37,423,70,6.04,65,4.86,0,3:01
126,LAC,2021-12-16,236,2,192,2,2,410,86,33:03,Thu,14,15,,KAN,L 28-34 (OT),22,39,17,56.4,2,1,5.1,2.6,80.7,0,0,0.0,6.1,6.05,5.92,5.92,10.7,20,4.3,1,31,47,66.0,3,1,0,1,105.8,39,428,78,5.49,68,7.29,2,3:12
127,LAC,2021-12-26,328,1,89,2,3,248,189,25:08,Sun,15,16,@,HOU,L 29-41,27,35,8,77.1,1,2,2.9,5.7,92.1,1,8,2.78,9.4,9.11,7.37,7.17,12.1,36,5.3,2,21,27,77.8,2,1,6,0,129.6,21,417,57,7.32,64,6.83,3,2:56
128,LAC,2022-01-02,237,2,104,1,0,236,83,30:16,Sun,16,17,,DEN,W 34-13,22,31,9,71.0,2,0,6.5,0.0,114.6,0,0,0.0,7.6,7.65,8.94,8.94,10.8,27,3.1,0,19,28,67.9,1,1,10,0,105.7,35,341,66,5.17,56,5.7,0,2:51
129,LAC,2022-01-09,355,3,85,1,2,172,174,31:19,Sun,17,18,@,LVR,L 32-35 (OT),34,64,30,53.1,3,1,4.7,1.6,80.4,3,28,4.48,5.5,5.3,5.78,5.52,10.4,34,5.1,1,21,37,56.8,2,3,18,0,86.8,21,440,88,5.0,74,4.68,2,3:52
130,LAC,2022-09-11,279,3,76,0,0,256,64,32:32,Sun,1,1,,LVR,W 24-19,26,34,8,76.5,3,0,8.8,0.0,129.4,0,0,0.0,8.2,8.21,9.97,9.97,10.7,13,4.9,0,22,37,59.5,2,6,39,3,64.7,31,355,65,5.46,56,5.71,0,2:54
131,LAC,2022-09-15,326,3,75,0,1,226,93,33:37,Thu,2,2,@,KAN,L 24-27,33,48,15,68.8,3,1,6.3,2.1,100.5,2,8,4.0,6.8,6.52,7.1,6.82,9.9,18,5.2,0,24,35,68.6,2,1,9,0,105.2,24,401,74,5.42,54,5.91,1,2:58
132,LAC,2022-09-25,286,1,26,0,2,262,151,21:33,Sun,3,3,,JAX,L 10-38,25,45,20,55.6,1,1,2.2,2.2,74.0,1,11,2.17,6.4,6.22,5.8,5.67,11.4,36,4.2,1,28,39,71.8,3,0,0,0,115.5,12,312,58,5.38,75,5.51,2,2:59
133,LAC,2022-10-02,338,2,81,2,1,215,131,31:39,Sun,4,4,@,HOU,W 34-24,27,39,12,69.2,2,0,5.1,0.0,113.2,1,2,2.5,8.7,8.45,9.69,9.45,12.5,14,9.4,1,26,35,74.3,2,4,31,2,84.8,27,419,67,6.25,53,6.53,1,3:00
134,LAC,2022-10-09,227,1,238,2,0,230,213,29:58,Sun,5,5,@,CLE,W 30-28,22,34,12,64.7,1,0,2.9,0.0,93.7,1,1,2.86,6.7,6.49,7.26,7.06,10.3,31,6.9,3,21,34,61.8,1,0,0,1,79.3,34,465,69,6.74,65,6.82,0,3:01
135,LAC,2022-10-17,224,0,73,1,1,160,98,38:49,Mon,6,6,,DEN,W 19-16 (OT),37,57,20,64.9,0,1,0.0,1.8,66.3,2,14,3.39,3.9,3.8,3.14,3.03,6.1,23,4.3,0,15,28,53.6,1,4,28,0,82.4,24,297,83,3.58,55,4.69,1,3:19
136,LAC,2022-10-23,276,2,53,1,2,191,213,26:03,Sun,7,7,,SEA,L 23-37,33,51,18,64.7,2,1,3.9,2.0,84.8,3,17,5.56,5.4,5.11,5.31,5.02,8.4,34,6.3,2,20,27,74.1,2,2,19,1,102.5,15,329,69,4.77,63,6.41,2,3:19
137,LAC,2022-11-06,245,1,91,1,2,114,201,28:11,Sun,8,9,@,ATL,W 20-17,30,43,13,69.8,1,1,2.3,2.3,82.0,0,0,0.0,5.7,5.7,5.12,5.12,8.2,35,5.7,2,12,23,52.2,0,2,15,0,66.2,24,336,67,5.01,60,5.25,2,2:55
138,LAC,2022-11-13,187,1,51,0,1,230,157,23:01,Sun,9,10,@,SFO,L 16-22,21,37,16,56.8,1,1,2.7,2.7,69.2,3,9,7.5,5.1,4.68,4.38,4.05,8.9,41,3.8,2,19,28,67.9,0,1,10,0,92.9,16,238,56,4.25,70,5.53,1,2:59
139,LAC,2022-11-20,250,2,115,1,2,322,163,32:19,Sun,10,11,,KAN,L 27-30,23,30,7,76.7,2,1,6.7,3.3,113.2,5,30,14.29,8.3,7.14,8.17,7.0,10.9,27,6.0,0,20,34,58.8,3,1,7,0,120.0,30,365,65,5.62,62,7.82,2,2:58
140,LAC,2022-11-27,246,3,65,0,0,185,181,29:25,Sun,11,12,@,ARI,W 25-24,35,47,12,74.5,3,0,6.4,0.0,109.7,4,28,7.84,5.2,4.82,6.51,6.0,7.0,34,5.3,1,18,29,62.1,2,1,6,1,89.0,13,311,64,4.86,64,5.72,0,3:08
141,LAC,2022-12-04,314,1,72,0,1,250,154,30:44,Sun,12,13,@,LVR,L 20-27,28,47,19,59.6,1,0,2.1,0.0,88.5,5,21,9.62,6.7,6.04,7.11,6.42,11.2,29,5.3,1,16,30,53.3,2,0,0,1,89.6,22,386,74,5.22,59,6.85,1,3:07
142,LAC,2022-12-11,350,1,82,1,0,127,92,39:38,Sun,13,14,,MIA,W 23-17,39,51,12,76.5,1,0,2.0,0.0,102.3,4,17,7.27,6.9,6.36,7.25,6.73,9.0,19,4.8,0,10,28,35.7,1,2,18,0,62.6,23,432,78,5.54,49,4.47,0,3:06
143,LAC,2022-12-18,291,0,74,2,2,157,127,29:48,Sun,14,15,,TEN,W 17-14,28,42,14,66.7,0,2,0.0,4.8,68.8,3,22,6.67,6.9,6.47,4.79,4.47,10.4,27,4.7,2,18,26,69.2,0,4,28,1,68.9,24,365,69,5.29,57,4.98,2,3:02
144,LAC,2022-12-26,213,0,101,2,2,104,69,33:54,Mon,15,16,@,IND,W 20-3,24,31,7,77.4,0,1,0.0,3.2,84.7,4,22,11.43,6.9,6.09,5.42,4.8,8.9,14,4.9,0,17,29,58.6,0,7,39,3,26.3,32,314,67,4.69,50,3.46,2,2:48
145,LAC,2023-01-01,239,2,192,2,0,111,166,31:52,Sun,16,17,,LAR,W 31-10,24,31,7,77.4,2,0,6.5,0.0,120.2,0,0,0.0,7.7,7.71,9.0,9.0,10.0,26,6.4,1,11,19,57.9,0,3,21,0,74.7,31,431,62,6.95,48,5.77,0,2:38
146,LAC,2023-01-08,293,3,59,0,2,266,205,28:57,Sun,17,18,@,DEN,L 28-31,30,44,14,68.2,3,0,6.8,0.0,109.8,1,5,2.22,6.7,6.51,8.02,7.84,9.8,36,5.7,1,13,24,54.2,3,2,17,1,115.6,22,352,67,5.25,62,7.6,2,3:03
147,LAC,2023-09-10,200,1,233,3,0,466,70,32:41,Sun,1,1,,MIA,L 34-36,23,33,10,69.7,1,0,3.0,0.0,99.2,3,29,8.33,6.1,5.56,6.67,6.11,8.7,20,3.5,1,28,45,62.2,3,0,0,1,110.0,40,433,76,5.7,65,8.25,0,3:13
148,LAC,2023-09-17,281,2,61,0,0,200,141,28:09,Sun,2,2,@,TEN,L 24-27 (OT),27,41,14,65.9,2,0,4.9,0.0,104.2,3,24,6.82,6.9,6.39,7.83,7.3,10.4,34,4.1,2,20,24,83.3,1,5,46,0,115.3,21,342,65,5.26,63,5.41,0,3:02
149,LAC,2023-09-24,445,4,30,0,1,345,130,26:47,Sun,3,3,@,MIN,W 28-24,41,48,7,85.4,4,0,8.3,0.0,133.9,1,9,2.04,9.3,9.08,10.94,10.71,10.9,24,5.4,0,32,50,64.0,3,4,22,1,95.8,15,475,64,7.42,78,6.09,1,3:16
150,LAC,2023-10-01,150,1,155,2,1,188,76,27:09,Sun,4,4,,LVR,W 24-17,13,24,11,54.2,1,1,4.2,4.2,72.7,2,17,7.69,6.3,5.77,5.21,4.81,11.5,23,3.3,2,24,39,61.5,0,7,50,1,62.8,37,305,63,4.84,69,3.83,1,3:04
151,LAC,2023-10-16,219,2,53,0,1,246,96,30:08,Mon,5,6,,DAL,L 17-20,22,37,15,59.5,2,1,5.4,2.7,84.0,1,8,2.63,5.9,5.76,5.78,5.63,10.0,26,3.7,1,21,30,70.0,1,5,26,0,105.7,23,272,61,4.46,61,5.61,1,3:08
152,LAC,2023-10-22,219,1,139,1,2,415,68,28:20,Sun,6,7,@,KAN,L 17-31,17,30,13,56.7,1,2,3.3,6.7,68.6,5,40,14.29,7.3,6.26,4.97,4.26,12.9,21,3.2,0,32,42,76.2,4,1,9,1,128.6,26,358,61,5.87,64,7.55,2,2:55
153,LAC,2023-10-29,298,3,54,0,1,222,73,31:28,Sun,7,8,,CHI,W 30-13,31,40,9,77.5,3,0,7.5,0.0,122.7,0,0,0.0,7.5,7.45,8.95,8.95,9.6,25,2.9,2,25,37,67.6,0,1,10,2,60.9,25,352,65,5.42,63,4.68,1,2:55
154,LAC,2023-11-06,107,0,84,2,0,206,64,25:33,Mon,8,9,@,NYJ,W 27-6,16,30,14,53.3,0,0,0.0,0.0,65.4,5,29,14.29,3.6,3.06,3.57,3.06,6.7,20,3.2,0,33,49,67.3,0,8,57,0,75.7,21,191,56,3.41,77,3.51,0,3:00
155,LAC,2023-11-12,323,4,98,1,1,333,200,29:26,Sun,9,10,,DET,L 38-41,27,40,13,67.5,4,1,10.0,2.5,114.9,0,0,0.0,8.1,8.08,8.95,8.95,12.0,31,6.5,3,23,33,69.7,2,0,0,0,122.4,28,421,68,6.19,64,8.33,1,2:58
156,LAC,2023-11-19,244,2,150,0,1,295,102,28:02,Sun,10,11,@,GNB,L 20-23,21,36,15,58.3,2,0,5.6,0.0,99.3,2,16,5.26,6.8,6.42,7.89,7.47,11.6,28,3.6,1,27,40,67.5,2,3,27,0,105.7,24,394,62,6.35,71,5.59,1,3:08
157,LAC,2023-11-26,193,1,86,0,4,164,197,26:37,Sun,11,12,,BAL,L 10-20,29,44,15,65.9,1,1,2.3,2.3,75.7,3,24,6.38,4.4,4.11,3.82,3.57,6.7,35,5.6,1,18,32,56.3,1,2,13,0,80.7,19,279,66,4.23,69,5.23,4,3:04
158,LAC,2023-12-03,212,0,29,0,0,109,148,28:50,Sun,12,13,@,NWE,W 6-0,22,37,15,59.5,0,0,0.0,0.0,75.5,0,0,0.0,5.7,5.73,5.73,5.73,9.6,32,4.6,0,13,25,52.0,0,5,32,0,63.6,24,241,61,3.95,62,4.15,0,2:47
159,LAC,2023-12-10,207,0,76,1,2,216,106,26:31,Sun,13,14,,DEN,L 7-24,22,42,20,52.4,0,1,0.0,2.4,63.1,6,68,12.5,4.9,4.31,3.86,3.38,9.4,31,3.4,1,21,33,63.6,2,2,8,1,90.0,19,283,67,4.22,66,4.88,2,3:00
160,LAC,2023-12-14,234,3,92,0,5,254,124,30:09,Thu,14,15,@,LVR,L 21-63,23,32,9,71.9,3,1,9.4,3.1,113.7,3,23,8.57,7.3,6.69,7.78,7.11,10.2,26,4.8,2,22,36,61.1,5,1,6,0,122.0,28,326,63,5.17,63,6.0,5,3:13
161,LAC,2023-12-23,175,0,98,1,0,230,105,33:04,Sat,15,16,,BUF,L 22-24,23,33,10,69.7,0,0,0.0,0.0,87.3,5,40,13.16,5.3,4.61,5.3,4.61,7.6,30,3.5,2,15,21,71.4,1,1,7,1,103.3,27,273,65,4.2,52,6.44,0,2:55
162,LAC,2023-12-31,215,0,86,0,1,212,101,26:14,Sun,16,17,@,DEN,L 9-16,24,38,14,63.2,0,0,0.0,0.0,78.8,1,5,2.56,5.7,5.51,5.66,5.51,9.0,33,3.1,0,20,32,62.5,1,2,12,0,92.2,24,301,63,4.78,67,4.67,1,2:56
163,LAC,2024-01-07,235,0,118,0,1,145,123,32:55,Sun,17,18,,KAN,L 12-13,28,47,19,59.6,0,0,0.0,0.0,74.6,3,23,6.0,5.0,4.7,5.0,4.7,8.4,28,4.4,0,15,30,50.0,0,1,9,1,50.0,30,353,80,4.41,59,4.54,1,2:59
