Game Order,Team,Date,Turnovers,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Field Goals Made,Opponent Field Goals Made,3rd Down %,Oppoenent 3rd Down %,Day of Week,Game Number,Week,Home/Away,Opponent,Result,1st Downs,1st Downs by Rush,1st Downs by Pass,1st Downs by Pen,3rd Down Attempts,3rd Down Conversions,3rd Down Conversion %,4th Down Attempts,4th Down Conversions,4th Down Conversion %,Opponent Total Yards,Opponent Turnovers,Penalties,Penalty Yards,Opponent Penalties,Opponent Penalty Yards,Combined Penalties,Combined Penalty Yards,Opponent TD,Opponent XPA,Opponent XPM,Opponent Field Goals Attempted,Opponent Field Goals Made,Opponent Safeties,Total Yards,Offensive Plays,Yards per Play,Defensive Plays,Defensive Yards per Play,Turnovers,Time of Possession,Time,Opponent 1st Downs,Opponent 1st Downs by Rush,Opponent 1st Downs by Pass,Opponent 1st Downs by Penalty,Opponent 3rd Down Attempts,Opponent 3rd Down Conversions,Opponent 3rd Down Conversion %,Opponent 4th Down Attempts,Opponent 4th Down Conversions,Opponent 4th Down Conversion %,Total TD,XPA,XPM,Field Goals Attempted,Field Goals Made,2PA,2PM,Safeties
65,SFO,2018-09-09,4,1,3,21,7,52,3,1,38.5,41.2,Sun,1,1,@,MIN,L 16-24,20,6,10,4,13,5,38.5,0,0,,343,1,3,21,7,52,10,73,3,3,3,1,1,0,327,61,5.36,71,4.83,4,28:51,3:12,19,3,15,1,17,7,41.2,1,0,0.0,1,1,1,3,3,0,0,0
66,SFO,2018-09-16,0,1,9,86,10,105,3,2,27.3,43.8,Sun,2,2,,DET,W 30-27,23,6,13,4,11,3,27.3,0,0,,427,1,9,86,10,105,19,191,3,3,3,2,2,0,346,60,5.77,73,5.85,0,29:34,3:20,25,5,17,3,16,7,43.8,1,0,0.0,3,3,3,3,3,0,0,0
67,SFO,2018-09-23,0,0,14,147,6,48,2,1,22.2,63.6,Sun,3,3,@,KAN,L 27-38,26,11,12,3,9,2,22.2,2,2,100.0,384,0,14,147,6,48,20,195,5,5,5,1,1,0,406,63,6.44,68,5.65,0,29:59,3:16,31,9,15,7,11,7,63.6,1,1,100.0,3,2,1,2,2,1,1,0
68,SFO,2018-09-30,2,1,4,29,5,49,2,3,41.7,28.6,Sun,4,4,@,LAC,L 27-29,22,5,13,4,12,5,41.7,0,0,,368,1,4,29,5,49,9,78,3,2,0,4,3,0,364,59,6.17,67,5.49,2,27:34,3:13,21,6,14,1,14,4,28.6,1,1,100.0,3,3,3,2,2,0,0,0
69,SFO,2018-10-07,5,0,9,65,5,46,0,0,58.8,16.7,Sun,5,5,,ARI,L 18-28,33,9,22,2,17,10,58.8,2,1,50.0,220,0,9,65,5,46,14,111,4,4,4,0,0,0,447,92,4.86,49,4.49,5,40:12,3:17,10,4,5,1,12,2,16.7,0,0,,3,0,0,1,0,3,0,0
70,SFO,2018-10-15,3,0,2,10,6,54,3,4,22.2,30.8,Mon,6,6,@,GNB,L 30-33,18,9,8,1,9,2,22.2,0,0,,521,0,2,10,6,54,8,64,3,3,3,4,4,0,401,55,7.29,70,7.44,3,28:52,3:10,26,8,17,1,13,4,30.8,2,1,50.0,3,3,3,3,3,0,0,0
71,SFO,2018-10-21,4,0,2,10,1,10,1,3,27.3,41.7,Sun,7,7,,LAR,L 10-39,16,8,8,0,11,3,27.3,1,0,0.0,339,0,2,10,1,10,3,20,4,4,4,3,3,1,228,58,3.93,61,5.56,4,27:09,3:01,20,10,10,0,12,5,41.7,0,0,,1,1,1,1,1,0,0,0
72,SFO,2018-10-28,0,2,5,59,9,62,2,1,35.7,42.9,Sun,8,8,@,ARI,L 15-18,16,5,9,2,14,5,35.7,0,0,,321,2,5,59,9,62,14,121,2,1,1,1,1,0,267,63,4.24,64,5.02,0,32:19,3:11,20,3,15,2,14,6,42.9,0,0,,1,1,1,2,2,0,0,1
73,SFO,2018-11-01,0,0,3,23,6,40,2,1,41.7,25.0,Thu,9,9,,OAK,W 34-3,18,6,10,2,12,5,41.7,0,0,,242,0,3,23,6,40,9,63,0,0,0,2,1,0,405,54,7.50,55,4.40,0,28:34,2:50,14,5,9,0,12,3,25.0,1,0,0.0,4,4,4,2,2,0,0,0
74,SFO,2018-11-12,2,0,10,97,8,78,3,2,61.5,41.7,Mon,10,10,,NYG,L 23-27,24,6,14,4,13,8,61.5,0,0,,277,0,10,97,8,78,18,175,3,3,3,2,2,0,374,68,5.50,55,5.04,2,34:14,3:06,17,3,10,4,12,5,41.7,0,0,,2,2,2,3,3,0,0,0
75,SFO,2018-11-25,2,0,8,68,9,70,1,2,12.5,53.8,Sun,11,12,@,TAM,L 9-27,23,9,12,2,8,1,12.5,0,0,,412,0,8,68,9,70,17,138,3,3,3,2,2,0,342,60,5.70,70,5.89,2,25:51,3:08,25,9,15,1,13,7,53.8,0,0,,1,1,0,1,1,0,0,0
76,SFO,2018-12-02,3,0,13,128,10,100,1,1,43.8,44.4,Sun,12,13,@,SEA,L 16-43,24,4,18,2,16,7,43.8,2,1,50.0,331,0,13,128,10,100,23,228,6,6,4,1,1,0,452,74,6.11,49,6.76,3,32:30,3:15,21,8,7,6,9,4,44.4,0,0,,2,1,1,1,1,1,0,0
77,SFO,2018-12-09,1,0,11,87,11,62,2,0,30.8,13.3,Sun,13,14,,DEN,W 20-14,24,3,15,6,13,4,30.8,1,0,0.0,274,0,11,87,11,62,22,149,2,2,2,0,0,0,389,66,5.89,71,3.86,1,30:41,3:19,22,8,9,5,15,2,13.3,7,5,71.4,2,2,2,2,2,0,0,0
78,SFO,2018-12-16,1,0,8,66,14,148,4,1,30.0,47.4,Sun,14,15,,SEA,W 26-23 (OT),20,2,13,5,10,3,30.0,0,0,,385,0,8,66,14,148,22,214,3,3,2,1,1,0,351,58,6.05,69,5.58,1,29:40,3:18,18,5,12,1,19,9,47.4,1,1,100.0,2,2,2,4,4,0,0,0
79,SFO,2018-12-23,1,2,6,45,4,30,3,0,50.0,45.5,Sun,15,16,,CHI,L 9-14,15,4,11,0,14,7,50.0,1,0,0.0,325,2,6,45,4,30,10,75,2,2,2,1,0,0,279,54,5.17,60,5.42,1,24:30,3:08,20,6,12,2,11,5,45.5,1,1,100.0,0,0,0,3,3,0,0,0
80,SFO,2018-12-30,4,0,5,41,6,57,1,2,27.3,62.5,Sun,16,17,@,LAR,L 32-48,22,5,13,4,11,3,27.3,1,1,100.0,377,0,5,41,6,57,11,98,6,6,6,2,2,0,391,58,6.74,71,5.31,4,28:10,3:15,28,12,13,3,16,10,62.5,1,0,0.0,4,3,3,1,1,1,1,0
81,SFO,2019-09-08,2,4,11,87,8,87,3,1,38.5,45.5,Sun,1,1,@,TAM,W 31-17,17,6,7,4,13,5,38.5,0,0,,295,4,11,87,8,87,19,174,2,2,2,1,1,0,256,60,4.27,65,4.54,2,30:04,3:06,21,7,10,4,11,5,45.5,2,0,0.0,3,2,2,4,3,1,1,0
82,SFO,2019-09-15,1,1,9,75,7,60,2,1,55.6,50.0,Sun,2,2,@,CIN,W 41-17,27,13,14,0,9,5,55.6,0,0,,316,1,9,75,7,60,16,135,2,2,2,2,1,0,571,68,8.40,65,4.86,1,32:19,2:59,14,2,11,1,18,9,50.0,2,1,50.0,5,5,5,3,2,0,0,0
83,SFO,2019-09-22,5,2,5,71,6,42,1,2,54.5,25.0,Sun,3,3,,PIT,W 24-20,26,9,14,3,11,6,54.5,0,0,,239,2,5,71,6,42,11,113,2,2,2,2,2,0,436,73,5.97,51,4.69,5,36:17,2:57,11,5,5,1,12,3,25.0,1,0,0.0,3,3,3,1,1,0,0,0
84,SFO,2019-10-07,0,4,4,34,7,55,1,1,37.5,9.1,Mon,4,5,,CLE,W 31-3,22,10,11,1,16,6,37.5,1,1,100.0,180,4,4,34,7,55,11,89,0,0,0,1,1,0,446,71,6.28,46,3.91,0,37:43,2:57,9,3,6,0,11,1,9.1,0,0,,4,4,4,4,1,0,0,0
85,SFO,2019-10-13,2,1,4,30,8,59,2,0,47.1,0.0,Sun,5,6,@,LAR,W 20-7,22,8,14,0,17,8,47.1,1,1,100.0,157,1,4,30,8,59,12,89,1,1,1,0,0,0,331,76,4.36,50,3.14,2,38:52,3:11,10,9,1,0,9,0,0.0,4,0,0.0,2,2,2,3,2,0,0,0
86,SFO,2019-10-20,1,1,2,20,7,47,3,0,43.8,33.3,Sun,6,7,@,WAS,W 9-0,17,7,8,2,16,7,43.8,2,1,50.0,154,1,2,20,7,47,9,67,0,0,0,1,0,0,283,62,4.56,41,3.76,1,33:24,2:36,10,5,4,1,9,3,33.3,1,0,0.0,0,0,0,4,3,0,0,0
87,SFO,2019-10-27,1,3,4,31,9,70,1,1,50.0,15.4,Sun,7,8,,CAR,W 51-13,24,10,12,2,10,5,50.0,0,0,,230,3,4,31,9,70,13,101,1,0,0,1,1,1,388,63,6.16,63,3.65,1,33:01,3:04,12,4,8,0,13,2,15.4,2,0,0.0,7,6,6,1,1,1,0,0
88,SFO,2019-10-31,0,0,8,75,9,65,0,1,64.7,25.0,Thu,8,9,@,ARI,W 28-25,21,5,15,1,17,11,64.7,1,1,100.0,357,0,8,75,9,65,17,140,3,2,2,1,1,0,411,69,5.96,50,7.14,0,34:31,3:10,19,10,7,2,8,2,25.0,0,0,,4,4,4,0,0,0,0,0
89,SFO,2019-11-11,3,4,5,40,9,75,3,2,40.0,46.7,Mon,9,10,,SEA,L 24-27 (OT),21,2,15,4,15,6,40.0,1,0,0.0,336,4,5,40,9,75,14,115,3,3,3,2,2,0,302,78,3.87,73,4.60,3,34:41,3:49,19,8,11,0,15,7,46.7,0,0,,2,1,1,4,3,1,1,0
90,SFO,2019-11-17,2,2,10,127,10,104,1,2,46.2,30.0,Sun,10,11,,ARI,W 36-26,26,1,20,5,13,6,46.2,2,0,0.0,266,2,10,127,10,104,20,231,3,3,2,2,2,0,442,66,6.70,62,4.29,2,28:37,3:20,21,9,9,3,10,3,30.0,1,1,100.0,5,3,3,1,1,1,0,0
91,SFO,2019-11-24,0,1,9,78,5,50,3,0,33.3,6.7,Sun,11,12,,GNB,W 37-8,16,6,9,1,9,3,33.3,0,0,,198,1,9,78,5,50,14,128,1,0,0,0,0,0,339,45,7.53,70,2.83,0,24:44,2:56,19,5,8,6,15,1,6.7,3,1,33.3,4,4,4,3,3,0,0,0
92,SFO,2019-12-01,1,1,6,54,3,23,1,2,33.3,30.0,Sun,12,13,@,BAL,L 17-20,15,7,7,1,12,4,33.3,2,1,50.0,283,1,6,54,3,23,9,77,2,2,2,2,2,0,331,52,6.37,62,4.56,1,27:34,2:56,21,14,5,2,10,3,30.0,3,2,66.7,2,2,2,2,1,0,0,0
93,SFO,2019-12-08,1,1,10,67,5,50,2,2,50.0,45.5,Sun,13,14,@,NOR,W 48-46,25,7,15,3,12,6,50.0,1,1,100.0,465,1,10,67,5,50,15,117,6,4,4,2,2,0,516,63,8.19,68,6.84,1,28:37,3:23,28,9,17,2,11,5,45.5,3,2,66.7,6,6,6,2,2,0,0,0
94,SFO,2019-12-15,2,1,7,67,11,98,3,1,33.3,53.8,Sun,14,15,,ATL,L 22-29,20,8,10,2,12,4,33.3,1,1,100.0,290,1,7,67,11,98,18,165,4,2,2,1,1,0,313,62,5.05,61,4.75,2,30:48,3:14,20,3,14,3,13,7,53.8,0,0,,2,2,1,3,3,0,0,0
95,SFO,2019-12-21,2,1,3,26,7,43,2,1,40.0,38.5,Sat,15,16,,LAR,W 34-31,19,5,12,2,10,4,40.0,0,0,,395,1,3,26,7,43,10,69,4,4,4,2,1,0,334,56,5.96,70,5.64,2,27:39,3:06,24,6,17,1,13,5,38.5,0,0,,4,4,4,2,2,0,0,0
96,SFO,2019-12-29,0,0,8,57,5,29,2,0,50.0,57.1,Sun,16,17,@,SEA,W 26-21,18,6,12,0,8,4,50.0,0,0,,348,0,8,57,5,29,13,86,3,3,3,0,0,0,398,48,8.29,71,4.90,0,27:04,3:05,27,6,17,4,14,8,57.1,3,1,33.3,3,2,2,2,2,1,0,0
97,SFO,2020-09-13,0,1,5,53,9,102,2,1,18.2,50.0,Sun,1,1,,ARI,L 20-24,18,6,10,2,11,2,18.2,2,0,0.0,404,1,5,53,9,102,14,155,3,3,3,3,1,0,366,61,6.00,78,5.18,0,28:34,3:04,29,13,12,4,14,7,50.0,0,0,,2,2,2,2,2,0,0,0
98,SFO,2020-09-20,1,0,5,59,5,65,1,2,53.8,35.7,Sun,2,2,@,NYJ,W 31-13,17,3,12,2,13,7,53.8,0,0,,277,0,5,59,5,65,10,124,1,1,1,2,2,0,359,59,6.08,62,4.47,1,32:13,2:56,17,5,10,2,14,5,35.7,2,0,0.0,4,4,4,1,1,0,0,0
99,SFO,2020-09-27,0,3,6,45,5,28,3,3,66.7,40.0,Sun,3,3,@,NYG,W 36-9,29,7,19,3,12,8,66.7,0,0,,231,3,6,45,5,28,11,73,0,0,0,3,3,0,420,73,5.75,49,4.71,0,39:44,3:01,13,3,8,2,10,4,40.0,2,1,50.0,4,3,3,4,3,1,0,0
100,SFO,2020-10-04,3,1,6,42,3,25,0,1,45.5,30.8,Sun,4,4,,PHI,L 20-25,25,4,20,1,11,5,45.5,1,0,0.0,267,1,6,42,3,25,9,67,3,2,2,1,1,0,417,70,5.96,59,4.53,3,30:31,3:09,18,6,9,3,13,4,30.8,2,2,100.0,3,2,2,0,0,1,0,0
101,SFO,2020-10-11,3,0,7,75,7,69,1,5,20.0,33.3,Sun,5,5,,MIA,L 17-43,19,7,8,4,10,2,20.0,2,0,0.0,436,0,7,75,7,69,14,144,4,4,4,5,5,0,259,59,4.39,63,6.92,3,23:07,3:03,22,6,12,4,12,4,33.3,2,2,100.0,2,2,2,1,1,0,0,0
102,SFO,2020-10-18,0,1,7,63,6,34,1,1,38.5,33.3,Sun,6,6,,LAR,W 24-16,24,6,16,2,13,5,38.5,1,1,100.0,311,1,7,63,6,34,13,97,2,2,1,1,1,0,390,70,5.57,57,5.46,0,37:55,3:04,17,7,9,1,12,4,33.3,1,0,0.0,3,3,3,1,1,0,0,0
103,SFO,2020-10-25,2,4,6,65,3,30,2,2,55.6,16.7,Sun,7,7,@,NWE,W 33-6,26,13,13,0,9,5,55.6,0,0,,241,4,6,65,3,30,9,95,0,0,0,2,2,0,467,63,7.41,49,4.92,2,38:23,2:44,17,5,10,2,6,1,16.7,0,0,,4,4,3,2,2,0,0,0
104,SFO,2020-11-01,2,0,6,36,6,30,0,1,46.2,60.0,Sun,8,8,@,SEA,L 27-37,24,6,16,2,13,6,46.2,2,2,100.0,350,0,6,36,6,30,12,66,5,5,4,1,1,0,351,66,5.32,67,5.22,2,29:02,3:07,27,7,16,4,15,9,60.0,0,0,,4,3,3,0,0,1,0,0
105,SFO,2020-11-05,2,0,4,33,5,45,1,2,30.0,50.0,Thu,9,9,,GNB,L 17-34,17,6,8,3,10,3,30.0,1,0,0.0,405,0,4,33,5,45,9,78,4,4,4,2,2,0,337,53,6.36,63,6.43,2,23:30,3:02,21,6,13,2,12,6,50.0,1,1,100.0,2,2,2,1,1,0,0,0
106,SFO,2020-11-15,4,2,6,51,5,61,2,2,43.8,16.7,Sun,10,10,@,NOR,L 13-27,21,3,14,4,16,7,43.8,1,0,0.0,237,2,6,51,5,61,11,112,3,3,3,2,2,0,281,66,4.26,56,4.23,4,32:54,3:12,17,7,8,2,12,2,16.7,0,0,,1,1,1,2,2,0,0,0
107,SFO,2020-11-29,3,4,5,40,3,27,3,2,21.4,30.8,Sun,11,12,@,LAR,W 23-20,18,6,10,2,14,3,21.4,1,1,100.0,308,4,5,40,3,27,8,67,2,2,2,2,2,0,345,70,4.93,61,5.05,3,34:03,3:11,14,5,8,1,13,4,30.8,0,0,,2,2,2,4,3,0,0,0
108,SFO,2020-12-07,2,1,7,43,4,50,1,2,54.5,44.4,Mon,12,13,,BUF,L 24-34,24,5,18,1,11,6,54.5,1,0,0.0,449,1,7,43,4,50,11,93,4,4,4,2,2,0,402,60,6.70,68,6.60,2,25:02,3:03,31,6,22,3,9,4,44.4,3,2,66.7,3,3,3,1,1,0,0,0
109,SFO,2020-12-13,3,1,5,35,5,30,0,3,26.7,20.0,Sun,13,14,,WAS,L 15-23,21,7,13,1,15,4,26.7,1,0,0.0,193,1,5,35,5,30,10,65,2,2,2,4,3,0,344,76,4.53,62,3.11,3,32:11,3:18,12,5,7,0,15,3,20.0,0,0,,2,1,1,0,0,1,1,0
110,SFO,2020-12-20,4,0,4,39,5,58,2,2,40.0,40.0,Sun,14,15,@,DAL,L 33-41,28,9,15,4,15,6,40.0,1,1,100.0,291,0,4,39,5,58,9,97,5,5,5,3,2,0,458,81,5.65,58,5.02,4,34:56,3:25,15,3,12,0,15,6,40.0,0,0,,4,3,3,2,2,0,0,0
111,SFO,2020-12-26,1,2,4,27,4,20,0,2,22.2,25.0,Sat,15,16,@,ARI,W 20-12,22,11,11,0,9,2,22.2,0,0,,350,2,4,27,4,20,8,47,1,0,0,2,2,0,398,55,7.24,80,4.38,1,27:44,2:58,20,9,9,2,16,4,25.0,6,4,66.7,3,3,2,2,0,0,0,0
112,SFO,2021-01-03,1,0,2,25,4,35,3,2,40.0,33.3,Sun,16,17,,SEA,L 23-26,17,2,14,1,15,6,40.0,1,1,100.0,280,0,2,25,4,35,6,60,3,3,2,2,2,0,328,64,5.13,65,4.31,1,32:20,3:03,21,9,11,1,12,4,33.3,1,1,100.0,2,2,2,3,3,0,0,0
113,SFO,2021-09-12,2,1,7,79,5,45,2,1,33.3,26.7,Sun,1,1,@,DET,W 41-33,21,6,13,2,9,3,33.3,0,0,,430,1,7,79,5,45,12,124,4,2,2,2,1,0,442,55,8.04,84,5.12,2,26:33,3:19,31,8,19,4,15,4,26.7,5,2,40.0,5,5,5,3,2,0,0,0
114,SFO,2021-09-19,0,0,5,60,8,57,1,1,42.9,41.7,Sun,2,2,@,PHI,W 17-11,23,10,9,4,14,6,42.9,1,1,100.0,328,0,5,60,8,57,13,117,1,0,0,2,1,0,306,68,4.50,55,5.96,0,34:54,3:01,18,8,7,3,12,5,41.7,1,0,0.0,2,2,2,1,1,0,0,0
115,SFO,2021-09-26,2,0,4,86,7,87,0,3,63.6,45.5,Sun,3,3,,GNB,L 28-30,26,6,15,5,11,7,63.6,0,0,,353,0,4,86,7,87,11,173,3,3,3,3,3,0,298,65,4.58,59,5.98,2,29:52,3:08,21,5,13,3,11,5,45.5,1,0,0.0,4,4,4,0,0,0,0,0
116,SFO,2021-10-03,2,0,8,78,5,27,0,0,14.3,20.0,Sun,4,4,,SEA,L 21-28,23,7,15,1,14,2,14.3,4,3,75.0,234,0,8,78,5,27,13,105,4,4,4,0,0,0,457,72,6.35,54,4.33,2,31:40,3:09,14,7,6,1,10,2,20.0,0,0,,3,2,1,1,0,1,1,0
117,SFO,2021-10-10,1,1,7,60,6,62,1,1,27.3,30.0,Sun,5,5,@,ARI,L 10-17,19,7,9,3,11,3,27.3,5,1,20.0,304,1,7,60,6,62,13,122,2,2,2,2,1,0,338,59,5.73,60,5.07,1,31:54,3:03,20,8,11,1,10,3,30.0,0,0,,1,1,1,1,1,0,0,0
118,SFO,2021-10-24,4,2,7,122,6,45,2,1,9.1,42.9,Sun,6,7,,IND,L 18-30,13,5,8,0,11,1,9.1,0,0,,295,2,7,122,6,45,13,167,4,3,3,1,1,0,280,53,5.28,60,4.92,4,26:04,3:02,17,8,6,3,14,6,42.9,1,1,100.0,2,1,0,2,2,1,0,0
119,SFO,2021-10-31,0,1,7,55,4,30,4,3,40.0,53.3,Sun,7,8,@,CHI,W 33-22,21,9,12,0,10,4,40.0,1,1,100.0,324,1,7,55,4,30,11,85,2,2,1,3,3,0,467,54,8.65,67,4.84,0,23:11,3:02,22,9,10,3,15,8,53.3,1,1,100.0,3,2,1,5,4,1,1,0
120,SFO,2021-11-07,3,0,3,35,9,84,1,1,40.0,46.7,Sun,8,9,,ARI,L 17-31,22,2,17,3,10,4,40.0,0,0,,437,0,3,35,9,84,12,119,4,4,4,1,1,0,337,56,6.02,68,6.43,3,23:13,3:00,22,9,11,2,15,7,46.7,2,1,50.0,2,2,2,1,1,0,0,0
121,SFO,2021-11-15,0,2,9,53,5,35,1,1,57.1,30.0,Mon,9,10,,LAR,W 31-10,20,10,9,1,14,8,57.1,2,1,50.0,278,2,9,53,5,35,14,88,1,1,1,1,1,0,335,64,5.23,54,5.15,0,39:03,2:50,16,2,11,3,10,3,30.0,2,0,0.0,4,4,4,1,1,0,0,0
122,SFO,2021-11-21,0,2,1,12,8,56,3,1,50.0,45.5,Sun,10,11,@,JAX,W 30-10,25,13,8,4,12,6,50.0,1,1,100.0,200,2,1,12,8,56,9,68,1,1,1,1,1,0,333,66,5.05,44,4.55,0,38:22,2:45,14,5,8,1,11,5,45.5,1,1,100.0,3,3,3,3,3,0,0,0
123,SFO,2021-11-28,1,2,5,57,5,38,2,0,41.7,25.0,Sun,11,12,,MIN,W 34-26,23,11,10,2,12,5,41.7,0,0,,323,2,5,57,5,38,10,95,4,3,2,0,0,0,423,67,6.31,52,6.21,1,37:07,3:09,17,3,13,1,8,2,25.0,3,1,33.3,4,4,4,3,2,0,0,0
124,SFO,2021-12-05,3,3,10,86,6,40,1,0,30.0,33.3,Sun,12,13,@,SEA,L 23-30,17,6,11,0,10,3,30.0,2,1,50.0,327,3,10,86,6,40,16,126,4,4,4,1,0,1,365,56,6.52,68,4.81,3,26:41,3:13,21,5,12,4,15,5,33.3,2,2,100.0,3,3,2,1,1,0,0,0
125,SFO,2021-12-12,0,2,6,40,2,19,2,3,33.3,30.8,Sun,13,14,@,CIN,W 26-23 (OT),21,6,14,1,15,5,33.3,0,0,,397,2,6,40,2,19,8,59,2,2,2,4,3,0,355,69,5.14,65,6.11,0,33:50,3:24,22,4,16,2,13,4,30.8,1,1,100.0,3,2,2,3,2,0,0,0
126,SFO,2021-12-19,1,1,5,35,4,29,1,2,54.5,38.5,Sun,14,15,,ATL,W 31-13,23,11,11,1,11,6,54.5,0,0,,275,1,5,35,4,29,9,64,1,1,1,2,2,0,397,56,7.09,58,4.74,1,30:27,2:51,13,3,8,2,13,5,38.5,3,0,0.0,4,4,4,1,1,0,0,0
127,SFO,2021-12-23,2,0,5,41,6,57,1,2,37.5,56.3,Thu,15,16,@,TEN,L 17-20,22,6,14,2,8,3,37.5,2,1,50.0,278,0,5,41,6,57,11,98,2,2,2,2,2,0,389,58,6.71,58,4.79,2,30:31,3:50,16,4,11,1,16,9,56.3,0,0,,2,2,2,1,1,0,0,0
128,SFO,2022-01-02,1,1,7,111,5,67,3,0,38.5,33.3,Sun,16,17,,HOU,W 23-7,19,7,10,2,13,5,38.5,2,0,0.0,222,1,7,111,5,67,12,178,1,1,1,1,0,0,416,61,6.82,62,3.58,1,29:29,2:57,15,5,6,4,15,5,33.3,1,0,0.0,2,2,2,3,3,0,0,0
129,SFO,2022-01-09,2,2,6,56,3,15,2,1,64.3,58.8,Sun,17,18,@,LAR,W 27-24 (OT),23,8,15,0,14,9,64.3,0,0,,265,2,6,56,3,15,9,71,3,3,3,1,1,0,449,67,6.70,64,4.14,2,36:44,3:12,19,4,12,3,17,10,58.8,1,1,100.0,3,3,3,2,2,0,0,0
130,SFO,2022-09-11,2,1,12,99,3,24,1,0,47.1,35.7,Sun,1,1,@,CHI,L 10-19,17,11,5,1,17,8,47.1,2,0,0.0,204,1,12,99,3,24,15,123,3,3,1,0,0,0,331,67,4.94,56,3.64,2,33:28,3:01,15,6,4,5,14,5,35.7,0,0,,1,1,1,1,1,0,0,0
131,SFO,2022-09-18,0,3,1,26,10,106,2,0,40.0,28.6,Sun,2,2,,SEA,W 27-7,25,11,8,6,15,6,40.0,3,2,66.7,216,3,1,26,10,106,11,132,0,1,1,0,0,0,373,70,5.33,47,4.60,0,38:20,2:51,14,3,10,1,7,2,28.6,0,0,,3,3,3,3,2,0,0,0
132,SFO,2022-09-25,3,0,7,40,5,30,1,1,10.0,31.6,Sun,3,3,@,DEN,L 10-11,13,3,9,1,10,1,10.0,0,0,,261,0,7,40,5,30,12,70,1,0,0,2,1,1,267,52,5.13,70,3.73,3,25:31,3:05,14,5,8,1,19,6,31.6,0,0,,1,1,1,1,1,0,0,0
133,SFO,2022-10-03,0,2,4,25,1,5,1,3,41.7,33.3,Mon,4,4,,LAR,W 24-9,13,4,9,0,12,5,41.7,1,0,0.0,257,2,4,25,1,5,5,30,0,0,0,3,3,0,327,49,6.67,73,3.52,0,25:26,2:47,21,3,16,2,15,5,33.3,2,2,100.0,3,3,3,2,1,0,0,0
134,SFO,2022-10-09,1,1,9,50,5,33,1,3,58.3,20.0,Sun,5,5,@,CAR,W 37-15,22,9,12,1,12,7,58.3,0,0,,308,1,9,50,5,33,14,83,1,0,0,4,3,0,397,61,6.51,65,4.74,1,30:18,3:07,15,4,10,1,15,3,20.0,5,3,60.0,5,5,4,2,1,0,0,0
135,SFO,2022-10-16,3,0,5,30,5,40,0,0,37.5,64.3,Sun,6,6,@,ATL,L 14-28,21,4,15,2,8,3,37.5,1,0,0.0,289,0,5,30,5,40,10,70,4,4,4,0,0,0,346,57,6.07,56,5.16,3,26:35,2:51,18,10,7,1,14,9,64.3,0,0,,2,2,2,0,0,0,0,0
136,SFO,2022-10-23,3,2,10,80,8,84,3,0,57.1,66.7,Sun,7,7,,KAN,L 23-44,25,6,18,1,14,8,57.1,0,0,,529,2,10,80,8,84,18,164,6,6,6,1,0,1,444,72,6.17,58,9.12,3,33:45,3:05,24,4,19,1,9,6,66.7,0,0,,2,2,2,3,3,0,0,0
137,SFO,2022-10-30,0,0,3,8,4,50,1,0,55.6,61.5,Sun,8,8,@,LAR,W 31-14,22,8,12,2,9,5,55.6,0,0,,223,0,3,8,4,50,7,58,2,2,2,0,0,0,368,52,7.08,56,3.98,0,29:56,2:45,16,3,11,2,13,8,61.5,0,0,,4,4,4,1,1,0,0,0
138,SFO,2022-11-13,1,1,5,52,1,5,3,3,52.9,37.5,Sun,9,10,,LAC,W 22-16,22,12,10,0,17,9,52.9,1,1,100.0,238,1,5,52,1,5,6,57,1,1,1,3,3,0,387,70,5.53,56,4.25,1,36:59,2:59,12,3,7,2,16,6,37.5,1,0,0.0,2,2,1,3,3,0,0,0
139,SFO,2022-11-21,0,2,3,30,5,50,1,1,54.5,50.0,Mon,10,11,@,ARI,W 38-10,21,7,13,1,11,6,54.5,0,0,,314,2,3,30,5,50,8,80,1,1,1,1,1,0,387,57,6.79,71,4.42,0,29:09,2:59,19,6,12,1,16,8,50.0,2,0,0.0,5,5,5,1,1,0,0,0
140,SFO,2022-11-27,0,2,7,64,6,46,2,0,38.5,36.4,Sun,11,12,,NOR,W 13-0,21,6,12,3,13,5,38.5,2,1,50.0,260,2,7,64,6,46,13,110,0,0,0,1,0,0,317,67,4.73,53,4.91,0,34:50,2:58,14,4,8,2,11,4,36.4,1,0,0.0,1,1,1,2,2,0,0,0
141,SFO,2022-12-04,1,4,4,45,8,68,4,1,42.1,0.0,Sun,12,13,,MIA,W 33-17,24,6,15,3,19,8,42.1,2,1,50.0,308,4,4,45,8,68,12,113,2,2,2,1,1,0,351,79,4.44,45,6.84,1,40:34,3:14,14,2,11,1,7,0,0.0,2,1,50.0,3,3,3,4,4,0,0,0
142,SFO,2022-12-11,1,3,2,15,8,62,0,0,44.4,25.0,Sun,13,14,,TAM,W 35-7,24,12,9,3,9,4,44.4,2,1,50.0,322,3,2,15,8,62,10,77,1,1,1,1,0,0,404,59,6.85,74,4.35,1,32:40,3:08,18,4,14,0,16,4,25.0,7,4,57.1,5,5,5,0,0,0,0,0
