Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
11,WAS,2014-11-23,77,0,136,1,1,246,66,29:55,Sun,11,12,@,SFO,L 13-17,11,20,9,55.0,0,0,0.0,0.0,70.0,5,29,20.0,3.9,3.08,3.85,3.08,7.0,29,2.3,1,20,29,69.0,1,2,10,1,92.0,27,213,52,4.1,60,5.2,1,2:56
12,WAS,2014-11-30,341,3,84,0,1,361,126,36:05,Sun,12,13,@,IND,L 27-49,31,47,16,66.0,3,0,6.4,0.0,113.1,6,51,11.32,7.3,6.43,8.53,7.57,11.0,21,6.0,1,19,27,70.4,5,1,9,1,137.0,21,425,74,5.74,49,9.94,1,3:21
13,WAS,2014-12-07,179,0,27,0,2,198,131,27:11,Sun,13,14,,LAR,L 0-24,23,36,13,63.9,0,2,0.0,5.6,59.0,7,53,16.28,5.0,4.16,2.47,2.07,7.8,30,4.4,0,16,22,72.7,2,4,15,0,130.5,12,206,55,3.75,56,5.88,2,2:49
14,WAS,2014-12-14,228,1,144,0,1,238,49,32:31,Sun,14,15,@,NYG,L 13-24,22,34,12,64.7,1,0,2.9,0.0,99.5,7,47,17.07,6.7,5.56,7.29,6.05,10.4,22,2.2,0,23,34,67.6,3,1,12,0,117.0,27,372,68,5.47,57,5.04,1,3:06
15,WAS,2014-12-20,205,0,100,3,2,361,134,27:56,Sat,15,16,,PHI,W 27-24,16,23,7,69.6,0,1,0.0,4.3,81.8,2,15,8.0,8.9,8.2,6.96,6.4,12.8,31,4.3,1,37,50,74.0,2,3,13,1,98.8,29,305,54,5.65,84,5.89,2,3:06
16,WAS,2014-12-28,309,1,104,1,4,299,174,29:36,Sun,16,17,,DAL,L 17-44,27,41,14,65.9,1,2,2.4,4.9,78.9,3,27,6.82,7.5,7.02,5.83,5.43,11.4,27,6.4,2,22,34,64.7,2,0,0,1,100.0,24,413,68,6.07,61,7.75,4,3:12
17,WAS,2015-09-13,188,1,161,0,2,182,74,37:54,Sun,1,1,,MIA,L 10-17,21,31,10,67.7,1,2,3.2,6.5,68.7,1,8,3.13,6.1,5.88,3.81,3.69,9.0,18,4.1,0,22,34,64.7,1,3,44,0,88.1,37,349,69,5.06,55,4.65,2,3:00
18,WAS,2015-09-20,191,1,182,2,1,146,67,37:44,Sun,2,2,,LAR,W 24-10,23,27,4,85.2,1,0,3.7,0.0,110.3,2,12,6.9,7.1,6.59,7.81,7.28,8.3,13,5.2,0,17,32,53.1,1,1,4,0,75.8,37,373,66,5.65,46,4.63,1,2:52
19,WAS,2015-09-24,305,1,88,0,3,279,84,28:30,Thu,3,3,@,NYG,L 21-32,30,49,19,61.2,1,2,2.0,4.1,69.8,1,11,2.0,6.2,6.1,4.8,4.7,10.2,31,2.7,1,23,32,71.9,2,0,0,0,119.1,20,393,70,5.61,63,5.76,3,3:19
20,WAS,2015-10-04,290,1,127,1,1,233,87,41:08,Sun,4,4,,PHI,W 23-20,31,46,15,67.4,1,0,2.2,0.0,91.8,1,0,2.13,6.3,6.17,6.74,6.6,9.4,18,4.8,0,15,28,53.6,3,5,37,0,117.1,32,417,79,5.28,51,6.27,1,3:08
21,WAS,2015-10-11,219,1,51,1,2,242,176,27:49,Sun,5,5,@,ATL,L 19-25 (OT),21,32,11,65.6,1,2,3.1,6.3,69.7,1,0,3.03,6.8,6.64,4.66,4.52,10.4,32,5.5,1,24,42,57.1,0,3,12,2,53.9,24,270,57,4.74,77,5.43,2,3:11
22,WAS,2015-10-18,191,1,34,0,2,253,221,27:21,Sun,6,6,@,NYJ,L 20-34,25,44,19,56.8,1,2,2.3,4.5,56.6,1,5,2.22,4.3,4.24,2.75,2.69,7.6,41,5.4,2,19,26,73.1,2,0,0,1,113.1,17,225,62,3.63,67,7.07,2,3:03
23,WAS,2015-10-25,305,3,50,1,1,289,190,28:42,Sun,7,7,,TAM,W 31-30,33,40,7,82.5,3,0,7.5,0.0,124.7,1,12,2.44,7.6,7.44,9.13,8.9,9.2,30,6.3,0,21,29,72.4,2,1,8,0,126.9,19,355,60,5.92,60,7.98,1,3:14
24,WAS,2015-11-08,213,1,37,0,2,299,161,22:55,Sun,8,9,@,NWE,L 10-27,22,40,18,55.0,1,1,2.5,2.5,68.4,1,4,2.44,5.3,5.2,4.7,4.59,9.7,37,4.4,1,26,39,66.7,2,0,0,1,96.0,15,250,56,4.46,76,6.05,2,2:58
25,WAS,2015-11-15,301,4,209,0,0,192,158,33:34,Sun,9,10,,NOR,W 47-14,20,25,5,80.0,4,0,16.0,0.0,158.3,3,23,10.71,12.0,10.75,15.24,13.61,15.1,25,6.3,0,19,28,67.9,2,2,17,2,81.2,31,510,59,8.64,55,6.36,0,2:52
26,WAS,2015-11-22,172,1,14,0,5,226,142,21:53,Sun,10,11,@,CAR,L 16-44,22,30,8,73.3,1,1,3.3,3.3,89.2,5,35,14.29,5.7,4.91,4.9,4.2,7.8,39,3.6,0,21,34,61.8,5,2,20,0,120.8,12,186,47,3.96,75,4.91,5,3:08
27,WAS,2015-11-29,302,1,105,1,0,299,33,36:00,Sun,11,12,,NYG,W 20-14,20,29,9,69.0,1,0,3.4,0.0,114.4,0,0,0.0,10.4,10.41,11.1,11.1,15.1,13,2.5,0,26,51,51.0,2,3,22,3,57.6,37,407,66,6.17,67,4.96,0,3:13
28,WAS,2015-12-07,193,1,73,0,1,221,97,32:47,Mon,12,13,,DAL,L 16-19,22,31,9,71.0,1,0,3.2,0.0,101.4,3,26,8.82,6.2,5.68,6.87,6.26,8.8,24,4.0,1,16,29,55.2,0,1,2,0,79.8,26,266,60,4.43,54,5.89,1,3:14
29,WAS,2015-12-13,275,1,99,2,1,290,87,34:22,Sun,13,14,@,CHI,W 24-21,24,31,7,77.4,1,1,3.2,3.2,104.2,3,25,8.82,8.9,8.09,8.06,7.35,11.5,22,4.0,1,19,31,61.3,2,3,25,0,113.6,33,374,67,5.58,56,6.73,1,3:01
30,WAS,2015-12-20,308,4,123,1,1,212,240,29:04,Sun,14,15,,BUF,W 35-25,22,28,6,78.6,4,0,14.3,0.0,153.7,1,11,3.45,11.0,10.62,13.86,13.38,14.0,31,7.7,1,16,27,59.3,2,5,23,0,108.9,27,431,56,7.7,63,7.17,1,3:08
31,WAS,2015-12-26,351,4,67,0,0,353,45,34:04,Sat,15,16,@,PHI,W 38-24,31,46,15,67.4,4,0,8.7,0.0,120.3,2,14,4.17,7.6,7.31,9.37,8.98,11.3,16,2.8,2,37,56,66.1,1,5,27,0,89.4,26,418,74,5.65,77,5.17,0,3:21
32,WAS,2016-01-03,291,4,146,0,0,412,100,33:57,Sun,16,17,@,DAL,W 34-23,19,26,7,73.1,4,0,15.4,0.0,151.3,1,13,3.7,11.2,10.78,14.27,13.74,15.3,16,6.3,0,33,48,68.8,3,4,23,2,98.6,36,437,63,6.94,68,7.53,0,3:13
33,WAS,2016-09-12,329,0,55,1,2,290,147,26:42,Mon,1,1,,PIT,L 16-38,30,43,13,69.8,0,2,0.0,4.7,72.7,0,0,0.0,7.7,7.65,5.56,5.56,11.0,30,4.9,2,27,37,73.0,3,1,10,1,111.3,12,384,55,6.98,68,6.43,2,2:56
34,WAS,2016-09-18,350,1,82,1,1,278,102,27:09,Sun,2,2,,DAL,L 23-27,28,46,18,60.9,1,1,2.2,2.2,84.0,2,14,4.17,7.6,7.29,7.07,6.77,12.5,30,3.4,3,22,30,73.3,0,4,14,0,101.8,17,432,65,6.65,64,5.94,1,3:09
35,WAS,2016-09-25,313,2,90,0,1,337,120,33:26,Sun,3,3,@,NYG,W 29-27,22,36,14,61.1,2,0,5.6,0.0,109.4,2,14,5.26,8.7,8.24,9.81,9.29,14.2,21,5.7,2,25,38,65.8,1,2,13,2,80.7,30,403,68,5.93,61,7.49,1,3:26
36,WAS,2016-10-02,156,3,145,1,1,217,163,31:03,Sun,4,4,,CLE,W 31-20,21,27,6,77.8,3,1,11.1,3.7,116.5,3,27,10.0,5.8,5.2,6.33,5.7,7.4,28,5.8,1,28,40,70.0,1,1,6,1,80.9,26,301,56,5.38,69,5.51,1,3:04
37,WAS,2016-10-09,250,1,60,0,2,188,118,29:35,Sun,5,5,@,BAL,W 16-10,29,41,12,70.7,1,1,2.4,2.4,85.4,1,10,2.38,6.1,5.95,5.49,5.36,8.6,19,6.2,0,30,47,63.8,1,3,22,0,79.0,20,310,62,5.0,69,4.43,2,3:08
38,WAS,2016-10-16,263,2,230,1,1,145,94,34:13,Sun,6,6,,PHI,W 27-20,18,34,16,52.9,2,1,5.9,2.9,85.8,0,0,0.0,7.7,7.74,7.59,7.59,14.6,21,4.5,0,11,22,50.0,0,5,34,0,71.2,33,493,67,7.36,48,4.98,1,3:09
39,WAS,2016-10-23,283,1,130,1,2,250,94,34:59,Sun,7,7,@,DET,L 17-20,30,39,9,76.9,1,0,2.6,0.0,106.9,2,18,4.88,7.3,6.9,7.77,7.39,9.4,19,4.9,1,18,29,62.1,1,3,16,0,101.2,29,413,70,5.9,51,6.75,2,2:59
40,WAS,2016-10-30,446,2,100,1,1,263,152,39:42,Sun,8,8,@,CIN,T 27-27 (OT),38,56,18,67.9,2,1,3.6,1.8,97.2,1,12,1.75,8.0,7.82,7.88,7.74,11.7,36,4.2,3,27,42,64.3,1,3,21,1,79.8,31,546,88,6.2,81,5.12,1,3:56
41,WAS,2016-11-13,260,2,128,0,1,284,47,29:56,Sun,9,10,,MIN,W 26-20,22,33,11,66.7,2,0,6.1,0.0,110.9,1,2,2.94,7.9,7.65,9.09,8.82,11.8,21,2.2,1,31,40,77.5,2,3,23,1,102.5,28,388,62,6.26,64,5.17,1,2:52
42,WAS,2016-11-20,364,3,151,3,0,340,84,29:37,Sun,10,11,,GNB,W 42-24,21,30,9,70.0,3,0,10.0,0.0,145.8,2,11,6.25,12.1,11.38,14.13,13.25,17.3,19,4.4,0,27,44,61.4,3,2,20,1,98.7,30,515,62,8.31,65,6.52,0,3:16
43,WAS,2016-11-24,449,3,56,0,0,190,163,33:24,Thu,11,12,@,DAL,L 26-31,41,53,12,77.4,3,0,5.7,0.0,120.7,0,0,0.0,8.5,8.47,9.6,9.6,11.0,30,5.4,3,17,24,70.8,1,1,5,0,108.0,19,505,72,7.01,55,6.42,0,3:09
44,WAS,2016-12-04,246,1,87,1,2,281,88,26:14,Sun,12,13,@,ARI,L 23-31,21,37,16,56.8,1,1,2.7,2.7,77.6,2,25,5.13,6.6,6.31,5.97,5.67,11.7,24,3.7,1,30,46,65.2,3,2,19,0,103.6,18,333,57,5.84,72,5.13,2,3:12
45,WAS,2016-12-11,227,2,107,2,1,288,95,23:22,Sun,13,14,@,PHI,W 27-22,14,21,7,66.7,2,1,9.5,4.8,116.0,2,7,8.7,10.8,9.87,10.57,9.65,16.2,26,3.7,0,32,46,69.6,1,4,26,1,84.3,23,334,46,7.26,76,5.04,1,3:10
46,WAS,2016-12-19,306,0,29,1,3,290,148,25:21,Mon,14,15,,CAR,L 15-26,32,47,15,68.1,0,1,0.0,2.1,77.9,1,9,2.08,6.5,6.38,5.55,5.44,9.6,33,4.5,0,21,37,56.8,2,2,10,0,100.1,13,335,61,5.49,72,6.08,3,3:26
47,WAS,2016-12-24,270,1,208,4,0,318,140,32:35,Sat,15,16,@,CHI,W 41-21,18,29,11,62.1,1,0,3.4,0.0,104.1,0,0,0.0,9.3,9.31,10.0,10.0,15.0,26,5.4,1,24,40,60.0,2,1,5,5,62.3,35,478,64,7.47,67,6.84,0,3:10
48,WAS,2017-01-01,246,1,38,0,3,171,161,24:08,Sun,16,17,,NYG,L 10-19,22,35,13,62.9,1,2,2.9,5.7,74.3,4,41,10.26,7.0,6.31,5.03,4.51,11.2,40,4.0,1,17,27,63.0,0,1,9,0,80.9,15,284,54,5.26,68,4.88,3,2:55
49,WAS,2017-09-10,200,1,64,0,4,298,58,25:44,Sun,1,1,,PHI,L 17-30,23,40,17,57.5,1,1,2.5,2.5,72.9,4,40,9.09,5.0,4.55,4.38,3.98,8.7,24,2.4,0,26,39,66.7,2,2,9,1,95.9,17,264,61,4.33,65,5.48,4,3:06
50,WAS,2017-09-17,156,1,229,2,0,235,97,36:19,Sun,2,2,@,LAR,W 27-20,18,27,9,66.7,1,0,3.7,0.0,97.6,2,23,6.9,5.8,5.38,6.52,6.07,8.7,22,4.4,1,15,25,60.0,1,2,12,1,87.9,39,385,68,5.66,49,6.78,0,3:10
51,WAS,2017-09-24,356,3,116,0,2,96,32,38:06,Sun,3,3,,LVR,W 27-10,25,30,5,83.3,3,0,10.0,0.0,150.7,1,9,3.23,11.9,11.48,13.87,13.42,14.2,13,2.5,0,19,31,61.3,1,4,22,2,49.9,34,472,65,7.26,48,2.67,2,3:00
52,WAS,2017-10-02,220,2,111,0,1,261,168,22:51,Mon,4,4,@,KAN,L 20-29,14,24,10,58.3,2,0,8.3,0.0,116.7,0,0,0.0,9.2,9.17,10.83,10.83,15.7,31,5.4,1,27,37,73.0,1,4,32,0,101.3,26,331,50,6.62,72,5.96,1,3:17
53,WAS,2017-10-15,325,2,94,1,2,250,85,36:52,Sun,5,6,,SFO,W 26-24,25,37,12,67.6,2,1,5.4,2.7,102.3,1,5,2.63,8.8,8.55,8.65,8.42,13.0,20,4.3,2,23,47,48.9,1,3,29,1,63.3,33,419,71,5.9,70,4.79,2,3:28
54,WAS,2017-10-23,269,3,75,0,1,244,127,30:15,Mon,6,7,@,PHI,L 24-34,30,40,10,75.0,3,1,7.5,2.5,110.7,4,34,9.09,6.7,6.11,7.1,6.45,9.0,33,3.8,0,17,25,68.0,4,3,24,1,122.3,18,344,62,5.55,61,6.08,1,3:09
55,WAS,2017-10-29,236,1,49,1,3,138,169,26:41,Sun,7,8,,DAL,L 19-33,26,39,13,66.7,1,1,2.6,2.6,83.6,4,27,9.3,6.1,5.49,5.41,4.91,9.1,39,4.3,2,14,22,63.6,0,2,5,0,81.2,15,285,58,4.91,63,4.87,3,3:11
56,WAS,2017-11-05,193,0,51,2,1,289,148,27:41,Sun,8,9,@,SEA,W 17-14,21,31,10,67.7,0,0,0.0,0.0,91.7,6,54,16.22,6.2,5.22,6.23,5.22,9.2,28,5.3,0,24,45,53.3,2,2,8,2,69.6,23,244,60,4.07,75,5.83,1,3:32
57,WAS,2017-11-12,313,1,81,2,1,304,102,31:06,Sun,9,10,,MIN,L 30-38,26,45,19,57.8,1,1,2.2,2.2,78.7,1,14,2.17,7.0,6.8,6.4,6.26,12.0,31,3.3,1,21,29,72.4,4,0,0,2,117.0,27,394,73,5.4,60,6.77,1,3:10
58,WAS,2017-11-19,300,3,156,1,0,375,160,32:11,Sun,10,11,@,NOR,L 31-34 (OT),22,32,10,68.8,3,0,9.4,0.0,132.6,2,22,5.88,9.4,8.82,11.25,10.59,13.6,23,7.0,1,29,41,70.7,2,2,10,1,105.2,33,456,67,6.81,66,8.11,0,3:28
59,WAS,2017-11-23,201,2,122,0,1,86,84,34:37,Thu,11,12,,NYG,W 20-10,19,31,12,61.3,2,1,6.5,3.2,93.8,6,41,16.22,6.5,5.43,6.32,5.3,10.6,24,3.5,0,13,27,48.1,0,4,27,1,40.0,31,323,68,4.75,55,3.09,1,3:05
60,WAS,2017-11-30,224,2,56,0,4,93,182,27:32,Thu,12,13,@,DAL,L 14-38,26,37,11,70.3,2,2,5.4,5.4,84.4,4,27,9.76,6.1,5.46,4.7,4.24,8.6,42,4.3,2,11,22,50.0,2,1,9,0,91.7,19,280,60,4.67,65,4.23,4,2:55
61,WAS,2017-12-10,136,1,65,0,1,314,174,24:40,Sun,13,14,@,LAC,L 13-30,15,27,12,55.6,1,1,3.7,3.7,68.6,2,15,6.9,5.0,4.69,4.11,3.83,9.1,35,5.0,1,19,34,55.9,2,2,8,1,94.5,21,201,50,4.02,71,6.87,1,2:59
62,WAS,2017-12-17,187,2,31,0,1,145,141,23:44,Sun,14,15,,ARI,W 20-15,18,26,8,69.2,2,0,7.7,0.0,116.8,1,9,3.7,7.2,6.93,8.73,8.41,10.4,34,4.1,0,16,41,39.0,0,5,44,1,39.2,20,218,47,4.64,80,3.58,1,3:04
63,WAS,2017-12-24,299,3,87,0,2,171,159,29:33,Sun,15,16,,DEN,W 27-11,19,37,18,51.4,3,1,8.1,2.7,94.3,0,0,0.0,8.1,8.08,8.49,8.49,15.7,29,5.5,1,22,38,57.9,0,4,22,1,58.1,29,386,66,5.85,71,4.65,2,3:03
64,WAS,2017-12-31,136,0,61,1,3,121,260,28:07,Sun,16,17,@,NYG,L 10-18,20,37,17,54.1,0,3,0.0,8.1,31.1,3,22,7.5,3.7,3.4,0.03,0.03,6.8,44,5.9,1,10,28,35.7,1,2,11,1,46.9,16,197,56,3.52,74,5.15,3,2:53
65,WAS,2018-09-09,247,2,182,1,1,145,68,38:08,Sun,1,1,@,ARI,W 24-6,21,30,9,70.0,2,0,6.7,0.0,118.1,3,8,9.09,8.2,7.48,9.57,8.7,11.8,15,4.5,1,20,34,58.8,0,2,8,1,56.6,42,429,75,5.72,51,4.18,1,2:57
66,WAS,2018-09-16,269,0,65,0,1,177,104,33:20,Sun,2,2,,IND,L 9-21,33,46,13,71.7,0,0,0.0,0.0,88.3,3,23,6.12,5.8,5.49,5.85,5.49,8.2,28,3.7,1,21,31,67.7,2,1,2,2,76.9,22,334,71,4.7,60,4.68,1,2:53
67,WAS,2018-09-23,220,2,166,2,1,240,100,29:05,Sun,3,3,,GNB,W 31-17,12,20,8,60.0,2,1,10.0,5.0,110.4,0,0,0.0,11.0,11.0,10.75,10.75,18.3,17,5.9,0,27,45,60.0,2,4,25,0,89.1,35,386,55,7.02,66,5.15,1,3:16
68,WAS,2018-10-08,244,0,39,2,2,349,98,26:43,Mon,4,5,@,NOR,L 19-43,23,39,16,59.0,0,1,0.0,2.6,69.9,3,31,7.14,6.3,5.81,5.1,4.74,10.6,32,3.1,3,26,29,89.7,3,2,14,0,151.3,18,283,60,4.72,63,7.1,2,3:05
69,WAS,2018-10-14,156,2,132,0,0,269,81,35:24,Sun,5,6,,CAR,W 23-17,21,36,15,58.3,2,0,5.6,0.0,88.1,3,7,7.69,4.3,4.0,5.44,5.03,7.4,18,4.5,0,27,40,67.5,2,1,6,1,92.6,28,288,67,4.3,59,5.93,0,2:55
70,WAS,2018-10-21,175,1,130,0,0,250,73,30:55,Sun,6,7,,DAL,W 20-17,14,25,11,56.0,1,0,4.0,0.0,91.7,1,3,3.85,7.0,6.73,7.8,7.5,12.5,22,3.3,1,22,35,62.9,1,4,23,0,93.7,32,305,58,5.26,61,5.3,0,3:05
71,WAS,2018-10-28,178,1,182,1,1,266,37,33:38,Sun,7,8,@,NYG,W 20-13,20,32,12,62.5,1,0,3.1,0.0,87.8,0,0,0.0,5.6,5.56,6.19,6.19,8.9,14,2.6,0,30,47,63.8,1,7,50,2,68.2,33,360,65,5.54,68,4.46,1,3:13
72,WAS,2018-11-04,287,1,79,1,1,337,154,27:04,Sun,8,9,,ATL,L 14-38,30,46,16,65.2,1,1,2.2,2.2,82.3,3,19,6.12,6.2,5.86,5.7,5.35,9.6,24,6.4,1,26,38,68.4,4,2,13,1,120.2,15,366,64,5.72,64,7.67,1,2:57
73,WAS,2018-11-11,170,1,116,0,0,398,103,28:48,Sun,9,10,@,TAM,W 16-3,19,27,8,70.4,1,0,3.7,0.0,100.5,3,8,10.0,6.3,5.67,7.04,6.33,8.9,24,4.3,0,29,41,70.7,0,2,8,2,81.1,25,286,55,5.2,67,7.48,0,3:01
74,WAS,2018-11-18,154,1,124,2,2,181,139,30:57,Sun,10,11,,HOU,L 21-23,18,39,21,46.2,1,2,2.6,5.1,47.9,5,35,11.36,3.9,3.5,2.15,1.91,8.6,31,4.5,0,16,24,66.7,1,3,27,2,68.2,29,278,73,3.81,58,5.52,2,3:03
75,WAS,2018-11-22,251,2,80,1,3,258,146,26:37,Thu,11,12,@,DAL,L 23-31,24,38,14,63.2,2,3,5.3,7.9,68.7,3,17,7.32,6.6,6.12,4.11,3.8,10.5,34,4.3,2,22,31,71.0,2,4,31,0,117.4,20,331,61,5.43,69,5.86,3,3:36
76,WAS,2018-12-03,131,0,104,1,1,306,130,20:41,Mon,12,13,@,PHI,L 13-28,17,25,8,68.0,0,1,0.0,4.0,67.1,3,19,10.71,5.2,4.68,3.44,3.07,7.7,33,3.9,1,27,39,69.2,2,0,0,1,98.9,14,235,42,5.6,72,6.06,1,2:57
77,WAS,2018-12-09,204,1,84,1,3,175,227,29:51,Sun,13,14,,NYG,L 16-40,17,30,13,56.7,1,3,3.3,10.0,53.2,5,29,14.29,6.8,5.83,2.97,2.54,12.0,34,6.7,1,14,27,51.9,3,2,22,1,93.9,22,288,57,5.05,63,6.38,3,3:01
78,WAS,2018-12-16,136,1,109,0,0,20,172,33:06,Sun,14,15,@,JAX,W 16-13,16,25,9,64.0,1,0,4.0,0.0,93.9,3,15,10.71,5.4,4.86,6.24,5.57,8.5,26,6.6,0,9,17,52.9,0,6,37,1,34.2,33,245,61,4.02,49,3.92,0,2:52
79,WAS,2018-12-22,131,1,161,0,2,192,99,33:03,Sat,15,16,@,TEN,L 16-25,13,23,10,56.5,1,2,4.3,8.7,55.2,2,22,8.0,5.7,5.24,2.65,2.44,10.1,27,3.7,1,17,25,68.0,1,3,19,0,104.1,34,292,59,4.95,55,5.29,2,2:44
80,WAS,2018-12-30,68,0,21,0,1,231,129,16:41,Sun,16,17,,PHI,L 0-24,13,28,15,46.4,0,1,0.0,3.6,40.5,4,30,12.5,2.4,2.13,0.82,0.72,5.2,34,3.8,0,29,34,85.3,3,3,12,1,112.1,12,89,44,2.02,71,5.07,1,2:38
81,WAS,2019-09-08,370,3,28,0,0,313,123,25:33,Sun,1,1,@,PHI,L 27-32,30,44,14,68.2,3,0,6.8,0.0,117.6,1,10,2.22,8.4,8.22,9.77,9.56,12.3,31,4.0,1,28,39,71.8,3,1,0,0,121.0,13,398,58,6.86,71,6.14,0,3:13
82,WAS,2019-09-15,208,2,47,1,0,261,213,26:38,Sun,2,2,,DAL,L 21-31,26,37,11,70.3,2,0,5.4,0.0,103.5,1,13,2.63,5.6,5.47,6.7,6.53,8.0,34,6.3,1,26,30,86.7,3,1,8,1,122.4,17,255,55,4.64,65,7.29,0,2:54
83,WAS,2019-09-23,287,2,69,0,5,208,90,28:24,Mon,3,3,,CHI,L 15-31,30,43,13,69.8,2,3,4.7,7.0,78.8,4,45,8.51,6.7,6.11,4.47,4.09,9.6,24,3.8,0,25,31,80.6,3,3,23,1,113.4,21,356,68,5.24,58,5.14,5,3:05
84,WAS,2019-09-29,121,0,55,0,4,225,164,23:51,Sun,4,4,@,NYG,L 3-24,15,28,13,53.6,0,4,0.0,14.3,28.6,3,23,9.68,4.3,3.9,-2.11,-1.9,8.1,37,4.4,1,23,31,74.2,1,0,0,2,78.0,17,176,48,3.67,68,5.72,4,2:52
85,WAS,2019-10-06,78,0,145,1,2,312,130,28:07,Sun,5,5,,NWE,L 7-33,18,27,9,66.7,0,1,0.0,3.7,61.0,6,44,18.18,2.9,2.36,1.22,1.0,4.3,27,4.8,1,28,43,65.1,3,4,36,1,100.1,20,223,53,4.21,74,5.97,2,3:08
86,WAS,2019-10-13,166,2,145,0,0,187,84,27:21,Sun,6,6,@,MIA,W 17-16,13,25,12,52.0,2,0,8.0,0.0,99.7,0,0,0.0,6.6,6.64,8.24,8.24,12.8,21,4.0,1,27,43,62.8,1,5,30,2,60.9,33,311,58,5.36,69,3.93,0,3:09
87,WAS,2019-10-20,50,0,104,0,1,146,137,26:36,Sun,7,7,,SFO,L 0-9,9,12,3,75.0,0,0,0.0,0.0,91.3,3,27,20.0,4.2,3.33,4.17,3.33,5.6,39,3.5,0,12,21,57.1,0,2,5,1,58.8,26,154,41,3.76,62,4.56,1,2:36
88,WAS,2019-10-24,131,0,85,0,2,273,161,23:24,Thu,8,8,@,MIN,L 9-19,15,21,6,71.4,0,1,0.0,4.8,74.1,4,32,16.0,6.2,5.24,4.1,3.44,8.7,38,4.2,1,23,26,88.5,0,3,12,0,110.4,16,216,41,5.27,67,6.48,2,2:39
89,WAS,2019-11-03,116,0,127,0,0,146,122,28:13,Sun,9,9,@,BUF,L 9-24,15,22,7,68.2,0,0,0.0,0.0,86.2,4,28,15.38,5.3,4.46,5.27,4.46,7.7,39,3.1,2,14,20,70.0,1,2,14,0,107.5,23,243,49,4.96,61,4.39,0,2:40
90,WAS,2019-11-17,171,2,54,0,1,285,115,27:41,Sun,10,11,,NYJ,L 17-34,19,35,16,54.3,2,1,5.7,2.9,79.9,6,43,14.63,4.9,4.17,4.74,4.05,9.0,33,3.5,1,19,31,61.3,4,2,8,1,117.6,20,225,61,3.69,66,6.06,1,3:16
91,WAS,2019-11-24,144,0,86,0,2,189,175,26:30,Sun,11,12,,DET,W 19-16,13,30,17,43.3,0,1,0.0,3.3,46.0,3,12,9.09,4.8,4.36,3.3,3.0,11.1,32,5.5,0,20,33,60.6,1,6,18,3,48.7,24,230,57,4.04,71,5.13,2,3:15
92,WAS,2019-12-01,114,0,248,3,0,213,65,30:37,Sun,12,13,@,CAR,W 29-21,13,25,12,52.0,0,0,0.0,0.0,69.9,5,33,16.67,4.6,3.8,4.56,3.8,8.8,20,3.3,1,27,46,58.7,2,7,65,1,75.7,30,362,60,6.03,73,3.81,0,3:32
93,WAS,2019-12-08,141,1,121,1,1,167,174,29:36,Sun,13,14,@,GNB,L 15-20,16,27,11,59.3,1,1,3.7,3.7,74.6,4,29,12.9,5.2,4.55,4.3,3.74,8.8,28,6.2,1,18,28,64.3,1,4,28,0,92.4,28,262,59,4.44,60,5.68,1,2:59
94,WAS,2019-12-15,251,2,101,1,1,258,157,23:03,Sun,14,15,,PHI,L 27-37,19,28,9,67.9,2,0,7.1,0.0,121.3,1,10,3.45,9.0,8.66,10.39,10.03,13.2,28,5.6,1,30,43,69.8,3,2,8,0,108.5,22,352,51,6.9,73,5.68,1,3:09
95,WAS,2019-12-22,281,3,80,2,0,346,206,33:48,Sun,15,16,,NYG,L 35-41 (OT),29,38,9,76.3,3,0,7.9,0.0,125.1,3,21,7.32,7.4,6.85,8.97,8.32,9.7,26,7.9,1,28,42,66.7,5,1,6,0,131.5,26,361,67,5.39,69,8.0,0,3:36
