Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
36,KAN,2016-10-02,270,2,87,0,2,287,149,30:36,Sun,4,4,@,PIT,L 14-43,30,50,20,60.0,2,1,4.0,2.0,81.0,4,17,7.41,5.4,5.0,5.3,4.91,9.0,26,5.7,1,22,27,81.5,5,2,13,0,150.5,18,357,72,4.96,55,7.93,2,3:12
37,KAN,2016-10-16,223,0,183,3,0,221,64,36:45,Sun,5,6,@,LVR,W 26-10,19,23,4,82.6,0,0,0.0,0.0,107.2,1,1,4.17,9.7,9.29,9.7,9.29,11.7,17,3.8,0,22,34,64.7,1,2,4,1,80.6,40,406,64,6.34,53,5.38,0,2:46
38,KAN,2016-10-23,214,2,112,0,0,359,104,27:22,Sun,6,7,,NOR,W 27-21,17,24,7,70.8,2,0,8.3,0.0,126.0,0,0,0.0,8.9,8.92,10.58,10.58,12.6,22,4.7,0,37,48,77.1,3,1,8,1,109.6,28,326,52,6.27,71,6.52,0,3:05
39,KAN,2016-10-30,334,3,88,0,0,172,105,33:36,Sun,7,8,@,IND,W 30-14,25,41,16,61.0,3,0,7.3,0.0,112.9,3,16,6.82,8.1,7.59,9.61,8.95,13.4,21,5.0,0,19,35,54.3,2,6,38,1,74.9,27,422,71,5.94,62,4.47,0,3:19
40,KAN,2016-11-06,169,1,62,0,0,244,205,30:21,Sun,8,9,,JAX,W 19-14,20,33,13,60.6,1,0,3.0,0.0,86.3,2,18,5.71,5.1,4.83,5.73,5.4,8.5,32,6.4,0,22,41,53.7,2,2,8,1,77.7,22,231,57,4.05,75,5.99,0,3:20
41,KAN,2016-11-13,165,0,91,0,1,242,99,24:48,Sun,9,10,@,CAR,W 20-17,25,38,13,65.8,0,1,0.0,2.6,65.5,3,13,7.32,4.3,4.02,3.16,2.93,6.6,29,3.4,1,23,38,60.5,1,2,19,1,76.9,20,256,61,4.2,69,4.94,1,3:02
42,KAN,2016-11-20,261,1,82,1,2,326,116,24:42,Sun,10,11,,TAM,L 17-19,24,31,7,77.4,1,1,3.2,3.2,99.0,0,0,0.0,8.4,8.42,7.61,7.61,10.9,34,3.4,0,24,39,61.5,1,1,5,0,96.7,21,343,52,6.6,74,5.97,2,2:59
43,KAN,2016-11-27,190,1,83,1,0,340,124,37:39,Sun,11,12,@,DEN,W 30-27 (OT),26,44,18,59.1,1,0,2.3,0.0,79.7,6,30,12.0,4.3,3.8,4.77,4.2,7.3,38,3.3,0,20,34,58.8,3,5,28,0,122.2,26,273,76,3.59,77,6.03,0,3:57
44,KAN,2016-12-04,266,1,123,2,1,290,128,28:08,Sun,12,13,@,ATL,W 29-28,21,25,4,84.0,1,0,4.0,0.0,125.0,1,4,3.85,10.6,10.23,11.44,11.0,12.7,30,4.3,2,22,34,64.7,1,2,7,1,89.1,22,389,48,8.1,66,6.33,1,2:59
45,KAN,2016-12-08,258,1,65,1,3,109,135,28:15,Thu,13,14,,LVR,W 21-13,17,26,9,65.4,1,1,3.8,3.8,95.7,1,6,3.7,9.9,9.56,8.96,8.63,15.2,31,4.4,1,17,41,41.5,0,1,8,0,49.1,27,323,54,5.98,73,3.34,3,3:14
46,KAN,2016-12-18,159,0,157,2,1,241,148,29:25,Sun,14,15,,TEN,L 17-19,15,28,13,53.6,0,1,0.0,3.6,56.1,1,4,3.45,5.7,5.48,4.07,3.93,10.6,29,5.1,2,19,33,57.6,0,1,0,1,67.9,28,316,57,5.54,63,6.17,1,3:04
47,KAN,2016-12-25,246,2,238,2,1,183,63,38:01,Sun,15,16,,DEN,W 33-10,26,37,11,70.3,2,1,5.4,2.7,95.1,0,0,0.0,6.6,6.65,6.51,6.51,9.5,14,4.5,1,17,43,39.5,0,0,0,1,43.1,37,484,74,6.54,57,4.32,1,3:22
48,KAN,2017-01-01,262,2,103,1,1,269,129,30:48,Sun,16,17,@,LAC,W 37-27,21,28,7,75.0,2,1,7.1,3.6,112.8,1,2,3.45,9.4,9.03,9.18,8.86,12.5,26,5.0,0,22,38,57.9,2,0,0,2,75.4,31,365,60,6.08,64,6.22,1,3:10
49,KAN,2017-09-07,352,4,185,2,1,247,124,30:14,Thu,1,1,@,NWE,W 42-27,28,35,7,80.0,4,0,11.4,0.0,148.6,3,16,7.89,10.1,9.26,12.34,11.37,12.6,35,3.5,3,16,36,44.4,0,3,20,0,67.7,27,537,65,8.26,74,5.01,1,3:37
50,KAN,2017-09-17,232,1,112,2,0,299,107,29:11,Sun,2,2,,PHI,W 27-20,21,28,7,75.0,1,0,3.6,0.0,113.8,4,19,12.5,8.3,7.25,9.0,7.88,11.0,17,6.3,0,25,46,54.3,2,6,34,1,79.9,19,344,51,6.75,69,5.88,0,3:07
51,KAN,2017-09-24,122,2,189,1,0,226,104,30:26,Sun,3,3,@,LAC,W 24-10,16,21,5,76.2,2,0,9.5,0.0,128.1,5,33,19.23,5.8,4.69,7.71,6.23,7.6,26,4.0,1,20,40,50.0,0,2,11,3,36.0,25,311,51,6.1,68,4.85,0,3:08
52,KAN,2017-10-02,261,1,168,1,0,220,111,37:09,Mon,4,4,,WAS,W 29-20,27,37,10,73.0,1,0,2.7,0.0,104.9,4,32,9.76,7.1,6.37,7.59,6.85,9.7,26,4.3,0,14,24,58.3,2,0,0,0,116.7,31,429,72,5.96,50,6.62,0,3:17
53,KAN,2017-10-08,323,3,127,0,0,248,144,38:17,Sun,5,5,@,HOU,W 42-34,29,37,8,78.4,3,0,8.1,0.0,130.2,1,1,2.63,8.7,8.5,10.35,10.08,11.1,23,6.3,0,16,31,51.6,5,3,13,0,118.0,35,450,73,6.16,57,6.88,0,3:24
54,KAN,2017-10-15,223,1,28,0,0,245,194,23:21,Sun,6,6,,PIT,L 13-19,19,34,15,55.9,1,0,2.9,0.0,88.6,3,23,8.11,6.6,6.03,7.15,6.57,11.7,37,5.2,1,17,25,68.0,1,1,7,1,96.2,15,251,52,4.83,63,6.97,0,2:54
55,KAN,2017-10-19,331,3,94,0,0,417,88,30:36,Thu,7,7,@,LVR,L 30-31,25,36,11,69.4,3,0,8.3,0.0,127.3,1,11,2.7,9.2,8.95,10.86,10.57,13.2,21,4.2,1,29,52,55.8,3,0,0,0,101.2,23,425,60,7.08,73,6.92,0,3:27
56,KAN,2017-10-30,197,1,79,0,2,187,177,28:37,Mon,8,8,,DEN,W 29-19,14,32,18,43.8,1,1,3.1,3.1,62.2,1,5,3.03,6.2,5.97,5.38,5.21,14.1,31,5.7,1,19,36,52.8,1,3,11,3,42.2,26,276,59,4.68,70,5.2,2,3:05
57,KAN,2017-11-05,255,2,68,0,1,244,131,28:43,Sun,9,9,@,DAL,L 17-28,25,34,9,73.5,2,1,5.9,2.9,102.9,2,8,5.56,7.5,7.08,7.35,6.94,10.2,31,4.2,2,21,33,63.6,2,1,5,0,106.1,19,323,55,5.87,65,5.77,1,2:57
58,KAN,2017-11-19,229,0,134,0,3,205,112,37:16,Sun,10,11,@,NYG,L 9-12 (OT),27,41,14,65.9,0,3,0.0,7.3,49.8,1,1,2.38,5.6,5.45,2.29,2.24,8.5,32,3.5,1,19,36,52.8,0,0,0,1,58.2,29,363,71,5.11,68,4.66,3,3:20
