Game Order,Team,Date,Passing Yards,Passings TD,Rushing Yards,Rushing TD,Turnovers,Opponent Passing Yards,Opponent Rushing Yards,Time of Possession,Day of Week,Game Number,Week,Home/Away,Opponent,Result,Passing Completions,Passing Attempts,Passing Incompletions,Passing Completion Percentage,Passing TD,Interceptions,TD Percentage per Pass,Interception Percentage per Pass,Passer Rating,Times Sacked,Sack Yards,Sack Percentage,Yards per Attempt,Net Yards per Attempt,Adjusted Yards per Attempt,Adjusted Net Yards per Attempt,Yards per Completion,Opponent Rushing Attempts,Opponent Rushing Yards per Attempt,Opponent Rushing TD,Opponent Pass Completions,Opponent Pass Attempts,Opponent Completion Percentage,Opponent Passing TD,Opponent Times Sacked,Opponent Sack Yards,Opponent Interceptions,Opponent Passer Rating,Rushing Attempts,Total Yardage,Offense Number of Plays,Yards per Offensive Play,Defense Number of Plays,Yards Allowed per Defensive Play,Turnovers Lost,Total Time
27,CHI,2015-11-26,189,1,101,1,0,188,177,31:12,Thu,11,12,@,GNB,W 17-13,19,31,12,61.3,1,0,3.2,0.0,90.8,1,11,3.13,6.1,5.91,6.74,6.53,9.9,28,6.3,0,22,43,51.2,1,2,14,1,61.0,31,290,63,4.6,73,5.0,0,3:18
28,CHI,2015-12-06,194,0,170,2,1,170,121,37:24,Sun,12,13,,SFO,L 20-26 (OT),18,31,13,58.1,0,1,0.0,3.2,64.2,1,8,3.13,6.3,6.06,4.81,4.66,10.8,23,5.3,2,18,32,56.3,1,4,26,0,81.5,42,364,74,4.92,59,4.93,1,3:19
29,CHI,2015-12-13,290,2,87,1,1,275,99,25:38,Sun,13,14,,WAS,L 21-24,19,31,12,61.3,2,0,6.5,0.0,117.0,3,25,8.82,9.4,8.53,10.65,9.71,15.3,33,3.0,2,24,31,77.4,1,3,25,1,100.9,22,377,56,6.73,67,5.58,1,3:01
30,CHI,2015-12-20,199,2,94,0,2,221,129,27:50,Sun,14,15,@,MIN,L 17-38,26,37,11,70.3,2,1,5.4,2.7,93.4,5,32,11.9,5.4,4.74,5.24,4.62,7.7,36,3.6,1,17,20,85.0,4,1,10,0,152.3,20,293,62,4.73,57,6.14,2,2:50
31,CHI,2015-12-27,153,1,174,1,0,285,104,37:03,Sun,15,16,@,TAM,W 26-21,20,27,7,74.1,1,0,3.7,0.0,100.2,1,3,3.57,5.7,5.46,6.41,6.18,7.7,25,4.2,1,15,29,51.7,2,1,10,1,94.8,39,327,67,4.88,55,7.07,0,3:01
32,CHI,2016-01-03,231,2,111,0,3,282,67,27:30,Sun,16,17,,DET,L 20-24,17,23,6,73.9,2,3,8.7,13.0,97.5,5,14,17.86,10.0,8.25,5.91,4.86,13.6,21,3.2,0,28,39,71.8,3,4,16,0,117.7,24,342,52,6.58,64,5.45,3,2:46
33,CHI,2016-09-11,185,1,73,1,1,215,129,23:41,Sun,1,1,@,HOU,L 14-23,16,29,13,55.2,1,1,3.4,3.4,76.2,5,31,14.71,6.4,5.44,5.52,4.71,11.6,35,3.7,0,22,35,62.9,2,2,16,1,87.2,20,258,54,4.78,72,4.78,1,2:58
34,CHI,2016-09-19,220,0,64,1,3,180,100,23:55,Mon,2,2,,PHI,L 14-29,21,29,8,72.4,0,1,0.0,3.4,81.8,3,15,9.38,7.6,6.88,6.03,5.47,10.5,32,3.1,2,21,34,61.8,1,2,10,0,85.4,18,284,50,5.68,68,4.12,3,3:02
35,CHI,2016-09-25,312,2,78,0,2,248,199,24:41,Sun,3,3,@,DAL,L 17-31,30,49,19,61.2,2,0,4.1,0.0,93.7,1,5,2.0,6.4,6.24,7.18,7.04,10.4,41,4.9,3,19,24,79.2,1,0,0,0,123.6,14,390,64,6.09,65,6.88,2,3:08
36,CHI,2016-10-02,294,2,114,0,0,197,66,33:14,Sun,4,4,,DET,W 17-14,28,36,8,77.8,2,0,5.6,0.0,120.1,2,8,5.26,8.2,7.74,9.28,8.79,10.5,18,3.7,0,23,36,63.9,0,2,16,2,55.0,29,408,67,6.09,56,4.7,0,3:00
37,CHI,2016-10-09,397,2,125,0,1,298,98,30:05,Sun,5,5,@,IND,L 23-29,33,43,10,76.7,2,0,4.7,0.0,120.0,0,0,0.0,9.2,9.23,10.16,10.16,12.0,21,4.7,0,28,39,71.8,2,5,24,0,110.8,19,522,62,8.42,65,6.09,1,3:08
38,CHI,2016-10-16,297,0,92,1,0,263,54,35:47,Sun,6,6,,JAX,L 16-17,30,49,19,61.2,0,0,0.0,0.0,78.8,1,5,2.0,6.1,5.94,6.06,5.94,9.9,20,2.7,1,20,33,60.6,1,2,8,1,83.3,27,389,77,5.05,55,5.76,0,3:02
39,CHI,2016-10-20,120,0,69,0,2,303,103,20:24,Thu,7,7,@,GNB,L 10-26,10,26,16,38.5,0,2,0.0,7.7,22.9,1,10,3.7,4.6,4.44,1.15,1.11,12.0,23,4.5,0,39,56,69.6,3,2,23,0,100.5,18,189,45,4.2,81,5.01,2,3:12
40,CHI,2016-10-31,245,1,158,1,0,201,57,32:41,Mon,8,8,,MIN,W 20-10,20,31,11,64.5,1,0,3.2,0.0,100.5,1,7,3.13,7.9,7.66,8.55,8.28,12.3,18,3.2,0,23,37,62.2,1,5,27,0,85.5,29,403,61,6.61,60,4.3,0,2:56
41,CHI,2016-11-13,161,1,122,0,4,280,80,22:51,Sun,9,10,@,TAM,L 10-36,16,30,14,53.3,1,2,3.3,6.7,55.1,4,21,11.76,5.4,4.74,3.03,2.68,10.1,31,2.6,1,23,33,69.7,2,4,32,1,103.1,20,283,54,5.24,68,5.29,4,3:23
42,CHI,2016-11-20,222,1,93,1,1,227,102,30:29,Sun,10,11,@,NYG,L 16-22,17,30,13,56.7,1,1,3.3,3.3,81.5,4,30,11.76,7.4,6.53,6.57,5.79,13.1,29,3.5,1,21,36,58.3,2,0,0,0,95.5,25,315,59,5.34,65,5.06,1,3:07
43,CHI,2016-11-27,316,3,95,0,2,226,149,30:35,Sun,11,12,,TEN,L 21-27,28,54,26,51.9,3,2,5.6,3.7,72.8,0,0,0.0,5.9,5.85,5.3,5.3,11.3,29,5.1,1,15,23,65.2,2,0,0,0,126.4,22,411,76,5.41,52,7.21,2,3:08
44,CHI,2016-12-04,184,0,142,3,1,6,141,31:18,Sun,12,13,,SFO,W 26-6,11,18,7,61.1,0,0,0.0,0.0,97.5,1,8,5.26,10.2,9.68,10.22,9.68,16.7,34,4.1,0,5,15,33.3,0,6,33,0,42.4,40,326,59,5.53,55,2.67,1,2:57
